Date,Home Team,Away Team,Result,Overtime,Season
12/12/2007 10:00,Portland Trail Blazers,Golden State Warriors,105 - 95,,2007-2008
12/12/2007 10:30,Phoenix Suns,Utah Jazz,103 - 98,,2007-2008
13/12/2007 08:00,Miami Heat,Washington Wizards,91 - 104,,2007-2008
13/12/2007 10:30,Los Angeles Lakers,San Antonio Spurs,102 - 97,,2007-2008
14/12/2007 07:00,Indiana Pacers,Toronto Raptors,93 - 104,,2007-2008
14/12/2007 07:00,Philadelphia 76ers,Sacramento Kings,99 - 109,,2007-2008
14/12/2007 07:30,Boston Celtics,Milwaukee Bucks,104 - 82,,2007-2008
14/12/2007 08:00,Charlotte Bobcats,Orlando Magic,87 - 103,,2007-2008
14/12/2007 08:00,Detroit Pistons,Atlanta Hawks,91 - 81,,2007-2008
14/12/2007 08:00,Memphis Grizzlies,Los Angeles Clippers,91 - 98,,2007-2008
14/12/2007 08:00,Minnesota Timberwolves,Seattle SuperSonics,88 - 99,,2007-2008
14/12/2007 08:00,New Jersey Nets,Cleveland Cavaliers,105 - 97,,2007-2008
14/12/2007 08:30,Chicago Bulls,New York Knicks,101 - 96,,2007-2008
14/12/2007 08:30,Dallas Mavericks,New Orleans Hornets,89 - 80,,2007-2008
14/12/2007 10:00,Portland Trail Blazers,Utah Jazz,99 - 91,,2007-2008
14/12/2007 10:30,Golden State Warriors,Los Angeles Lakers,108 - 106,,2007-2008
15/12/2007 07:00,Atlanta Hawks,Charlotte Bobcats,93 - 84,,2007-2008
15/12/2007 07:00,Orlando Magic,Memphis Grizzlies,119 - 123,,2007-2008
15/12/2007 07:00,Washington Wizards,Sacramento Kings,92 - 79,,2007-2008
15/12/2007 07:30,Cleveland Cavaliers,Philadelphia 76ers,86 - 92,,2007-2008
15/12/2007 07:30,Miami Heat,Indiana Pacers,103 - 106,,2007-2008
15/12/2007 07:30,New York Knicks,New Jersey Nets,94 - 86,,2007-2008
15/12/2007 08:00,New Orleans Hornets,Phoenix Suns,101 - 98,,2007-2008
15/12/2007 08:30,Houston Rockets,Dallas Mavericks,83 - 96,,2007-2008
15/12/2007 08:30,Milwaukee Bucks,Minnesota Timberwolves,95 - 92,,2007-2008
15/12/2007 08:30,San Antonio Spurs,Denver Nuggets,102 - 91,,2007-2008
15/12/2007 09:00,Utah Jazz,Seattle SuperSonics,96 - 75,,2007-2008
16/12/2007 12:30,Detroit Pistons,Golden State Warriors,109 - 87,,2007-2008
16/12/2007 01:00,Toronto Raptors,Boston Celtics,77 - 90,,2007-2008
16/12/2007 08:00,Denver Nuggets,Portland Trail Blazers,105 - 116,,2007-2008
16/12/2007 09:30,Los Angeles Lakers,Los Angeles Clippers,113 - 92,,2007-2008
17/12/2007 07:00,Atlanta Hawks,Utah Jazz,116 - 111,,2007-2008
17/12/2007 07:00,Cleveland Cavaliers,Milwaukee Bucks,104 - 99,2OT,2007-2008
17/12/2007 07:30,Miami Heat,Minnesota Timberwolves,91 - 87,,2007-2008
17/12/2007 07:30,New York Knicks,Indiana Pacers,92 - 119,,2007-2008
17/12/2007 08:00,Memphis Grizzlies,Golden State Warriors,117 - 125,,2007-2008
17/12/2007 08:30,Dallas Mavericks,Orlando Magic,111 - 108,,2007-2008
17/12/2007 08:30,San Antonio Spurs,Phoenix Suns,95 - 100,,2007-2008
17/12/2007 10:00,Portland Trail Blazers,New Orleans Hornets,88 - 76,,2007-2008
18/12/2007 07:30,New Jersey Nets,Sacramento Kings,101 - 106,,2007-2008
18/12/2007 08:30,Chicago Bulls,Los Angeles Lakers,91 - 103,,2007-2008
18/12/2007 10:30,Los Angeles Clippers,Toronto Raptors,77 - 80,,2007-2008
19/12/2007 07:00,Atlanta Hawks,Miami Heat,114 - 111,OT,2007-2008
19/12/2007 07:00,Boston Celtics,Detroit Pistons,85 - 87,,2007-2008
19/12/2007 07:00,Charlotte Bobcats,Utah Jazz,98 - 92,,2007-2008
19/12/2007 07:00,Indiana Pacers,Philadelphia 76ers,102 - 85,,2007-2008
19/12/2007 07:00,Washington Wizards,Chicago Bulls,84 - 95,,2007-2008
19/12/2007 07:30,New York Knicks,Cleveland Cavaliers,108 - 90,,2007-2008
19/12/2007 08:00,Memphis Grizzlies,San Antonio Spurs,88 - 85,,2007-2008
19/12/2007 08:00,Milwaukee Bucks,Sacramento Kings,89 - 102,,2007-2008
19/12/2007 08:00,Minnesota Timberwolves,Golden State Warriors,98 - 111,,2007-2008
19/12/2007 08:30,Houston Rockets,Orlando Magic,92 - 97,,2007-2008
19/12/2007 09:30,Dallas Mavericks,Phoenix Suns,108 - 105,,2007-2008
19/12/2007 10:00,Portland Trail Blazers,Toronto Raptors,101 - 96,,2007-2008
19/12/2007 10:00,Seattle SuperSonics,New Orleans Hornets,93 - 107,,2007-2008
20/12/2007 07:30,Miami Heat,New Jersey Nets,103 - 107,OT,2007-2008
20/12/2007 08:00,Cleveland Cavaliers,Los Angeles Lakers,94 - 90,,2007-2008
20/12/2007 10:30,Denver Nuggets,Houston Rockets,112 - 111,2OT,2007-2008
21/12/2007 07:00,Boston Celtics,Chicago Bulls,107 - 82,,2007-2008
21/12/2007 07:00,Charlotte Bobcats,New York Knicks,105 - 95,,2007-2008
21/12/2007 07:00,Orlando Magic,Utah Jazz,94 - 113,,2007-2008
21/12/2007 07:00,Philadelphia 76ers,Los Angeles Lakers,101 - 106,,2007-2008
21/12/2007 07:00,Washington Wizards,Atlanta Hawks,92 - 97,,2007-2008
21/12/2007 08:00,Detroit Pistons,Memphis Grizzlies,94 - 67,,2007-2008
21/12/2007 08:00,Minnesota Timberwolves,Indiana Pacers,131 - 118,,2007-2008
21/12/2007 09:30,Dallas Mavericks,Los Angeles Clippers,102 - 89,,2007-2008
21/12/2007 10:00,Portland Trail Blazers,Denver Nuggets,99 - 96,,2007-2008
21/12/2007 10:30,Seattle SuperSonics,Toronto Raptors,123 - 115,,2007-2008
22/12/2007 07:00,Indiana Pacers,Washington Wizards,93 - 85,,2007-2008
22/12/2007 07:30,Miami Heat,Utah Jazz,104 - 102,,2007-2008
22/12/2007 07:30,New Jersey Nets,Golden State Warriors,100 - 95,,2007-2008
22/12/2007 08:00,Memphis Grizzlies,Philadelphia 76ers,97 - 99,,2007-2008
22/12/2007 08:00,New Orleans Hornets,Minnesota Timberwolves,110 - 76,,2007-2008
22/12/2007 08:30,Chicago Bulls,Houston Rockets,98 - 116,,2007-2008
22/12/2007 08:30,Milwaukee Bucks,Charlotte Bobcats,103 - 99,,2007-2008
22/12/2007 08:30,San Antonio Spurs,Los Angeles Clippers,99 - 90,,2007-2008
22/12/2007 09:00,Phoenix Suns,Toronto Raptors,122 - 103,,2007-2008
23/12/2007 12:00,New York Knicks,Los Angeles Lakers,90 - 95,,2007-2008
23/12/2007 06:00,Cleveland Cavaliers,Golden State Warriors,96 - 105,,2007-2008
23/12/2007 06:00,Detroit Pistons,Houston Rockets,94 - 82,,2007-2008
23/12/2007 06:30,Boston Celtics,Orlando Magic,103 - 91,,2007-2008
23/12/2007 09:00,Sacramento Kings,Denver Nuggets,105 - 106,,2007-2008
25/12/2007 02:30,Cleveland Cavaliers,Miami Heat,96 - 82,,2007-2008
25/12/2007 05:00,Los Angeles Lakers,Phoenix Suns,122 - 115,,2007-2008
25/12/2007 08:00,Portland Trail Blazers,Seattle SuperSonics,89 - 79,,2007-2008
26/12/2007 06:00,Philadelphia 76ers,Miami Heat,96 - 85,,2007-2008
26/12/2007 07:00,Atlanta Hawks,Indiana Pacers,107 - 95,,2007-2008
26/12/2007 07:00,Charlotte Bobcats,Washington Wizards,104 - 108,,2007-2008
26/12/2007 07:00,Orlando Magic,New York Knicks,110 - 96,,2007-2008
26/12/2007 07:30,New Jersey Nets,Detroit Pistons,83 - 101,,2007-2008
26/12/2007 08:00,Memphis Grizzlies,New Orleans Hornets,98 - 116,,2007-2008
26/12/2007 08:30,San Antonio Spurs,Chicago Bulls,94 - 79,,2007-2008
26/12/2007 09:00,Denver Nuggets,Milwaukee Bucks,125 - 105,,2007-2008
26/12/2007 09:00,Utah Jazz,Dallas Mavericks,99 - 90,,2007-2008
26/12/2007 10:00,Sacramento Kings,Boston Celtics,69 - 89,,2007-2008
26/12/2007 10:30,Golden State Warriors,Minnesota Timberwolves,105 - 101,,2007-2008
27/12/2007 08:00,Dallas Mavericks,Cleveland Cavaliers,81 - 88,,2007-2008
27/12/2007 10:30,Los Angeles Clippers,Phoenix Suns,88 - 108,,2007-2008
27/12/2007 10:30,Seattle SuperSonics,Boston Celtics,96 - 104,,2007-2008
28/12/2007 07:00,Charlotte Bobcats,New Orleans Hornets,85 - 99,,2007-2008
28/12/2007 07:30,Miami Heat,Orlando Magic,114 - 121,OT,2007-2008
28/12/2007 07:30,New Jersey Nets,Washington Wizards,109 - 106,,2007-2008
28/12/2007 08:00,Detroit Pistons,Indiana Pacers,114 - 101,,2007-2008
28/12/2007 08:00,Memphis Grizzlies,Houston Rockets,83 - 103,,2007-2008
28/12/2007 08:30,Chicago Bulls,Milwaukee Bucks,103 - 99,,2007-2008
28/12/2007 08:30,San Antonio Spurs,Toronto Raptors,73 - 83,,2007-2008
28/12/2007 09:00,Phoenix Suns,Los Angeles Clippers,94 - 88,,2007-2008
28/12/2007 10:00,Portland Trail Blazers,Minnesota Timberwolves,109 - 98,,2007-2008
28/12/2007 10:00,Sacramento Kings,Philadelphia 76ers,80 - 92,,2007-2008
28/12/2007 10:30,Golden State Warriors,Denver Nuggets,120 - 124,,2007-2008
28/12/2007 10:30,Los Angeles Lakers,Utah Jazz,123 - 109,,2007-2008
29/12/2007 01:00,Dallas Mavericks,Atlanta Hawks,97 - 84,,2007-2008
29/12/2007 07:00,Indiana Pacers,Detroit Pistons,92 - 98,,2007-2008
29/12/2007 07:00,Orlando Magic,Charlotte Bobcats,104 - 95,,2007-2008
29/12/2007 07:00,Washington Wizards,Miami Heat,96 - 74,,2007-2008
29/12/2007 08:00,New Orleans Hornets,Cleveland Cavaliers,86 - 76,,2007-2008
29/12/2007 08:30,Houston Rockets,Toronto Raptors,91 - 79,,2007-2008
29/12/2007 08:30,Milwaukee Bucks,New Jersey Nets,95 - 97,,2007-2008
29/12/2007 09:00,Utah Jazz,Boston Celtics,98 - 104,,2007-2008
29/12/2007 10:00,Seattle SuperSonics,Minnesota Timberwolves,109 - 90,,2007-2008
30/12/2007 12:00,New York Knicks,Chicago Bulls,83 - 100,,2007-2008
30/12/2007 06:00,Portland Trail Blazers,Philadelphia 76ers,97 - 72,,2007-2008
30/12/2007 08:00,Denver Nuggets,Golden State Warriors,95 - 105,,2007-2008
30/12/2007 08:30,San Antonio Spurs,Memphis Grizzlies,111 - 87,,2007-2008
30/12/2007 09:00,Sacramento Kings,Phoenix Suns,102 - 117,,2007-2008
30/12/2007 10:00,Los Angeles Lakers,Boston Celtics,91 - 110,,2007-2008
31/12/2007 02:00,Charlotte Bobcats,Indiana Pacers,107 - 103,OT,2007-2008
31/12/2007 02:00,Chicago Bulls,Orlando Magic,110 - 112,OT,2007-2008
31/12/2007 03:30,Detroit Pistons,Milwaukee Bucks,114 - 69,,2007-2008
31/12/2007 07:00,Houston Rockets,Golden State Warriors,95 - 112,,2007-2008
31/12/2007 08:00,New Orleans Hornets,Toronto Raptors,92 - 97,,2007-2008
31/12/2007 08:00,Utah Jazz,Portland Trail Blazers,111 - 101,,2007-2008
31/12/2007 09:30,Los Angeles Clippers,Minnesota Timberwolves,91 - 82,,2007-2008
31/12/2007 10:00,Seattle SuperSonics,Philadelphia 76ers,90 - 98,,2007-2008
02/01/2008 07:00,Charlotte Bobcats,Chicago Bulls,97 - 109,,2007-2008
02/01/2008 07:00,Cleveland Cavaliers,Atlanta Hawks,98 - 94,,2007-2008
02/01/2008 07:00,Indiana Pacers,Memphis Grizzlies,72 - 90,,2007-2008
02/01/2008 07:00,Orlando Magic,New Jersey Nets,95 - 96,,2007-2008
02/01/2008 07:00,Washington Wizards,Detroit Pistons,93 - 106,,2007-2008
02/01/2008 07:30,Boston Celtics,Houston Rockets,97 - 93,,2007-2008
02/01/2008 07:30,Miami Heat,Milwaukee Bucks,98 - 103,,2007-2008
02/01/2008 07:30,New York Knicks,Sacramento Kings,97 - 107,,2007-2008
02/01/2008 08:00,Minnesota Timberwolves,Portland Trail Blazers,79 - 90,,2007-2008
02/01/2008 08:30,Dallas Mavericks,Golden State Warriors,121 - 99,,2007-2008
02/01/2008 09:00,Utah Jazz,Philadelphia 76ers,110 - 107,,2007-2008
02/01/2008 10:30,Los Angeles Clippers,New Orleans Hornets,81 - 95,,2007-2008
03/01/2008 08:00,Chicago Bulls,Portland Trail Blazers,109 - 115,2OT,2007-2008
03/01/2008 09:00,Denver Nuggets,San Antonio Spurs,80 - 77,,2007-2008
03/01/2008 10:30,Phoenix Suns,Seattle SuperSonics,104 - 96,,2007-2008
04/01/2008 07:00,Indiana Pacers,Atlanta Hawks,113 - 91,,2007-2008
04/01/2008 07:00,Orlando Magic,Houston Rockets,94 - 96,,2007-2008
04/01/2008 07:00,Toronto Raptors,Detroit Pistons,85 - 101,,2007-2008
04/01/2008 07:30,Boston Celtics,Memphis Grizzlies,100 - 96,,2007-2008
04/01/2008 07:30,Cleveland Cavaliers,Sacramento Kings,97 - 93,,2007-2008
04/01/2008 07:30,New Jersey Nets,Charlotte Bobcats,102 - 96,,2007-2008
04/01/2008 08:00,Minnesota Timberwolves,Denver Nuggets,107 - 118,,2007-2008
04/01/2008 08:30,Milwaukee Bucks,Washington Wizards,77 - 101,,2007-2008
04/01/2008 08:30,San Antonio Spurs,New York Knicks,97 - 93,,2007-2008
04/01/2008 09:30,Dallas Mavericks,Miami Heat,94 - 89,,2007-2008
04/01/2008 10:30,Golden State Warriors,New Orleans Hornets,104 - 116,,2007-2008
04/01/2008 10:30,Los Angeles Lakers,Philadelphia 76ers,124 - 93,,2007-2008
05/01/2008 07:00,Atlanta Hawks,New Jersey Nets,107 - 113,,2007-2008
05/01/2008 07:30,Detroit Pistons,Boston Celtics,85 - 92,,2007-2008
05/01/2008 08:30,Chicago Bulls,Sacramento Kings,94 - 93,,2007-2008
05/01/2008 08:30,Houston Rockets,New York Knicks,103 - 91,,2007-2008
05/01/2008 09:00,Phoenix Suns,New Orleans Hornets,113 - 118,,2007-2008
05/01/2008 10:00,Portland Trail Blazers,Utah Jazz,103 - 89,,2007-2008
06/01/2008 01:00,Toronto Raptors,Cleveland Cavaliers,90 - 93,,2007-2008
06/01/2008 01:00,Washington Wizards,Seattle SuperSonics,108 - 86,,2007-2008
06/01/2008 03:30,Los Angeles Clippers,San Antonio Spurs,82 - 88,,2007-2008
06/01/2008 03:30,Minnesota Timberwolves,Dallas Mavericks,78 - 101,,2007-2008
06/01/2008 04:00,Memphis Grizzlies,Miami Heat,101 - 94,,2007-2008
06/01/2008 06:00,Charlotte Bobcats,Milwaukee Bucks,89 - 93,,2007-2008
06/01/2008 08:00,Denver Nuggets,Philadelphia 76ers,109 - 96,,2007-2008
06/01/2008 09:30,Los Angeles Lakers,Indiana Pacers,112 - 96,,2007-2008
07/01/2008 09:00,Phoenix Suns,Denver Nuggets,137 - 115,,2007-2008
07/01/2008 10:30,Golden State Warriors,San Antonio Spurs,130 - 121,OT,2007-2008
08/01/2008 07:00,Charlotte Bobcats,New Jersey Nets,115 - 99,,2007-2008
08/01/2008 07:00,Cleveland Cavaliers,Seattle SuperSonics,95 - 79,,2007-2008
08/01/2008 07:00,Philadelphia 76ers,Milwaukee Bucks,83 - 87,,2007-2008
08/01/2008 07:00,Washington Wizards,Houston Rockets,84 - 92,,2007-2008
08/01/2008 08:00,Memphis Grizzlies,Los Angeles Lakers,101 - 117,,2007-2008
08/01/2008 08:00,Minnesota Timberwolves,Miami Heat,101 - 91,,2007-2008
08/01/2008 08:30,Chicago Bulls,New York Knicks,100 - 105,,2007-2008
08/01/2008 09:00,Utah Jazz,Indiana Pacers,111 - 89,,2007-2008
08/01/2008 10:00,Sacramento Kings,Orlando Magic,104 - 100,,2007-2008
09/01/2008 07:00,Atlanta Hawks,Cleveland Cavaliers,90 - 81,,2007-2008
09/01/2008 07:00,Toronto Raptors,Philadelphia 76ers,109 - 96,,2007-2008
09/01/2008 07:30,Boston Celtics,Charlotte Bobcats,83 - 95,,2007-2008
09/01/2008 07:30,New Jersey Nets,Seattle SuperSonics,99 - 88,,2007-2008
09/01/2008 07:30,New York Knicks,Houston Rockets,92 - 101,,2007-2008
09/01/2008 08:00,Milwaukee Bucks,Miami Heat,98 - 92,,2007-2008
09/01/2008 08:00,New Orleans Hornets,Los Angeles Lakers,80 - 109,,2007-2008
09/01/2008 09:00,Dallas Mavericks,Detroit Pistons,102 - 86,,2007-2008
09/01/2008 09:00,Phoenix Suns,Indiana Pacers,129 - 122,OT,2007-2008
09/01/2008 10:00,Portland Trail Blazers,Golden State Warriors,109 - 91,,2007-2008
09/01/2008 10:30,Los Angeles Clippers,Orlando Magic,106 - 113,,2007-2008
10/01/2008 08:00,San Antonio Spurs,Detroit Pistons,80 - 90,,2007-2008
10/01/2008 10:00,Sacramento Kings,Memphis Grizzlies,116 - 113,,2007-2008
10/01/2008 10:30,Utah Jazz,Phoenix Suns,108 - 86,,2007-2008
11/01/2008 07:00,Philadelphia 76ers,Chicago Bulls,97 - 100,,2007-2008
11/01/2008 07:30,Atlanta Hawks,Washington Wizards,98 - 102,OT,2007-2008
11/01/2008 07:30,Cleveland Cavaliers,Charlotte Bobcats,113 - 106,2OT,2007-2008
11/01/2008 07:30,New Jersey Nets,Boston Celtics,77 - 86,,2007-2008
11/01/2008 07:30,New York Knicks,Toronto Raptors,90 - 99,,2007-2008
11/01/2008 08:00,New Orleans Hornets,Miami Heat,114 - 88,,2007-2008
11/01/2008 08:30,Houston Rockets,Minnesota Timberwolves,113 - 82,,2007-2008
11/01/2008 09:00,Denver Nuggets,Orlando Magic,113 - 103,,2007-2008
11/01/2008 10:30,Golden State Warriors,Memphis Grizzlies,116 - 104,,2007-2008
11/01/2008 10:30,Los Angeles Lakers,Milwaukee Bucks,110 - 105,,2007-2008
11/01/2008 10:30,Seattle SuperSonics,Dallas Mavericks,70 - 90,,2007-2008
12/01/2008 07:00,Charlotte Bobcats,Detroit Pistons,100 - 103,OT,2007-2008
12/01/2008 07:30,Washington Wizards,Boston Celtics,85 - 78,,2007-2008
12/01/2008 08:30,San Antonio Spurs,Minnesota Timberwolves,105 - 88,,2007-2008
12/01/2008 09:00,Phoenix Suns,Milwaukee Bucks,122 - 114,,2007-2008
12/01/2008 09:00,Utah Jazz,Orlando Magic,119 - 115,,2007-2008
12/01/2008 10:00,Sacramento Kings,Indiana Pacers,105 - 111,,2007-2008
12/01/2008 10:30,Los Angeles Clippers,Dallas Mavericks,94 - 95,,2007-2008
13/01/2008 12:30,Toronto Raptors,Portland Trail Blazers,116 - 109,2OT,2007-2008
13/01/2008 02:00,Atlanta Hawks,Chicago Bulls,105 - 84,,2007-2008
13/01/2008 02:30,Houston Rockets,New Orleans Hornets,82 - 87,,2007-2008
13/01/2008 07:00,New York Knicks,Detroit Pistons,89 - 65,,2007-2008
13/01/2008 09:00,Golden State Warriors,Indiana Pacers,106 - 101,,2007-2008
13/01/2008 09:30,Los Angeles Lakers,Memphis Grizzlies,100 - 99,,2007-2008
14/01/2008 07:00,Charlotte Bobcats,Denver Nuggets,119 - 116,,2007-2008
14/01/2008 07:30,Boston Celtics,Washington Wizards,83 - 88,,2007-2008
14/01/2008 07:30,New Jersey Nets,Portland Trail Blazers,73 - 99,,2007-2008
14/01/2008 08:30,San Antonio Spurs,Philadelphia 76ers,89 - 82,,2007-2008
14/01/2008 09:00,Utah Jazz,Milwaukee Bucks,98 - 87,,2007-2008
14/01/2008 10:00,Sacramento Kings,Dallas Mavericks,122 - 120,,2007-2008
14/01/2008 10:00,Seattle SuperSonics,Los Angeles Lakers,121 - 123,OT,2007-2008
15/01/2008 07:00,Atlanta Hawks,Denver Nuggets,104 - 93,,2007-2008
15/01/2008 07:00,Orlando Magic,Chicago Bulls,102 - 88,,2007-2008
15/01/2008 07:30,Detroit Pistons,Toronto Raptors,103 - 89,,2007-2008
15/01/2008 07:30,New York Knicks,Washington Wizards,105 - 93,,2007-2008
15/01/2008 08:00,Memphis Grizzlies,Cleveland Cavaliers,124 - 132,OT,2007-2008
15/01/2008 08:00,Minnesota Timberwolves,Golden State Warriors,98 - 105,,2007-2008
15/01/2008 08:30,Houston Rockets,Philadelphia 76ers,107 - 111,,2007-2008
15/01/2008 10:30,Los Angeles Clippers,Phoenix Suns,97 - 90,,2007-2008
16/01/2008 07:00,Charlotte Bobcats,Orlando Magic,99 - 93,,2007-2008
16/01/2008 07:00,Indiana Pacers,Golden State Warriors,125 - 117,,2007-2008
16/01/2008 07:00,Miami Heat,Chicago Bulls,96 - 126,,2007-2008
16/01/2008 07:00,Toronto Raptors,Sacramento Kings,116 - 91,,2007-2008
16/01/2008 07:30,Boston Celtics,Portland Trail Blazers,100 - 90,,2007-2008
16/01/2008 07:30,New Jersey Nets,New York Knicks,105 - 111,,2007-2008
16/01/2008 08:00,Milwaukee Bucks,Atlanta Hawks,87 - 80,,2007-2008
16/01/2008 08:00,New Orleans Hornets,Seattle SuperSonics,123 - 92,,2007-2008
17/01/2008 08:00,San Antonio Spurs,Cleveland Cavaliers,88 - 90,,2007-2008
17/01/2008 09:00,Denver Nuggets,Utah Jazz,120 - 109,,2007-2008
17/01/2008 10:30,Los Angeles Lakers,Phoenix Suns,98 - 106,,2007-2008
18/01/2008 07:00,Miami Heat,Portland Trail Blazers,91 - 98,,2007-2008
18/01/2008 07:00,Toronto Raptors,Atlanta Hawks,89 - 78,,2007-2008
18/01/2008 07:00,Washington Wizards,New York Knicks,111 - 98,,2007-2008
18/01/2008 07:30,Boston Celtics,Philadelphia 76ers,116 - 89,,2007-2008
18/01/2008 08:00,Detroit Pistons,Sacramento Kings,93 - 100,,2007-2008
18/01/2008 08:00,Memphis Grizzlies,Seattle SuperSonics,124 - 100,,2007-2008
18/01/2008 08:00,New Orleans Hornets,Charlotte Bobcats,112 - 84,,2007-2008
18/01/2008 09:00,Phoenix Suns,Minnesota Timberwolves,115 - 95,,2007-2008
18/01/2008 09:00,Utah Jazz,Los Angeles Clippers,106 - 88,,2007-2008
18/01/2008 09:30,Chicago Bulls,Golden State Warriors,111 - 119,,2007-2008
19/01/2008 07:00,Charlotte Bobcats,Memphis Grizzlies,105 - 87,,2007-2008
19/01/2008 07:00,Indiana Pacers,Sacramento Kings,104 - 110,,2007-2008
19/01/2008 07:00,Orlando Magic,Portland Trail Blazers,101 - 94,,2007-2008
19/01/2008 07:00,Philadelphia 76ers,Toronto Raptors,99 - 95,,2007-2008
19/01/2008 07:30,Miami Heat,New York Knicks,84 - 88,,2007-2008
19/01/2008 08:30,Chicago Bulls,Detroit Pistons,97 - 81,,2007-2008
19/01/2008 08:30,Houston Rockets,San Antonio Spurs,83 - 81,,2007-2008
19/01/2008 08:30,Milwaukee Bucks,Golden State Warriors,99 - 119,,2007-2008
19/01/2008 09:00,Dallas Mavericks,Seattle SuperSonics,111 - 96,,2007-2008
19/01/2008 09:00,Denver Nuggets,Minnesota Timberwolves,111 - 108,,2007-2008
19/01/2008 10:30,Los Angeles Clippers,New Jersey Nets,120 - 107,OT,2007-2008
20/01/2008 08:00,Phoenix Suns,New Jersey Nets,116 - 92,,2007-2008
21/01/2008 01:00,Charlotte Bobcats,San Antonio Spurs,86 - 95,,2007-2008
21/01/2008 01:00,New York Knicks,Boston Celtics,93 - 109,,2007-2008
21/01/2008 01:00,Washington Wizards,Dallas Mavericks,102 - 84,,2007-2008
21/01/2008 02:00,Atlanta Hawks,Portland Trail Blazers,109 - 111,OT,2007-2008
21/01/2008 02:00,Philadelphia 76ers,Indiana Pacers,103 - 110,,2007-2008
21/01/2008 02:30,Houston Rockets,Seattle SuperSonics,96 - 89,,2007-2008
21/01/2008 03:30,Los Angeles Clippers,Utah Jazz,93 - 109,,2007-2008
21/01/2008 03:30,New Orleans Hornets,Milwaukee Bucks,106 - 92,,2007-2008
21/01/2008 04:00,Golden State Warriors,Minnesota Timberwolves,108 - 109,,2007-2008
21/01/2008 05:30,Memphis Grizzlies,Chicago Bulls,104 - 90,,2007-2008
21/01/2008 07:00,Orlando Magic,Detroit Pistons,102 - 100,,2007-2008
21/01/2008 08:00,Miami Heat,Cleveland Cavaliers,90 - 97,,2007-2008
21/01/2008 10:30,Los Angeles Lakers,Denver Nuggets,116 - 99,,2007-2008
22/01/2008 08:00,Milwaukee Bucks,Phoenix Suns,105 - 114,,2007-2008
22/01/2008 10:00,Sacramento Kings,New Jersey Nets,128 - 94,,2007-2008
23/01/2008 07:00,Charlotte Bobcats,Dallas Mavericks,95 - 102,,2007-2008
23/01/2008 07:00,Cleveland Cavaliers,Washington Wizards,121 - 85,,2007-2008
23/01/2008 07:00,Philadelphia 76ers,Detroit Pistons,78 - 86,,2007-2008
23/01/2008 07:30,Boston Celtics,Toronto Raptors,112 - 114,,2007-2008
23/01/2008 08:00,Memphis Grizzlies,Orlando Magic,85 - 112,,2007-2008
23/01/2008 08:00,Minnesota Timberwolves,Phoenix Suns,117 - 107,,2007-2008
23/01/2008 08:00,New Orleans Hornets,Portland Trail Blazers,96 - 81,,2007-2008
23/01/2008 08:30,Chicago Bulls,Indiana Pacers,108 - 95,,2007-2008
23/01/2008 09:00,Denver Nuggets,Atlanta Hawks,107 - 100,,2007-2008
23/01/2008 09:00,San Antonio Spurs,Los Angeles Lakers,103 - 91,,2007-2008
23/01/2008 10:00,Seattle SuperSonics,Houston Rockets,107 - 109,,2007-2008
23/01/2008 10:30,Los Angeles Clippers,Sacramento Kings,111 - 85,,2007-2008
24/01/2008 08:00,Miami Heat,San Antonio Spurs,89 - 90,,2007-2008
24/01/2008 08:00,Milwaukee Bucks,Indiana Pacers,104 - 92,,2007-2008
24/01/2008 10:30,Golden State Warriors,New Jersey Nets,121 - 119,,2007-2008
25/01/2008 07:00,Cleveland Cavaliers,Phoenix Suns,108 - 110,,2007-2008
25/01/2008 07:00,Detroit Pistons,Orlando Magic,101 - 93,,2007-2008
25/01/2008 07:00,Toronto Raptors,Milwaukee Bucks,106 - 75,,2007-2008
25/01/2008 07:00,Washington Wizards,Memphis Grizzlies,104 - 93,,2007-2008
25/01/2008 07:30,Boston Celtics,Minnesota Timberwolves,87 - 86,,2007-2008
25/01/2008 07:30,New York Knicks,Philadelphia 76ers,89 - 81,,2007-2008
25/01/2008 08:00,New Orleans Hornets,Los Angeles Clippers,111 - 92,,2007-2008
25/01/2008 08:30,Chicago Bulls,Charlotte Bobcats,77 - 90,,2007-2008
25/01/2008 08:30,Dallas Mavericks,Los Angeles Lakers,112 - 105,,2007-2008
25/01/2008 09:00,Denver Nuggets,New Jersey Nets,100 - 85,,2007-2008
25/01/2008 09:00,Utah Jazz,Sacramento Kings,127 - 113,,2007-2008
25/01/2008 10:00,Portland Trail Blazers,Houston Rockets,79 - 89,,2007-2008
25/01/2008 10:30,Seattle SuperSonics,Atlanta Hawks,90 - 99,,2007-2008
26/01/2008 03:30,Miami Heat,Indiana Pacers,98 - 96,,2007-2008
26/01/2008 07:00,Charlotte Bobcats,Philadelphia 76ers,96 - 103,,2007-2008
26/01/2008 08:00,Memphis Grizzlies,Los Angeles Clippers,125 - 120,OT,2007-2008
26/01/2008 08:30,San Antonio Spurs,New Orleans Hornets,78 - 102,,2007-2008
27/01/2008 01:00,Chicago Bulls,Phoenix Suns,77 - 88,,2007-2008
27/01/2008 01:00,Orlando Magic,Boston Celtics,96 - 93,,2007-2008
27/01/2008 03:30,Los Angeles Lakers,Cleveland Cavaliers,95 - 98,,2007-2008
