Date,Home Team,Away Team,Result,Overtime,Season
06/12/2019 07:00,Detroit Pistons,Indiana Pacers,108 - 101,,2019-2020
06/12/2019 08:00,Boston Celtics,Denver Nuggets,108 - 95,,2019-2020
06/12/2019 08:00,Chicago Bulls,Golden State Warriors,98 - 100,,2019-2020
06/12/2019 08:00,Miami Heat,Washington Wizards,112 - 103,,2019-2020
06/12/2019 08:00,Oklahoma City Thunder,Minnesota Timberwolves,139 - 127,OT,2019-2020
06/12/2019 08:30,Milwaukee Bucks,Los Angeles Clippers,119 - 91,,2019-2020
06/12/2019 08:30,San Antonio Spurs,Sacramento Kings,105 - 104,OT,2019-2020
06/12/2019 10:30,Portland Trail Blazers,Los Angeles Lakers,113 - 136,,2019-2020
07/12/2019 02:00,Dallas Mavericks,New Orleans Pelicans,130 - 84,,2019-2020
07/12/2019 07:30,New York Knicks,Indiana Pacers,103 - 104,,2019-2020
07/12/2019 07:30,Philadelphia 76ers,Cleveland Cavaliers,141 - 94,,2019-2020
07/12/2019 08:00,Houston Rockets,Phoenix Suns,115 - 109,,2019-2020
07/12/2019 10:00,Utah Jazz,Memphis Grizzlies,126 - 112,,2019-2020
08/12/2019 03:00,Brooklyn Nets,Denver Nuggets,105 - 102,,2019-2020
08/12/2019 05:00,Charlotte Hornets,Atlanta Hawks,107 - 122,,2019-2020
08/12/2019 06:00,Miami Heat,Chicago Bulls,110 - 105,OT,2019-2020
08/12/2019 06:00,Philadelphia 76ers,Toronto Raptors,110 - 104,,2019-2020
08/12/2019 06:00,Washington Wizards,Los Angeles Clippers,119 - 135,,2019-2020
08/12/2019 07:00,Dallas Mavericks,Sacramento Kings,106 - 110,,2019-2020
08/12/2019 09:00,Portland Trail Blazers,Oklahoma City Thunder,96 - 108,,2019-2020
08/12/2019 09:30,Los Angeles Lakers,Minnesota Timberwolves,142 - 125,,2019-2020
09/12/2019 07:00,Indiana Pacers,Los Angeles Clippers,99 - 110,,2019-2020
09/12/2019 07:30,Boston Celtics,Cleveland Cavaliers,110 - 88,,2019-2020
09/12/2019 08:00,Chicago Bulls,Toronto Raptors,92 - 93,,2019-2020
09/12/2019 08:00,Houston Rockets,Sacramento Kings,118 - 119,,2019-2020
09/12/2019 08:00,Milwaukee Bucks,Orlando Magic,110 - 101,,2019-2020
09/12/2019 08:00,New Orleans Pelicans,Detroit Pistons,103 - 105,,2019-2020
09/12/2019 09:00,Phoenix Suns,Minnesota Timberwolves,125 - 109,,2019-2020
09/12/2019 09:00,Utah Jazz,Oklahoma City Thunder,90 - 104,,2019-2020
09/12/2019 10:30,Golden State Warriors,Memphis Grizzlies,102 - 110,,2019-2020
10/12/2019 07:00,Charlotte Hornets,Washington Wizards,114 - 107,,2019-2020
10/12/2019 08:00,Miami Heat,Atlanta Hawks,135 - 121,OT,2019-2020
10/12/2019 08:00,Philadelphia 76ers,Denver Nuggets,97 - 92,,2019-2020
10/12/2019 10:00,Portland Trail Blazers,New York Knicks,115 - 87,,2019-2020
11/12/2019 07:00,Cleveland Cavaliers,Houston Rockets,110 - 116,,2019-2020
11/12/2019 07:00,Indiana Pacers,Boston Celtics,122 - 117,,2019-2020
11/12/2019 07:00,Orlando Magic,Los Angeles Lakers,87 - 96,,2019-2020
11/12/2019 07:00,Toronto Raptors,Los Angeles Clippers,92 - 112,,2019-2020
11/12/2019 07:30,Brooklyn Nets,Charlotte Hornets,108 - 113,,2019-2020
11/12/2019 08:00,Chicago Bulls,Atlanta Hawks,136 - 102,,2019-2020
11/12/2019 08:00,Minnesota Timberwolves,Utah Jazz,116 - 127,,2019-2020
11/12/2019 09:00,Phoenix Suns,Memphis Grizzlies,108 - 115,,2019-2020
11/12/2019 09:30,Milwaukee Bucks,New Orleans Pelicans,127 - 112,,2019-2020
11/12/2019 10:00,Sacramento Kings,Oklahoma City Thunder,94 - 93,,2019-2020
11/12/2019 10:30,Golden State Warriors,New York Knicks,122 - 124,OT,2019-2020
12/12/2019 08:00,Boston Celtics,Philadelphia 76ers,109 - 115,,2019-2020
12/12/2019 08:30,San Antonio Spurs,Cleveland Cavaliers,109 - 117,OT,2019-2020
12/12/2019 09:00,Detroit Pistons,Dallas Mavericks,111 - 122,,2019-2020
12/12/2019 10:30,Denver Nuggets,Portland Trail Blazers,114 - 99,,2019-2020
13/12/2019 07:00,Miami Heat,Los Angeles Lakers,110 - 113,,2019-2020
13/12/2019 07:00,Orlando Magic,Houston Rockets,107 - 130,,2019-2020
13/12/2019 07:00,Philadelphia 76ers,New Orleans Pelicans,116 - 109,,2019-2020
13/12/2019 07:30,Atlanta Hawks,Indiana Pacers,100 - 110,,2019-2020
13/12/2019 08:00,Chicago Bulls,Charlotte Hornets,73 - 83,,2019-2020
13/12/2019 08:00,Memphis Grizzlies,Milwaukee Bucks,114 - 127,,2019-2020
13/12/2019 09:00,Utah Jazz,Golden State Warriors,114 - 106,,2019-2020
13/12/2019 09:30,Minnesota Timberwolves,Los Angeles Clippers,117 - 124,,2019-2020
13/12/2019 10:00,Sacramento Kings,New York Knicks,101 - 103,,2019-2020
14/12/2019 05:00,Phoenix Suns,San Antonio Spurs,119 - 121,OT,2019-2020
14/12/2019 07:30,Toronto Raptors,Brooklyn Nets,110 - 102,,2019-2020
14/12/2019 08:00,Chicago Bulls,Los Angeles Clippers,109 - 106,,2019-2020
14/12/2019 08:00,Memphis Grizzlies,Washington Wizards,128 - 111,,2019-2020
14/12/2019 08:30,Dallas Mavericks,Miami Heat,118 - 122,OT,2019-2020
14/12/2019 08:30,Milwaukee Bucks,Cleveland Cavaliers,125 - 108,,2019-2020
14/12/2019 09:00,Denver Nuggets,Oklahoma City Thunder,110 - 102,,2019-2020
14/12/2019 09:00,Houston Rockets,Detroit Pistons,107 - 115,,2019-2020
15/12/2019 03:30,New Orleans Pelicans,Orlando Magic,119 - 130,,2019-2020
15/12/2019 05:00,Indiana Pacers,Charlotte Hornets,107 - 85,,2019-2020
15/12/2019 06:00,Atlanta Hawks,Los Angeles Lakers,96 - 101,,2019-2020
15/12/2019 06:00,Brooklyn Nets,Philadelphia 76ers,109 - 89,,2019-2020
15/12/2019 08:00,Denver Nuggets,New York Knicks,111 - 105,,2019-2020
15/12/2019 08:30,Golden State Warriors,Sacramento Kings,79 - 100,,2019-2020
16/12/2019 07:00,Detroit Pistons,Washington Wizards,119 - 133,,2019-2020
16/12/2019 07:30,Toronto Raptors,Cleveland Cavaliers,133 - 113,,2019-2020
16/12/2019 08:00,Houston Rockets,San Antonio Spurs,109 - 107,,2019-2020
16/12/2019 08:00,Memphis Grizzlies,Miami Heat,118 - 111,,2019-2020
16/12/2019 08:00,Milwaukee Bucks,Dallas Mavericks,116 - 120,,2019-2020
16/12/2019 08:00,Oklahoma City Thunder,Chicago Bulls,109 - 106,,2019-2020
16/12/2019 09:00,Phoenix Suns,Portland Trail Blazers,110 - 111,,2019-2020
17/12/2019 07:00,Charlotte Hornets,Sacramento Kings,110 - 102,,2019-2020
17/12/2019 07:00,Indiana Pacers,Los Angeles Lakers,105 - 102,,2019-2020
17/12/2019 07:30,New York Knicks,Atlanta Hawks,143 - 120,,2019-2020
17/12/2019 08:00,New Orleans Pelicans,Brooklyn Nets,101 - 108,OT,2019-2020
17/12/2019 09:00,Utah Jazz,Orlando Magic,109 - 102,,2019-2020
17/12/2019 10:30,Los Angeles Clippers,Phoenix Suns,120 - 99,,2019-2020
18/12/2019 07:00,Cleveland Cavaliers,Charlotte Hornets,100 - 98,,2019-2020
18/12/2019 07:00,Detroit Pistons,Toronto Raptors,99 - 112,,2019-2020
18/12/2019 07:00,Philadelphia 76ers,Miami Heat,104 - 108,,2019-2020
18/12/2019 07:00,Washington Wizards,Chicago Bulls,109 - 110,OT,2019-2020
18/12/2019 08:00,Minnesota Timberwolves,New Orleans Pelicans,99 - 107,,2019-2020
18/12/2019 08:00,Oklahoma City Thunder,Memphis Grizzlies,126 - 122,,2019-2020
18/12/2019 09:00,Denver Nuggets,Orlando Magic,113 - 104,,2019-2020
18/12/2019 09:30,Dallas Mavericks,Boston Celtics,103 - 109,,2019-2020
18/12/2019 10:00,Portland Trail Blazers,Golden State Warriors,122 - 112,,2019-2020
19/12/2019 07:30,Atlanta Hawks,Utah Jazz,106 - 111,,2019-2020
19/12/2019 08:00,Milwaukee Bucks,Los Angeles Lakers,111 - 104,,2019-2020
19/12/2019 08:30,San Antonio Spurs,Brooklyn Nets,118 - 105,,2019-2020
19/12/2019 10:30,Los Angeles Clippers,Houston Rockets,117 - 122,,2019-2020
20/12/2019 07:00,Cleveland Cavaliers,Memphis Grizzlies,114 - 107,,2019-2020
20/12/2019 07:00,Indiana Pacers,Sacramento Kings,119 - 105,,2019-2020
20/12/2019 07:30,Boston Celtics,Detroit Pistons,114 - 93,,2019-2020
20/12/2019 07:30,Toronto Raptors,Washington Wizards,122 - 118,,2019-2020
20/12/2019 08:00,Miami Heat,New York Knicks,129 - 114,,2019-2020
20/12/2019 08:00,Oklahoma City Thunder,Phoenix Suns,126 - 108,,2019-2020
20/12/2019 08:00,Philadelphia 76ers,Dallas Mavericks,98 - 117,,2019-2020
20/12/2019 09:00,Denver Nuggets,Minnesota Timberwolves,109 - 100,,2019-2020
20/12/2019 10:00,Portland Trail Blazers,Orlando Magic,118 - 103,,2019-2020
20/12/2019 10:30,Golden State Warriors,New Orleans Pelicans,106 - 102,,2019-2020
21/12/2019 05:00,Charlotte Hornets,Utah Jazz,107 - 114,,2019-2020
21/12/2019 06:00,Brooklyn Nets,Atlanta Hawks,122 - 112,,2019-2020
21/12/2019 07:00,Detroit Pistons,Chicago Bulls,107 - 119,,2019-2020
21/12/2019 07:00,Philadelphia 76ers,Washington Wizards,125 - 108,,2019-2020
21/12/2019 07:30,New York Knicks,Milwaukee Bucks,102 - 123,,2019-2020
21/12/2019 08:00,Memphis Grizzlies,Sacramento Kings,119 - 115,,2019-2020
21/12/2019 08:30,San Antonio Spurs,Los Angeles Clippers,109 - 134,,2019-2020
21/12/2019 09:00,Phoenix Suns,Houston Rockets,125 - 139,,2019-2020
21/12/2019 10:00,Portland Trail Blazers,Minnesota Timberwolves,113 - 106,,2019-2020
22/12/2019 03:30,Toronto Raptors,Dallas Mavericks,110 - 107,,2019-2020
22/12/2019 06:00,Boston Celtics,Charlotte Hornets,119 - 93,,2019-2020
22/12/2019 07:00,Milwaukee Bucks,Indiana Pacers,117 - 89,,2019-2020
22/12/2019 07:00,Oklahoma City Thunder,Los Angeles Clippers,118 - 112,,2019-2020
22/12/2019 09:30,Los Angeles Lakers,Denver Nuggets,104 - 128,,2019-2020
23/12/2019 07:00,Cleveland Cavaliers,Atlanta Hawks,121 - 118,,2019-2020
23/12/2019 07:00,Detroit Pistons,Philadelphia 76ers,109 - 125,,2019-2020
23/12/2019 07:00,Indiana Pacers,Toronto Raptors,120 - 115,OT,2019-2020
23/12/2019 07:00,New York Knicks,Washington Wizards,115 - 121,,2019-2020
23/12/2019 07:00,Orlando Magic,Chicago Bulls,103 - 95,,2019-2020
23/12/2019 07:30,Miami Heat,Utah Jazz,107 - 104,,2019-2020
23/12/2019 08:00,Memphis Grizzlies,San Antonio Spurs,115 - 145,,2019-2020
23/12/2019 09:00,Phoenix Suns,Denver Nuggets,111 - 113,,2019-2020
23/12/2019 10:00,Portland Trail Blazers,New Orleans Pelicans,94 - 102,,2019-2020
23/12/2019 10:00,Sacramento Kings,Houston Rockets,104 - 113,,2019-2020
23/12/2019 10:30,Golden State Warriors,Minnesota Timberwolves,113 - 104,,2019-2020
25/12/2019 12:00,Toronto Raptors,Boston Celtics,102 - 118,,2019-2020
25/12/2019 02:30,Philadelphia 76ers,Milwaukee Bucks,121 - 109,,2019-2020
25/12/2019 05:00,Golden State Warriors,Houston Rockets,116 - 104,,2019-2020
25/12/2019 08:00,Los Angeles Lakers,Los Angeles Clippers,106 - 111,,2019-2020
25/12/2019 10:30,Denver Nuggets,New Orleans Pelicans,100 - 112,,2019-2020
26/12/2019 07:00,Detroit Pistons,Washington Wizards,132 - 102,,2019-2020
26/12/2019 07:30,Brooklyn Nets,New York Knicks,82 - 94,,2019-2020
26/12/2019 08:00,Dallas Mavericks,San Antonio Spurs,102 - 98,,2019-2020
26/12/2019 08:00,Oklahoma City Thunder,Memphis Grizzlies,97 - 110,,2019-2020
26/12/2019 10:00,Sacramento Kings,Minnesota Timberwolves,104 - 105,2OT,2019-2020
26/12/2019 10:30,Utah Jazz,Portland Trail Blazers,121 - 115,,2019-2020
27/12/2019 04:00,Boston Celtics,Cleveland Cavaliers,129 - 117,,2019-2020
27/12/2019 07:00,Charlotte Hornets,Oklahoma City Thunder,102 - 104,OT,2019-2020
27/12/2019 07:00,Orlando Magic,Philadelphia 76ers,98 - 97,,2019-2020
27/12/2019 07:30,Atlanta Hawks,Milwaukee Bucks,86 - 112,,2019-2020
27/12/2019 08:00,Miami Heat,Indiana Pacers,113 - 112,,2019-2020
27/12/2019 10:30,Golden State Warriors,Phoenix Suns,105 - 96,,2019-2020
28/12/2019 05:00,Denver Nuggets,Memphis Grizzlies,119 - 110,,2019-2020
28/12/2019 07:00,Boston Celtics,Toronto Raptors,97 - 113,,2019-2020
28/12/2019 07:00,New Orleans Pelicans,Indiana Pacers,120 - 98,,2019-2020
28/12/2019 08:00,Chicago Bulls,Atlanta Hawks,116 - 81,,2019-2020
28/12/2019 08:00,Houston Rockets,Brooklyn Nets,108 - 98,,2019-2020
28/12/2019 08:00,Miami Heat,Philadelphia 76ers,117 - 116,OT,2019-2020
28/12/2019 08:00,Minnesota Timberwolves,Cleveland Cavaliers,88 - 94,,2019-2020
28/12/2019 08:00,Washington Wizards,New York Knicks,100 - 107,,2019-2020
28/12/2019 08:30,Golden State Warriors,Dallas Mavericks,121 - 141,,2019-2020
28/12/2019 08:30,Milwaukee Bucks,Orlando Magic,111 - 100,,2019-2020
28/12/2019 08:30,San Antonio Spurs,Detroit Pistons,136 - 109,,2019-2020
28/12/2019 09:00,Sacramento Kings,Phoenix Suns,110 - 112,,2019-2020
28/12/2019 10:00,Portland Trail Blazers,Los Angeles Lakers,120 - 128,,2019-2020
28/12/2019 10:30,Los Angeles Clippers,Utah Jazz,107 - 120,,2019-2020
29/12/2019 06:00,Toronto Raptors,Oklahoma City Thunder,97 - 98,,2019-2020
29/12/2019 08:00,Denver Nuggets,Sacramento Kings,120 - 115,,2019-2020
29/12/2019 08:00,Memphis Grizzlies,Charlotte Hornets,117 - 104,,2019-2020
29/12/2019 08:00,New Orleans Pelicans,Houston Rockets,127 - 112,,2019-2020
29/12/2019 09:30,Los Angeles Lakers,Dallas Mavericks,108 - 95,,2019-2020
30/12/2019 07:00,Orlando Magic,Atlanta Hawks,93 - 101,,2019-2020
30/12/2019 07:00,Washington Wizards,Miami Heat,123 - 105,,2019-2020
30/12/2019 08:00,Chicago Bulls,Milwaukee Bucks,102 - 123,,2019-2020
30/12/2019 08:00,Minnesota Timberwolves,Brooklyn Nets,122 - 115,OT,2019-2020
30/12/2019 09:00,Utah Jazz,Detroit Pistons,104 - 81,,2019-2020
30/12/2019 10:00,Portland Trail Blazers,Phoenix Suns,116 - 122,,2019-2020
31/12/2019 03:00,Charlotte Hornets,Boston Celtics,92 - 109,,2019-2020
31/12/2019 03:00,Indiana Pacers,Philadelphia 76ers,115 - 97,,2019-2020
31/12/2019 05:00,Sacramento Kings,Los Angeles Clippers,87 - 105,,2019-2020
31/12/2019 07:00,Houston Rockets,Denver Nuggets,130 - 104,,2019-2020
31/12/2019 07:00,San Antonio Spurs,Golden State Warriors,117 - 113,OT,2019-2020
31/12/2019 07:00,Toronto Raptors,Cleveland Cavaliers,117 - 97,,2019-2020
31/12/2019 08:00,Oklahoma City Thunder,Dallas Mavericks,106 - 101,,2019-2020
01/01/2020 06:00,Washington Wizards,Orlando Magic,101 - 122,,2019-2020
01/01/2020 07:30,New York Knicks,Portland Trail Blazers,117 - 93,,2019-2020
01/01/2020 08:00,Milwaukee Bucks,Minnesota Timberwolves,106 - 104,,2019-2020
01/01/2020 10:30,Los Angeles Lakers,Phoenix Suns,117 - 107,,2019-2020
02/01/2020 07:00,Cleveland Cavaliers,Charlotte Hornets,106 - 109,,2019-2020
02/01/2020 07:00,Indiana Pacers,Denver Nuggets,116 - 124,,2019-2020
02/01/2020 07:30,Miami Heat,Toronto Raptors,84 - 76,,2019-2020
02/01/2020 08:00,Chicago Bulls,Utah Jazz,98 - 102,,2019-2020
02/01/2020 08:00,Minnesota Timberwolves,Golden State Warriors,99 - 84,,2019-2020
02/01/2020 08:30,Dallas Mavericks,Brooklyn Nets,123 - 111,,2019-2020
02/01/2020 08:30,San Antonio Spurs,Oklahoma City Thunder,103 - 109,,2019-2020
02/01/2020 10:00,Sacramento Kings,Memphis Grizzlies,128 - 123,,2019-2020
02/01/2020 10:30,Los Angeles Clippers,Detroit Pistons,126 - 112,,2019-2020
03/01/2020 07:00,Boston Celtics,Atlanta Hawks,109 - 106,,2019-2020
03/01/2020 07:00,Orlando Magic,Miami Heat,105 - 85,,2019-2020
03/01/2020 07:00,Washington Wizards,Portland Trail Blazers,103 - 122,,2019-2020
03/01/2020 08:00,Houston Rockets,Philadelphia 76ers,118 - 108,,2019-2020
03/01/2020 09:00,Phoenix Suns,New York Knicks,120 - 112,,2019-2020
03/01/2020 10:30,Los Angeles Lakers,New Orleans Pelicans,123 - 113,,2019-2020
04/01/2020 03:30,Los Angeles Clippers,Memphis Grizzlies,114 - 140,,2019-2020
04/01/2020 06:00,Brooklyn Nets,Toronto Raptors,102 - 121,,2019-2020
04/01/2020 07:00,Orlando Magic,Utah Jazz,96 - 109,,2019-2020
04/01/2020 07:30,Atlanta Hawks,Indiana Pacers,116 - 111,,2019-2020
04/01/2020 07:30,Cleveland Cavaliers,Oklahoma City Thunder,106 - 121,,2019-2020
04/01/2020 08:00,Chicago Bulls,Boston Celtics,104 - 111,,2019-2020
04/01/2020 08:00,Washington Wizards,Denver Nuggets,128 - 114,,2019-2020
04/01/2020 08:30,Dallas Mavericks,Charlotte Hornets,120 - 123,OT,2019-2020
04/01/2020 08:30,Golden State Warriors,Detroit Pistons,104 - 111,,2019-2020
04/01/2020 08:30,Milwaukee Bucks,San Antonio Spurs,127 - 118,,2019-2020
04/01/2020 10:00,Sacramento Kings,New Orleans Pelicans,115 - 117,,2019-2020
05/01/2020 03:30,Los Angeles Clippers,New York Knicks,135 - 132,,2019-2020
05/01/2020 06:00,Miami Heat,Portland Trail Blazers,122 - 111,,2019-2020
05/01/2020 07:30,Cleveland Cavaliers,Minnesota Timberwolves,103 - 118,,2019-2020
05/01/2020 08:00,Phoenix Suns,Memphis Grizzlies,114 - 121,,2019-2020
05/01/2020 10:00,Los Angeles Lakers,Detroit Pistons,106 - 99,,2019-2020
06/01/2020 07:00,Charlotte Hornets,Indiana Pacers,104 - 115,,2019-2020
06/01/2020 07:00,Orlando Magic,Brooklyn Nets,101 - 89,,2019-2020
06/01/2020 07:00,Philadelphia 76ers,Oklahoma City Thunder,120 - 113,,2019-2020
06/01/2020 07:00,Washington Wizards,Boston Celtics,99 - 94,,2019-2020
06/01/2020 07:30,Atlanta Hawks,Denver Nuggets,115 - 123,,2019-2020
06/01/2020 08:00,New Orleans Pelicans,Utah Jazz,126 - 128,,2019-2020
06/01/2020 08:30,Dallas Mavericks,Chicago Bulls,118 - 110,,2019-2020
06/01/2020 08:30,San Antonio Spurs,Milwaukee Bucks,126 - 104,,2019-2020
06/01/2020 10:00,Sacramento Kings,Golden State Warriors,111 - 98,,2019-2020
07/01/2020 07:00,Cleveland Cavaliers,Detroit Pistons,113 - 115,,2019-2020
07/01/2020 07:00,Toronto Raptors,Portland Trail Blazers,99 - 101,,2019-2020
07/01/2020 07:30,Brooklyn Nets,Oklahoma City Thunder,103 - 111,OT,2019-2020
07/01/2020 08:00,Memphis Grizzlies,Minnesota Timberwolves,119 - 112,,2019-2020
07/01/2020 09:00,Phoenix Suns,Sacramento Kings,103 - 114,,2019-2020
07/01/2020 10:30,Los Angeles Lakers,New York Knicks,117 - 87,,2019-2020
08/01/2020 07:00,Boston Celtics,San Antonio Spurs,114 - 129,,2019-2020
08/01/2020 07:00,Charlotte Hornets,Toronto Raptors,110 - 112,OT,2019-2020
08/01/2020 07:00,Indiana Pacers,Miami Heat,108 - 122,,2019-2020
08/01/2020 07:00,Orlando Magic,Washington Wizards,123 - 89,,2019-2020
08/01/2020 07:30,Atlanta Hawks,Houston Rockets,115 - 122,,2019-2020
08/01/2020 07:30,Dallas Mavericks,Denver Nuggets,106 - 107,,2019-2020
08/01/2020 08:00,New Orleans Pelicans,Chicago Bulls,123 - 108,,2019-2020
08/01/2020 09:00,Utah Jazz,New York Knicks,128 - 104,,2019-2020
08/01/2020 10:00,Golden State Warriors,Milwaukee Bucks,98 - 107,,2019-2020
09/01/2020 07:00,Detroit Pistons,Cleveland Cavaliers,112 - 115,OT,2019-2020
09/01/2020 07:00,Philadelphia 76ers,Boston Celtics,109 - 98,,2019-2020
09/01/2020 08:00,Minnesota Timberwolves,Portland Trail Blazers,116 - 102,,2019-2020
09/01/2020 09:30,Oklahoma City Thunder,Houston Rockets,113 - 92,,2019-2020
10/01/2020 07:00,Washington Wizards,Atlanta Hawks,111 - 101,,2019-2020
10/01/2020 07:15,New York Knicks,New Orleans Pelicans,111 - 123,,2019-2020
10/01/2020 07:30,Brooklyn Nets,Miami Heat,117 - 113,,2019-2020
10/01/2020 08:00,Chicago Bulls,Indiana Pacers,105 - 116,,2019-2020
10/01/2020 08:00,Memphis Grizzlies,San Antonio Spurs,134 - 121,,2019-2020
10/01/2020 09:00,Phoenix Suns,Orlando Magic,98 - 94,,2019-2020
10/01/2020 09:00,Utah Jazz,Charlotte Hornets,109 - 92,,2019-2020
10/01/2020 09:45,Dallas Mavericks,Los Angeles Lakers,114 - 129,,2019-2020
10/01/2020 10:00,Sacramento Kings,Milwaukee Bucks,106 - 127,,2019-2020
10/01/2020 10:30,Los Angeles Clippers,Golden State Warriors,109 - 100,,2019-2020
11/01/2020 05:00,Houston Rockets,Minnesota Timberwolves,139 - 109,,2019-2020
11/01/2020 07:00,Boston Celtics,New Orleans Pelicans,140 - 105,,2019-2020
11/01/2020 07:00,Detroit Pistons,Chicago Bulls,99 - 108,,2019-2020
11/01/2020 08:00,Oklahoma City Thunder,Los Angeles Lakers,110 - 125,,2019-2020
11/01/2020 08:30,Dallas Mavericks,Philadelphia 76ers,109 - 91,,2019-2020
11/01/2020 09:00,Denver Nuggets,Cleveland Cavaliers,103 - 111,,2019-2020
11/01/2020 10:00,Portland Trail Blazers,Milwaukee Bucks,101 - 122,,2019-2020
12/01/2020 03:30,New York Knicks,Miami Heat,124 - 121,,2019-2020
12/01/2020 03:30,Washington Wizards,Utah Jazz,116 - 127,,2019-2020
12/01/2020 06:00,Brooklyn Nets,Atlanta Hawks,108 - 86,,2019-2020
12/01/2020 06:00,Memphis Grizzlies,Golden State Warriors,122 - 102,,2019-2020
12/01/2020 06:00,Toronto Raptors,San Antonio Spurs,104 - 105,,2019-2020
12/01/2020 08:00,Denver Nuggets,Los Angeles Clippers,114 - 104,,2019-2020
12/01/2020 08:00,Phoenix Suns,Charlotte Hornets,100 - 92,,2019-2020
13/01/2020 07:00,Detroit Pistons,New Orleans Pelicans,110 - 117,OT,2019-2020
13/01/2020 07:00,Indiana Pacers,Philadelphia 76ers,101 - 95,,2019-2020
13/01/2020 07:30,Boston Celtics,Chicago Bulls,113 - 101,,2019-2020
13/01/2020 08:00,Minnesota Timberwolves,Oklahoma City Thunder,104 - 117,,2019-2020
13/01/2020 10:00,Portland Trail Blazers,Charlotte Hornets,115 - 112,,2019-2020
13/01/2020 10:00,Sacramento Kings,Orlando Magic,112 - 114,,2019-2020
13/01/2020 10:30,Los Angeles Lakers,Cleveland Cavaliers,128 - 99,,2019-2020
14/01/2020 07:30,Atlanta Hawks,Phoenix Suns,123 - 110,,2019-2020
14/01/2020 07:30,Brooklyn Nets,Utah Jazz,107 - 118,,2019-2020
14/01/2020 08:00,Memphis Grizzlies,Houston Rockets,121 - 110,,2019-2020
14/01/2020 08:00,Milwaukee Bucks,New York Knicks,128 - 102,,2019-2020
14/01/2020 10:30,Golden State Warriors,Dallas Mavericks,97 - 124,,2019-2020
14/01/2020 10:30,Los Angeles Clippers,Cleveland Cavaliers,128 - 103,,2019-2020
15/01/2020 07:00,Boston Celtics,Detroit Pistons,103 - 116,,2019-2020
15/01/2020 07:00,Philadelphia 76ers,Brooklyn Nets,117 - 106,,2019-2020
15/01/2020 07:30,Miami Heat,San Antonio Spurs,106 - 100,,2019-2020
15/01/2020 08:00,Chicago Bulls,Washington Wizards,115 - 106,,2019-2020
15/01/2020 08:00,Minnesota Timberwolves,Indiana Pacers,99 - 104,,2019-2020
15/01/2020 08:00,Oklahoma City Thunder,Toronto Raptors,121 - 130,,2019-2020
15/01/2020 09:00,Denver Nuggets,Charlotte Hornets,100 - 86,,2019-2020
15/01/2020 09:30,Houston Rockets,Portland Trail Blazers,107 - 117,,2019-2020
15/01/2020 10:00,Sacramento Kings,Dallas Mavericks,123 - 127,,2019-2020
15/01/2020 10:30,Los Angeles Lakers,Orlando Magic,118 - 119,,2019-2020
16/01/2020 07:30,New York Knicks,Phoenix Suns,98 - 121,,2019-2020
16/01/2020 08:00,Milwaukee Bucks,Boston Celtics,128 - 123,,2019-2020
16/01/2020 08:00,New Orleans Pelicans,Utah Jazz,138 - 132,OT,2019-2020
16/01/2020 10:30,Golden State Warriors,Denver Nuggets,131 - 134,OT,2019-2020
16/01/2020 10:30,Los Angeles Clippers,Orlando Magic,122 - 95,,2019-2020
17/01/2020 07:00,Indiana Pacers,Minnesota Timberwolves,116 - 114,,2019-2020
17/01/2020 07:00,Philadelphia 76ers,Chicago Bulls,100 - 89,,2019-2020
17/01/2020 07:00,Toronto Raptors,Washington Wizards,140 - 111,,2019-2020
17/01/2020 08:00,Memphis Grizzlies,Cleveland Cavaliers,113 - 109,,2019-2020
17/01/2020 08:00,Oklahoma City Thunder,Miami Heat,108 - 115,,2019-2020
17/01/2020 08:30,San Antonio Spurs,Atlanta Hawks,120 - 121,,2019-2020
17/01/2020 09:30,Dallas Mavericks,Portland Trail Blazers,120 - 112,,2019-2020
18/01/2020 03:30,New Orleans Pelicans,Los Angeles Clippers,130 - 133,,2019-2020
18/01/2020 06:00,Brooklyn Nets,Milwaukee Bucks,97 - 117,,2019-2020
18/01/2020 07:00,Boston Celtics,Phoenix Suns,119 - 123,,2019-2020
18/01/2020 07:30,Atlanta Hawks,Detroit Pistons,103 - 136,,2019-2020
18/01/2020 07:30,New York Knicks,Philadelphia 76ers,87 - 90,,2019-2020
18/01/2020 08:00,Chicago Bulls,Cleveland Cavaliers,118 - 116,,2019-2020
18/01/2020 08:00,Minnesota Timberwolves,Toronto Raptors,112 - 122,,2019-2020
18/01/2020 08:30,Golden State Warriors,Orlando Magic,109 - 95,,2019-2020
18/01/2020 08:30,Houston Rockets,Los Angeles Lakers,115 - 124,,2019-2020
18/01/2020 09:00,Oklahoma City Thunder,Portland Trail Blazers,119 - 106,,2019-2020
18/01/2020 09:00,Utah Jazz,Sacramento Kings,123 - 101,,2019-2020
19/01/2020 03:00,San Antonio Spurs,Miami Heat,107 - 102,,2019-2020
19/01/2020 08:00,Denver Nuggets,Indiana Pacers,107 - 115,,2019-2020
20/01/2020 02:00,Washington Wizards,Detroit Pistons,106 - 100,,2019-2020
20/01/2020 02:30,Atlanta Hawks,Toronto Raptors,117 - 122,,2019-2020
20/01/2020 03:00,Brooklyn Nets,Philadelphia 76ers,111 - 117,,2019-2020
20/01/2020 05:00,Charlotte Hornets,Orlando Magic,83 - 106,,2019-2020
