Date,Home Team,Away Team,Result,Overtime,Season
01/12/2017 08:00,Miami Heat,Charlotte Hornets,105 - 100,,2017-2018
01/12/2017 08:00,Oklahoma City Thunder,Minnesota Timberwolves,111 - 107,,2017-2018
01/12/2017 09:00,Utah Jazz,New Orleans Pelicans,114 - 108,,2017-2018
02/12/2017 01:00,Boston Celtics,Phoenix Suns,116 - 111,,2017-2018
02/12/2017 02:00,Dallas Mavericks,Los Angeles Clippers,108 - 82,,2017-2018
02/12/2017 03:00,Brooklyn Nets,Atlanta Hawks,102 - 114,,2017-2018
02/12/2017 07:30,Cleveland Cavaliers,Memphis Grizzlies,116 - 111,,2017-2018
02/12/2017 07:30,Philadelphia 76ers,Detroit Pistons,108 - 103,,2017-2018
02/12/2017 08:30,Milwaukee Bucks,Sacramento Kings,109 - 104,,2017-2018
02/12/2017 09:00,Denver Nuggets,Los Angeles Lakers,115 - 100,,2017-2018
02/12/2017 10:00,Portland Trail Blazers,New Orleans Pelicans,116 - 123,,2017-2018
03/12/2017 03:30,New York Knicks,Orlando Magic,100 - 105,,2017-2018
03/12/2017 07:00,Miami Heat,Golden State Warriors,95 - 123,,2017-2018
03/12/2017 07:00,Minnesota Timberwolves,Los Angeles Clippers,112 - 106,,2017-2018
03/12/2017 07:00,Oklahoma City Thunder,San Antonio Spurs,90 - 87,,2017-2018
03/12/2017 09:30,Los Angeles Lakers,Houston Rockets,95 - 118,,2017-2018
04/12/2017 07:00,Charlotte Hornets,Orlando Magic,104 - 94,,2017-2018
04/12/2017 07:00,Indiana Pacers,New York Knicks,115 - 97,,2017-2018
04/12/2017 07:00,Philadelphia 76ers,Phoenix Suns,101 - 115,,2017-2018
04/12/2017 07:30,Atlanta Hawks,Brooklyn Nets,90 - 110,,2017-2018
04/12/2017 07:30,Boston Celtics,Milwaukee Bucks,111 - 100,,2017-2018
04/12/2017 08:00,Chicago Bulls,Cleveland Cavaliers,91 - 113,,2017-2018
04/12/2017 08:00,Memphis Grizzlies,Minnesota Timberwolves,95 - 92,,2017-2018
04/12/2017 08:00,New Orleans Pelicans,Golden State Warriors,115 - 125,,2017-2018
04/12/2017 08:30,Dallas Mavericks,Denver Nuggets,122 - 105,,2017-2018
04/12/2017 08:30,San Antonio Spurs,Detroit Pistons,96 - 93,,2017-2018
04/12/2017 09:00,Utah Jazz,Washington Wizards,116 - 69,,2017-2018
05/12/2017 07:30,Toronto Raptors,Phoenix Suns,126 - 113,,2017-2018
05/12/2017 08:00,Oklahoma City Thunder,Utah Jazz,100 - 94,,2017-2018
05/12/2017 10:00,Portland Trail Blazers,Washington Wizards,92 - 106,,2017-2018
06/12/2017 07:00,Cleveland Cavaliers,Sacramento Kings,101 - 95,,2017-2018
06/12/2017 07:00,Indiana Pacers,Chicago Bulls,98 - 96,,2017-2018
06/12/2017 07:00,Orlando Magic,Atlanta Hawks,110 - 106,OT,2017-2018
06/12/2017 07:30,Boston Celtics,Dallas Mavericks,97 - 90,,2017-2018
06/12/2017 07:30,New York Knicks,Memphis Grizzlies,99 - 88,,2017-2018
06/12/2017 08:00,Charlotte Hornets,Golden State Warriors,87 - 101,,2017-2018
06/12/2017 08:00,Milwaukee Bucks,Detroit Pistons,104 - 100,,2017-2018
06/12/2017 08:00,New Orleans Pelicans,Denver Nuggets,123 - 114,,2017-2018
06/12/2017 08:30,San Antonio Spurs,Miami Heat,117 - 105,,2017-2018
06/12/2017 10:30,Los Angeles Clippers,Minnesota Timberwolves,107 - 113,,2017-2018
07/12/2017 08:00,Philadelphia 76ers,Los Angeles Lakers,104 - 107,,2017-2018
07/12/2017 09:00,Phoenix Suns,Washington Wizards,99 - 109,,2017-2018
07/12/2017 10:00,Brooklyn Nets,Oklahoma City Thunder,100 - 95,,2017-2018
07/12/2017 10:30,Utah Jazz,Houston Rockets,101 - 112,,2017-2018
08/12/2017 07:00,Charlotte Hornets,Chicago Bulls,111 - 119,OT,2017-2018
08/12/2017 07:00,Detroit Pistons,Golden State Warriors,98 - 102,,2017-2018
08/12/2017 07:00,Indiana Pacers,Cleveland Cavaliers,106 - 102,,2017-2018
08/12/2017 07:00,Orlando Magic,Denver Nuggets,89 - 103,,2017-2018
08/12/2017 08:00,Memphis Grizzlies,Toronto Raptors,107 - 116,,2017-2018
08/12/2017 08:00,Milwaukee Bucks,Dallas Mavericks,109 - 102,,2017-2018
08/12/2017 08:00,New Orleans Pelicans,Sacramento Kings,109 - 116,OT,2017-2018
08/12/2017 09:30,San Antonio Spurs,Boston Celtics,105 - 102,,2017-2018
09/12/2017 03:30,Los Angeles Clippers,Washington Wizards,113 - 112,,2017-2018
09/12/2017 06:00,Brooklyn Nets,Miami Heat,89 - 101,,2017-2018
09/12/2017 07:00,Charlotte Hornets,Los Angeles Lakers,99 - 110,,2017-2018
09/12/2017 07:30,Atlanta Hawks,Orlando Magic,117 - 110,,2017-2018
09/12/2017 08:00,Chicago Bulls,New York Knicks,104 - 102,,2017-2018
09/12/2017 08:00,Cleveland Cavaliers,Philadelphia 76ers,105 - 98,,2017-2018
09/12/2017 08:30,Milwaukee Bucks,Utah Jazz,117 - 100,,2017-2018
09/12/2017 09:00,Memphis Grizzlies,Oklahoma City Thunder,101 - 102,OT,2017-2018
09/12/2017 09:00,Phoenix Suns,San Antonio Spurs,101 - 104,,2017-2018
09/12/2017 10:00,Portland Trail Blazers,Houston Rockets,117 - 124,,2017-2018
10/12/2017 03:30,Sacramento Kings,Toronto Raptors,87 - 102,,2017-2018
10/12/2017 04:00,Detroit Pistons,Boston Celtics,81 - 91,,2017-2018
10/12/2017 05:00,Indiana Pacers,Denver Nuggets,126 - 116,OT,2017-2018
10/12/2017 07:00,Minnesota Timberwolves,Dallas Mavericks,97 - 92,,2017-2018
10/12/2017 07:00,New Orleans Pelicans,Philadelphia 76ers,131 - 124,,2017-2018
10/12/2017 07:30,New York Knicks,Atlanta Hawks,111 - 107,,2017-2018
11/12/2017 08:00,Chicago Bulls,Boston Celtics,108 - 85,,2017-2018
11/12/2017 08:00,Houston Rockets,New Orleans Pelicans,130 - 123,,2017-2018
11/12/2017 08:00,Memphis Grizzlies,Miami Heat,82 - 107,,2017-2018
11/12/2017 08:00,Oklahoma City Thunder,Charlotte Hornets,103 - 116,,2017-2018
11/12/2017 10:30,Golden State Warriors,Portland Trail Blazers,111 - 104,,2017-2018
11/12/2017 10:30,Los Angeles Clippers,Toronto Raptors,96 - 91,,2017-2018
12/12/2017 07:00,Cleveland Cavaliers,Atlanta Hawks,123 - 114,,2017-2018
12/12/2017 07:00,Detroit Pistons,Denver Nuggets,84 - 103,,2017-2018
12/12/2017 07:00,New York Knicks,Los Angeles Lakers,113 - 109,OT,2017-2018
12/12/2017 07:30,Brooklyn Nets,Washington Wizards,103 - 98,,2017-2018
12/12/2017 08:30,Dallas Mavericks,San Antonio Spurs,95 - 89,,2017-2018
12/12/2017 09:30,Minnesota Timberwolves,Philadelphia 76ers,112 - 118,OT,2017-2018
12/12/2017 10:00,Sacramento Kings,Phoenix Suns,99 - 92,,2017-2018
13/12/2017 07:00,Indiana Pacers,Oklahoma City Thunder,95 - 100,,2017-2018
13/12/2017 07:00,Orlando Magic,Los Angeles Clippers,95 - 106,,2017-2018
13/12/2017 07:00,Washington Wizards,Memphis Grizzlies,93 - 87,,2017-2018
13/12/2017 07:30,Boston Celtics,Denver Nuggets,124 - 118,,2017-2018
13/12/2017 07:30,Miami Heat,Portland Trail Blazers,95 - 102,,2017-2018
13/12/2017 08:00,Chicago Bulls,Utah Jazz,103 - 100,,2017-2018
13/12/2017 08:00,New Orleans Pelicans,Milwaukee Bucks,115 - 108,,2017-2018
13/12/2017 09:00,Phoenix Suns,Toronto Raptors,109 - 115,,2017-2018
13/12/2017 09:30,Houston Rockets,Charlotte Hornets,108 - 96,,2017-2018
14/12/2017 07:30,Atlanta Hawks,Detroit Pistons,91 - 105,,2017-2018
14/12/2017 07:30,Brooklyn Nets,New York Knicks,104 - 111,,2017-2018
14/12/2017 08:00,Cleveland Cavaliers,Los Angeles Lakers,121 - 112,,2017-2018
14/12/2017 08:00,Minnesota Timberwolves,Sacramento Kings,119 - 96,,2017-2018
14/12/2017 10:30,Golden State Warriors,Dallas Mavericks,112 - 97,,2017-2018
15/12/2017 07:00,Charlotte Hornets,Miami Heat,98 - 104,,2017-2018
15/12/2017 07:00,Indiana Pacers,Detroit Pistons,98 - 104,,2017-2018
15/12/2017 07:00,Orlando Magic,Portland Trail Blazers,88 - 95,,2017-2018
15/12/2017 07:00,Philadelphia 76ers,Oklahoma City Thunder,117 - 119,3OT,2017-2018
15/12/2017 07:00,Washington Wizards,Los Angeles Clippers,100 - 91,,2017-2018
15/12/2017 07:30,Boston Celtics,Utah Jazz,95 - 107,,2017-2018
15/12/2017 07:30,Toronto Raptors,Brooklyn Nets,120 - 87,,2017-2018
15/12/2017 08:00,Memphis Grizzlies,Atlanta Hawks,96 - 94,,2017-2018
15/12/2017 08:00,Milwaukee Bucks,Chicago Bulls,109 - 115,,2017-2018
15/12/2017 09:00,Denver Nuggets,New Orleans Pelicans,117 - 111,OT,2017-2018
15/12/2017 09:30,Houston Rockets,San Antonio Spurs,124 - 109,,2017-2018
16/12/2017 07:00,Charlotte Hornets,Portland Trail Blazers,91 - 93,,2017-2018
16/12/2017 07:30,Cleveland Cavaliers,Utah Jazz,109 - 100,,2017-2018
16/12/2017 07:30,New York Knicks,Oklahoma City Thunder,111 - 96,,2017-2018
16/12/2017 08:00,Houston Rockets,Milwaukee Bucks,115 - 111,,2017-2018
16/12/2017 08:00,Miami Heat,Los Angeles Clippers,90 - 85,,2017-2018
16/12/2017 08:00,Minnesota Timberwolves,Phoenix Suns,106 - 108,,2017-2018
16/12/2017 08:30,San Antonio Spurs,Dallas Mavericks,98 - 96,,2017-2018
16/12/2017 09:00,Memphis Grizzlies,Boston Celtics,93 - 102,,2017-2018
17/12/2017 03:30,Toronto Raptors,Sacramento Kings,108 - 93,,2017-2018
17/12/2017 04:00,Detroit Pistons,Orlando Magic,114 - 110,,2017-2018
17/12/2017 06:00,Brooklyn Nets,Indiana Pacers,97 - 109,,2017-2018
17/12/2017 06:00,Washington Wizards,Cleveland Cavaliers,99 - 106,,2017-2018
18/12/2017 07:00,Charlotte Hornets,New York Knicks,109 - 91,,2017-2018
18/12/2017 07:00,Indiana Pacers,Boston Celtics,111 - 112,,2017-2018
18/12/2017 07:30,Atlanta Hawks,Miami Heat,110 - 104,,2017-2018
18/12/2017 08:00,Chicago Bulls,Philadelphia 76ers,117 - 115,,2017-2018
18/12/2017 08:00,Houston Rockets,Utah Jazz,120 - 99,,2017-2018
18/12/2017 08:00,Minnesota Timberwolves,Portland Trail Blazers,108 - 107,,2017-2018
18/12/2017 08:00,Oklahoma City Thunder,Denver Nuggets,95 - 94,,2017-2018
18/12/2017 08:30,Dallas Mavericks,Phoenix Suns,91 - 97,,2017-2018
18/12/2017 08:30,San Antonio Spurs,Los Angeles Clippers,109 - 91,,2017-2018
18/12/2017 10:30,Los Angeles Lakers,Golden State Warriors,114 - 116,OT,2017-2018
19/12/2017 07:00,Philadelphia 76ers,Sacramento Kings,95 - 101,,2017-2018
19/12/2017 07:00,Washington Wizards,New Orleans Pelicans,116 - 106,,2017-2018
19/12/2017 08:00,Milwaukee Bucks,Cleveland Cavaliers,119 - 116,,2017-2018
20/12/2017 07:00,Charlotte Hornets,Toronto Raptors,111 - 129,,2017-2018
20/12/2017 07:30,Atlanta Hawks,Indiana Pacers,95 - 105,,2017-2018
20/12/2017 07:30,Boston Celtics,Miami Heat,89 - 90,,2017-2018
20/12/2017 07:30,Brooklyn Nets,Sacramento Kings,99 - 104,,2017-2018
20/12/2017 08:00,Chicago Bulls,Orlando Magic,112 - 94,,2017-2018
20/12/2017 08:00,Houston Rockets,Los Angeles Lakers,116 - 122,,2017-2018
20/12/2017 08:00,Oklahoma City Thunder,Utah Jazz,107 - 79,,2017-2018
20/12/2017 08:30,Dallas Mavericks,Detroit Pistons,110 - 93,,2017-2018
20/12/2017 09:00,Denver Nuggets,Minnesota Timberwolves,104 - 112,,2017-2018
20/12/2017 10:00,Portland Trail Blazers,San Antonio Spurs,91 - 93,,2017-2018
20/12/2017 10:30,Golden State Warriors,Memphis Grizzlies,97 - 84,,2017-2018
20/12/2017 10:30,Los Angeles Clippers,Phoenix Suns,108 - 95,,2017-2018
21/12/2017 07:00,Cleveland Cavaliers,Chicago Bulls,115 - 112,,2017-2018
21/12/2017 07:00,Philadelphia 76ers,Toronto Raptors,109 - 114,,2017-2018
21/12/2017 08:00,New York Knicks,Boston Celtics,102 - 93,,2017-2018
21/12/2017 09:00,Phoenix Suns,Memphis Grizzlies,97 - 95,,2017-2018
21/12/2017 10:30,Utah Jazz,San Antonio Spurs,100 - 89,,2017-2018
22/12/2017 07:00,Detroit Pistons,New York Knicks,104 - 101,,2017-2018
22/12/2017 07:00,Orlando Magic,New Orleans Pelicans,97 - 111,,2017-2018
22/12/2017 07:30,Brooklyn Nets,Washington Wizards,119 - 84,,2017-2018
22/12/2017 08:00,Houston Rockets,Los Angeles Clippers,118 - 128,,2017-2018
22/12/2017 08:00,Miami Heat,Dallas Mavericks,113 - 101,,2017-2018
22/12/2017 08:00,Milwaukee Bucks,Charlotte Hornets,109 - 104,,2017-2018
22/12/2017 08:00,Oklahoma City Thunder,Atlanta Hawks,120 - 117,,2017-2018
22/12/2017 10:00,Portland Trail Blazers,Denver Nuggets,85 - 102,,2017-2018
22/12/2017 10:30,Golden State Warriors,Los Angeles Lakers,113 - 106,,2017-2018
23/12/2017 05:00,Toronto Raptors,Philadelphia 76ers,102 - 86,,2017-2018
23/12/2017 07:00,Charlotte Hornets,Milwaukee Bucks,111 - 106,,2017-2018
23/12/2017 07:00,Indiana Pacers,Brooklyn Nets,123 - 119,OT,2017-2018
23/12/2017 07:00,Washington Wizards,Orlando Magic,130 - 103,,2017-2018
23/12/2017 07:30,Atlanta Hawks,Dallas Mavericks,112 - 107,,2017-2018
23/12/2017 07:30,Boston Celtics,Chicago Bulls,117 - 92,,2017-2018
23/12/2017 08:00,Memphis Grizzlies,Los Angeles Clippers,115 - 112,,2017-2018
23/12/2017 08:00,Miami Heat,New Orleans Pelicans,94 - 109,,2017-2018
23/12/2017 08:00,Utah Jazz,Oklahoma City Thunder,89 - 103,,2017-2018
23/12/2017 08:30,Golden State Warriors,Denver Nuggets,81 - 96,,2017-2018
23/12/2017 09:00,Phoenix Suns,Minnesota Timberwolves,106 - 115,,2017-2018
23/12/2017 09:30,Los Angeles Lakers,Portland Trail Blazers,92 - 95,,2017-2018
23/12/2017 10:00,Sacramento Kings,San Antonio Spurs,99 - 108,,2017-2018
25/12/2017 12:00,New York Knicks,Philadelphia 76ers,98 - 105,,2017-2018
25/12/2017 03:00,Golden State Warriors,Cleveland Cavaliers,99 - 92,,2017-2018
25/12/2017 05:30,Boston Celtics,Washington Wizards,103 - 111,,2017-2018
25/12/2017 08:00,Oklahoma City Thunder,Houston Rockets,112 - 107,,2017-2018
25/12/2017 10:30,Los Angeles Lakers,Minnesota Timberwolves,104 - 121,,2017-2018
26/12/2017 07:00,Dallas Mavericks,Toronto Raptors,98 - 93,,2017-2018
26/12/2017 07:00,Detroit Pistons,Indiana Pacers,107 - 83,,2017-2018
26/12/2017 07:30,Miami Heat,Orlando Magic,107 - 89,,2017-2018
26/12/2017 08:00,Milwaukee Bucks,Chicago Bulls,106 - 115,,2017-2018
26/12/2017 08:30,San Antonio Spurs,Brooklyn Nets,109 - 97,,2017-2018
26/12/2017 09:00,Denver Nuggets,Utah Jazz,107 - 83,,2017-2018
26/12/2017 09:00,Phoenix Suns,Memphis Grizzlies,99 - 97,,2017-2018
26/12/2017 10:30,Los Angeles Clippers,Sacramento Kings,122 - 95,,2017-2018
27/12/2017 07:00,Charlotte Hornets,Boston Celtics,91 - 102,,2017-2018
27/12/2017 07:00,Indiana Pacers,Dallas Mavericks,94 - 98,,2017-2018
27/12/2017 07:30,Atlanta Hawks,Washington Wizards,113 - 99,,2017-2018
27/12/2017 08:00,Chicago Bulls,New York Knicks,92 - 87,,2017-2018
27/12/2017 08:00,Minnesota Timberwolves,Denver Nuggets,128 - 125,OT,2017-2018
27/12/2017 08:00,New Orleans Pelicans,Brooklyn Nets,128 - 113,,2017-2018
27/12/2017 08:00,Oklahoma City Thunder,Toronto Raptors,124 - 107,,2017-2018
27/12/2017 10:00,Sacramento Kings,Cleveland Cavaliers,109 - 95,,2017-2018
27/12/2017 10:30,Golden State Warriors,Utah Jazz,126 - 101,,2017-2018
27/12/2017 10:30,Los Angeles Lakers,Memphis Grizzlies,99 - 109,,2017-2018
28/12/2017 07:00,Orlando Magic,Detroit Pistons,102 - 89,,2017-2018
28/12/2017 08:00,Boston Celtics,Houston Rockets,99 - 98,,2017-2018
28/12/2017 08:00,Milwaukee Bucks,Minnesota Timberwolves,102 - 96,,2017-2018
28/12/2017 08:30,San Antonio Spurs,New York Knicks,119 - 107,,2017-2018
28/12/2017 10:30,Portland Trail Blazers,Philadelphia 76ers,114 - 110,,2017-2018
29/12/2017 07:00,Washington Wizards,Houston Rockets,121 - 103,,2017-2018
29/12/2017 07:30,Toronto Raptors,Atlanta Hawks,111 - 98,,2017-2018
29/12/2017 08:00,Chicago Bulls,Indiana Pacers,119 - 107,,2017-2018
29/12/2017 08:00,Miami Heat,Brooklyn Nets,87 - 111,,2017-2018
29/12/2017 08:00,New Orleans Pelicans,Dallas Mavericks,120 - 128,,2017-2018
29/12/2017 08:00,Oklahoma City Thunder,Milwaukee Bucks,95 - 97,,2017-2018
29/12/2017 10:00,Sacramento Kings,Phoenix Suns,101 - 111,,2017-2018
29/12/2017 10:30,Golden State Warriors,Charlotte Hornets,100 - 111,,2017-2018
29/12/2017 10:30,Los Angeles Lakers,Los Angeles Clippers,106 - 121,,2017-2018
30/12/2017 07:00,Detroit Pistons,San Antonio Spurs,93 - 79,,2017-2018
30/12/2017 07:00,New Orleans Pelicans,New York Knicks,103 - 105,,2017-2018
30/12/2017 07:00,Orlando Magic,Miami Heat,111 - 117,,2017-2018
30/12/2017 07:30,Atlanta Hawks,Portland Trail Blazers,104 - 89,,2017-2018
30/12/2017 08:00,Utah Jazz,Cleveland Cavaliers,104 - 101,,2017-2018
30/12/2017 08:30,Golden State Warriors,Memphis Grizzlies,141 - 128,,2017-2018
30/12/2017 09:00,Denver Nuggets,Philadelphia 76ers,102 - 107,,2017-2018
31/12/2017 03:30,Washington Wizards,Chicago Bulls,114 - 110,,2017-2018
31/12/2017 05:00,Indiana Pacers,Minnesota Timberwolves,90 - 107,,2017-2018
31/12/2017 05:30,Boston Celtics,Brooklyn Nets,108 - 105,,2017-2018
31/12/2017 07:00,Houston Rockets,Los Angeles Lakers,148 - 142,2OT,2017-2018
31/12/2017 07:00,Los Angeles Clippers,Charlotte Hornets,106 - 98,,2017-2018
31/12/2017 07:00,Oklahoma City Thunder,Dallas Mavericks,113 - 116,,2017-2018
31/12/2017 07:00,Sacramento Kings,Memphis Grizzlies,96 - 114,,2017-2018
31/12/2017 08:00,Phoenix Suns,Philadelphia 76ers,110 - 123,,2017-2018
01/01/2018 07:30,Brooklyn Nets,Orlando Magic,98 - 95,,2017-2018
01/01/2018 07:30,Toronto Raptors,Milwaukee Bucks,131 - 127,OT,2017-2018
01/01/2018 08:00,Chicago Bulls,Portland Trail Blazers,120 - 124,OT,2017-2018
01/01/2018 08:00,Minnesota Timberwolves,Los Angeles Lakers,114 - 96,,2017-2018
02/01/2018 07:00,Cleveland Cavaliers,Portland Trail Blazers,127 - 110,,2017-2018
02/01/2018 07:30,New York Knicks,San Antonio Spurs,91 - 100,,2017-2018
02/01/2018 09:00,Phoenix Suns,Atlanta Hawks,104 - 103,,2017-2018
02/01/2018 10:00,Sacramento Kings,Charlotte Hornets,111 - 131,,2017-2018
02/01/2018 10:30,Los Angeles Clippers,Memphis Grizzlies,113 - 105,,2017-2018
03/01/2018 07:00,Orlando Magic,Houston Rockets,98 - 116,,2017-2018
03/01/2018 07:00,Philadelphia 76ers,San Antonio Spurs,112 - 106,,2017-2018
03/01/2018 07:00,Washington Wizards,New York Knicks,121 - 103,,2017-2018
03/01/2018 07:30,Brooklyn Nets,Minnesota Timberwolves,98 - 97,,2017-2018
03/01/2018 07:30,Miami Heat,Detroit Pistons,111 - 104,,2017-2018
03/01/2018 08:00,Boston Celtics,Cleveland Cavaliers,102 - 88,,2017-2018
03/01/2018 08:00,Chicago Bulls,Toronto Raptors,115 - 124,,2017-2018
03/01/2018 08:00,Milwaukee Bucks,Indiana Pacers,122 - 101,,2017-2018
03/01/2018 08:30,Dallas Mavericks,Golden State Warriors,122 - 125,,2017-2018
03/01/2018 09:00,Denver Nuggets,Phoenix Suns,134 - 111,,2017-2018
03/01/2018 09:00,Utah Jazz,New Orleans Pelicans,98 - 108,,2017-2018
03/01/2018 10:30,Los Angeles Lakers,Oklahoma City Thunder,96 - 133,,2017-2018
04/01/2018 08:00,Houston Rockets,Golden State Warriors,114 - 124,,2017-2018
04/01/2018 10:30,Los Angeles Clippers,Oklahoma City Thunder,117 - 127,,2017-2018
05/01/2018 07:00,Boston Celtics,Minnesota Timberwolves,91 - 84,,2017-2018
05/01/2018 07:00,Philadelphia 76ers,Detroit Pistons,114 - 78,,2017-2018
05/01/2018 08:00,Miami Heat,New York Knicks,107 - 103,OT,2017-2018
05/01/2018 08:00,Milwaukee Bucks,Toronto Raptors,110 - 129,,2017-2018
05/01/2018 08:30,Dallas Mavericks,Chicago Bulls,124 - 127,,2017-2018
05/01/2018 08:30,San Antonio Spurs,Phoenix Suns,103 - 89,,2017-2018
05/01/2018 09:00,Denver Nuggets,Utah Jazz,99 - 91,,2017-2018
05/01/2018 09:30,Memphis Grizzlies,Washington Wizards,100 - 102,,2017-2018
05/01/2018 10:00,Portland Trail Blazers,Atlanta Hawks,110 - 89,,2017-2018
05/01/2018 10:30,Los Angeles Lakers,Charlotte Hornets,94 - 108,,2017-2018
06/01/2018 03:30,Los Angeles Clippers,Golden State Warriors,105 - 121,,2017-2018
06/01/2018 06:00,Brooklyn Nets,Boston Celtics,85 - 87,,2017-2018
06/01/2018 07:00,Detroit Pistons,Houston Rockets,108 - 101,,2017-2018
06/01/2018 07:00,Indiana Pacers,Chicago Bulls,125 - 86,,2017-2018
06/01/2018 07:00,Orlando Magic,Cleveland Cavaliers,127 - 131,,2017-2018
06/01/2018 08:00,Washington Wizards,Milwaukee Bucks,103 - 110,,2017-2018
06/01/2018 09:00,Minnesota Timberwolves,New Orleans Pelicans,116 - 98,,2017-2018
06/01/2018 10:00,Sacramento Kings,Denver Nuggets,106 - 98,,2017-2018
07/01/2018 03:30,Miami Heat,Utah Jazz,103 - 102,,2017-2018
07/01/2018 07:00,Dallas Mavericks,New York Knicks,96 - 100,,2017-2018
07/01/2018 08:00,Phoenix Suns,Oklahoma City Thunder,114 - 100,,2017-2018
07/01/2018 09:00,Portland Trail Blazers,San Antonio Spurs,111 - 110,,2017-2018
07/01/2018 09:30,Los Angeles Lakers,Atlanta Hawks,132 - 113,,2017-2018
08/01/2018 07:00,Indiana Pacers,Milwaukee Bucks,109 - 96,,2017-2018
08/01/2018 07:30,Brooklyn Nets,Toronto Raptors,113 - 114,OT,2017-2018
08/01/2018 08:00,Chicago Bulls,Houston Rockets,107 - 116,,2017-2018
08/01/2018 08:00,Minnesota Timberwolves,Cleveland Cavaliers,127 - 99,,2017-2018
08/01/2018 08:00,New Orleans Pelicans,Detroit Pistons,112 - 109,,2017-2018
08/01/2018 10:00,Sacramento Kings,San Antonio Spurs,100 - 107,,2017-2018
08/01/2018 10:30,Golden State Warriors,Denver Nuggets,124 - 114,,2017-2018
08/01/2018 10:30,Los Angeles Clippers,Atlanta Hawks,108 - 107,,2017-2018
09/01/2018 07:30,Toronto Raptors,Miami Heat,89 - 90,,2017-2018
09/01/2018 08:00,Oklahoma City Thunder,Portland Trail Blazers,106 - 117,,2017-2018
09/01/2018 08:30,Dallas Mavericks,Orlando Magic,114 - 99,,2017-2018
09/01/2018 10:30,Los Angeles Lakers,Sacramento Kings,99 - 86,,2017-2018
10/01/2018 07:00,Charlotte Hornets,Dallas Mavericks,111 - 115,,2017-2018
10/01/2018 07:00,Indiana Pacers,Miami Heat,106 - 114,,2017-2018
10/01/2018 07:00,Washington Wizards,Utah Jazz,104 - 107,,2017-2018
10/01/2018 07:30,Brooklyn Nets,Detroit Pistons,80 - 114,,2017-2018
10/01/2018 07:30,New York Knicks,Chicago Bulls,119 - 122,2OT,2017-2018
10/01/2018 08:00,Houston Rockets,Portland Trail Blazers,121 - 112,,2017-2018
10/01/2018 08:00,Memphis Grizzlies,New Orleans Pelicans,105 - 102,,2017-2018
10/01/2018 08:00,Milwaukee Bucks,Orlando Magic,110 - 103,,2017-2018
10/01/2018 08:00,Minnesota Timberwolves,Oklahoma City Thunder,104 - 88,,2017-2018
10/01/2018 09:00,Denver Nuggets,Atlanta Hawks,97 - 110,,2017-2018
10/01/2018 10:30,Golden State Warriors,Los Angeles Clippers,106 - 125,,2017-2018
11/01/2018 03:00,Philadelphia 76ers,Boston Celtics,103 - 114,,2017-2018
11/01/2018 08:00,Toronto Raptors,Cleveland Cavaliers,133 - 99,,2017-2018
11/01/2018 10:00,Sacramento Kings,Los Angeles Clippers,115 - 121,,2017-2018
11/01/2018 10:30,Los Angeles Lakers,San Antonio Spurs,93 - 81,,2017-2018
12/01/2018 07:00,Charlotte Hornets,Utah Jazz,99 - 88,,2017-2018
12/01/2018 07:00,Indiana Pacers,Cleveland Cavaliers,97 - 95,,2017-2018
12/01/2018 07:00,Washington Wizards,Orlando Magic,125 - 119,,2017-2018
12/01/2018 07:30,Atlanta Hawks,Brooklyn Nets,105 - 110,,2017-2018
12/01/2018 08:00,Milwaukee Bucks,Golden State Warriors,94 - 108,,2017-2018
12/01/2018 08:00,Minnesota Timberwolves,New York Knicks,118 - 108,,2017-2018
12/01/2018 08:00,New Orleans Pelicans,Portland Trail Blazers,119 - 113,,2017-2018
12/01/2018 09:00,Denver Nuggets,Memphis Grizzlies,87 - 78,,2017-2018
12/01/2018 10:30,Phoenix Suns,Houston Rockets,95 - 112,,2017-2018
13/01/2018 02:00,Dallas Mavericks,Los Angeles Lakers,101 - 107,OT,2017-2018
13/01/2018 03:30,Los Angeles Clippers,Sacramento Kings,126 - 105,,2017-2018
13/01/2018 05:00,Charlotte Hornets,Oklahoma City Thunder,91 - 101,,2017-2018
13/01/2018 07:00,Washington Wizards,Brooklyn Nets,119 - 113,OT,2017-2018
13/01/2018 07:30,Toronto Raptors,Golden State Warriors,125 - 127,,2017-2018
13/01/2018 08:00,Chicago Bulls,Detroit Pistons,107 - 105,,2017-2018
13/01/2018 08:30,San Antonio Spurs,Denver Nuggets,112 - 80,,2017-2018
14/01/2018 01:00,Miami Heat,Milwaukee Bucks,97 - 79,,2017-2018
14/01/2018 03:30,New York Knicks,New Orleans Pelicans,118 - 123,OT,2017-2018
14/01/2018 08:00,Phoenix Suns,Indiana Pacers,97 - 120,,2017-2018
14/01/2018 09:00,Minnesota Timberwolves,Portland Trail Blazers,120 - 103,,2017-2018
15/01/2018 12:30,Detroit Pistons,Charlotte Hornets,107 - 118,,2017-2018
15/01/2018 01:00,Philadelphia 76ers,Toronto Raptors,117 - 111,,2017-2018
15/01/2018 02:00,Washington Wizards,Milwaukee Bucks,95 - 104,,2017-2018
15/01/2018 03:00,Atlanta Hawks,San Antonio Spurs,102 - 99,,2017-2018
15/01/2018 03:00,Brooklyn Nets,New York Knicks,104 - 119,,2017-2018
15/01/2018 03:30,Chicago Bulls,Miami Heat,119 - 111,,2017-2018
