Date,Home Team,Away Team,Result,Overtime,Season
23/01/2015 07:30,Cleveland Cavaliers,Charlotte Hornets,129 - 90,,2014-2015
23/01/2015 07:30,Miami Heat,Indiana Pacers,89 - 87,,2014-2015
23/01/2015 07:30,New York Knicks,Orlando Magic,113 - 106,,2014-2015
23/01/2015 08:00,Dallas Mavericks,Chicago Bulls,98 - 102,,2014-2015
23/01/2015 08:00,Minnesota Timberwolves,New Orleans Pelicans,84 - 92,,2014-2015
23/01/2015 08:30,San Antonio Spurs,Los Angeles Lakers,99 - 85,,2014-2015
23/01/2015 09:00,Denver Nuggets,Boston Celtics,99 - 100,,2014-2015
23/01/2015 09:00,Phoenix Suns,Houston Rockets,111 - 113,,2014-2015
23/01/2015 10:30,Golden State Warriors,Sacramento Kings,126 - 101,,2014-2015
24/01/2015 07:00,Charlotte Hornets,New York Knicks,76 - 71,,2014-2015
24/01/2015 07:30,Milwaukee Bucks,Detroit Pistons,101 - 86,,2014-2015
24/01/2015 08:00,Memphis Grizzlies,Philadelphia 76ers,101 - 83,,2014-2015
24/01/2015 09:00,Utah Jazz,Brooklyn Nets,108 - 73,,2014-2015
24/01/2015 10:00,Portland Trail Blazers,Washington Wizards,103 - 96,,2014-2015
25/01/2015 01:00,Chicago Bulls,Miami Heat,84 - 96,,2014-2015
25/01/2015 03:30,Cleveland Cavaliers,Oklahoma City Thunder,108 - 98,,2014-2015
25/01/2015 06:00,Atlanta Hawks,Minnesota Timberwolves,112 - 100,,2014-2015
25/01/2015 06:00,New Orleans Pelicans,Dallas Mavericks,109 - 106,,2014-2015
25/01/2015 06:00,Orlando Magic,Indiana Pacers,99 - 106,,2014-2015
25/01/2015 06:00,Phoenix Suns,Los Angeles Clippers,100 - 120,,2014-2015
25/01/2015 07:00,San Antonio Spurs,Milwaukee Bucks,101 - 95,,2014-2015
25/01/2015 07:00,Toronto Raptors,Detroit Pistons,114 - 110,,2014-2015
25/01/2015 08:00,Denver Nuggets,Washington Wizards,115 - 117,OT,2014-2015
25/01/2015 08:00,Golden State Warriors,Boston Celtics,114 - 111,,2014-2015
25/01/2015 09:30,Los Angeles Lakers,Houston Rockets,87 - 99,,2014-2015
26/01/2015 08:00,Memphis Grizzlies,Orlando Magic,103 - 94,,2014-2015
26/01/2015 08:00,New Orleans Pelicans,Philadelphia 76ers,99 - 74,,2014-2015
26/01/2015 08:00,Oklahoma City Thunder,Minnesota Timberwolves,92 - 84,,2014-2015
26/01/2015 09:00,Utah Jazz,Boston Celtics,90 - 99,,2014-2015
26/01/2015 10:30,Los Angeles Clippers,Denver Nuggets,102 - 98,,2014-2015
27/01/2015 07:00,Indiana Pacers,Toronto Raptors,91 - 104,,2014-2015
27/01/2015 07:30,Detroit Pistons,Cleveland Cavaliers,95 - 103,,2014-2015
27/01/2015 07:30,Miami Heat,Milwaukee Bucks,102 - 109,,2014-2015
27/01/2015 08:30,Dallas Mavericks,Memphis Grizzlies,90 - 109,,2014-2015
27/01/2015 10:30,Golden State Warriors,Chicago Bulls,111 - 113,OT,2014-2015
27/01/2015 10:30,Los Angeles Lakers,Washington Wizards,92 - 98,,2014-2015
28/01/2015 07:00,Cleveland Cavaliers,Portland Trail Blazers,99 - 94,,2014-2015
28/01/2015 07:00,Philadelphia 76ers,Detroit Pistons,89 - 69,,2014-2015
28/01/2015 07:30,Toronto Raptors,Sacramento Kings,119 - 102,,2014-2015
28/01/2015 08:00,Atlanta Hawks,Brooklyn Nets,113 - 102,,2014-2015
28/01/2015 08:00,Houston Rockets,Dallas Mavericks,99 - 94,,2014-2015
28/01/2015 08:00,Minnesota Timberwolves,Boston Celtics,110 - 98,,2014-2015
28/01/2015 08:00,New Orleans Pelicans,Denver Nuggets,85 - 93,,2014-2015
28/01/2015 08:00,New York Knicks,Oklahoma City Thunder,100 - 92,,2014-2015
28/01/2015 08:30,San Antonio Spurs,Charlotte Hornets,95 - 86,,2014-2015
28/01/2015 09:00,Utah Jazz,Los Angeles Clippers,89 - 94,,2014-2015
28/01/2015 10:30,Phoenix Suns,Washington Wizards,106 - 98,,2014-2015
29/01/2015 07:00,Indiana Pacers,New York Knicks,103 - 82,,2014-2015
29/01/2015 07:00,Orlando Magic,Milwaukee Bucks,100 - 115,,2014-2015
29/01/2015 08:00,Memphis Grizzlies,Denver Nuggets,99 - 69,,2014-2015
29/01/2015 10:30,Los Angeles Lakers,Chicago Bulls,123 - 118,2OT,2014-2015
30/01/2015 07:00,Philadelphia 76ers,Minnesota Timberwolves,103 - 94,,2014-2015
30/01/2015 07:30,Atlanta Hawks,Portland Trail Blazers,105 - 99,,2014-2015
30/01/2015 07:30,Boston Celtics,Houston Rockets,87 - 93,,2014-2015
30/01/2015 07:30,Brooklyn Nets,Toronto Raptors,122 - 127,OT,2014-2015
30/01/2015 07:30,Cleveland Cavaliers,Sacramento Kings,101 - 90,,2014-2015
30/01/2015 08:00,Miami Heat,Dallas Mavericks,72 - 93,,2014-2015
30/01/2015 08:00,New Orleans Pelicans,Los Angeles Clippers,108 - 103,,2014-2015
30/01/2015 09:00,Utah Jazz,Golden State Warriors,110 - 100,,2014-2015
30/01/2015 10:30,Phoenix Suns,Chicago Bulls,99 - 93,,2014-2015
31/01/2015 07:00,Indiana Pacers,Sacramento Kings,94 - 99,,2014-2015
31/01/2015 07:00,Orlando Magic,Dallas Mavericks,93 - 108,,2014-2015
31/01/2015 07:00,Washington Wizards,Toronto Raptors,116 - 120,OT,2014-2015
31/01/2015 07:30,Atlanta Hawks,Philadelphia 76ers,91 - 85,,2014-2015
31/01/2015 07:30,Detroit Pistons,Houston Rockets,114 - 101,,2014-2015
31/01/2015 08:00,Memphis Grizzlies,Oklahoma City Thunder,85 - 74,,2014-2015
31/01/2015 08:00,Minnesota Timberwolves,Cleveland Cavaliers,90 - 106,,2014-2015
31/01/2015 08:30,Milwaukee Bucks,Portland Trail Blazers,95 - 88,,2014-2015
31/01/2015 09:00,Denver Nuggets,Charlotte Hornets,86 - 104,,2014-2015
31/01/2015 09:00,San Antonio Spurs,Los Angeles Clippers,85 - 105,,2014-2015
31/01/2015 10:30,Golden State Warriors,Phoenix Suns,106 - 87,,2014-2015
01/02/2015 01:00,Boston Celtics,Miami Heat,75 - 83,,2014-2015
01/02/2015 02:00,New York Knicks,Los Angeles Lakers,92 - 80,,2014-2015
02/02/2015 07:00,Cleveland Cavaliers,Philadelphia 76ers,97 - 84,,2014-2015
02/02/2015 07:00,Washington Wizards,Charlotte Hornets,88 - 92,,2014-2015
02/02/2015 07:30,Brooklyn Nets,Los Angeles Clippers,102 - 100,,2014-2015
02/02/2015 07:30,Toronto Raptors,Milwaukee Bucks,75 - 82,,2014-2015
02/02/2015 08:00,New Orleans Pelicans,Atlanta Hawks,115 - 100,,2014-2015
02/02/2015 08:00,Oklahoma City Thunder,Orlando Magic,104 - 97,,2014-2015
02/02/2015 08:30,Dallas Mavericks,Minnesota Timberwolves,100 - 94,,2014-2015
02/02/2015 09:00,Phoenix Suns,Memphis Grizzlies,101 - 102,,2014-2015
03/02/2015 07:00,Philadelphia 76ers,Denver Nuggets,105 - 98,,2014-2015
03/02/2015 07:30,Detroit Pistons,Miami Heat,108 - 91,,2014-2015
03/02/2015 07:30,New York Knicks,Boston Celtics,97 - 108,,2014-2015
03/02/2015 10:00,Portland Trail Blazers,Utah Jazz,103 - 102,,2014-2015
03/02/2015 10:00,Sacramento Kings,Golden State Warriors,96 - 121,,2014-2015
04/02/2015 07:00,Indiana Pacers,Detroit Pistons,114 - 109,,2014-2015
04/02/2015 07:30,Atlanta Hawks,Washington Wizards,105 - 96,,2014-2015
04/02/2015 07:30,Boston Celtics,Denver Nuggets,104 - 100,,2014-2015
04/02/2015 07:30,Toronto Raptors,Brooklyn Nets,93 - 109,,2014-2015
04/02/2015 08:00,Houston Rockets,Chicago Bulls,101 - 90,,2014-2015
04/02/2015 08:00,Milwaukee Bucks,Los Angeles Lakers,113 - 105,OT,2014-2015
04/02/2015 08:00,Minnesota Timberwolves,Miami Heat,102 - 101,,2014-2015
04/02/2015 08:00,New Orleans Pelicans,Oklahoma City Thunder,91 - 102,,2014-2015
04/02/2015 08:30,San Antonio Spurs,Orlando Magic,110 - 103,,2014-2015
04/02/2015 09:00,Utah Jazz,Memphis Grizzlies,90 - 100,,2014-2015
04/02/2015 10:30,Golden State Warriors,Dallas Mavericks,128 - 114,,2014-2015
05/02/2015 07:00,Charlotte Hornets,Washington Wizards,94 - 87,,2014-2015
05/02/2015 08:00,Cleveland Cavaliers,Los Angeles Clippers,105 - 94,,2014-2015
05/02/2015 10:00,Sacramento Kings,Dallas Mavericks,78 - 101,,2014-2015
05/02/2015 10:30,Portland Trail Blazers,Phoenix Suns,108 - 87,,2014-2015
06/02/2015 07:00,Brooklyn Nets,New York Knicks,92 - 88,,2014-2015
06/02/2015 07:00,Indiana Pacers,Cleveland Cavaliers,103 - 99,,2014-2015
06/02/2015 07:00,Orlando Magic,Los Angeles Lakers,103 - 97,OT,2014-2015
06/02/2015 07:00,Toronto Raptors,Los Angeles Clippers,123 - 107,,2014-2015
06/02/2015 07:30,Atlanta Hawks,Golden State Warriors,124 - 116,,2014-2015
06/02/2015 07:30,Boston Celtics,Philadelphia 76ers,107 - 96,,2014-2015
06/02/2015 07:30,Detroit Pistons,Denver Nuggets,98 - 88,,2014-2015
06/02/2015 08:00,Houston Rockets,Milwaukee Bucks,117 - 111,,2014-2015
06/02/2015 08:00,Minnesota Timberwolves,Memphis Grizzlies,90 - 89,,2014-2015
06/02/2015 08:00,Oklahoma City Thunder,New Orleans Pelicans,113 - 116,,2014-2015
06/02/2015 09:00,Phoenix Suns,Utah Jazz,100 - 93,,2014-2015
06/02/2015 09:30,San Antonio Spurs,Miami Heat,98 - 85,,2014-2015
07/02/2015 07:00,New Orleans Pelicans,Chicago Bulls,72 - 107,,2014-2015
07/02/2015 07:00,Washington Wizards,Brooklyn Nets,114 - 77,,2014-2015
07/02/2015 07:30,New York Knicks,Golden State Warriors,92 - 106,,2014-2015
07/02/2015 07:30,Philadelphia 76ers,Charlotte Hornets,89 - 81,,2014-2015
07/02/2015 08:30,Dallas Mavericks,Portland Trail Blazers,111 - 101,OT,2014-2015
07/02/2015 08:30,Milwaukee Bucks,Boston Celtics,96 - 93,,2014-2015
07/02/2015 09:00,Utah Jazz,Sacramento Kings,102 - 90,,2014-2015
08/02/2015 01:00,Oklahoma City Thunder,Los Angeles Clippers,131 - 108,,2014-2015
08/02/2015 03:30,Cleveland Cavaliers,Los Angeles Lakers,120 - 105,,2014-2015
08/02/2015 06:00,Charlotte Hornets,Indiana Pacers,102 - 103,,2014-2015
08/02/2015 06:00,Detroit Pistons,Minnesota Timberwolves,101 - 112,,2014-2015
08/02/2015 06:00,Memphis Grizzlies,Atlanta Hawks,94 - 88,,2014-2015
08/02/2015 06:00,Orlando Magic,Chicago Bulls,97 - 98,,2014-2015
08/02/2015 07:00,Houston Rockets,Portland Trail Blazers,98 - 109,,2014-2015
08/02/2015 07:00,Toronto Raptors,San Antonio Spurs,87 - 82,,2014-2015
08/02/2015 09:00,Sacramento Kings,Phoenix Suns,85 - 83,,2014-2015
09/02/2015 07:00,Indiana Pacers,San Antonio Spurs,93 - 95,,2014-2015
09/02/2015 07:00,Philadelphia 76ers,Golden State Warriors,84 - 89,,2014-2015
09/02/2015 07:00,Washington Wizards,Orlando Magic,96 - 80,,2014-2015
09/02/2015 07:30,Miami Heat,New York Knicks,109 - 95,,2014-2015
09/02/2015 08:00,Milwaukee Bucks,Brooklyn Nets,103 - 97,,2014-2015
09/02/2015 08:00,Minnesota Timberwolves,Atlanta Hawks,105 - 117,,2014-2015
09/02/2015 08:00,New Orleans Pelicans,Utah Jazz,96 - 100,,2014-2015
09/02/2015 08:30,Dallas Mavericks,Los Angeles Clippers,98 - 115,,2014-2015
09/02/2015 09:00,Denver Nuggets,Oklahoma City Thunder,114 - 124,,2014-2015
10/02/2015 07:00,Charlotte Hornets,Detroit Pistons,78 - 106,,2014-2015
10/02/2015 08:00,Chicago Bulls,Sacramento Kings,104 - 86,,2014-2015
10/02/2015 08:00,Memphis Grizzlies,Brooklyn Nets,95 - 86,,2014-2015
10/02/2015 08:00,Phoenix Suns,Houston Rockets,118 - 127,,2014-2015
10/02/2015 10:30,Los Angeles Lakers,Denver Nuggets,96 - 106,,2014-2015
11/02/2015 07:00,Orlando Magic,New York Knicks,89 - 83,,2014-2015
11/02/2015 07:30,Boston Celtics,Atlanta Hawks,89 - 88,,2014-2015
11/02/2015 07:30,Detroit Pistons,San Antonio Spurs,87 - 104,,2014-2015
11/02/2015 07:30,Toronto Raptors,Washington Wizards,95 - 93,,2014-2015
11/02/2015 08:00,Cleveland Cavaliers,Miami Heat,113 - 93,,2014-2015
11/02/2015 08:00,Milwaukee Bucks,Sacramento Kings,111 - 103,,2014-2015
11/02/2015 08:00,Minnesota Timberwolves,Golden State Warriors,91 - 94,,2014-2015
11/02/2015 08:00,New Orleans Pelicans,Indiana Pacers,93 - 106,,2014-2015
11/02/2015 08:00,Oklahoma City Thunder,Memphis Grizzlies,105 - 89,,2014-2015
11/02/2015 08:30,Dallas Mavericks,Utah Jazz,87 - 82,,2014-2015
11/02/2015 10:00,Portland Trail Blazers,Los Angeles Lakers,102 - 86,,2014-2015
11/02/2015 10:30,Los Angeles Clippers,Houston Rockets,110 - 95,,2014-2015
12/02/2015 08:00,Chicago Bulls,Cleveland Cavaliers,113 - 98,,2014-2015
19/02/2015 08:00,Oklahoma City Thunder,Dallas Mavericks,104 - 89,,2014-2015
19/02/2015 10:30,Los Angeles Clippers,San Antonio Spurs,119 - 115,,2014-2015
20/02/2015 07:00,Orlando Magic,New Orleans Pelicans,95 - 84,,2014-2015
20/02/2015 07:00,Philadelphia 76ers,Indiana Pacers,95 - 106,,2014-2015
20/02/2015 07:30,Atlanta Hawks,Toronto Raptors,80 - 105,,2014-2015
20/02/2015 07:30,Detroit Pistons,Chicago Bulls,100 - 91,,2014-2015
20/02/2015 07:30,New York Knicks,Miami Heat,87 - 111,,2014-2015
20/02/2015 08:00,Minnesota Timberwolves,Phoenix Suns,111 - 109,,2014-2015
20/02/2015 08:00,Washington Wizards,Cleveland Cavaliers,89 - 127,,2014-2015
20/02/2015 08:30,Dallas Mavericks,Houston Rockets,111 - 100,,2014-2015
20/02/2015 08:30,Milwaukee Bucks,Denver Nuggets,89 - 81,,2014-2015
20/02/2015 09:00,Utah Jazz,Portland Trail Blazers,92 - 76,,2014-2015
20/02/2015 10:00,Sacramento Kings,Boston Celtics,109 - 101,,2014-2015
20/02/2015 10:30,Golden State Warriors,San Antonio Spurs,110 - 99,,2014-2015
20/02/2015 10:30,Los Angeles Lakers,Brooklyn Nets,105 - 114,,2014-2015
21/02/2015 07:00,Charlotte Hornets,Oklahoma City Thunder,103 - 110,,2014-2015
21/02/2015 07:30,Miami Heat,New Orleans Pelicans,91 - 105,,2014-2015
21/02/2015 08:00,Chicago Bulls,Phoenix Suns,112 - 107,,2014-2015
21/02/2015 08:00,Houston Rockets,Toronto Raptors,98 - 76,,2014-2015
21/02/2015 10:00,Los Angeles Clippers,Sacramento Kings,126 - 99,,2014-2015
22/02/2015 01:00,New York Knicks,Cleveland Cavaliers,83 - 101,,2014-2015
22/02/2015 03:30,Detroit Pistons,Washington Wizards,106 - 89,,2014-2015
22/02/2015 03:30,Milwaukee Bucks,Atlanta Hawks,86 - 97,,2014-2015
22/02/2015 06:00,Indiana Pacers,Golden State Warriors,104 - 98,,2014-2015
22/02/2015 06:00,Orlando Magic,Philadelphia 76ers,103 - 98,,2014-2015
22/02/2015 07:00,Oklahoma City Thunder,Denver Nuggets,119 - 94,,2014-2015
22/02/2015 07:30,Dallas Mavericks,Charlotte Hornets,92 - 81,,2014-2015
22/02/2015 09:00,Portland Trail Blazers,Memphis Grizzlies,92 - 98,,2014-2015
22/02/2015 09:30,Los Angeles Lakers,Boston Celtics,118 - 111,OT,2014-2015
23/02/2015 07:30,Miami Heat,Philadelphia 76ers,119 - 108,,2014-2015
23/02/2015 08:00,Chicago Bulls,Milwaukee Bucks,87 - 71,,2014-2015
23/02/2015 08:00,Houston Rockets,Minnesota Timberwolves,113 - 102,,2014-2015
23/02/2015 08:00,New Orleans Pelicans,Toronto Raptors,100 - 97,,2014-2015
23/02/2015 09:00,Denver Nuggets,Brooklyn Nets,82 - 110,,2014-2015
23/02/2015 09:00,Phoenix Suns,Boston Celtics,110 - 115,,2014-2015
23/02/2015 09:00,Utah Jazz,San Antonio Spurs,90 - 81,,2014-2015
23/02/2015 10:30,Los Angeles Clippers,Memphis Grizzlies,87 - 90,,2014-2015
24/02/2015 07:00,Washington Wizards,Golden State Warriors,107 - 114,,2014-2015
24/02/2015 07:30,Detroit Pistons,Cleveland Cavaliers,93 - 102,,2014-2015
24/02/2015 08:00,Oklahoma City Thunder,Indiana Pacers,105 - 92,,2014-2015
24/02/2015 08:30,Dallas Mavericks,Toronto Raptors,99 - 92,,2014-2015
25/02/2015 07:00,Orlando Magic,Miami Heat,90 - 93,OT,2014-2015
25/02/2015 07:30,Atlanta Hawks,Dallas Mavericks,104 - 87,,2014-2015
25/02/2015 07:30,Boston Celtics,New York Knicks,115 - 94,,2014-2015
25/02/2015 08:00,Chicago Bulls,Charlotte Hornets,86 - 98,,2014-2015
25/02/2015 08:00,Houston Rockets,Los Angeles Clippers,110 - 105,,2014-2015
25/02/2015 08:00,Milwaukee Bucks,Philadelphia 76ers,104 - 88,,2014-2015
25/02/2015 08:00,Minnesota Timberwolves,Washington Wizards,97 - 77,,2014-2015
25/02/2015 08:00,New Orleans Pelicans,Brooklyn Nets,102 - 96,,2014-2015
25/02/2015 09:00,Denver Nuggets,Phoenix Suns,96 - 110,,2014-2015
25/02/2015 09:00,Utah Jazz,Los Angeles Lakers,97 - 100,,2014-2015
25/02/2015 10:00,Sacramento Kings,Memphis Grizzlies,102 - 90,,2014-2015
25/02/2015 10:30,Portland Trail Blazers,San Antonio Spurs,111 - 95,,2014-2015
26/02/2015 08:00,Cleveland Cavaliers,Golden State Warriors,110 - 99,,2014-2015
26/02/2015 10:30,Phoenix Suns,Oklahoma City Thunder,117 - 113,OT,2014-2015
27/02/2015 07:00,Indiana Pacers,Cleveland Cavaliers,93 - 86,,2014-2015
27/02/2015 07:00,Philadelphia 76ers,Washington Wizards,89 - 81,,2014-2015
27/02/2015 07:30,Atlanta Hawks,Orlando Magic,95 - 88,,2014-2015
27/02/2015 07:30,Boston Celtics,Charlotte Hornets,106 - 98,,2014-2015
27/02/2015 07:30,Detroit Pistons,New York Knicks,115 - 121,2OT,2014-2015
27/02/2015 07:30,Toronto Raptors,Golden State Warriors,89 - 113,,2014-2015
27/02/2015 08:00,Chicago Bulls,Minnesota Timberwolves,96 - 89,,2014-2015
27/02/2015 08:00,Houston Rockets,Brooklyn Nets,102 - 98,,2014-2015
27/02/2015 08:00,Memphis Grizzlies,Los Angeles Clippers,79 - 97,,2014-2015
27/02/2015 08:00,New Orleans Pelicans,Miami Heat,104 - 102,,2014-2015
27/02/2015 09:00,Denver Nuggets,Utah Jazz,82 - 104,,2014-2015
27/02/2015 10:00,Sacramento Kings,San Antonio Spurs,96 - 107,,2014-2015
27/02/2015 10:30,Los Angeles Lakers,Milwaukee Bucks,101 - 93,,2014-2015
27/02/2015 10:30,Portland Trail Blazers,Oklahoma City Thunder,115 - 112,,2014-2015
28/02/2015 07:00,Washington Wizards,Detroit Pistons,99 - 95,,2014-2015
28/02/2015 07:30,Miami Heat,Atlanta Hawks,91 - 93,,2014-2015
28/02/2015 07:30,New York Knicks,Toronto Raptors,103 - 98,,2014-2015
28/02/2015 08:00,Minnesota Timberwolves,Memphis Grizzlies,97 - 101,,2014-2015
28/02/2015 08:30,Dallas Mavericks,Brooklyn Nets,94 - 104,,2014-2015
28/02/2015 09:00,Phoenix Suns,San Antonio Spurs,74 - 101,,2014-2015
28/02/2015 09:00,Utah Jazz,Milwaukee Bucks,82 - 75,,2014-2015
01/03/2015 01:00,Chicago Bulls,Los Angeles Clippers,86 - 96,,2014-2015
01/03/2015 03:30,Houston Rockets,Cleveland Cavaliers,105 - 103,OT,2014-2015
01/03/2015 06:00,Boston Celtics,Golden State Warriors,101 - 106,,2014-2015
01/03/2015 06:00,Indiana Pacers,Philadelphia 76ers,94 - 74,,2014-2015
01/03/2015 06:00,Orlando Magic,Charlotte Hornets,83 - 98,,2014-2015
01/03/2015 06:00,Sacramento Kings,Portland Trail Blazers,99 - 110,,2014-2015
01/03/2015 06:30,Los Angeles Lakers,Oklahoma City Thunder,101 - 108,,2014-2015
01/03/2015 08:00,Denver Nuggets,New Orleans Pelicans,92 - 99,,2014-2015
02/03/2015 07:00,Philadelphia 76ers,Toronto Raptors,103 - 114,,2014-2015
02/03/2015 07:30,Brooklyn Nets,Golden State Warriors,110 - 108,,2014-2015
02/03/2015 07:30,Miami Heat,Phoenix Suns,115 - 98,,2014-2015
02/03/2015 08:00,Minnesota Timberwolves,Los Angeles Clippers,105 - 110,,2014-2015
02/03/2015 08:30,Dallas Mavericks,New Orleans Pelicans,102 - 93,,2014-2015
03/03/2015 07:00,Charlotte Hornets,Los Angeles Lakers,104 - 103,,2014-2015
03/03/2015 07:00,Cleveland Cavaliers,Boston Celtics,110 - 79,,2014-2015
03/03/2015 07:00,New York Knicks,Sacramento Kings,86 - 124,,2014-2015
03/03/2015 07:30,Atlanta Hawks,Houston Rockets,104 - 96,,2014-2015
03/03/2015 08:00,Chicago Bulls,Washington Wizards,97 - 92,,2014-2015
03/03/2015 08:00,Memphis Grizzlies,Utah Jazz,82 - 93,,2014-2015
03/03/2015 09:00,Denver Nuggets,Milwaukee Bucks,106 - 95,,2014-2015
04/03/2015 07:00,Indiana Pacers,New York Knicks,105 - 82,,2014-2015
04/03/2015 07:00,Orlando Magic,Phoenix Suns,100 - 105,,2014-2015
04/03/2015 07:30,Boston Celtics,Utah Jazz,85 - 84,,2014-2015
04/03/2015 07:30,Brooklyn Nets,Charlotte Hornets,91 - 115,,2014-2015
04/03/2015 07:30,Toronto Raptors,Cleveland Cavaliers,112 - 120,,2014-2015
04/03/2015 08:00,Houston Rockets,Memphis Grizzlies,100 - 102,,2014-2015
04/03/2015 08:00,Miami Heat,Los Angeles Lakers,100 - 94,,2014-2015
04/03/2015 08:00,Minnesota Timberwolves,Denver Nuggets,85 - 100,,2014-2015
04/03/2015 08:00,New Orleans Pelicans,Detroit Pistons,88 - 85,,2014-2015
04/03/2015 08:00,Oklahoma City Thunder,Philadelphia 76ers,123 - 118,OT,2014-2015
04/03/2015 08:30,San Antonio Spurs,Sacramento Kings,112 - 85,,2014-2015
04/03/2015 10:30,Golden State Warriors,Milwaukee Bucks,102 - 93,,2014-2015
04/03/2015 10:30,Los Angeles Clippers,Portland Trail Blazers,93 - 98,OT,2014-2015
05/03/2015 08:00,Chicago Bulls,Oklahoma City Thunder,108 - 105,,2014-2015
05/03/2015 10:30,Portland Trail Blazers,Dallas Mavericks,94 - 75,,2014-2015
06/03/2015 07:00,Charlotte Hornets,Toronto Raptors,103 - 94,,2014-2015
06/03/2015 07:00,Indiana Pacers,Chicago Bulls,98 - 84,,2014-2015
06/03/2015 07:00,Orlando Magic,Sacramento Kings,119 - 114,,2014-2015
06/03/2015 07:00,Philadelphia 76ers,Utah Jazz,83 - 89,,2014-2015
06/03/2015 07:00,Washington Wizards,Miami Heat,99 - 97,,2014-2015
06/03/2015 07:30,Atlanta Hawks,Cleveland Cavaliers,106 - 97,,2014-2015
06/03/2015 08:00,Brooklyn Nets,Phoenix Suns,100 - 108,OT,2014-2015
06/03/2015 08:00,Houston Rockets,Detroit Pistons,103 - 93,,2014-2015
06/03/2015 08:00,Memphis Grizzlies,Los Angeles Lakers,97 - 90,,2014-2015
06/03/2015 08:00,New Orleans Pelicans,Boston Celtics,98 - 104,,2014-2015
06/03/2015 08:30,San Antonio Spurs,Denver Nuggets,120 - 111,,2014-2015
06/03/2015 10:30,Golden State Warriors,Dallas Mavericks,104 - 89,,2014-2015
07/03/2015 07:00,New Orleans Pelicans,Memphis Grizzlies,95 - 89,,2014-2015
07/03/2015 07:30,Cleveland Cavaliers,Phoenix Suns,89 - 79,,2014-2015
07/03/2015 07:30,Miami Heat,Sacramento Kings,114 - 109,OT,2014-2015
07/03/2015 07:30,New York Knicks,Indiana Pacers,86 - 92,,2014-2015
07/03/2015 07:30,Philadelphia 76ers,Atlanta Hawks,92 - 84,,2014-2015
07/03/2015 08:00,Minnesota Timberwolves,Portland Trail Blazers,121 - 113,,2014-2015
07/03/2015 08:30,Milwaukee Bucks,Washington Wizards,91 - 85,,2014-2015
07/03/2015 09:00,Denver Nuggets,Houston Rockets,100 - 114,,2014-2015
08/03/2015 01:00,San Antonio Spurs,Chicago Bulls,116 - 105,,2014-2015
08/03/2015 03:30,Golden State Warriors,Los Angeles Clippers,106 - 98,,2014-2015
08/03/2015 06:00,Brooklyn Nets,Utah Jazz,88 - 95,,2014-2015
08/03/2015 06:00,Detroit Pistons,Charlotte Hornets,101 - 108,,2014-2015
08/03/2015 06:00,Orlando Magic,Boston Celtics,103 - 98,,2014-2015
08/03/2015 07:00,Oklahoma City Thunder,Toronto Raptors,108 - 104,,2014-2015
08/03/2015 09:30,Los Angeles Lakers,Dallas Mavericks,93 - 100,,2014-2015
09/03/2015 07:00,Charlotte Hornets,Washington Wizards,69 - 95,,2014-2015
09/03/2015 07:30,Atlanta Hawks,Sacramento Kings,130 - 105,,2014-2015
09/03/2015 07:30,Miami Heat,Boston Celtics,90 - 100,,2014-2015
09/03/2015 08:00,Chicago Bulls,Memphis Grizzlies,91 - 101,,2014-2015
09/03/2015 08:00,Milwaukee Bucks,New Orleans Pelicans,103 - 114,,2014-2015
09/03/2015 09:00,Denver Nuggets,New York Knicks,106 - 78,,2014-2015
09/03/2015 10:00,Phoenix Suns,Golden State Warriors,80 - 98,,2014-2015
09/03/2015 10:30,Los Angeles Clippers,Minnesota Timberwolves,89 - 76,,2014-2015
10/03/2015 07:00,Indiana Pacers,Orlando Magic,118 - 86,,2014-2015
10/03/2015 07:30,Brooklyn Nets,New Orleans Pelicans,91 - 111,,2014-2015
10/03/2015 08:30,Dallas Mavericks,Cleveland Cavaliers,94 - 127,,2014-2015
10/03/2015 08:30,San Antonio Spurs,Toronto Raptors,117 - 107,,2014-2015
10/03/2015 09:00,Utah Jazz,New York Knicks,87 - 82,,2014-2015
10/03/2015 10:30,Los Angeles Lakers,Detroit Pistons,93 - 85,,2014-2015
11/03/2015 07:00,Charlotte Hornets,Sacramento Kings,106 - 113,,2014-2015
11/03/2015 07:00,Philadelphia 76ers,Chicago Bulls,95 - 104,OT,2014-2015
11/03/2015 07:30,Boston Celtics,Memphis Grizzlies,95 - 92,,2014-2015
11/03/2015 07:30,Miami Heat,Brooklyn Nets,104 - 98,,2014-2015
11/03/2015 08:00,Milwaukee Bucks,Orlando Magic,97 - 91,,2014-2015
11/03/2015 08:00,Oklahoma City Thunder,Los Angeles Clippers,108 - 120,,2014-2015
11/03/2015 09:00,Denver Nuggets,Atlanta Hawks,115 - 102,,2014-2015
11/03/2015 10:00,Phoenix Suns,Minnesota Timberwolves,106 - 97,,2014-2015
11/03/2015 10:30,Golden State Warriors,Detroit Pistons,105 - 98,,2014-2015
11/03/2015 10:30,Portland Trail Blazers,Houston Rockets,105 - 100,,2014-2015
12/03/2015 07:00,Indiana Pacers,Milwaukee Bucks,109 - 103,OT,2014-2015
12/03/2015 07:00,Washington Wizards,Memphis Grizzlies,107 - 87,,2014-2015
12/03/2015 09:00,Utah Jazz,Houston Rockets,109 - 91,,2014-2015
