Date,Home Team,Away Team,Result,Overtime,Season
24/01/2009 09:00,Utah Jazz,Cleveland Cavaliers,97 - 102,,2008-2009
24/01/2009 10:00,Portland Trail Blazers,Washington Wizards,100 - 87,,2008-2009
25/01/2009 01:00,Boston Celtics,Dallas Mavericks,124 - 100,,2008-2009
25/01/2009 03:30,Los Angeles Lakers,San Antonio Spurs,99 - 85,,2008-2009
25/01/2009 06:00,Atlanta Hawks,Phoenix Suns,99 - 104,,2008-2009
25/01/2009 06:00,Toronto Raptors,Sacramento Kings,113 - 97,,2008-2009
25/01/2009 06:30,Detroit Pistons,Houston Rockets,105 - 108,,2008-2009
25/01/2009 07:00,Indiana Pacers,Charlotte Bobcats,98 - 93,,2008-2009
25/01/2009 07:00,Minnesota Timberwolves,Chicago Bulls,109 - 108,OT,2008-2009
25/01/2009 08:00,Denver Nuggets,Utah Jazz,117 - 97,,2008-2009
25/01/2009 09:00,Golden State Warriors,Los Angeles Clippers,107 - 92,,2008-2009
26/01/2009 07:00,Washington Wizards,Phoenix Suns,87 - 103,,2008-2009
26/01/2009 07:30,Miami Heat,Atlanta Hawks,95 - 79,,2008-2009
26/01/2009 07:30,New York Knicks,Houston Rockets,104 - 98,,2008-2009
26/01/2009 08:00,Milwaukee Bucks,Minnesota Timberwolves,83 - 90,,2008-2009
26/01/2009 08:00,New Orleans Hornets,Philadelphia 76ers,101 - 86,,2008-2009
26/01/2009 08:00,Oklahoma City Thunder,New Jersey Nets,94 - 85,,2008-2009
26/01/2009 10:30,Los Angeles Clippers,Portland Trail Blazers,88 - 113,,2008-2009
27/01/2009 07:00,Cleveland Cavaliers,Sacramento Kings,117 - 110,,2008-2009
27/01/2009 07:00,Orlando Magic,Indiana Pacers,135 - 111,,2008-2009
27/01/2009 08:00,Memphis Grizzlies,Denver Nuggets,85 - 100,,2008-2009
27/01/2009 09:00,Utah Jazz,San Antonio Spurs,100 - 106,,2008-2009
27/01/2009 10:30,Los Angeles Lakers,Charlotte Bobcats,110 - 117,2OT,2008-2009
28/01/2009 07:00,Indiana Pacers,Milwaukee Bucks,107 - 99,,2008-2009
28/01/2009 07:30,Boston Celtics,Sacramento Kings,119 - 100,,2008-2009
28/01/2009 07:30,Miami Heat,Washington Wizards,93 - 71,,2008-2009
28/01/2009 07:30,New Jersey Nets,Toronto Raptors,106 - 107,,2008-2009
28/01/2009 07:30,New York Knicks,Atlanta Hawks,112 - 104,,2008-2009
28/01/2009 08:00,Minnesota Timberwolves,Detroit Pistons,89 - 98,,2008-2009
28/01/2009 08:00,New Orleans Hornets,Denver Nuggets,94 - 81,,2008-2009
28/01/2009 08:00,Oklahoma City Thunder,Memphis Grizzlies,114 - 102,OT,2008-2009
28/01/2009 08:30,Houston Rockets,Philadelphia 76ers,93 - 95,,2008-2009
28/01/2009 09:00,Dallas Mavericks,Golden State Warriors,117 - 93,,2008-2009
28/01/2009 10:00,Portland Trail Blazers,Charlotte Bobcats,88 - 74,,2008-2009
28/01/2009 10:30,Los Angeles Clippers,Chicago Bulls,75 - 95,,2008-2009
29/01/2009 08:00,Orlando Magic,Cleveland Cavaliers,99 - 88,,2008-2009
29/01/2009 10:30,Phoenix Suns,San Antonio Spurs,104 - 114,,2008-2009
30/01/2009 07:00,Detroit Pistons,Boston Celtics,78 - 86,,2008-2009
30/01/2009 07:00,Indiana Pacers,Miami Heat,114 - 103,,2008-2009
30/01/2009 07:00,Philadelphia 76ers,Washington Wizards,104 - 94,,2008-2009
30/01/2009 07:00,Toronto Raptors,Milwaukee Bucks,85 - 96,,2008-2009
30/01/2009 07:30,Atlanta Hawks,New Jersey Nets,105 - 88,,2008-2009
30/01/2009 07:30,Cleveland Cavaliers,Los Angeles Clippers,112 - 95,,2008-2009
30/01/2009 08:00,Minnesota Timberwolves,Los Angeles Lakers,119 - 132,,2008-2009
30/01/2009 09:00,Denver Nuggets,Charlotte Bobcats,110 - 99,,2008-2009
30/01/2009 09:00,Utah Jazz,Oklahoma City Thunder,110 - 90,,2008-2009
30/01/2009 09:30,New Orleans Hornets,Golden State Warriors,87 - 91,,2008-2009
30/01/2009 10:00,Sacramento Kings,Chicago Bulls,88 - 109,,2008-2009
31/01/2009 07:00,Indiana Pacers,New York Knicks,113 - 122,,2008-2009
31/01/2009 07:00,Philadelphia 76ers,New Jersey Nets,83 - 85,,2008-2009
31/01/2009 07:30,Miami Heat,Dallas Mavericks,96 - 111,,2008-2009
31/01/2009 08:00,Memphis Grizzlies,Los Angeles Lakers,98 - 115,,2008-2009
31/01/2009 08:00,Washington Wizards,Los Angeles Clippers,106 - 94,,2008-2009
31/01/2009 08:30,Houston Rockets,Golden State Warriors,110 - 93,,2008-2009
31/01/2009 08:30,Milwaukee Bucks,Atlanta Hawks,110 - 107,,2008-2009
31/01/2009 08:30,San Antonio Spurs,New Orleans Hornets,106 - 93,,2008-2009
31/01/2009 09:00,Phoenix Suns,Chicago Bulls,111 - 122,,2008-2009
31/01/2009 10:00,Portland Trail Blazers,Utah Jazz,122 - 108,,2008-2009
01/02/2009 12:00,Boston Celtics,Minnesota Timberwolves,109 - 101,,2008-2009
01/02/2009 12:00,Toronto Raptors,Orlando Magic,90 - 113,,2008-2009
01/02/2009 02:30,Detroit Pistons,Cleveland Cavaliers,80 - 90,,2008-2009
01/02/2009 03:00,Sacramento Kings,Oklahoma City Thunder,122 - 118,OT,2008-2009
02/02/2009 07:00,Orlando Magic,Dallas Mavericks,95 - 105,,2008-2009
02/02/2009 07:00,Washington Wizards,Memphis Grizzlies,97 - 113,,2008-2009
02/02/2009 07:30,Miami Heat,Los Angeles Clippers,119 - 95,,2008-2009
02/02/2009 07:30,New York Knicks,Los Angeles Lakers,117 - 126,,2008-2009
02/02/2009 08:00,New Orleans Hornets,Portland Trail Blazers,89 - 97,,2008-2009
02/02/2009 09:00,Phoenix Suns,Sacramento Kings,129 - 81,,2008-2009
02/02/2009 09:00,Utah Jazz,Charlotte Bobcats,105 - 86,,2008-2009
02/02/2009 10:30,Golden State Warriors,San Antonio Spurs,105 - 110,OT,2008-2009
03/02/2009 07:00,Cleveland Cavaliers,Toronto Raptors,101 - 83,,2008-2009
03/02/2009 07:00,Indiana Pacers,Minnesota Timberwolves,111 - 116,,2008-2009
03/02/2009 07:00,Philadelphia 76ers,Boston Celtics,99 - 100,,2008-2009
03/02/2009 07:30,New Jersey Nets,Milwaukee Bucks,99 - 85,,2008-2009
03/02/2009 08:30,Houston Rockets,Chicago Bulls,107 - 100,,2008-2009
03/02/2009 09:00,Denver Nuggets,San Antonio Spurs,104 - 96,,2008-2009
04/02/2009 07:00,Orlando Magic,Los Angeles Clippers,125 - 96,,2008-2009
04/02/2009 07:00,Toronto Raptors,Los Angeles Lakers,107 - 115,,2008-2009
04/02/2009 07:00,Washington Wizards,New Jersey Nets,88 - 115,,2008-2009
04/02/2009 07:30,Detroit Pistons,Miami Heat,93 - 90,,2008-2009
04/02/2009 07:30,New York Knicks,Cleveland Cavaliers,102 - 107,,2008-2009
04/02/2009 08:00,Memphis Grizzlies,Houston Rockets,104 - 93,,2008-2009
04/02/2009 08:00,Minnesota Timberwolves,Atlanta Hawks,86 - 94,,2008-2009
04/02/2009 08:00,New Orleans Hornets,Chicago Bulls,93 - 107,,2008-2009
04/02/2009 08:00,Oklahoma City Thunder,Denver Nuggets,113 - 114,,2008-2009
04/02/2009 08:30,Dallas Mavericks,Portland Trail Blazers,104 - 99,,2008-2009
04/02/2009 10:30,Golden State Warriors,Phoenix Suns,124 - 112,,2008-2009
05/02/2009 07:00,Philadelphia 76ers,Indiana Pacers,99 - 94,,2008-2009
05/02/2009 08:00,Boston Celtics,Los Angeles Lakers,109 - 110,OT,2008-2009
05/02/2009 10:30,Utah Jazz,Dallas Mavericks,115 - 87,,2008-2009
06/02/2009 07:00,Charlotte Bobcats,Atlanta Hawks,97 - 102,,2008-2009
06/02/2009 07:00,Indiana Pacers,Orlando Magic,107 - 102,,2008-2009
06/02/2009 07:30,New York Knicks,Boston Celtics,100 - 110,,2008-2009
06/02/2009 08:00,Memphis Grizzlies,Los Angeles Clippers,105 - 126,,2008-2009
06/02/2009 08:00,New Orleans Hornets,Toronto Raptors,101 - 92,,2008-2009
06/02/2009 08:00,Oklahoma City Thunder,Portland Trail Blazers,102 - 93,,2008-2009
06/02/2009 08:00,Washington Wizards,Denver Nuggets,103 - 124,,2008-2009
06/02/2009 10:00,Sacramento Kings,Utah Jazz,107 - 111,,2008-2009
06/02/2009 10:30,Phoenix Suns,Golden State Warriors,115 - 105,,2008-2009
07/02/2009 07:00,Atlanta Hawks,Los Angeles Clippers,97 - 121,,2008-2009
07/02/2009 07:00,Philadelphia 76ers,Miami Heat,94 - 84,,2008-2009
07/02/2009 07:30,New Jersey Nets,Denver Nuggets,114 - 70,,2008-2009
07/02/2009 08:00,Memphis Grizzlies,Toronto Raptors,78 - 70,,2008-2009
07/02/2009 08:30,Dallas Mavericks,Chicago Bulls,115 - 114,OT,2008-2009
07/02/2009 08:30,Houston Rockets,Minnesota Timberwolves,107 - 90,,2008-2009
07/02/2009 08:30,Milwaukee Bucks,Detroit Pistons,121 - 126,OT,2008-2009
08/02/2009 01:00,Boston Celtics,San Antonio Spurs,99 - 105,,2008-2009
08/02/2009 03:30,Cleveland Cavaliers,Los Angeles Lakers,91 - 101,,2008-2009
08/02/2009 06:00,Miami Heat,Charlotte Bobcats,96 - 92,,2008-2009
08/02/2009 06:00,Orlando Magic,New Jersey Nets,101 - 84,,2008-2009
08/02/2009 06:00,Portland Trail Blazers,New York Knicks,109 - 108,,2008-2009
08/02/2009 06:00,Washington Wizards,Indiana Pacers,119 - 117,,2008-2009
08/02/2009 07:00,New Orleans Hornets,Minnesota Timberwolves,101 - 97,,2008-2009
08/02/2009 07:00,Oklahoma City Thunder,Sacramento Kings,116 - 113,,2008-2009
08/02/2009 08:00,Detroit Pistons,Phoenix Suns,97 - 107,,2008-2009
08/02/2009 09:00,Golden State Warriors,Utah Jazz,116 - 96,,2008-2009
09/02/2009 07:00,Charlotte Bobcats,Los Angeles Clippers,94 - 73,,2008-2009
09/02/2009 07:00,Philadelphia 76ers,Phoenix Suns,108 - 91,,2008-2009
09/02/2009 08:00,Memphis Grizzlies,New Orleans Hornets,85 - 80,,2008-2009
09/02/2009 08:00,Milwaukee Bucks,Houston Rockets,124 - 112,,2008-2009
10/02/2009 07:00,Atlanta Hawks,Washington Wizards,111 - 90,,2008-2009
10/02/2009 07:00,Indiana Pacers,Cleveland Cavaliers,96 - 95,,2008-2009
10/02/2009 07:30,Miami Heat,Denver Nuggets,82 - 99,,2008-2009
10/02/2009 07:30,New Jersey Nets,San Antonio Spurs,93 - 108,,2008-2009
10/02/2009 08:00,Minnesota Timberwolves,Toronto Raptors,102 - 110,,2008-2009
10/02/2009 08:30,Chicago Bulls,Detroit Pistons,107 - 102,,2008-2009
10/02/2009 08:30,Dallas Mavericks,Sacramento Kings,118 - 100,,2008-2009
10/02/2009 10:30,Golden State Warriors,New York Knicks,144 - 127,,2008-2009
10/02/2009 10:30,Los Angeles Lakers,Oklahoma City Thunder,105 - 98,,2008-2009
11/02/2009 07:00,Charlotte Bobcats,Washington Wizards,101 - 89,,2008-2009
11/02/2009 07:00,Cleveland Cavaliers,Phoenix Suns,109 - 92,,2008-2009
11/02/2009 07:00,Orlando Magic,Denver Nuggets,73 - 82,,2008-2009
11/02/2009 07:00,Philadelphia 76ers,Memphis Grizzlies,91 - 87,,2008-2009
11/02/2009 07:00,Toronto Raptors,San Antonio Spurs,91 - 89,,2008-2009
11/02/2009 07:30,Detroit Pistons,Atlanta Hawks,95 - 99,,2008-2009
11/02/2009 08:00,Milwaukee Bucks,Indiana Pacers,122 - 110,,2008-2009
11/02/2009 08:00,New Orleans Hornets,Boston Celtics,77 - 89,,2008-2009
11/02/2009 08:30,Houston Rockets,Sacramento Kings,94 - 82,,2008-2009
11/02/2009 09:00,Utah Jazz,Los Angeles Lakers,113 - 109,,2008-2009
11/02/2009 10:00,Portland Trail Blazers,Oklahoma City Thunder,106 - 92,,2008-2009
11/02/2009 10:30,Los Angeles Clippers,New York Knicks,128 - 124,OT,2008-2009
12/02/2009 07:00,Chicago Bulls,Miami Heat,93 - 95,,2008-2009
12/02/2009 09:30,Dallas Mavericks,Boston Celtics,92 - 99,,2008-2009
12/02/2009 10:30,Golden State Warriors,Portland Trail Blazers,105 - 98,,2008-2009
17/02/2009 07:00,Indiana Pacers,Philadelphia 76ers,100 - 91,,2008-2009
17/02/2009 07:00,Orlando Magic,Charlotte Bobcats,107 - 102,OT,2008-2009
17/02/2009 07:00,Washington Wizards,Minnesota Timberwolves,111 - 103,,2008-2009
17/02/2009 07:30,Detroit Pistons,Milwaukee Bucks,86 - 92,,2008-2009
17/02/2009 07:30,New York Knicks,San Antonio Spurs,112 - 107,OT,2008-2009
17/02/2009 08:00,Oklahoma City Thunder,New Orleans Hornets,98 - 100,,2008-2009
17/02/2009 08:30,Houston Rockets,New Jersey Nets,114 - 88,,2008-2009
17/02/2009 09:00,Phoenix Suns,Los Angeles Clippers,140 - 100,,2008-2009
17/02/2009 09:00,Utah Jazz,Memphis Grizzlies,117 - 99,,2008-2009
17/02/2009 10:30,Los Angeles Lakers,Atlanta Hawks,96 - 83,,2008-2009
18/02/2009 07:00,Charlotte Bobcats,Indiana Pacers,103 - 94,,2008-2009
18/02/2009 07:00,Philadelphia 76ers,Denver Nuggets,89 - 101,,2008-2009
18/02/2009 07:00,Toronto Raptors,Cleveland Cavaliers,76 - 93,,2008-2009
18/02/2009 07:30,Miami Heat,Minnesota Timberwolves,104 - 111,,2008-2009
18/02/2009 08:00,Milwaukee Bucks,Chicago Bulls,104 - 113,,2008-2009
18/02/2009 08:00,New Orleans Hornets,Orlando Magic,117 - 85,,2008-2009
18/02/2009 08:30,Dallas Mavericks,New Jersey Nets,113 - 98,,2008-2009
18/02/2009 10:00,Portland Trail Blazers,Memphis Grizzlies,94 - 90,,2008-2009
18/02/2009 10:00,Sacramento Kings,Atlanta Hawks,100 - 105,,2008-2009
18/02/2009 10:30,Golden State Warriors,Los Angeles Lakers,121 - 129,,2008-2009
18/02/2009 10:30,Los Angeles Clippers,Phoenix Suns,119 - 142,,2008-2009
19/02/2009 08:00,Detroit Pistons,San Antonio Spurs,79 - 83,,2008-2009
19/02/2009 10:30,Utah Jazz,Boston Celtics,90 - 85,,2008-2009
20/02/2009 07:00,Charlotte Bobcats,Orlando Magic,80 - 92,,2008-2009
20/02/2009 07:30,New York Knicks,Toronto Raptors,127 - 97,,2008-2009
20/02/2009 08:00,Houston Rockets,Dallas Mavericks,93 - 86,,2008-2009
20/02/2009 08:00,Memphis Grizzlies,Sacramento Kings,106 - 115,,2008-2009
20/02/2009 08:00,Minnesota Timberwolves,Indiana Pacers,105 - 112,,2008-2009
20/02/2009 08:00,New Jersey Nets,Washington Wizards,96 - 107,,2008-2009
20/02/2009 08:30,Chicago Bulls,Denver Nuggets,116 - 99,,2008-2009
20/02/2009 08:30,Milwaukee Bucks,Cleveland Cavaliers,103 - 111,,2008-2009
20/02/2009 09:00,Phoenix Suns,Oklahoma City Thunder,140 - 118,,2008-2009
20/02/2009 10:00,Portland Trail Blazers,Atlanta Hawks,108 - 98,,2008-2009
20/02/2009 10:30,Los Angeles Lakers,New Orleans Hornets,115 - 111,OT,2008-2009
21/02/2009 03:30,Miami Heat,Philadelphia 76ers,97 - 91,,2008-2009
21/02/2009 08:00,Washington Wizards,San Antonio Spurs,67 - 98,,2008-2009
21/02/2009 09:00,Dallas Mavericks,Sacramento Kings,116 - 95,,2008-2009
21/02/2009 09:00,Utah Jazz,New Orleans Hornets,102 - 88,,2008-2009
21/02/2009 10:30,Golden State Warriors,Oklahoma City Thunder,133 - 120,,2008-2009
22/02/2009 12:00,Indiana Pacers,Chicago Bulls,98 - 91,,2008-2009
22/02/2009 12:00,Toronto Raptors,New York Knicks,111 - 100,,2008-2009
22/02/2009 02:30,Phoenix Suns,Boston Celtics,108 - 128,,2008-2009
22/02/2009 05:00,Houston Rockets,Charlotte Bobcats,99 - 78,,2008-2009
22/02/2009 05:00,Milwaukee Bucks,Denver Nuggets,120 - 117,,2008-2009
22/02/2009 05:30,Orlando Magic,Miami Heat,122 - 99,,2008-2009
22/02/2009 06:00,Portland Trail Blazers,Los Angeles Clippers,116 - 87,,2008-2009
22/02/2009 07:00,Minnesota Timberwolves,Los Angeles Lakers,108 - 111,,2008-2009
22/02/2009 08:00,Cleveland Cavaliers,Detroit Pistons,99 - 78,,2008-2009
23/02/2009 07:30,New Jersey Nets,Philadelphia 76ers,98 - 96,,2008-2009
23/02/2009 07:30,New York Knicks,Indiana Pacers,123 - 119,,2008-2009
23/02/2009 09:00,Denver Nuggets,Boston Celtics,76 - 114,,2008-2009
23/02/2009 09:00,Utah Jazz,Atlanta Hawks,108 - 89,,2008-2009
23/02/2009 10:00,Sacramento Kings,New Orleans Hornets,105 - 112,,2008-2009
23/02/2009 10:30,Los Angeles Clippers,Golden State Warriors,118 - 105,,2008-2009
24/02/2009 07:00,Cleveland Cavaliers,Memphis Grizzlies,94 - 79,,2008-2009
24/02/2009 07:00,Toronto Raptors,Minnesota Timberwolves,118 - 110,,2008-2009
24/02/2009 07:30,Miami Heat,Detroit Pistons,103 - 91,,2008-2009
24/02/2009 08:00,Chicago Bulls,Orlando Magic,120 - 102,,2008-2009
24/02/2009 08:00,Oklahoma City Thunder,Los Angeles Lakers,93 - 107,,2008-2009
24/02/2009 08:30,Houston Rockets,Portland Trail Blazers,98 - 94,,2008-2009
24/02/2009 08:30,San Antonio Spurs,Dallas Mavericks,93 - 76,,2008-2009
24/02/2009 09:00,Phoenix Suns,Charlotte Bobcats,112 - 102,,2008-2009
25/02/2009 07:00,Indiana Pacers,Memphis Grizzlies,104 - 99,,2008-2009
25/02/2009 07:00,Washington Wizards,Philadelphia 76ers,98 - 106,,2008-2009
25/02/2009 07:30,New Jersey Nets,Chicago Bulls,111 - 99,,2008-2009
25/02/2009 07:30,New York Knicks,Orlando Magic,109 - 114,,2008-2009
25/02/2009 08:00,Minnesota Timberwolves,Utah Jazz,103 - 120,,2008-2009
25/02/2009 08:00,New Orleans Hornets,Detroit Pistons,90 - 87,,2008-2009
25/02/2009 08:30,Dallas Mavericks,Milwaukee Bucks,116 - 96,,2008-2009
25/02/2009 08:30,San Antonio Spurs,Portland Trail Blazers,99 - 84,,2008-2009
25/02/2009 09:00,Denver Nuggets,Atlanta Hawks,110 - 109,,2008-2009
25/02/2009 10:00,Sacramento Kings,Charlotte Bobcats,91 - 98,,2008-2009
25/02/2009 10:30,Los Angeles Clippers,Boston Celtics,93 - 91,,2008-2009
26/02/2009 08:00,Houston Rockets,Cleveland Cavaliers,93 - 74,,2008-2009
26/02/2009 10:30,Los Angeles Lakers,Phoenix Suns,132 - 106,,2008-2009
27/02/2009 07:00,Orlando Magic,Detroit Pistons,85 - 93,,2008-2009
27/02/2009 07:00,Washington Wizards,Chicago Bulls,113 - 90,,2008-2009
27/02/2009 07:30,Atlanta Hawks,Miami Heat,91 - 83,,2008-2009
27/02/2009 07:30,Boston Celtics,Indiana Pacers,104 - 99,,2008-2009
27/02/2009 07:30,New York Knicks,Philadelphia 76ers,103 - 108,,2008-2009
27/02/2009 08:00,Minnesota Timberwolves,Portland Trail Blazers,82 - 102,,2008-2009
27/02/2009 08:00,New Orleans Hornets,Milwaukee Bucks,95 - 94,,2008-2009
27/02/2009 08:30,Dallas Mavericks,Oklahoma City Thunder,110 - 108,OT,2008-2009
27/02/2009 09:00,Denver Nuggets,Los Angeles Lakers,90 - 79,,2008-2009
27/02/2009 09:00,Phoenix Suns,Toronto Raptors,133 - 113,,2008-2009
27/02/2009 09:30,San Antonio Spurs,Cleveland Cavaliers,86 - 97,,2008-2009
27/02/2009 10:00,Sacramento Kings,Los Angeles Clippers,98 - 86,,2008-2009
27/02/2009 10:30,Golden State Warriors,Charlotte Bobcats,109 - 112,,2008-2009
28/02/2009 07:00,Philadelphia 76ers,Orlando Magic,100 - 106,,2008-2009
28/02/2009 07:30,Miami Heat,New York Knicks,120 - 115,,2008-2009
28/02/2009 08:00,Memphis Grizzlies,Oklahoma City Thunder,92 - 99,,2008-2009
28/02/2009 08:30,Chicago Bulls,Houston Rockets,105 - 102,,2008-2009
28/02/2009 08:30,Milwaukee Bucks,Washington Wizards,109 - 93,,2008-2009
28/02/2009 09:00,Utah Jazz,Sacramento Kings,102 - 89,,2008-2009
28/02/2009 10:30,Los Angeles Clippers,Charlotte Bobcats,95 - 100,,2008-2009
01/03/2009 01:00,Boston Celtics,Detroit Pistons,95 - 105,,2008-2009
01/03/2009 03:30,Phoenix Suns,Los Angeles Lakers,118 - 111,,2008-2009
01/03/2009 06:00,New Jersey Nets,New Orleans Hornets,96 - 99,,2008-2009
01/03/2009 07:00,Indiana Pacers,Denver Nuggets,100 - 94,,2008-2009
01/03/2009 07:00,Minnesota Timberwolves,Houston Rockets,94 - 105,,2008-2009
01/03/2009 08:00,Atlanta Hawks,Cleveland Cavaliers,87 - 88,,2008-2009
01/03/2009 08:00,Portland Trail Blazers,San Antonio Spurs,102 - 84,,2008-2009
01/03/2009 09:00,Dallas Mavericks,Toronto Raptors,109 - 98,,2008-2009
01/03/2009 09:00,Golden State Warriors,Utah Jazz,104 - 112,,2008-2009
02/03/2009 07:00,Philadelphia 76ers,New Orleans Hornets,91 - 98,,2008-2009
02/03/2009 07:00,Washington Wizards,Atlanta Hawks,89 - 98,,2008-2009
02/03/2009 07:30,Miami Heat,Cleveland Cavaliers,100 - 107,,2008-2009
02/03/2009 08:00,Oklahoma City Thunder,Dallas Mavericks,96 - 87,,2008-2009
02/03/2009 10:30,Los Angeles Clippers,San Antonio Spurs,78 - 106,,2008-2009
03/03/2009 07:00,Charlotte Bobcats,Chicago Bulls,96 - 80,,2008-2009
03/03/2009 07:00,Orlando Magic,Phoenix Suns,111 - 99,,2008-2009
03/03/2009 07:30,Detroit Pistons,Denver Nuggets,100 - 95,,2008-2009
03/03/2009 08:00,Milwaukee Bucks,New Jersey Nets,95 - 99,,2008-2009
03/03/2009 08:00,Minnesota Timberwolves,Golden State Warriors,94 - 118,,2008-2009
03/03/2009 08:30,Houston Rockets,Toronto Raptors,107 - 97,,2008-2009
03/03/2009 10:00,Sacramento Kings,Indiana Pacers,109 - 117,,2008-2009
03/03/2009 10:30,Los Angeles Lakers,Memphis Grizzlies,99 - 89,,2008-2009
04/03/2009 07:00,Cleveland Cavaliers,Milwaukee Bucks,91 - 73,,2008-2009
04/03/2009 07:30,Miami Heat,Phoenix Suns,135 - 129,,2008-2009
04/03/2009 07:30,New Jersey Nets,Boston Celtics,111 - 115,,2008-2009
04/03/2009 07:30,New York Knicks,Atlanta Hawks,109 - 105,,2008-2009
04/03/2009 08:00,Oklahoma City Thunder,Washington Wizards,88 - 83,,2008-2009
04/03/2009 08:30,Chicago Bulls,Golden State Warriors,110 - 88,,2008-2009
04/03/2009 09:00,Dallas Mavericks,San Antonio Spurs,107 - 102,,2008-2009
04/03/2009 09:00,Utah Jazz,Houston Rockets,101 - 94,,2008-2009
04/03/2009 10:00,Portland Trail Blazers,Indiana Pacers,107 - 105,,2008-2009
04/03/2009 10:30,Los Angeles Clippers,Memphis Grizzlies,95 - 118,,2008-2009
05/03/2009 08:00,New Orleans Hornets,Dallas Mavericks,104 - 88,,2008-2009
05/03/2009 10:30,Denver Nuggets,Portland Trail Blazers,106 - 90,,2008-2009
06/03/2009 07:00,Charlotte Bobcats,Atlanta Hawks,98 - 91,,2008-2009
06/03/2009 07:00,Orlando Magic,New Jersey Nets,105 - 102,,2008-2009
06/03/2009 07:00,Toronto Raptors,Miami Heat,102 - 108,,2008-2009
06/03/2009 08:00,Boston Celtics,Cleveland Cavaliers,105 - 94,,2008-2009
06/03/2009 08:00,Detroit Pistons,Golden State Warriors,108 - 91,,2008-2009
06/03/2009 08:30,Chicago Bulls,Milwaukee Bucks,117 - 102,,2008-2009
06/03/2009 08:30,Houston Rockets,Phoenix Suns,116 - 112,,2008-2009
06/03/2009 08:30,San Antonio Spurs,Washington Wizards,100 - 78,,2008-2009
06/03/2009 10:30,Los Angeles Lakers,Minnesota Timberwolves,110 - 90,,2008-2009
06/03/2009 10:30,Utah Jazz,Denver Nuggets,97 - 91,,2008-2009
07/03/2009 07:00,Atlanta Hawks,Detroit Pistons,87 - 83,,2008-2009
07/03/2009 07:30,Cleveland Cavaliers,Miami Heat,99 - 89,,2008-2009
07/03/2009 07:30,New York Knicks,Charlotte Bobcats,105 - 114,,2008-2009
07/03/2009 08:00,Memphis Grizzlies,Philadelphia 76ers,105 - 110,,2008-2009
07/03/2009 08:00,New Orleans Hornets,Oklahoma City Thunder,108 - 90,,2008-2009
07/03/2009 08:30,Dallas Mavericks,Washington Wizards,119 - 103,,2008-2009
07/03/2009 08:30,Milwaukee Bucks,Golden State Warriors,127 - 120,,2008-2009
07/03/2009 10:00,Portland Trail Blazers,Minnesota Timberwolves,95 - 93,,2008-2009
07/03/2009 10:30,Los Angeles Clippers,Indiana Pacers,105 - 106,,2008-2009
08/03/2009 12:30,Toronto Raptors,Utah Jazz,101 - 109,,2008-2009
08/03/2009 01:00,Boston Celtics,Orlando Magic,79 - 86,,2008-2009
08/03/2009 03:30,San Antonio Spurs,Phoenix Suns,103 - 98,,2008-2009
08/03/2009 06:00,New Jersey Nets,New York Knicks,106 - 101,,2008-2009
08/03/2009 07:00,Houston Rockets,Memphis Grizzlies,93 - 83,,2008-2009
08/03/2009 07:00,Oklahoma City Thunder,Philadelphia 76ers,89 - 74,,2008-2009
08/03/2009 09:00,Sacramento Kings,Denver Nuggets,114 - 106,,2008-2009
09/03/2009 07:00,Atlanta Hawks,New Orleans Hornets,89 - 79,,2008-2009
09/03/2009 07:30,Detroit Pistons,Orlando Magic,98 - 94,,2008-2009
09/03/2009 07:30,Miami Heat,Chicago Bulls,130 - 127,2OT,2008-2009
09/03/2009 08:00,Minnesota Timberwolves,Washington Wizards,99 - 110,,2008-2009
09/03/2009 09:00,Denver Nuggets,Houston Rockets,95 - 97,,2008-2009
09/03/2009 10:00,Portland Trail Blazers,Los Angeles Lakers,111 - 94,,2008-2009
10/03/2009 07:00,Indiana Pacers,Utah Jazz,100 - 112,,2008-2009
10/03/2009 08:00,Milwaukee Bucks,New York Knicks,112 - 120,,2008-2009
10/03/2009 08:30,San Antonio Spurs,Charlotte Bobcats,100 - 86,,2008-2009
10/03/2009 10:00,Phoenix Suns,Dallas Mavericks,117 - 122,,2008-2009
10/03/2009 10:00,Sacramento Kings,Oklahoma City Thunder,98 - 99,,2008-2009
10/03/2009 10:30,Los Angeles Clippers,Cleveland Cavaliers,83 - 87,,2008-2009
11/03/2009 07:00,Atlanta Hawks,Utah Jazz,100 - 93,,2008-2009
11/03/2009 07:00,Orlando Magic,Chicago Bulls,107 - 79,,2008-2009
11/03/2009 07:00,Philadelphia 76ers,Toronto Raptors,115 - 106,,2008-2009
11/03/2009 07:00,Washington Wizards,New Orleans Hornets,98 - 109,,2008-2009
11/03/2009 07:30,Detroit Pistons,New York Knicks,111 - 116,OT,2008-2009
11/03/2009 07:30,Miami Heat,Boston Celtics,107 - 99,,2008-2009
11/03/2009 08:00,Minnesota Timberwolves,Memphis Grizzlies,104 - 79,,2008-2009
11/03/2009 08:30,Houston Rockets,Los Angeles Lakers,96 - 102,,2008-2009
11/03/2009 09:00,Denver Nuggets,Oklahoma City Thunder,112 - 99,,2008-2009
11/03/2009 10:00,Portland Trail Blazers,Dallas Mavericks,89 - 93,,2008-2009
11/03/2009 10:30,Golden State Warriors,New Jersey Nets,116 - 112,,2008-2009
