Date,Home Team,Away Team,Result,Overtime,Season
23/01/2010 09:00,Phoenix Suns,Golden State Warriors,112 - 103,,2009-2010
23/01/2010 09:00,Utah Jazz,New Jersey Nets,116 - 83,,2009-2010
24/01/2010 01:00,New York Knicks,Dallas Mavericks,78 - 128,,2009-2010
24/01/2010 01:00,Washington Wizards,Los Angeles Clippers,78 - 92,,2009-2010
24/01/2010 06:00,Toronto Raptors,Los Angeles Lakers,106 - 105,,2009-2010
25/01/2010 07:00,Philadelphia 76ers,Indiana Pacers,98 - 109,,2009-2010
25/01/2010 07:30,Boston Celtics,Los Angeles Clippers,95 - 89,,2009-2010
25/01/2010 07:30,Miami Heat,Cleveland Cavaliers,91 - 92,,2009-2010
25/01/2010 08:00,Memphis Grizzlies,Orlando Magic,99 - 94,,2009-2010
25/01/2010 08:30,Houston Rockets,Atlanta Hawks,95 - 102,,2009-2010
25/01/2010 08:30,San Antonio Spurs,Chicago Bulls,93 - 98,,2009-2010
25/01/2010 09:00,Denver Nuggets,Charlotte Bobcats,104 - 93,,2009-2010
25/01/2010 09:00,Utah Jazz,Phoenix Suns,124 - 115,,2009-2010
25/01/2010 10:00,Portland Trail Blazers,New Orleans Hornets,97 - 98,,2009-2010
26/01/2010 07:00,Washington Wizards,Los Angeles Lakers,103 - 115,,2009-2010
26/01/2010 07:30,New York Knicks,Minnesota Timberwolves,132 - 105,,2009-2010
26/01/2010 08:30,Dallas Mavericks,Milwaukee Bucks,108 - 107,,2009-2010
26/01/2010 09:00,Phoenix Suns,Charlotte Bobcats,109 - 114,OT,2009-2010
26/01/2010 10:00,Sacramento Kings,Golden State Warriors,99 - 96,,2009-2010
27/01/2010 07:00,Cleveland Cavaliers,Minnesota Timberwolves,109 - 95,,2009-2010
27/01/2010 07:00,Indiana Pacers,Los Angeles Lakers,96 - 118,,2009-2010
27/01/2010 07:00,Toronto Raptors,Miami Heat,111 - 103,,2009-2010
27/01/2010 07:30,Detroit Pistons,Memphis Grizzlies,93 - 99,,2009-2010
27/01/2010 07:30,New Jersey Nets,Los Angeles Clippers,103 - 87,,2009-2010
27/01/2010 08:00,Milwaukee Bucks,Philadelphia 76ers,91 - 88,,2009-2010
27/01/2010 08:00,Oklahoma City Thunder,Chicago Bulls,86 - 96,,2009-2010
27/01/2010 08:30,Houston Rockets,Denver Nuggets,92 - 97,,2009-2010
27/01/2010 08:30,San Antonio Spurs,Atlanta Hawks,105 - 90,,2009-2010
27/01/2010 10:00,Portland Trail Blazers,Utah Jazz,95 - 106,,2009-2010
27/01/2010 10:30,Golden State Warriors,New Orleans Hornets,110 - 123,,2009-2010
28/01/2010 07:30,New York Knicks,Toronto Raptors,104 - 106,,2009-2010
28/01/2010 08:00,Orlando Magic,Boston Celtics,96 - 94,,2009-2010
28/01/2010 10:30,Phoenix Suns,Dallas Mavericks,112 - 106,,2009-2010
29/01/2010 07:00,Indiana Pacers,Cleveland Cavaliers,73 - 94,,2009-2010
29/01/2010 07:00,Philadelphia 76ers,Los Angeles Lakers,91 - 99,,2009-2010
29/01/2010 07:30,Atlanta Hawks,Boston Celtics,100 - 91,,2009-2010
29/01/2010 08:00,Detroit Pistons,Miami Heat,65 - 92,,2009-2010
29/01/2010 08:00,Minnesota Timberwolves,Los Angeles Clippers,111 - 97,,2009-2010
29/01/2010 08:00,New Jersey Nets,Washington Wizards,79 - 81,,2009-2010
29/01/2010 08:00,New Orleans Hornets,Chicago Bulls,106 - 108,OT,2009-2010
29/01/2010 08:00,Oklahoma City Thunder,Denver Nuggets,101 - 84,,2009-2010
29/01/2010 08:30,Houston Rockets,Portland Trail Blazers,104 - 100,,2009-2010
29/01/2010 08:30,San Antonio Spurs,Memphis Grizzlies,104 - 97,,2009-2010
29/01/2010 09:00,Utah Jazz,Sacramento Kings,101 - 94,,2009-2010
29/01/2010 10:30,Golden State Warriors,Charlotte Bobcats,110 - 121,,2009-2010
30/01/2010 07:00,Orlando Magic,Atlanta Hawks,104 - 86,,2009-2010
30/01/2010 08:00,Memphis Grizzlies,New Orleans Hornets,102 - 109,OT,2009-2010
30/01/2010 08:00,Washington Wizards,New York Knicks,106 - 96,,2009-2010
30/01/2010 08:30,Milwaukee Bucks,Miami Heat,95 - 84,,2009-2010
30/01/2010 09:00,Dallas Mavericks,Portland Trail Blazers,112 - 114,OT,2009-2010
30/01/2010 10:00,Sacramento Kings,Charlotte Bobcats,96 - 103,,2009-2010
31/01/2010 01:00,San Antonio Spurs,Denver Nuggets,89 - 103,,2009-2010
31/01/2010 03:30,Boston Celtics,Los Angeles Lakers,89 - 90,,2009-2010
31/01/2010 06:00,Cleveland Cavaliers,Los Angeles Clippers,114 - 89,,2009-2010
31/01/2010 06:00,Detroit Pistons,Orlando Magic,86 - 91,,2009-2010
31/01/2010 06:00,New Jersey Nets,Philadelphia 76ers,79 - 83,,2009-2010
31/01/2010 06:00,Toronto Raptors,Indiana Pacers,117 - 102,,2009-2010
31/01/2010 07:00,Houston Rockets,Phoenix Suns,111 - 115,OT,2009-2010
31/01/2010 07:00,Minnesota Timberwolves,New York Knicks,112 - 91,,2009-2010
31/01/2010 07:00,Oklahoma City Thunder,Golden State Warriors,112 - 104,,2009-2010
01/02/2010 07:00,Washington Wizards,Boston Celtics,88 - 99,,2009-2010
01/02/2010 07:30,Miami Heat,Milwaukee Bucks,81 - 97,,2009-2010
01/02/2010 08:00,Memphis Grizzlies,Los Angeles Lakers,95 - 93,,2009-2010
01/02/2010 08:00,New Orleans Hornets,Phoenix Suns,100 - 109,,2009-2010
01/02/2010 09:00,Denver Nuggets,Sacramento Kings,112 - 109,OT,2009-2010
01/02/2010 09:00,Utah Jazz,Dallas Mavericks,104 - 92,,2009-2010
01/02/2010 10:00,Portland Trail Blazers,Charlotte Bobcats,98 - 79,,2009-2010
02/02/2010 07:00,Cleveland Cavaliers,Memphis Grizzlies,105 - 89,,2009-2010
02/02/2010 07:00,Indiana Pacers,Toronto Raptors,130 - 115,,2009-2010
02/02/2010 07:00,Orlando Magic,Milwaukee Bucks,99 - 82,,2009-2010
02/02/2010 07:30,New Jersey Nets,Detroit Pistons,93 - 97,,2009-2010
02/02/2010 08:00,Chicago Bulls,Los Angeles Clippers,82 - 90,,2009-2010
02/02/2010 08:00,Oklahoma City Thunder,Atlanta Hawks,106 - 99,,2009-2010
02/02/2010 08:30,Houston Rockets,Golden State Warriors,119 - 97,,2009-2010
03/02/2010 07:00,Atlanta Hawks,Los Angeles Clippers,103 - 97,,2009-2010
03/02/2010 07:00,Philadelphia 76ers,Chicago Bulls,106 - 103,OT,2009-2010
03/02/2010 07:00,Toronto Raptors,New Jersey Nets,108 - 99,,2009-2010
03/02/2010 07:30,New York Knicks,Washington Wizards,107 - 85,,2009-2010
03/02/2010 08:00,Boston Celtics,Miami Heat,107 - 102,,2009-2010
03/02/2010 08:00,New Orleans Hornets,Oklahoma City Thunder,99 - 103,,2009-2010
03/02/2010 08:30,Dallas Mavericks,Golden State Warriors,110 - 101,,2009-2010
03/02/2010 09:00,Utah Jazz,Portland Trail Blazers,118 - 105,,2009-2010
03/02/2010 10:00,Sacramento Kings,San Antonio Spurs,113 - 115,,2009-2010
03/02/2010 10:30,Denver Nuggets,Phoenix Suns,97 - 109,,2009-2010
03/02/2010 10:30,Los Angeles Lakers,Charlotte Bobcats,99 - 97,,2009-2010
04/02/2010 08:00,Cleveland Cavaliers,Miami Heat,102 - 86,,2009-2010
04/02/2010 10:30,Portland Trail Blazers,San Antonio Spurs,96 - 93,,2009-2010
05/02/2010 07:00,Indiana Pacers,Detroit Pistons,107 - 83,,2009-2010
05/02/2010 07:00,Orlando Magic,Washington Wizards,91 - 92,,2009-2010
05/02/2010 07:30,Boston Celtics,New Jersey Nets,96 - 87,,2009-2010
05/02/2010 07:30,New York Knicks,Milwaukee Bucks,107 - 114,,2009-2010
05/02/2010 08:00,Atlanta Hawks,Chicago Bulls,91 - 81,,2009-2010
05/02/2010 08:00,Memphis Grizzlies,Houston Rockets,83 - 101,,2009-2010
05/02/2010 08:00,New Orleans Hornets,Philadelphia 76ers,94 - 101,,2009-2010
05/02/2010 08:30,Dallas Mavericks,Minnesota Timberwolves,108 - 117,,2009-2010
05/02/2010 10:00,Sacramento Kings,Phoenix Suns,102 - 114,,2009-2010
05/02/2010 10:30,Los Angeles Lakers,Denver Nuggets,113 - 126,,2009-2010
06/02/2010 07:00,Charlotte Bobcats,New Orleans Hornets,99 - 104,,2009-2010
06/02/2010 07:30,Cleveland Cavaliers,New York Knicks,113 - 106,,2009-2010
06/02/2010 07:30,Detroit Pistons,New Jersey Nets,99 - 92,,2009-2010
06/02/2010 08:00,Chicago Bulls,Miami Heat,95 - 91,,2009-2010
06/02/2010 08:00,Minnesota Timberwolves,Memphis Grizzlies,109 - 102,,2009-2010
06/02/2010 08:30,Houston Rockets,Philadelphia 76ers,95 - 102,,2009-2010
06/02/2010 08:30,Milwaukee Bucks,Indiana Pacers,93 - 81,,2009-2010
06/02/2010 09:00,Utah Jazz,Denver Nuggets,116 - 106,,2009-2010
06/02/2010 10:00,Portland Trail Blazers,Los Angeles Lakers,82 - 99,,2009-2010
06/02/2010 10:30,Golden State Warriors,Oklahoma City Thunder,95 - 104,,2009-2010
06/02/2010 10:30,Los Angeles Clippers,San Antonio Spurs,81 - 98,,2009-2010
07/02/2010 12:00,Toronto Raptors,Sacramento Kings,115 - 104,,2009-2010
07/02/2010 02:30,Boston Celtics,Orlando Magic,89 - 96,,2009-2010
08/02/2010 08:00,Orlando Magic,New Orleans Hornets,123 - 117,,2009-2010
08/02/2010 10:30,Golden State Warriors,Dallas Mavericks,117 - 127,,2009-2010
08/02/2010 10:30,Los Angeles Lakers,San Antonio Spurs,101 - 89,,2009-2010
09/02/2010 07:00,Charlotte Bobcats,Washington Wizards,94 - 92,,2009-2010
09/02/2010 07:00,Cleveland Cavaliers,New Jersey Nets,104 - 97,,2009-2010
09/02/2010 07:00,Indiana Pacers,Chicago Bulls,101 - 109,,2009-2010
09/02/2010 07:00,Philadelphia 76ers,Minnesota Timberwolves,119 - 97,,2009-2010
09/02/2010 07:30,Miami Heat,Houston Rockets,99 - 66,,2009-2010
09/02/2010 07:30,New York Knicks,Sacramento Kings,114 - 118,OT,2009-2010
09/02/2010 08:00,Memphis Grizzlies,Atlanta Hawks,94 - 108,,2009-2010
09/02/2010 08:00,Milwaukee Bucks,Detroit Pistons,81 - 93,,2009-2010
09/02/2010 09:00,Denver Nuggets,Dallas Mavericks,127 - 91,,2009-2010
09/02/2010 10:00,Portland Trail Blazers,Oklahoma City Thunder,77 - 89,,2009-2010
09/02/2010 10:30,Los Angeles Clippers,Utah Jazz,99 - 109,,2009-2010
10/02/2010 07:00,Atlanta Hawks,Miami Heat,76 - 94,,2009-2010
10/02/2010 07:00,Toronto Raptors,Philadelphia 76ers,104 - 93,,2009-2010
10/02/2010 07:30,Detroit Pistons,Sacramento Kings,97 - 103,,2009-2010
10/02/2010 07:30,New Jersey Nets,Milwaukee Bucks,77 - 97,,2009-2010
10/02/2010 08:00,Chicago Bulls,Orlando Magic,87 - 107,,2009-2010
10/02/2010 08:00,Minnesota Timberwolves,Charlotte Bobcats,92 - 93,,2009-2010
10/02/2010 08:00,New Orleans Hornets,Boston Celtics,93 - 85,,2009-2010
10/02/2010 09:00,Phoenix Suns,Portland Trail Blazers,101 - 108,,2009-2010
10/02/2010 09:00,Utah Jazz,Los Angeles Lakers,81 - 96,,2009-2010
10/02/2010 10:30,Golden State Warriors,Los Angeles Clippers,132 - 102,,2009-2010
11/02/2010 08:00,Cleveland Cavaliers,Orlando Magic,115 - 106,,2009-2010
11/02/2010 10:30,Denver Nuggets,San Antonio Spurs,92 - 111,,2009-2010
16/02/2010 07:00,Charlotte Bobcats,New Jersey Nets,94 - 103,,2009-2010
16/02/2010 07:00,Philadelphia 76ers,Miami Heat,78 - 105,,2009-2010
16/02/2010 07:30,Detroit Pistons,Minnesota Timberwolves,108 - 85,,2009-2010
16/02/2010 08:00,Chicago Bulls,New York Knicks,118 - 85,,2009-2010
16/02/2010 08:00,Memphis Grizzlies,Phoenix Suns,95 - 109,,2009-2010
16/02/2010 08:00,Oklahoma City Thunder,Dallas Mavericks,99 - 86,,2009-2010
16/02/2010 08:30,Houston Rockets,Utah Jazz,95 - 104,,2009-2010
16/02/2010 10:00,Portland Trail Blazers,Los Angeles Clippers,109 - 87,,2009-2010
16/02/2010 10:00,Sacramento Kings,Boston Celtics,92 - 95,,2009-2010
16/02/2010 10:30,Los Angeles Lakers,Golden State Warriors,104 - 94,,2009-2010
17/02/2010 07:00,Indiana Pacers,San Antonio Spurs,87 - 90,,2009-2010
17/02/2010 07:00,Orlando Magic,Detroit Pistons,116 - 91,,2009-2010
17/02/2010 07:00,Toronto Raptors,Memphis Grizzlies,102 - 109,OT,2009-2010
17/02/2010 07:00,Washington Wizards,Minnesota Timberwolves,108 - 99,,2009-2010
17/02/2010 07:30,New Jersey Nets,Miami Heat,84 - 87,,2009-2010
17/02/2010 07:30,New York Knicks,Chicago Bulls,109 - 115,,2009-2010
17/02/2010 08:00,Milwaukee Bucks,Houston Rockets,99 - 127,,2009-2010
17/02/2010 08:00,New Orleans Hornets,Utah Jazz,90 - 98,,2009-2010
17/02/2010 09:00,Dallas Mavericks,Phoenix Suns,107 - 97,,2009-2010
17/02/2010 10:30,Golden State Warriors,Sacramento Kings,130 - 98,,2009-2010
17/02/2010 10:30,Los Angeles Clippers,Atlanta Hawks,92 - 110,,2009-2010
18/02/2010 08:00,Cleveland Cavaliers,Denver Nuggets,116 - 118,OT,2009-2010
18/02/2010 10:30,Los Angeles Lakers,Boston Celtics,86 - 87,,2009-2010
19/02/2010 07:00,Charlotte Bobcats,Cleveland Cavaliers,110 - 93,,2009-2010
19/02/2010 07:00,Philadelphia 76ers,San Antonio Spurs,106 - 94,,2009-2010
19/02/2010 07:00,Washington Wizards,Denver Nuggets,107 - 97,,2009-2010
19/02/2010 08:00,Detroit Pistons,Milwaukee Bucks,85 - 91,,2009-2010
19/02/2010 08:00,Memphis Grizzlies,Miami Heat,87 - 100,2OT,2009-2010
19/02/2010 08:00,Minnesota Timberwolves,Chicago Bulls,94 - 100,,2009-2010
19/02/2010 08:00,New Jersey Nets,Toronto Raptors,89 - 106,,2009-2010
19/02/2010 08:00,New Orleans Hornets,Indiana Pacers,107 - 101,,2009-2010
19/02/2010 08:00,Orlando Magic,Dallas Mavericks,85 - 95,,2009-2010
19/02/2010 09:00,Phoenix Suns,Atlanta Hawks,88 - 80,,2009-2010
19/02/2010 10:30,Golden State Warriors,Utah Jazz,89 - 100,,2009-2010
19/02/2010 10:30,Portland Trail Blazers,Boston Celtics,76 - 96,,2009-2010
20/02/2010 07:00,Toronto Raptors,Washington Wizards,109 - 104,,2009-2010
20/02/2010 07:30,New York Knicks,Oklahoma City Thunder,118 - 121,OT,2009-2010
20/02/2010 08:00,Chicago Bulls,Philadelphia 76ers,122 - 90,,2009-2010
20/02/2010 08:30,Dallas Mavericks,Miami Heat,97 - 91,,2009-2010
20/02/2010 08:30,Houston Rockets,Indiana Pacers,115 - 125,,2009-2010
20/02/2010 08:30,Milwaukee Bucks,Charlotte Bobcats,93 - 88,,2009-2010
20/02/2010 10:30,Los Angeles Clippers,Sacramento Kings,99 - 89,,2009-2010
21/02/2010 01:00,Orlando Magic,Cleveland Cavaliers,101 - 95,,2009-2010
21/02/2010 03:30,Denver Nuggets,Boston Celtics,114 - 105,,2009-2010
21/02/2010 06:00,Detroit Pistons,San Antonio Spurs,109 - 101,OT,2009-2010
21/02/2010 06:00,New Jersey Nets,Memphis Grizzlies,94 - 104,,2009-2010
21/02/2010 07:00,Minnesota Timberwolves,Oklahoma City Thunder,107 - 109,,2009-2010
21/02/2010 07:00,New Orleans Hornets,Houston Rockets,102 - 94,,2009-2010
21/02/2010 08:00,Golden State Warriors,Atlanta Hawks,108 - 104,,2009-2010
21/02/2010 08:00,Phoenix Suns,Sacramento Kings,104 - 88,,2009-2010
21/02/2010 10:30,Portland Trail Blazers,Utah Jazz,89 - 93,OT,2009-2010
22/02/2010 07:00,Washington Wizards,Chicago Bulls,101 - 95,,2009-2010
22/02/2010 07:30,New York Knicks,Milwaukee Bucks,67 - 83,,2009-2010
22/02/2010 08:30,Dallas Mavericks,Indiana Pacers,91 - 82,,2009-2010
22/02/2010 09:00,Utah Jazz,Atlanta Hawks,100 - 105,,2009-2010
22/02/2010 10:30,Los Angeles Clippers,Charlotte Bobcats,98 - 94,,2009-2010
23/02/2010 07:00,Cleveland Cavaliers,New Orleans Hornets,105 - 95,,2009-2010
23/02/2010 07:30,Boston Celtics,New York Knicks,110 - 106,,2009-2010
23/02/2010 07:30,Miami Heat,Minnesota Timberwolves,88 - 91,,2009-2010
23/02/2010 07:30,New Jersey Nets,Portland Trail Blazers,93 - 102,,2009-2010
23/02/2010 08:00,Memphis Grizzlies,Los Angeles Lakers,98 - 99,,2009-2010
23/02/2010 08:00,Oklahoma City Thunder,Phoenix Suns,102 - 104,,2009-2010
23/02/2010 10:00,Sacramento Kings,Detroit Pistons,89 - 101,,2009-2010
23/02/2010 10:30,Golden State Warriors,Philadelphia 76ers,102 - 110,,2009-2010
24/02/2010 07:00,Atlanta Hawks,Minnesota Timberwolves,98 - 92,,2009-2010
24/02/2010 07:00,Toronto Raptors,Portland Trail Blazers,87 - 101,,2009-2010
24/02/2010 07:00,Washington Wizards,Memphis Grizzlies,94 - 99,,2009-2010
24/02/2010 08:00,Chicago Bulls,Indiana Pacers,120 - 110,,2009-2010
24/02/2010 08:00,Milwaukee Bucks,New Orleans Hornets,115 - 95,,2009-2010
24/02/2010 08:30,Houston Rockets,Orlando Magic,92 - 110,,2009-2010
24/02/2010 08:30,San Antonio Spurs,Oklahoma City Thunder,95 - 87,,2009-2010
24/02/2010 09:00,Dallas Mavericks,Los Angeles Lakers,101 - 96,,2009-2010
24/02/2010 09:00,Phoenix Suns,Philadelphia 76ers,106 - 95,,2009-2010
24/02/2010 09:00,Utah Jazz,Charlotte Bobcats,102 - 93,,2009-2010
24/02/2010 10:30,Los Angeles Clippers,Detroit Pistons,97 - 91,,2009-2010
25/02/2010 07:00,Indiana Pacers,Milwaukee Bucks,110 - 112,,2009-2010
25/02/2010 08:00,Boston Celtics,Cleveland Cavaliers,88 - 108,,2009-2010
25/02/2010 10:30,Golden State Warriors,Denver Nuggets,112 - 127,,2009-2010
26/02/2010 07:00,Atlanta Hawks,Dallas Mavericks,103 - 111,OT,2009-2010
26/02/2010 07:00,Toronto Raptors,Cleveland Cavaliers,118 - 126,OT,2009-2010
26/02/2010 07:00,Washington Wizards,New York Knicks,116 - 118,OT,2009-2010
26/02/2010 08:00,Chicago Bulls,Portland Trail Blazers,115 - 111,OT,2009-2010
26/02/2010 08:00,Memphis Grizzlies,Charlotte Bobcats,89 - 93,,2009-2010
26/02/2010 08:00,Oklahoma City Thunder,Minnesota Timberwolves,109 - 92,,2009-2010
26/02/2010 08:30,Houston Rockets,San Antonio Spurs,109 - 104,,2009-2010
26/02/2010 09:00,Denver Nuggets,Detroit Pistons,107 - 102,,2009-2010
26/02/2010 09:00,Phoenix Suns,Los Angeles Clippers,125 - 112,,2009-2010
26/02/2010 09:30,New Orleans Hornets,Orlando Magic,100 - 93,,2009-2010
26/02/2010 10:00,Sacramento Kings,Utah Jazz,103 - 99,,2009-2010
26/02/2010 10:30,Los Angeles Lakers,Philadelphia 76ers,99 - 90,,2009-2010
27/02/2010 01:00,Boston Celtics,New Jersey Nets,96 - 104,,2009-2010
27/02/2010 03:30,Miami Heat,Milwaukee Bucks,71 - 94,,2009-2010
27/02/2010 07:00,Indiana Pacers,Chicago Bulls,100 - 90,,2009-2010
27/02/2010 07:30,New York Knicks,Memphis Grizzlies,109 - 120,,2009-2010
27/02/2010 08:00,Minnesota Timberwolves,Portland Trail Blazers,91 - 110,,2009-2010
27/02/2010 09:00,Utah Jazz,Houston Rockets,133 - 110,,2009-2010
27/02/2010 10:30,Golden State Warriors,Detroit Pistons,95 - 88,,2009-2010
28/02/2010 01:00,San Antonio Spurs,Phoenix Suns,113 - 110,,2009-2010
28/02/2010 03:30,Los Angeles Lakers,Denver Nuggets,95 - 89,,2009-2010
28/02/2010 06:00,Atlanta Hawks,Milwaukee Bucks,106 - 102,OT,2009-2010
28/02/2010 06:00,New Jersey Nets,Washington Wizards,85 - 89,,2009-2010
28/02/2010 07:00,Oklahoma City Thunder,Toronto Raptors,119 - 99,,2009-2010
28/02/2010 07:00,Orlando Magic,Miami Heat,96 - 80,,2009-2010
28/02/2010 09:00,Sacramento Kings,Los Angeles Clippers,97 - 92,,2009-2010
28/02/2010 09:30,Dallas Mavericks,New Orleans Hornets,108 - 100,,2009-2010
01/03/2010 07:00,Charlotte Bobcats,Dallas Mavericks,84 - 89,,2009-2010
01/03/2010 07:00,Cleveland Cavaliers,New York Knicks,124 - 93,,2009-2010
01/03/2010 07:00,Philadelphia 76ers,Orlando Magic,105 - 126,,2009-2010
01/03/2010 08:00,Chicago Bulls,Atlanta Hawks,92 - 116,,2009-2010
01/03/2010 08:00,Memphis Grizzlies,Portland Trail Blazers,93 - 103,,2009-2010
01/03/2010 08:00,New Orleans Hornets,San Antonio Spurs,92 - 106,,2009-2010
01/03/2010 08:30,Houston Rockets,Toronto Raptors,116 - 92,,2009-2010
01/03/2010 09:00,Phoenix Suns,Denver Nuggets,101 - 85,,2009-2010
01/03/2010 10:30,Los Angeles Clippers,Utah Jazz,108 - 104,,2009-2010
02/03/2010 07:30,Detroit Pistons,Boston Celtics,100 - 105,,2009-2010
02/03/2010 07:30,Miami Heat,Golden State Warriors,110 - 106,,2009-2010
02/03/2010 08:00,Oklahoma City Thunder,Sacramento Kings,113 - 107,,2009-2010
02/03/2010 10:30,Los Angeles Lakers,Indiana Pacers,122 - 99,,2009-2010
03/03/2010 07:00,Atlanta Hawks,Philadelphia 76ers,112 - 93,,2009-2010
03/03/2010 07:00,Orlando Magic,Golden State Warriors,117 - 90,,2009-2010
03/03/2010 07:30,Boston Celtics,Charlotte Bobcats,104 - 80,,2009-2010
03/03/2010 07:30,New Jersey Nets,Cleveland Cavaliers,92 - 111,,2009-2010
03/03/2010 07:30,New York Knicks,Detroit Pistons,128 - 104,,2009-2010
03/03/2010 08:00,Milwaukee Bucks,Washington Wizards,100 - 87,,2009-2010
03/03/2010 08:00,New Orleans Hornets,Memphis Grizzlies,100 - 104,,2009-2010
03/03/2010 08:30,Dallas Mavericks,Minnesota Timberwolves,112 - 109,,2009-2010
03/03/2010 08:30,Houston Rockets,Sacramento Kings,81 - 84,,2009-2010
03/03/2010 09:00,Denver Nuggets,Oklahoma City Thunder,119 - 90,,2009-2010
03/03/2010 10:00,Portland Trail Blazers,Indiana Pacers,102 - 79,,2009-2010
03/03/2010 10:30,Los Angeles Clippers,Phoenix Suns,101 - 127,,2009-2010
04/03/2010 08:00,Chicago Bulls,Memphis Grizzlies,96 - 105,,2009-2010
04/03/2010 08:00,Miami Heat,Los Angeles Lakers,114 - 111,OT,2009-2010
04/03/2010 10:30,Phoenix Suns,Utah Jazz,108 - 116,,2009-2010
05/03/2010 07:00,Charlotte Bobcats,Los Angeles Lakers,98 - 83,,2009-2010
05/03/2010 07:00,Cleveland Cavaliers,Detroit Pistons,99 - 92,,2009-2010
05/03/2010 07:00,Philadelphia 76ers,Boston Celtics,86 - 96,,2009-2010
05/03/2010 07:00,Toronto Raptors,New York Knicks,102 - 96,,2009-2010
05/03/2010 07:00,Washington Wizards,Milwaukee Bucks,74 - 102,,2009-2010
05/03/2010 07:30,Atlanta Hawks,Golden State Warriors,127 - 122,,2009-2010
05/03/2010 08:00,New Jersey Nets,Orlando Magic,87 - 97,,2009-2010
05/03/2010 08:30,Dallas Mavericks,Sacramento Kings,108 - 100,,2009-2010
05/03/2010 09:00,Denver Nuggets,Indiana Pacers,122 - 114,,2009-2010
05/03/2010 09:30,San Antonio Spurs,New Orleans Hornets,102 - 91,,2009-2010
05/03/2010 10:30,Los Angeles Clippers,Oklahoma City Thunder,87 - 104,,2009-2010
06/03/2010 07:00,Charlotte Bobcats,Golden State Warriors,101 - 90,,2009-2010
06/03/2010 07:30,Miami Heat,Atlanta Hawks,100 - 94,,2009-2010
06/03/2010 07:30,New York Knicks,New Jersey Nets,93 - 113,,2009-2010
06/03/2010 08:00,Chicago Bulls,Dallas Mavericks,116 - 122,,2009-2010
06/03/2010 08:00,Memphis Grizzlies,San Antonio Spurs,92 - 102,,2009-2010
06/03/2010 08:00,Minnesota Timberwolves,Houston Rockets,98 - 112,,2009-2010
06/03/2010 08:30,Milwaukee Bucks,Cleveland Cavaliers,92 - 85,,2009-2010
06/03/2010 09:00,Phoenix Suns,Indiana Pacers,113 - 105,,2009-2010
06/03/2010 09:00,Utah Jazz,Los Angeles Clippers,107 - 85,,2009-2010
07/03/2010 12:00,Toronto Raptors,Philadelphia 76ers,101 - 114,,2009-2010
07/03/2010 02:30,Orlando Magic,Los Angeles Lakers,96 - 94,,2009-2010
07/03/2010 06:00,Detroit Pistons,Houston Rockets,110 - 107,OT,2009-2010
07/03/2010 08:00,Boston Celtics,Washington Wizards,86 - 83,,2009-2010
07/03/2010 09:00,Sacramento Kings,Oklahoma City Thunder,102 - 108,,2009-2010
07/03/2010 10:30,Denver Nuggets,Portland Trail Blazers,118 - 106,,2009-2010
08/03/2010 07:00,Cleveland Cavaliers,San Antonio Spurs,97 - 95,,2009-2010
08/03/2010 07:30,New York Knicks,Atlanta Hawks,99 - 98,,2009-2010
08/03/2010 08:00,Memphis Grizzlies,New Jersey Nets,107 - 101,,2009-2010
08/03/2010 08:00,Minnesota Timberwolves,Dallas Mavericks,112 - 125,,2009-2010
08/03/2010 08:00,New Orleans Hornets,Golden State Warriors,135 - 131,,2009-2010
09/03/2010 07:00,Charlotte Bobcats,Miami Heat,83 - 78,,2009-2010
09/03/2010 07:00,Indiana Pacers,Philadelphia 76ers,107 - 96,,2009-2010
09/03/2010 07:00,Orlando Magic,Los Angeles Clippers,113 - 87,,2009-2010
09/03/2010 07:00,Washington Wizards,Houston Rockets,88 - 96,,2009-2010
09/03/2010 08:00,Chicago Bulls,Utah Jazz,108 - 132,,2009-2010
09/03/2010 08:00,Milwaukee Bucks,Boston Celtics,86 - 84,,2009-2010
09/03/2010 10:00,Portland Trail Blazers,Sacramento Kings,88 - 81,,2009-2010
09/03/2010 10:30,Los Angeles Lakers,Toronto Raptors,109 - 107,,2009-2010
10/03/2010 07:00,Philadelphia 76ers,Charlotte Bobcats,87 - 102,,2009-2010
10/03/2010 07:30,Boston Celtics,Memphis Grizzlies,91 - 111,,2009-2010
10/03/2010 07:30,Detroit Pistons,Utah Jazz,104 - 115,,2009-2010
10/03/2010 07:30,Miami Heat,Los Angeles Clippers,108 - 97,,2009-2010
10/03/2010 08:00,Minnesota Timberwolves,Denver Nuggets,102 - 110,,2009-2010
10/03/2010 08:00,Oklahoma City Thunder,New Orleans Hornets,98 - 83,,2009-2010
10/03/2010 08:30,Dallas Mavericks,New Jersey Nets,96 - 87,,2009-2010
10/03/2010 08:30,San Antonio Spurs,New York Knicks,97 - 87,,2009-2010
10/03/2010 10:00,Sacramento Kings,Toronto Raptors,113 - 90,,2009-2010
11/03/2010 07:00,Washington Wizards,Atlanta Hawks,99 - 105,,2009-2010
11/03/2010 08:00,Orlando Magic,Chicago Bulls,111 - 82,,2009-2010
11/03/2010 10:30,Golden State Warriors,Portland Trail Blazers,105 - 110,,2009-2010
12/03/2010 07:00,Charlotte Bobcats,Los Angeles Clippers,106 - 98,,2009-2010
12/03/2010 07:00,Philadelphia 76ers,Cleveland Cavaliers,95 - 100,,2009-2010
