Date,Home Team,Away Team,Result,Overtime,Season
08/12/2010 09:00,Phoenix Suns,Memphis Grizzlies,98 - 104,OT,2010-2011
08/12/2010 09:00,Utah Jazz,Miami Heat,98 - 111,,2010-2011
08/12/2010 10:00,Sacramento Kings,Washington Wizards,116 - 91,,2010-2011
08/12/2010 10:30,Los Angeles Clippers,Los Angeles Lakers,86 - 87,,2010-2011
09/12/2010 08:00,Philadelphia 76ers,Boston Celtics,101 - 102,,2010-2011
09/12/2010 08:30,Dallas Mavericks,New Jersey Nets,102 - 89,,2010-2011
09/12/2010 10:30,Portland Trail Blazers,Orlando Magic,97 - 83,,2010-2011
10/12/2010 07:00,Indiana Pacers,Charlotte Bobcats,100 - 92,,2010-2011
10/12/2010 07:00,Toronto Raptors,Denver Nuggets,116 - 123,,2010-2011
10/12/2010 07:00,Washington Wizards,New York Knicks,95 - 101,,2010-2011
10/12/2010 08:00,Chicago Bulls,Los Angeles Lakers,88 - 84,,2010-2011
10/12/2010 08:00,Minnesota Timberwolves,Detroit Pistons,109 - 99,,2010-2011
10/12/2010 08:00,New Orleans Hornets,Oklahoma City Thunder,92 - 97,,2010-2011
10/12/2010 08:30,Milwaukee Bucks,Houston Rockets,97 - 91,,2010-2011
10/12/2010 08:30,San Antonio Spurs,Atlanta Hawks,108 - 92,,2010-2011
10/12/2010 09:00,Phoenix Suns,Portland Trail Blazers,94 - 101,,2010-2011
10/12/2010 09:00,Utah Jazz,Orlando Magic,117 - 105,,2010-2011
10/12/2010 10:30,Golden State Warriors,Miami Heat,84 - 106,,2010-2011
11/12/2010 03:30,Los Angeles Clippers,Memphis Grizzlies,83 - 84,,2010-2011
11/12/2010 07:00,Atlanta Hawks,Indiana Pacers,97 - 83,,2010-2011
11/12/2010 07:00,Charlotte Bobcats,Boston Celtics,62 - 93,,2010-2011
11/12/2010 07:30,Detroit Pistons,Toronto Raptors,116 - 120,,2010-2011
11/12/2010 08:00,Chicago Bulls,Minnesota Timberwolves,113 - 82,,2010-2011
11/12/2010 08:30,Dallas Mavericks,Utah Jazz,103 - 97,,2010-2011
11/12/2010 08:30,Houston Rockets,Cleveland Cavaliers,110 - 95,,2010-2011
11/12/2010 10:00,Sacramento Kings,Miami Heat,83 - 104,,2010-2011
12/12/2010 12:00,New York Knicks,Denver Nuggets,129 - 125,,2010-2011
12/12/2010 12:00,Philadelphia 76ers,New Orleans Hornets,88 - 70,,2010-2011
12/12/2010 01:00,New Jersey Nets,Los Angeles Lakers,92 - 99,,2010-2011
12/12/2010 03:30,San Antonio Spurs,Portland Trail Blazers,95 - 78,,2010-2011
12/12/2010 07:00,Oklahoma City Thunder,Cleveland Cavaliers,106 - 77,,2010-2011
12/12/2010 09:30,Los Angeles Clippers,Orlando Magic,85 - 94,,2010-2011
13/12/2010 07:30,Miami Heat,New Orleans Hornets,96 - 84,,2010-2011
13/12/2010 08:00,Chicago Bulls,Indiana Pacers,92 - 73,,2010-2011
13/12/2010 08:00,Memphis Grizzlies,Portland Trail Blazers,86 - 73,,2010-2011
13/12/2010 08:30,Dallas Mavericks,Milwaukee Bucks,99 - 103,,2010-2011
13/12/2010 09:00,Utah Jazz,Golden State Warriors,108 - 95,,2010-2011
14/12/2010 07:00,Charlotte Bobcats,Toronto Raptors,97 - 91,,2010-2011
14/12/2010 07:00,New Jersey Nets,Philadelphia 76ers,77 - 82,,2010-2011
14/12/2010 07:00,Washington Wizards,Los Angeles Lakers,89 - 103,,2010-2011
14/12/2010 07:30,Detroit Pistons,Atlanta Hawks,103 - 80,,2010-2011
14/12/2010 08:30,Houston Rockets,Sacramento Kings,118 - 105,,2010-2011
14/12/2010 09:00,Denver Nuggets,Orlando Magic,111 - 94,,2010-2011
14/12/2010 10:30,Golden State Warriors,Minnesota Timberwolves,108 - 99,,2010-2011
15/12/2010 07:00,Indiana Pacers,Los Angeles Lakers,94 - 109,,2010-2011
15/12/2010 07:00,New York Knicks,Boston Celtics,116 - 118,,2010-2011
15/12/2010 07:00,Philadelphia 76ers,Los Angeles Clippers,105 - 91,,2010-2011
15/12/2010 07:00,Toronto Raptors,Chicago Bulls,93 - 110,,2010-2011
15/12/2010 07:30,Miami Heat,Cleveland Cavaliers,101 - 95,,2010-2011
15/12/2010 08:00,Memphis Grizzlies,Charlotte Bobcats,113 - 80,,2010-2011
15/12/2010 08:00,New Orleans Hornets,Sacramento Kings,94 - 91,,2010-2011
15/12/2010 08:00,Oklahoma City Thunder,Houston Rockets,117 - 105,,2010-2011
15/12/2010 08:30,San Antonio Spurs,Milwaukee Bucks,92 - 90,,2010-2011
15/12/2010 09:00,Phoenix Suns,Minnesota Timberwolves,128 - 122,,2010-2011
15/12/2010 09:30,Dallas Mavericks,Portland Trail Blazers,103 - 98,,2010-2011
16/12/2010 07:00,New Jersey Nets,Washington Wizards,97 - 89,,2010-2011
16/12/2010 08:00,Boston Celtics,Atlanta Hawks,102 - 90,,2010-2011
16/12/2010 10:30,Denver Nuggets,San Antonio Spurs,112 - 113,,2010-2011
17/12/2010 07:00,Indiana Pacers,Cleveland Cavaliers,108 - 99,,2010-2011
17/12/2010 07:00,New York Knicks,Miami Heat,91 - 113,,2010-2011
17/12/2010 07:00,Philadelphia 76ers,Los Angeles Lakers,81 - 93,,2010-2011
17/12/2010 07:00,Toronto Raptors,New Jersey Nets,98 - 92,,2010-2011
17/12/2010 07:30,Atlanta Hawks,Charlotte Bobcats,90 - 85,,2010-2011
17/12/2010 07:30,Detroit Pistons,Los Angeles Clippers,88 - 109,,2010-2011
17/12/2010 08:00,New Orleans Hornets,Utah Jazz,100 - 71,,2010-2011
17/12/2010 08:00,Oklahoma City Thunder,Sacramento Kings,102 - 87,,2010-2011
17/12/2010 08:30,Houston Rockets,Memphis Grizzlies,103 - 87,,2010-2011
17/12/2010 09:30,Dallas Mavericks,Phoenix Suns,106 - 91,,2010-2011
17/12/2010 10:00,Portland Trail Blazers,Minnesota Timberwolves,107 - 102,,2010-2011
18/12/2010 07:00,Orlando Magic,Philadelphia 76ers,89 - 97,,2010-2011
18/12/2010 07:00,Washington Wizards,Miami Heat,94 - 95,,2010-2011
18/12/2010 07:30,Cleveland Cavaliers,New York Knicks,109 - 102,OT,2010-2011
18/12/2010 08:00,Chicago Bulls,Los Angeles Clippers,99 - 100,,2010-2011
18/12/2010 08:30,Milwaukee Bucks,Utah Jazz,86 - 95,,2010-2011
18/12/2010 08:30,San Antonio Spurs,Memphis Grizzlies,112 - 106,OT,2010-2011
18/12/2010 09:00,Denver Nuggets,Minnesota Timberwolves,115 - 113,,2010-2011
18/12/2010 10:00,Portland Trail Blazers,Golden State Warriors,96 - 95,,2010-2011
19/12/2010 01:00,Boston Celtics,Indiana Pacers,99 - 88,,2010-2011
19/12/2010 01:00,New Jersey Nets,Atlanta Hawks,89 - 82,,2010-2011
19/12/2010 01:00,Toronto Raptors,Los Angeles Lakers,110 - 120,,2010-2011
19/12/2010 06:00,Detroit Pistons,New Orleans Hornets,111 - 108,OT,2010-2011
19/12/2010 06:00,Sacramento Kings,Houston Rockets,93 - 102,,2010-2011
19/12/2010 07:00,Oklahoma City Thunder,Phoenix Suns,110 - 113,,2010-2011
20/12/2010 07:00,Atlanta Hawks,Orlando Magic,91 - 81,,2010-2011
20/12/2010 07:00,Cleveland Cavaliers,Utah Jazz,90 - 101,,2010-2011
20/12/2010 07:00,Indiana Pacers,New Orleans Hornets,94 - 93,,2010-2011
20/12/2010 07:00,Washington Wizards,Charlotte Bobcats,108 - 75,,2010-2011
20/12/2010 07:30,Miami Heat,Dallas Mavericks,96 - 98,,2010-2011
20/12/2010 08:30,San Antonio Spurs,Phoenix Suns,118 - 110,,2010-2011
20/12/2010 10:00,Portland Trail Blazers,Milwaukee Bucks,106 - 80,,2010-2011
20/12/2010 10:30,Golden State Warriors,Houston Rockets,112 - 121,,2010-2011
20/12/2010 10:30,Los Angeles Clippers,Minnesota Timberwolves,113 - 90,,2010-2011
21/12/2010 07:00,Charlotte Bobcats,Oklahoma City Thunder,81 - 99,,2010-2011
21/12/2010 07:00,Orlando Magic,Dallas Mavericks,99 - 105,,2010-2011
21/12/2010 08:00,Chicago Bulls,Philadelphia 76ers,121 - 76,,2010-2011
21/12/2010 08:00,Memphis Grizzlies,New Jersey Nets,94 - 101,,2010-2011
21/12/2010 10:00,Sacramento Kings,Golden State Warriors,109 - 117,OT,2010-2011
21/12/2010 10:30,Los Angeles Lakers,Milwaukee Bucks,79 - 98,,2010-2011
22/12/2010 07:00,Atlanta Hawks,Cleveland Cavaliers,98 - 84,,2010-2011
22/12/2010 07:00,Toronto Raptors,Detroit Pistons,93 - 115,,2010-2011
22/12/2010 07:00,Washington Wizards,Chicago Bulls,80 - 87,,2010-2011
22/12/2010 07:30,Boston Celtics,Philadelphia 76ers,84 - 80,,2010-2011
22/12/2010 07:30,New York Knicks,Oklahoma City Thunder,112 - 98,,2010-2011
22/12/2010 08:00,Minnesota Timberwolves,Utah Jazz,107 - 112,,2010-2011
22/12/2010 08:00,New Orleans Hornets,New Jersey Nets,105 - 91,,2010-2011
22/12/2010 08:30,San Antonio Spurs,Denver Nuggets,109 - 103,,2010-2011
22/12/2010 10:30,Los Angeles Clippers,Houston Rockets,92 - 97,,2010-2011
23/12/2010 08:00,Orlando Magic,San Antonio Spurs,123 - 101,,2010-2011
23/12/2010 10:00,Sacramento Kings,Milwaukee Bucks,79 - 84,,2010-2011
23/12/2010 10:30,Phoenix Suns,Miami Heat,83 - 95,,2010-2011
25/12/2010 12:00,New York Knicks,Chicago Bulls,103 - 95,,2010-2011
25/12/2010 02:30,Orlando Magic,Boston Celtics,86 - 78,,2010-2011
25/12/2010 05:00,Los Angeles Lakers,Miami Heat,80 - 96,,2010-2011
25/12/2010 08:00,Oklahoma City Thunder,Denver Nuggets,114 - 106,,2010-2011
25/12/2010 10:30,Golden State Warriors,Portland Trail Blazers,109 - 102,,2010-2011
26/12/2010 03:00,Los Angeles Clippers,Phoenix Suns,108 - 103,,2010-2011
26/12/2010 06:00,Cleveland Cavaliers,Minnesota Timberwolves,97 - 98,,2010-2011
26/12/2010 06:00,Detroit Pistons,Chicago Bulls,92 - 95,OT,2010-2011
26/12/2010 07:00,Indiana Pacers,Memphis Grizzlies,90 - 104,,2010-2011
26/12/2010 07:00,New Orleans Hornets,Atlanta Hawks,93 - 86,,2010-2011
26/12/2010 07:00,San Antonio Spurs,Washington Wizards,94 - 80,,2010-2011
26/12/2010 08:00,Denver Nuggets,Philadelphia 76ers,89 - 95,,2010-2011
27/12/2010 07:00,Charlotte Bobcats,Detroit Pistons,105 - 100,,2010-2011
27/12/2010 07:00,New Jersey Nets,Orlando Magic,88 - 104,,2010-2011
27/12/2010 08:00,Memphis Grizzlies,Toronto Raptors,96 - 85,,2010-2011
27/12/2010 08:00,Milwaukee Bucks,Atlanta Hawks,80 - 95,,2010-2011
27/12/2010 08:00,Minnesota Timberwolves,New Orleans Hornets,113 - 98,,2010-2011
27/12/2010 08:00,Oklahoma City Thunder,Dallas Mavericks,93 - 103,,2010-2011
27/12/2010 08:30,Houston Rockets,Washington Wizards,100 - 93,,2010-2011
27/12/2010 09:00,Utah Jazz,Portland Trail Blazers,91 - 96,,2010-2011
27/12/2010 10:00,Sacramento Kings,Los Angeles Clippers,99 - 100,,2010-2011
27/12/2010 10:30,Golden State Warriors,Philadelphia 76ers,110 - 95,,2010-2011
28/12/2010 07:00,Cleveland Cavaliers,Orlando Magic,95 - 110,,2010-2011
28/12/2010 07:00,Indiana Pacers,Boston Celtics,83 - 95,,2010-2011
28/12/2010 07:30,Miami Heat,New York Knicks,106 - 98,,2010-2011
28/12/2010 08:00,Chicago Bulls,Milwaukee Bucks,90 - 77,,2010-2011
28/12/2010 08:30,Dallas Mavericks,Toronto Raptors,76 - 84,,2010-2011
28/12/2010 08:30,San Antonio Spurs,Los Angeles Lakers,97 - 82,,2010-2011
28/12/2010 09:00,Denver Nuggets,Portland Trail Blazers,95 - 77,,2010-2011
29/12/2010 07:00,Atlanta Hawks,Golden State Warriors,103 - 93,,2010-2011
29/12/2010 07:00,Charlotte Bobcats,Cleveland Cavaliers,101 - 92,,2010-2011
29/12/2010 07:00,Washington Wizards,Indiana Pacers,104 - 90,,2010-2011
29/12/2010 07:30,Detroit Pistons,Boston Celtics,104 - 92,,2010-2011
29/12/2010 08:00,Minnesota Timberwolves,Denver Nuggets,113 - 119,,2010-2011
29/12/2010 08:00,New Orleans Hornets,Los Angeles Lakers,88 - 103,,2010-2011
29/12/2010 08:00,Oklahoma City Thunder,New Jersey Nets,114 - 93,,2010-2011
29/12/2010 08:30,Houston Rockets,Miami Heat,119 - 125,,2010-2011
29/12/2010 09:00,Phoenix Suns,Philadelphia 76ers,110 - 123,,2010-2011
29/12/2010 10:00,Sacramento Kings,Memphis Grizzlies,100 - 98,,2010-2011
29/12/2010 10:30,Los Angeles Clippers,Utah Jazz,95 - 103,,2010-2011
30/12/2010 07:00,Orlando Magic,New York Knicks,112 - 103,,2010-2011
30/12/2010 09:30,Dallas Mavericks,San Antonio Spurs,93 - 99,,2010-2011
30/12/2010 10:00,Portland Trail Blazers,Utah Jazz,100 - 89,,2010-2011
31/12/2010 03:00,Boston Celtics,New Orleans Hornets,81 - 83,,2010-2011
31/12/2010 03:00,Charlotte Bobcats,Golden State Warriors,95 - 96,,2010-2011
31/12/2010 03:00,Chicago Bulls,New Jersey Nets,90 - 81,,2010-2011
31/12/2010 03:00,Indiana Pacers,Washington Wizards,95 - 86,,2010-2011
31/12/2010 07:00,Houston Rockets,Toronto Raptors,114 - 105,,2010-2011
31/12/2010 08:00,Oklahoma City Thunder,Atlanta Hawks,103 - 94,,2010-2011
31/12/2010 09:00,Phoenix Suns,Detroit Pistons,92 - 75,,2010-2011
31/12/2010 10:30,Los Angeles Lakers,Philadelphia 76ers,102 - 98,,2010-2011
01/01/2011 07:00,Chicago Bulls,Cleveland Cavaliers,100 - 91,,2010-2011
01/01/2011 07:00,Washington Wizards,New Orleans Hornets,81 - 92,,2010-2011
01/01/2011 07:30,Miami Heat,Golden State Warriors,114 - 107,,2010-2011
01/01/2011 08:00,Minnesota Timberwolves,New Jersey Nets,103 - 88,,2010-2011
01/01/2011 08:30,San Antonio Spurs,Oklahoma City Thunder,101 - 74,,2010-2011
01/01/2011 09:00,Denver Nuggets,Sacramento Kings,104 - 86,,2010-2011
01/01/2011 09:00,Milwaukee Bucks,Dallas Mavericks,99 - 87,,2010-2011
01/01/2011 09:00,Utah Jazz,Memphis Grizzlies,98 - 92,,2010-2011
02/01/2011 01:00,New York Knicks,Indiana Pacers,98 - 92,,2010-2011
02/01/2011 03:30,Los Angeles Clippers,Atlanta Hawks,98 - 107,,2010-2011
02/01/2011 06:00,Toronto Raptors,Boston Celtics,79 - 93,,2010-2011
02/01/2011 07:00,Cleveland Cavaliers,Dallas Mavericks,95 - 104,,2010-2011
02/01/2011 09:00,Portland Trail Blazers,Houston Rockets,100 - 85,,2010-2011
02/01/2011 09:00,Sacramento Kings,Phoenix Suns,94 - 89,,2010-2011
02/01/2011 09:30,Los Angeles Lakers,Memphis Grizzlies,85 - 104,,2010-2011
03/01/2011 07:00,Charlotte Bobcats,Miami Heat,82 - 96,,2010-2011
03/01/2011 07:00,Orlando Magic,Golden State Warriors,110 - 90,,2010-2011
03/01/2011 07:30,Boston Celtics,Minnesota Timberwolves,96 - 93,,2010-2011
03/01/2011 08:00,New Orleans Hornets,Philadelphia 76ers,84 - 77,,2010-2011
03/01/2011 09:00,Denver Nuggets,Houston Rockets,113 - 106,,2010-2011
03/01/2011 09:00,Utah Jazz,Detroit Pistons,102 - 97,,2010-2011
04/01/2011 07:30,Miami Heat,Milwaukee Bucks,101 - 89,,2010-2011
04/01/2011 07:30,New York Knicks,San Antonio Spurs,128 - 115,,2010-2011
04/01/2011 08:00,Chicago Bulls,Toronto Raptors,111 - 91,,2010-2011
04/01/2011 08:00,Memphis Grizzlies,Oklahoma City Thunder,110 - 105,,2010-2011
04/01/2011 08:30,Dallas Mavericks,Portland Trail Blazers,84 - 81,,2010-2011
04/01/2011 10:00,Sacramento Kings,Atlanta Hawks,102 - 108,,2010-2011
04/01/2011 10:30,Los Angeles Lakers,Detroit Pistons,108 - 83,,2010-2011
05/01/2011 07:00,Cleveland Cavaliers,Toronto Raptors,105 - 120,,2010-2011
05/01/2011 07:00,New Jersey Nets,Chicago Bulls,96 - 94,,2010-2011
05/01/2011 07:00,Orlando Magic,Milwaukee Bucks,97 - 87,,2010-2011
05/01/2011 07:00,Philadelphia 76ers,Washington Wizards,109 - 97,,2010-2011
05/01/2011 07:30,Boston Celtics,San Antonio Spurs,105 - 103,,2010-2011
05/01/2011 08:00,Minnesota Timberwolves,Charlotte Bobcats,105 - 108,OT,2010-2011
05/01/2011 08:00,New Orleans Hornets,Golden State Warriors,103 - 110,,2010-2011
05/01/2011 08:30,Houston Rockets,Portland Trail Blazers,100 - 103,,2010-2011
05/01/2011 09:00,Utah Jazz,Atlanta Hawks,87 - 110,,2010-2011
05/01/2011 10:30,Los Angeles Clippers,Denver Nuggets,106 - 93,,2010-2011
05/01/2011 10:30,Phoenix Suns,Los Angeles Lakers,95 - 99,,2010-2011
06/01/2011 08:00,Dallas Mavericks,Oklahoma City Thunder,95 - 99,,2010-2011
06/01/2011 10:30,Sacramento Kings,Denver Nuggets,122 - 102,,2010-2011
07/01/2011 07:00,Indiana Pacers,San Antonio Spurs,87 - 90,,2010-2011
07/01/2011 07:00,Philadelphia 76ers,Chicago Bulls,105 - 99,,2010-2011
07/01/2011 07:00,Washington Wizards,New Jersey Nets,97 - 77,,2010-2011
07/01/2011 07:30,Boston Celtics,Toronto Raptors,122 - 102,,2010-2011
07/01/2011 08:00,Memphis Grizzlies,Utah Jazz,110 - 99,,2010-2011
07/01/2011 08:00,Minnesota Timberwolves,Portland Trail Blazers,98 - 108,,2010-2011
07/01/2011 08:00,Orlando Magic,Houston Rockets,110 - 95,,2010-2011
07/01/2011 08:30,Milwaukee Bucks,Miami Heat,95 - 101,OT,2010-2011
07/01/2011 10:30,Golden State Warriors,Cleveland Cavaliers,116 - 98,,2010-2011
07/01/2011 10:30,Los Angeles Lakers,New Orleans Hornets,101 - 97,,2010-2011
07/01/2011 10:30,Phoenix Suns,New York Knicks,96 - 121,,2010-2011
08/01/2011 07:00,Atlanta Hawks,Indiana Pacers,108 - 93,,2010-2011
08/01/2011 07:00,Charlotte Bobcats,Washington Wizards,104 - 89,,2010-2011
08/01/2011 07:00,New Jersey Nets,Milwaukee Bucks,92 - 115,,2010-2011
08/01/2011 07:30,Detroit Pistons,Philadelphia 76ers,112 - 109,OT,2010-2011
08/01/2011 08:00,Chicago Bulls,Boston Celtics,90 - 79,,2010-2011
08/01/2011 08:00,Oklahoma City Thunder,Memphis Grizzlies,109 - 100,,2010-2011
08/01/2011 08:30,Dallas Mavericks,Orlando Magic,107 - 117,,2010-2011
08/01/2011 08:30,Houston Rockets,Utah Jazz,99 - 103,OT,2010-2011
09/01/2011 01:00,Toronto Raptors,Sacramento Kings,118 - 112,,2010-2011
09/01/2011 03:30,Los Angeles Clippers,Golden State Warriors,105 - 91,,2010-2011
09/01/2011 07:00,San Antonio Spurs,Minnesota Timberwolves,94 - 91,,2010-2011
09/01/2011 08:00,Phoenix Suns,Cleveland Cavaliers,108 - 100,,2010-2011
09/01/2011 09:00,Denver Nuggets,New Orleans Hornets,87 - 96,,2010-2011
09/01/2011 09:00,Portland Trail Blazers,Miami Heat,100 - 107,OT,2010-2011
09/01/2011 09:30,Los Angeles Lakers,New York Knicks,109 - 87,,2010-2011
10/01/2011 07:00,Charlotte Bobcats,Memphis Grizzlies,96 - 82,,2010-2011
10/01/2011 07:30,Boston Celtics,Houston Rockets,102 - 108,,2010-2011
10/01/2011 08:00,Chicago Bulls,Detroit Pistons,95 - 82,,2010-2011
11/01/2011 07:00,Philadelphia 76ers,Indiana Pacers,103 - 111,,2010-2011
11/01/2011 07:00,Washington Wizards,Sacramento Kings,136 - 133,OT,2010-2011
11/01/2011 08:00,Minnesota Timberwolves,San Antonio Spurs,96 - 107,,2010-2011
11/01/2011 09:00,Denver Nuggets,Phoenix Suns,132 - 98,,2010-2011
11/01/2011 10:00,Portland Trail Blazers,New York Knicks,86 - 100,,2010-2011
11/01/2011 10:30,Los Angeles Lakers,Cleveland Cavaliers,112 - 57,,2010-2011
12/01/2011 07:00,Charlotte Bobcats,Chicago Bulls,96 - 91,,2010-2011
12/01/2011 07:00,Indiana Pacers,Dallas Mavericks,102 - 89,,2010-2011
12/01/2011 07:00,Toronto Raptors,Atlanta Hawks,101 - 104,,2010-2011
12/01/2011 07:30,Boston Celtics,Sacramento Kings,119 - 95,,2010-2011
12/01/2011 07:30,Detroit Pistons,Memphis Grizzlies,99 - 107,,2010-2011
12/01/2011 08:00,Milwaukee Bucks,San Antonio Spurs,84 - 91,,2010-2011
12/01/2011 08:00,New Orleans Hornets,Orlando Magic,92 - 89,OT,2010-2011
12/01/2011 08:30,Houston Rockets,Oklahoma City Thunder,112 - 118,,2010-2011
12/01/2011 09:00,Phoenix Suns,New Jersey Nets,118 - 109,OT,2010-2011
12/01/2011 09:00,Utah Jazz,New York Knicks,131 - 125,,2010-2011
12/01/2011 10:30,Golden State Warriors,Los Angeles Lakers,110 - 115,,2010-2011
12/01/2011 10:30,Los Angeles Clippers,Miami Heat,111 - 105,,2010-2011
13/01/2011 08:00,Minnesota Timberwolves,Washington Wizards,109 - 97,,2010-2011
13/01/2011 08:00,Oklahoma City Thunder,Orlando Magic,125 - 124,,2010-2011
13/01/2011 10:30,Denver Nuggets,Miami Heat,130 - 102,,2010-2011
14/01/2011 07:00,Indiana Pacers,Chicago Bulls,86 - 99,,2010-2011
14/01/2011 07:00,Philadelphia 76ers,Milwaukee Bucks,95 - 94,,2010-2011
14/01/2011 07:00,Toronto Raptors,Detroit Pistons,95 - 101,,2010-2011
14/01/2011 07:30,Boston Celtics,Charlotte Bobcats,99 - 94,,2010-2011
14/01/2011 07:30,New York Knicks,Sacramento Kings,83 - 93,,2010-2011
14/01/2011 08:00,San Antonio Spurs,Dallas Mavericks,101 - 89,,2010-2011
14/01/2011 08:30,Houston Rockets,New Orleans Hornets,105 - 110,OT,2010-2011
14/01/2011 09:00,Utah Jazz,Cleveland Cavaliers,121 - 99,,2010-2011
14/01/2011 10:30,Golden State Warriors,Los Angeles Clippers,122 - 112,,2010-2011
14/01/2011 10:30,Los Angeles Lakers,New Jersey Nets,100 - 88,,2010-2011
14/01/2011 10:30,Phoenix Suns,Portland Trail Blazers,115 - 111,,2010-2011
15/01/2011 07:00,Atlanta Hawks,Houston Rockets,106 - 112,,2010-2011
15/01/2011 07:00,Charlotte Bobcats,New Orleans Hornets,81 - 88,,2010-2011
15/01/2011 07:00,Washington Wizards,Toronto Raptors,98 - 95,,2010-2011
15/01/2011 07:30,Detroit Pistons,Sacramento Kings,110 - 106,,2010-2011
15/01/2011 08:00,Chicago Bulls,Miami Heat,99 - 96,,2010-2011
15/01/2011 08:00,Memphis Grizzlies,Dallas Mavericks,89 - 70,,2010-2011
15/01/2011 08:00,Minnesota Timberwolves,Orlando Magic,99 - 108,,2010-2011
15/01/2011 09:00,Denver Nuggets,Cleveland Cavaliers,127 - 99,,2010-2011
15/01/2011 10:00,Portland Trail Blazers,New Jersey Nets,96 - 89,,2010-2011
16/01/2011 03:30,Los Angeles Clippers,Los Angeles Lakers,99 - 92,,2010-2011
16/01/2011 09:00,San Antonio Spurs,Denver Nuggets,110 - 97,,2010-2011
17/01/2011 01:00,Memphis Grizzlies,Chicago Bulls,84 - 96,,2010-2011
17/01/2011 01:00,New York Knicks,Phoenix Suns,121 - 129,,2010-2011
17/01/2011 01:00,Washington Wizards,Utah Jazz,108 - 101,,2010-2011
17/01/2011 02:00,Philadelphia 76ers,Charlotte Bobcats,96 - 92,OT,2010-2011
17/01/2011 03:00,Houston Rockets,Milwaukee Bucks,93 - 84,,2010-2011
17/01/2011 03:00,New Orleans Hornets,Toronto Raptors,85 - 81,,2010-2011
17/01/2011 03:30,Detroit Pistons,Dallas Mavericks,103 - 89,,2010-2011
17/01/2011 03:30,Los Angeles Clippers,Indiana Pacers,114 - 107,,2010-2011
17/01/2011 04:00,Atlanta Hawks,Sacramento Kings,100 - 98,,2010-2011
17/01/2011 04:00,Golden State Warriors,New Jersey Nets,109 - 100,,2010-2011
17/01/2011 08:00,Boston Celtics,Orlando Magic,109 - 106,,2010-2011
17/01/2011 10:00,Portland Trail Blazers,Minnesota Timberwolves,113 - 102,,2010-2011
17/01/2011 10:30,Los Angeles Lakers,Oklahoma City Thunder,101 - 94,,2010-2011
18/01/2011 07:30,Miami Heat,Atlanta Hawks,89 - 93,OT,2010-2011
18/01/2011 08:00,Chicago Bulls,Charlotte Bobcats,82 - 83,,2010-2011
19/01/2011 07:00,Cleveland Cavaliers,Phoenix Suns,98 - 106,,2010-2011
19/01/2011 07:00,New Jersey Nets,Utah Jazz,103 - 95,,2010-2011
19/01/2011 07:00,Orlando Magic,Philadelphia 76ers,99 - 98,OT,2010-2011
19/01/2011 07:30,Boston Celtics,Detroit Pistons,86 - 82,,2010-2011
19/01/2011 08:00,Milwaukee Bucks,Washington Wizards,100 - 87,,2010-2011
19/01/2011 08:00,New Orleans Hornets,Memphis Grizzlies,103 - 102,OT,2010-2011
19/01/2011 08:30,Houston Rockets,New York Knicks,104 - 89,,2010-2011
19/01/2011 08:30,San Antonio Spurs,Toronto Raptors,104 - 95,,2010-2011
19/01/2011 09:00,Dallas Mavericks,Los Angeles Lakers,109 - 100,,2010-2011
19/01/2011 09:00,Denver Nuggets,Oklahoma City Thunder,112 - 107,,2010-2011
19/01/2011 10:00,Sacramento Kings,Portland Trail Blazers,90 - 94,OT,2010-2011
19/01/2011 10:30,Golden State Warriors,Indiana Pacers,110 - 108,,2010-2011
19/01/2011 10:30,Los Angeles Clippers,Minnesota Timberwolves,126 - 111,,2010-2011
20/01/2011 07:00,Charlotte Bobcats,Philadelphia 76ers,100 - 97,,2010-2011
20/01/2011 08:00,Chicago Bulls,Dallas Mavericks,82 - 77,,2010-2011
20/01/2011 10:30,Portland Trail Blazers,Los Angeles Clippers,108 - 93,,2010-2011
21/01/2011 07:00,New Jersey Nets,Detroit Pistons,89 - 74,,2010-2011
21/01/2011 07:00,Orlando Magic,Toronto Raptors,112 - 72,,2010-2011
21/01/2011 07:00,Washington Wizards,Phoenix Suns,91 - 109,,2010-2011
21/01/2011 07:30,Atlanta Hawks,New Orleans Hornets,59 - 100,,2010-2011
21/01/2011 07:30,Boston Celtics,Utah Jazz,110 - 86,,2010-2011
21/01/2011 07:30,Cleveland Cavaliers,Milwaukee Bucks,88 - 102,,2010-2011
21/01/2011 08:00,Memphis Grizzlies,Houston Rockets,115 - 110,,2010-2011
21/01/2011 08:00,San Antonio Spurs,New York Knicks,101 - 92,,2010-2011
21/01/2011 10:30,Denver Nuggets,Los Angeles Lakers,97 - 107,,2010-2011
21/01/2011 10:30,Golden State Warriors,Sacramento Kings,119 - 112,OT,2010-2011
22/01/2011 07:00,Charlotte Bobcats,Atlanta Hawks,87 - 103,,2010-2011
22/01/2011 07:00,New Jersey Nets,Dallas Mavericks,86 - 87,,2010-2011
22/01/2011 07:00,Washington Wizards,Boston Celtics,85 - 83,,2010-2011
22/01/2011 07:30,Detroit Pistons,Phoenix Suns,75 - 74,,2010-2011
22/01/2011 07:30,Miami Heat,Toronto Raptors,120 - 103,,2010-2011
22/01/2011 07:30,Philadelphia 76ers,Utah Jazz,96 - 85,,2010-2011
22/01/2011 08:00,Chicago Bulls,Cleveland Cavaliers,92 - 79,,2010-2011
