,2006-2007,2007-2008,2008-2009,2009-2010,2010-2011,2011-2012,2012-2013,2013-2014,2014-2015,2015-2016,2016-2017,2017-2018,2018-2019,2019-2020
1115,0.649641577060932,0.6756272401433692,0.7025089605734767,0.6872759856630825,0.6863799283154122,,0.6792114695340502,0.6756272401433692,0.6738351254480287,0.6881720430107527,0.6523297491039427,0.6612903225806451,0.6586021505376344,
1116,0.649059982094897,0.67591763652641,0.702775290957923,0.6875559534467324,0.6866606982990152,,0.6794986571172784,0.67591763652641,0.6732318710832588,0.6884512085944494,0.6517457475380484,0.6606982990152194,0.6589077887197852,
1117,0.6493738819320215,0.6762075134168157,0.7030411449016101,0.6878354203935599,0.686046511627907,,0.6797853309481217,0.6753130590339893,0.6735241502683363,0.6887298747763864,0.6520572450805009,0.6610017889087657,0.6592128801431127,
1118,0.6487935656836461,0.676496872207328,0.7033065236818588,0.6881143878462913,0.6863270777479893,,0.680071492403932,0.675603217158177,0.6729222520107239,0.6890080428954424,0.6523681858802503,0.6604110813226095,0.6595174262734584,
1119,0.6491071428571429,0.6767857142857143,0.7035714285714286,0.6875,0.6866071428571429,,0.6803571428571429,0.6758928571428572,0.6732142857142858,0.6892857142857143,0.6526785714285714,0.6607142857142857,0.6598214285714286,
1120,0.648528099910794,0.6770740410347904,0.703835860838537,0.687778768956289,0.6868867082961642,,0.6806422836752899,0.6761819803746655,0.6726137377341659,0.6886708296164139,0.6520963425512935,0.6601248884924175,0.6601248884924175,
1121,0.6479500891265597,0.6773618538324421,0.7040998217468806,0.6880570409982175,0.6871657754010695,,0.6809269162210339,0.6764705882352942,0.6729055258467023,0.6889483065953654,0.6524064171122995,0.660427807486631,0.660427807486631,
1122,0.6482635796972396,0.6767586821015138,0.703472840605521,0.6883348174532502,0.6874443455031166,,0.680320569902048,0.6767586821015138,0.6731967943009796,0.6883348174532502,0.6527159394479074,0.6607301869991096,0.6607301869991096,
1123,0.6485765124555161,0.6770462633451957,0.7037366548042705,0.6886120996441281,0.6877224199288257,,0.6806049822064056,0.6770462633451957,0.6725978647686833,0.6877224199288257,0.652135231316726,0.6610320284697508,0.6610320284697508,
1124,0.648,0.6773333333333333,0.7031111111111111,0.688,0.688,,0.6808888888888889,0.6773333333333333,0.6728888888888889,0.688,0.6524444444444445,0.6613333333333333,0.6613333333333333,
1125,0.6474245115452931,0.6767317939609236,0.7033747779751333,0.6882770870337478,0.6882770870337478,,0.6802841918294849,0.6767317939609236,0.6731793960923623,0.6882770870337478,0.6527531083481349,0.6616341030195382,0.6616341030195382,
1126,0.64773735581189,0.676131322094055,0.7036379769299024,0.6885536823425022,0.6876663708961845,,0.6796805678793256,0.6770186335403726,0.673469387755102,0.6885536823425022,0.6530612244897959,0.6619343389529725,0.6619343389529725,
1127,0.6471631205673759,0.6764184397163121,0.7030141843971631,0.6888297872340425,0.6870567375886525,,0.6799645390070922,0.6773049645390071,0.6728723404255319,0.6888297872340425,0.6533687943262412,0.6613475177304965,0.6622340425531915,
1128,0.6474756421612046,0.6767050487156776,0.7032772364924712,0.6891054030115146,0.687333923826395,,0.6802480070859167,0.6775907883082374,0.6722763507528786,0.6882196634189548,0.6536758193091231,0.6607617360496014,0.662533215234721,
1129,0.6469026548672566,0.6769911504424779,0.7035398230088495,0.6893805309734513,0.6876106194690266,,0.6805309734513274,0.6778761061946903,0.672566371681416,0.6884955752212389,0.6530973451327433,0.6610619469026549,0.6628318584070797,
1130,0.6472148541114059,0.6772767462422635,0.7029177718832891,0.6896551724137931,0.6878868258178603,,0.6808134394341291,0.6772767462422635,0.6728558797524314,0.6878868258178603,0.6534040671971706,0.6613616268788682,0.6631299734748011,
1131,0.6466431095406361,0.6775618374558304,0.7031802120141343,0.6890459363957597,0.6881625441696113,,0.6802120141342756,0.6775618374558304,0.6722614840989399,0.6881625441696113,0.6537102473498233,0.661660777385159,0.6625441696113075,
1132,0.646072374227714,0.6769638128861429,0.7025595763459841,0.6893203883495146,0.6884377758164166,,0.6804942630185349,0.6769638128861429,0.6725507502206531,0.6884377758164166,0.6540158870255958,0.6610767872903796,0.6619593998234775,
