Date,Home Team,Away Team,Result,Overtime,Season
20/01/2017 08:00,Houston Rockets,Golden State Warriors,108 - 125,,2016-2017
20/01/2017 08:00,Memphis Grizzlies,Sacramento Kings,107 - 91,,2016-2017
20/01/2017 08:00,New Orleans Pelicans,Brooklyn Nets,114 - 143,,2016-2017
20/01/2017 08:30,Dallas Mavericks,Utah Jazz,107 - 112,OT,2016-2017
20/01/2017 10:30,Los Angeles Lakers,Indiana Pacers,108 - 95,,2016-2017
21/01/2017 05:00,Boston Celtics,Portland Trail Blazers,123 - 127,OT,2016-2017
21/01/2017 06:00,Detroit Pistons,Washington Wizards,113 - 112,,2016-2017
21/01/2017 07:00,Atlanta Hawks,Philadelphia 76ers,110 - 93,,2016-2017
21/01/2017 07:00,Charlotte Hornets,Brooklyn Nets,112 - 105,,2016-2017
21/01/2017 07:30,Miami Heat,Milwaukee Bucks,109 - 97,,2016-2017
21/01/2017 07:30,New York Knicks,Phoenix Suns,105 - 107,,2016-2017
21/01/2017 08:00,Memphis Grizzlies,Houston Rockets,95 - 119,,2016-2017
21/01/2017 08:30,Cleveland Cavaliers,San Antonio Spurs,115 - 118,OT,2016-2017
21/01/2017 09:00,Chicago Bulls,Sacramento Kings,102 - 99,,2016-2017
21/01/2017 09:00,Denver Nuggets,Los Angeles Clippers,123 - 98,,2016-2017
21/01/2017 09:00,Utah Jazz,Indiana Pacers,109 - 100,,2016-2017
22/01/2017 12:00,Orlando Magic,Golden State Warriors,98 - 118,,2016-2017
22/01/2017 03:30,Dallas Mavericks,Los Angeles Lakers,122 - 73,,2016-2017
22/01/2017 06:00,Toronto Raptors,Phoenix Suns,103 - 115,,2016-2017
22/01/2017 07:00,Minnesota Timberwolves,Denver Nuggets,111 - 108,,2016-2017
23/01/2017 07:00,Charlotte Hornets,Washington Wizards,99 - 109,,2016-2017
23/01/2017 07:30,Atlanta Hawks,Los Angeles Clippers,105 - 115,,2016-2017
23/01/2017 07:30,Brooklyn Nets,San Antonio Spurs,86 - 112,,2016-2017
23/01/2017 07:30,Detroit Pistons,Sacramento Kings,104 - 109,,2016-2017
23/01/2017 07:30,Miami Heat,Golden State Warriors,105 - 102,,2016-2017
23/01/2017 08:00,Indiana Pacers,New York Knicks,103 - 109,,2016-2017
23/01/2017 08:00,Milwaukee Bucks,Houston Rockets,127 - 114,,2016-2017
23/01/2017 08:00,New Orleans Pelicans,Cleveland Cavaliers,124 - 122,,2016-2017
23/01/2017 09:00,Utah Jazz,Oklahoma City Thunder,95 - 97,,2016-2017
24/01/2017 07:00,Orlando Magic,Chicago Bulls,92 - 100,,2016-2017
24/01/2017 07:00,Philadelphia 76ers,Los Angeles Clippers,121 - 110,,2016-2017
24/01/2017 07:00,Toronto Raptors,San Antonio Spurs,106 - 108,,2016-2017
24/01/2017 07:00,Washington Wizards,Boston Celtics,123 - 108,,2016-2017
24/01/2017 09:00,Denver Nuggets,Utah Jazz,103 - 93,,2016-2017
24/01/2017 09:00,Phoenix Suns,Minnesota Timberwolves,111 - 112,,2016-2017
25/01/2017 07:00,Cleveland Cavaliers,Sacramento Kings,112 - 116,OT,2016-2017
25/01/2017 07:30,Boston Celtics,Houston Rockets,120 - 109,,2016-2017
25/01/2017 07:30,Brooklyn Nets,Miami Heat,106 - 109,,2016-2017
25/01/2017 08:00,Chicago Bulls,Atlanta Hawks,114 - 119,,2016-2017
25/01/2017 08:00,Charlotte Hornets,Golden State Warriors,103 - 113,,2016-2017
25/01/2017 08:00,Memphis Grizzlies,Toronto Raptors,101 - 99,,2016-2017
25/01/2017 08:00,Milwaukee Bucks,Philadelphia 76ers,109 - 114,,2016-2017
25/01/2017 08:00,New Orleans Pelicans,Oklahoma City Thunder,105 - 114,,2016-2017
25/01/2017 08:30,Dallas Mavericks,New York Knicks,103 - 95,,2016-2017
25/01/2017 10:30,Portland Trail Blazers,Los Angeles Lakers,105 - 98,,2016-2017
26/01/2017 08:00,Minnesota Timberwolves,Indiana Pacers,103 - 109,,2016-2017
26/01/2017 08:00,Oklahoma City Thunder,Dallas Mavericks,109 - 98,,2016-2017
26/01/2017 09:00,Denver Nuggets,Phoenix Suns,127 - 120,,2016-2017
26/01/2017 10:30,Utah Jazz,Los Angeles Lakers,96 - 88,,2016-2017
27/01/2017 07:00,Indiana Pacers,Sacramento Kings,115 - 111,OT,2016-2017
27/01/2017 07:30,Boston Celtics,Orlando Magic,128 - 98,,2016-2017
27/01/2017 07:30,Cleveland Cavaliers,Brooklyn Nets,124 - 116,,2016-2017
27/01/2017 07:30,New York Knicks,Charlotte Hornets,110 - 107,,2016-2017
27/01/2017 07:30,Toronto Raptors,Milwaukee Bucks,102 - 86,,2016-2017
27/01/2017 08:00,Atlanta Hawks,Washington Wizards,86 - 112,,2016-2017
27/01/2017 08:00,Chicago Bulls,Miami Heat,88 - 100,,2016-2017
27/01/2017 08:00,New Orleans Pelicans,San Antonio Spurs,119 - 103,,2016-2017
27/01/2017 08:00,Philadelphia 76ers,Houston Rockets,118 - 123,,2016-2017
27/01/2017 10:00,Portland Trail Blazers,Memphis Grizzlies,112 - 109,,2016-2017
28/01/2017 07:00,Charlotte Hornets,Sacramento Kings,106 - 109,,2016-2017
28/01/2017 07:30,Miami Heat,Detroit Pistons,116 - 103,,2016-2017
28/01/2017 08:00,Milwaukee Bucks,Boston Celtics,108 - 112,OT,2016-2017
28/01/2017 08:30,Golden State Warriors,Los Angeles Clippers,144 - 98,,2016-2017
28/01/2017 09:00,Minnesota Timberwolves,Brooklyn Nets,129 - 109,,2016-2017
28/01/2017 09:00,Phoenix Suns,Denver Nuggets,112 - 123,,2016-2017
28/01/2017 09:00,Utah Jazz,Memphis Grizzlies,95 - 102,,2016-2017
29/01/2017 03:00,Atlanta Hawks,New York Knicks,142 - 139,4OT,2016-2017
29/01/2017 03:30,Cleveland Cavaliers,Oklahoma City Thunder,107 - 91,,2016-2017
29/01/2017 06:00,Indiana Pacers,Houston Rockets,120 - 101,,2016-2017
29/01/2017 06:00,New Orleans Pelicans,Washington Wizards,94 - 107,,2016-2017
29/01/2017 06:00,Toronto Raptors,Orlando Magic,113 - 114,,2016-2017
29/01/2017 07:00,Chicago Bulls,Philadelphia 76ers,121 - 108,,2016-2017
29/01/2017 07:00,San Antonio Spurs,Dallas Mavericks,101 - 105,,2016-2017
29/01/2017 09:00,Portland Trail Blazers,Golden State Warriors,111 - 113,,2016-2017
30/01/2017 06:00,Philadelphia 76ers,Sacramento Kings,122 - 119,,2016-2017
30/01/2017 07:30,Miami Heat,Brooklyn Nets,104 - 96,,2016-2017
30/01/2017 08:00,Boston Celtics,Detroit Pistons,113 - 109,,2016-2017
30/01/2017 08:00,Minnesota Timberwolves,Orlando Magic,111 - 105,OT,2016-2017
30/01/2017 08:30,Dallas Mavericks,Cleveland Cavaliers,104 - 97,,2016-2017
30/01/2017 10:30,Phoenix Suns,Memphis Grizzlies,96 - 115,,2016-2017
31/01/2017 07:00,Toronto Raptors,New Orleans Pelicans,108 - 106,OT,2016-2017
31/01/2017 07:00,Washington Wizards,New York Knicks,117 - 101,,2016-2017
31/01/2017 08:00,Houston Rockets,Sacramento Kings,105 - 83,,2016-2017
31/01/2017 08:30,San Antonio Spurs,Oklahoma City Thunder,108 - 94,,2016-2017
31/01/2017 10:00,Portland Trail Blazers,Charlotte Hornets,115 - 98,,2016-2017
31/01/2017 10:30,Los Angeles Lakers,Denver Nuggets,120 - 116,,2016-2017
01/02/2017 07:00,Cleveland Cavaliers,Minnesota Timberwolves,125 - 97,,2016-2017
01/02/2017 07:00,Orlando Magic,Indiana Pacers,88 - 98,,2016-2017
01/02/2017 07:30,Boston Celtics,Toronto Raptors,109 - 104,,2016-2017
01/02/2017 07:30,Brooklyn Nets,New York Knicks,90 - 95,,2016-2017
01/02/2017 07:30,Detroit Pistons,New Orleans Pelicans,118 - 98,,2016-2017
01/02/2017 07:30,Miami Heat,Atlanta Hawks,116 - 93,,2016-2017
01/02/2017 08:30,Dallas Mavericks,Philadelphia 76ers,113 - 95,,2016-2017
01/02/2017 09:00,Denver Nuggets,Memphis Grizzlies,99 - 119,,2016-2017
01/02/2017 09:00,Phoenix Suns,Los Angeles Clippers,114 - 124,,2016-2017
01/02/2017 09:00,Utah Jazz,Milwaukee Bucks,104 - 88,,2016-2017
01/02/2017 09:30,Oklahoma City Thunder,Chicago Bulls,100 - 128,,2016-2017
01/02/2017 10:30,Golden State Warriors,Charlotte Hornets,126 - 111,,2016-2017
02/02/2017 07:00,Washington Wizards,Los Angeles Lakers,116 - 108,,2016-2017
02/02/2017 08:00,Houston Rockets,Atlanta Hawks,108 - 113,,2016-2017
02/02/2017 08:30,San Antonio Spurs,Philadelphia 76ers,102 - 86,,2016-2017
02/02/2017 10:30,Los Angeles Clippers,Golden State Warriors,120 - 133,,2016-2017
03/02/2017 07:00,Orlando Magic,Toronto Raptors,102 - 94,,2016-2017
03/02/2017 07:30,Brooklyn Nets,Indiana Pacers,97 - 106,,2016-2017
03/02/2017 07:30,Detroit Pistons,Minnesota Timberwolves,116 - 108,,2016-2017
03/02/2017 08:00,Boston Celtics,Los Angeles Lakers,113 - 107,,2016-2017
03/02/2017 08:00,Houston Rockets,Chicago Bulls,121 - 117,OT,2016-2017
03/02/2017 08:00,Oklahoma City Thunder,Memphis Grizzlies,114 - 102,,2016-2017
03/02/2017 09:00,Denver Nuggets,Milwaukee Bucks,121 - 117,,2016-2017
03/02/2017 10:30,Portland Trail Blazers,Dallas Mavericks,104 - 108,,2016-2017
03/02/2017 10:30,Sacramento Kings,Phoenix Suns,103 - 105,,2016-2017
04/02/2017 07:00,Atlanta Hawks,Orlando Magic,113 - 86,,2016-2017
04/02/2017 07:00,Indiana Pacers,Detroit Pistons,105 - 84,,2016-2017
04/02/2017 07:00,Washington Wizards,New Orleans Pelicans,105 - 91,,2016-2017
04/02/2017 07:30,Miami Heat,Philadelphia 76ers,125 - 102,,2016-2017
04/02/2017 08:30,New York Knicks,Cleveland Cavaliers,104 - 111,,2016-2017
04/02/2017 09:00,Minnesota Timberwolves,Memphis Grizzlies,99 - 107,,2016-2017
04/02/2017 09:00,Phoenix Suns,Milwaukee Bucks,112 - 137,,2016-2017
04/02/2017 09:00,San Antonio Spurs,Denver Nuggets,121 - 97,,2016-2017
04/02/2017 09:00,Utah Jazz,Charlotte Hornets,105 - 98,,2016-2017
04/02/2017 10:30,Sacramento Kings,Golden State Warriors,109 - 106,OT,2016-2017
05/02/2017 12:00,Brooklyn Nets,Toronto Raptors,95 - 103,,2016-2017
05/02/2017 02:00,Boston Celtics,Los Angeles Clippers,107 - 102,,2016-2017
05/02/2017 03:00,Oklahoma City Thunder,Portland Trail Blazers,105 - 99,,2016-2017
06/02/2017 07:00,Indiana Pacers,Oklahoma City Thunder,93 - 90,,2016-2017
06/02/2017 07:00,New York Knicks,Los Angeles Lakers,107 - 121,,2016-2017
06/02/2017 07:00,Washington Wizards,Cleveland Cavaliers,135 - 140,OT,2016-2017
06/02/2017 07:30,Atlanta Hawks,Utah Jazz,95 - 120,,2016-2017
06/02/2017 07:30,Detroit Pistons,Philadelphia 76ers,113 - 96,,2016-2017
06/02/2017 07:30,Toronto Raptors,Los Angeles Clippers,118 - 109,,2016-2017
06/02/2017 08:00,Minnesota Timberwolves,Miami Heat,113 - 115,,2016-2017
06/02/2017 08:00,New Orleans Pelicans,Phoenix Suns,111 - 106,,2016-2017
06/02/2017 09:00,Denver Nuggets,Dallas Mavericks,110 - 87,,2016-2017
06/02/2017 09:30,Memphis Grizzlies,San Antonio Spurs,89 - 74,,2016-2017
06/02/2017 10:30,Sacramento Kings,Chicago Bulls,107 - 112,,2016-2017
07/02/2017 07:00,Charlotte Hornets,Brooklyn Nets,111 - 107,,2016-2017
07/02/2017 08:00,Houston Rockets,Orlando Magic,128 - 104,,2016-2017
07/02/2017 08:30,Dallas Mavericks,Portland Trail Blazers,113 - 114,,2016-2017
08/02/2017 07:00,Indiana Pacers,Cleveland Cavaliers,117 - 132,,2016-2017
08/02/2017 07:00,Philadelphia 76ers,San Antonio Spurs,103 - 111,,2016-2017
08/02/2017 07:30,Atlanta Hawks,Denver Nuggets,117 - 106,,2016-2017
08/02/2017 07:30,Brooklyn Nets,Washington Wizards,110 - 114,OT,2016-2017
08/02/2017 07:30,Detroit Pistons,Los Angeles Lakers,121 - 102,,2016-2017
08/02/2017 08:00,Memphis Grizzlies,Phoenix Suns,110 - 91,,2016-2017
08/02/2017 08:00,Milwaukee Bucks,Miami Heat,88 - 106,,2016-2017
08/02/2017 08:00,Minnesota Timberwolves,Toronto Raptors,112 - 109,,2016-2017
08/02/2017 08:00,New Orleans Pelicans,Utah Jazz,94 - 127,,2016-2017
08/02/2017 08:00,New York Knicks,Los Angeles Clippers,115 - 119,,2016-2017
08/02/2017 10:30,Golden State Warriors,Chicago Bulls,123 - 92,,2016-2017
08/02/2017 10:30,Sacramento Kings,Boston Celtics,108 - 92,,2016-2017
09/02/2017 07:00,Charlotte Hornets,Houston Rockets,95 - 107,,2016-2017
09/02/2017 07:00,Orlando Magic,Philadelphia 76ers,111 - 112,,2016-2017
09/02/2017 08:00,Oklahoma City Thunder,Cleveland Cavaliers,118 - 109,,2016-2017
09/02/2017 08:30,Dallas Mavericks,Utah Jazz,112 - 105,OT,2016-2017
09/02/2017 10:30,Portland Trail Blazers,Boston Celtics,111 - 120,,2016-2017
10/02/2017 07:30,Brooklyn Nets,Miami Heat,99 - 108,,2016-2017
10/02/2017 07:30,Detroit Pistons,San Antonio Spurs,92 - 103,,2016-2017
10/02/2017 07:30,New York Knicks,Denver Nuggets,123 - 131,,2016-2017
10/02/2017 08:00,Memphis Grizzlies,Golden State Warriors,107 - 122,,2016-2017
10/02/2017 08:00,Milwaukee Bucks,Los Angeles Lakers,114 - 122,,2016-2017
10/02/2017 08:00,Minnesota Timberwolves,New Orleans Pelicans,106 - 122,,2016-2017
10/02/2017 08:00,Washington Wizards,Indiana Pacers,112 - 107,,2016-2017
10/02/2017 10:30,Phoenix Suns,Chicago Bulls,115 - 97,,2016-2017
10/02/2017 10:30,Sacramento Kings,Atlanta Hawks,108 - 107,,2016-2017
11/02/2017 05:00,Charlotte Hornets,Los Angeles Clippers,102 - 107,,2016-2017
11/02/2017 07:00,Indiana Pacers,Milwaukee Bucks,100 - 116,,2016-2017
11/02/2017 07:30,Cleveland Cavaliers,Denver Nuggets,125 - 109,,2016-2017
11/02/2017 07:30,Philadelphia 76ers,Miami Heat,117 - 109,,2016-2017
11/02/2017 08:30,Oklahoma City Thunder,Golden State Warriors,114 - 130,,2016-2017
11/02/2017 09:00,Dallas Mavericks,Orlando Magic,112 - 80,,2016-2017
11/02/2017 09:00,Houston Rockets,Phoenix Suns,133 - 102,,2016-2017
11/02/2017 10:00,Utah Jazz,Boston Celtics,104 - 112,,2016-2017
12/02/2017 03:30,Minnesota Timberwolves,Chicago Bulls,117 - 89,,2016-2017
12/02/2017 03:30,New York Knicks,San Antonio Spurs,94 - 90,,2016-2017
12/02/2017 06:00,Toronto Raptors,Detroit Pistons,101 - 102,,2016-2017
12/02/2017 09:00,Sacramento Kings,New Orleans Pelicans,105 - 99,,2016-2017
13/02/2017 07:00,Charlotte Hornets,Philadelphia 76ers,99 - 105,,2016-2017
13/02/2017 07:00,Indiana Pacers,San Antonio Spurs,106 - 110,,2016-2017
13/02/2017 07:30,Brooklyn Nets,Memphis Grizzlies,103 - 112,,2016-2017
13/02/2017 07:30,Miami Heat,Orlando Magic,107 - 116,,2016-2017
13/02/2017 08:00,Milwaukee Bucks,Detroit Pistons,102 - 89,,2016-2017
13/02/2017 08:00,Washington Wizards,Oklahoma City Thunder,120 - 98,,2016-2017
13/02/2017 08:30,Dallas Mavericks,Boston Celtics,98 - 111,,2016-2017
13/02/2017 09:00,Denver Nuggets,Golden State Warriors,132 - 110,,2016-2017
13/02/2017 09:00,Phoenix Suns,New Orleans Pelicans,108 - 110,,2016-2017
13/02/2017 09:00,Utah Jazz,Los Angeles Clippers,72 - 88,,2016-2017
13/02/2017 10:30,Portland Trail Blazers,Atlanta Hawks,104 - 109,OT,2016-2017
14/02/2017 08:00,Chicago Bulls,Toronto Raptors,105 - 94,,2016-2017
14/02/2017 08:00,Minnesota Timberwolves,Cleveland Cavaliers,108 - 116,,2016-2017
14/02/2017 10:30,Los Angeles Lakers,Sacramento Kings,96 - 97,,2016-2017
15/02/2017 07:00,Cleveland Cavaliers,Indiana Pacers,113 - 104,,2016-2017
15/02/2017 07:00,Orlando Magic,San Antonio Spurs,79 - 107,,2016-2017
15/02/2017 07:30,Boston Celtics,Philadelphia 76ers,116 - 108,,2016-2017
15/02/2017 07:30,Brooklyn Nets,Milwaukee Bucks,125 - 129,,2016-2017
15/02/2017 07:30,Detroit Pistons,Dallas Mavericks,98 - 91,,2016-2017
15/02/2017 07:30,Toronto Raptors,Charlotte Hornets,90 - 85,,2016-2017
15/02/2017 08:00,Houston Rockets,Miami Heat,109 - 117,,2016-2017
15/02/2017 08:00,Memphis Grizzlies,New Orleans Pelicans,91 - 95,,2016-2017
15/02/2017 09:00,Denver Nuggets,Minnesota Timberwolves,99 - 112,,2016-2017
15/02/2017 09:00,Phoenix Suns,Los Angeles Lakers,137 - 101,,2016-2017
15/02/2017 09:00,Utah Jazz,Portland Trail Blazers,111 - 88,,2016-2017
15/02/2017 09:30,Oklahoma City Thunder,New York Knicks,116 - 105,,2016-2017
15/02/2017 10:30,Golden State Warriors,Sacramento Kings,109 - 86,,2016-2017
15/02/2017 10:30,Los Angeles Clippers,Atlanta Hawks,99 - 84,,2016-2017
16/02/2017 07:00,Indiana Pacers,Washington Wizards,98 - 111,,2016-2017
16/02/2017 08:00,Chicago Bulls,Boston Celtics,104 - 103,,2016-2017
23/02/2017 07:00,Orlando Magic,Portland Trail Blazers,103 - 112,,2016-2017
23/02/2017 07:30,Detroit Pistons,Charlotte Hornets,114 - 108,OT,2016-2017
23/02/2017 08:00,Cleveland Cavaliers,New York Knicks,119 - 104,,2016-2017
23/02/2017 08:00,New Orleans Pelicans,Houston Rockets,99 - 129,,2016-2017
23/02/2017 10:30,Golden State Warriors,Los Angeles Clippers,123 - 113,,2016-2017
23/02/2017 10:30,Sacramento Kings,Denver Nuggets,116 - 100,,2016-2017
24/02/2017 07:00,Indiana Pacers,Memphis Grizzlies,102 - 92,,2016-2017
24/02/2017 07:00,Philadelphia 76ers,Washington Wizards,120 - 112,,2016-2017
24/02/2017 08:00,Atlanta Hawks,Miami Heat,90 - 108,,2016-2017
24/02/2017 08:00,Chicago Bulls,Phoenix Suns,128 - 121,OT,2016-2017
24/02/2017 08:00,Milwaukee Bucks,Utah Jazz,95 - 109,,2016-2017
24/02/2017 08:00,Minnesota Timberwolves,Dallas Mavericks,97 - 84,,2016-2017
24/02/2017 08:00,Oklahoma City Thunder,Los Angeles Lakers,110 - 93,,2016-2017
24/02/2017 08:00,Toronto Raptors,Boston Celtics,107 - 97,,2016-2017
24/02/2017 09:00,Denver Nuggets,Brooklyn Nets,129 - 109,,2016-2017
24/02/2017 10:30,Los Angeles Clippers,San Antonio Spurs,97 - 105,,2016-2017
25/02/2017 05:00,Sacramento Kings,Charlotte Hornets,85 - 99,,2016-2017
25/02/2017 07:00,Orlando Magic,Atlanta Hawks,105 - 86,,2016-2017
25/02/2017 07:30,New York Knicks,Philadelphia 76ers,110 - 109,,2016-2017
25/02/2017 08:00,Miami Heat,Indiana Pacers,113 - 95,,2016-2017
25/02/2017 08:30,Cleveland Cavaliers,Chicago Bulls,99 - 117,,2016-2017
25/02/2017 08:30,Dallas Mavericks,New Orleans Pelicans,96 - 83,,2016-2017
25/02/2017 09:00,Houston Rockets,Minnesota Timberwolves,142 - 130,,2016-2017
25/02/2017 10:30,Golden State Warriors,Brooklyn Nets,112 - 95,,2016-2017
26/02/2017 03:30,Los Angeles Lakers,San Antonio Spurs,98 - 119,,2016-2017
26/02/2017 03:30,Milwaukee Bucks,Phoenix Suns,100 - 96,,2016-2017
26/02/2017 05:00,Denver Nuggets,Memphis Grizzlies,98 - 105,,2016-2017
26/02/2017 05:00,Washington Wizards,Utah Jazz,92 - 102,,2016-2017
26/02/2017 06:00,Detroit Pistons,Boston Celtics,98 - 104,,2016-2017
26/02/2017 06:00,Toronto Raptors,Portland Trail Blazers,112 - 106,,2016-2017
26/02/2017 07:00,Oklahoma City Thunder,New Orleans Pelicans,118 - 110,,2016-2017
26/02/2017 09:30,Los Angeles Clippers,Charlotte Hornets,124 - 121,OT,2016-2017
27/02/2017 07:00,Cleveland Cavaliers,Milwaukee Bucks,102 - 95,,2016-2017
27/02/2017 07:00,New York Knicks,Toronto Raptors,91 - 92,,2016-2017
27/02/2017 07:00,Philadelphia 76ers,Golden State Warriors,108 - 119,,2016-2017
27/02/2017 07:30,Boston Celtics,Atlanta Hawks,98 - 114,,2016-2017
27/02/2017 08:30,Dallas Mavericks,Miami Heat,96 - 89,,2016-2017
27/02/2017 09:30,Houston Rockets,Indiana Pacers,108 - 117,,2016-2017
27/02/2017 10:30,Sacramento Kings,Minnesota Timberwolves,88 - 102,,2016-2017
28/02/2017 07:00,Washington Wizards,Golden State Warriors,112 - 108,,2016-2017
28/02/2017 07:30,Detroit Pistons,Portland Trail Blazers,120 - 113,OT,2016-2017
28/02/2017 08:00,Chicago Bulls,Denver Nuggets,107 - 125,,2016-2017
28/02/2017 08:00,Memphis Grizzlies,Phoenix Suns,130 - 112,,2016-2017
28/02/2017 08:00,Oklahoma City Thunder,Utah Jazz,109 - 106,,2016-2017
28/02/2017 10:30,Los Angeles Lakers,Charlotte Hornets,104 - 109,,2016-2017
01/03/2017 07:00,Orlando Magic,New York Knicks,90 - 101,,2016-2017
01/03/2017 07:30,Atlanta Hawks,Dallas Mavericks,100 - 95,,2016-2017
01/03/2017 07:30,Miami Heat,Philadelphia 76ers,125 - 98,,2016-2017
01/03/2017 07:30,Toronto Raptors,Washington Wizards,96 - 105,,2016-2017
01/03/2017 08:00,Boston Celtics,Cleveland Cavaliers,103 - 99,,2016-2017
01/03/2017 08:00,Milwaukee Bucks,Denver Nuggets,98 - 110,,2016-2017
01/03/2017 08:00,New Orleans Pelicans,Detroit Pistons,109 - 86,,2016-2017
01/03/2017 08:30,San Antonio Spurs,Indiana Pacers,100 - 99,,2016-2017
01/03/2017 09:00,Utah Jazz,Minnesota Timberwolves,80 - 107,,2016-2017
01/03/2017 10:30,Los Angeles Clippers,Houston Rockets,103 - 122,,2016-2017
01/03/2017 10:30,Sacramento Kings,Brooklyn Nets,100 - 109,,2016-2017
02/03/2017 08:00,Chicago Bulls,Golden State Warriors,94 - 87,,2016-2017
02/03/2017 09:00,Phoenix Suns,Charlotte Hornets,120 - 103,,2016-2017
02/03/2017 10:30,Portland Trail Blazers,Oklahoma City Thunder,114 - 109,,2016-2017
03/03/2017 07:00,Atlanta Hawks,Cleveland Cavaliers,130 - 135,,2016-2017
03/03/2017 07:00,Orlando Magic,Miami Heat,110 - 99,,2016-2017
03/03/2017 07:00,Philadelphia 76ers,New York Knicks,105 - 102,,2016-2017
03/03/2017 07:00,Washington Wizards,Toronto Raptors,106 - 114,,2016-2017
03/03/2017 08:00,Milwaukee Bucks,Los Angeles Clippers,112 - 101,,2016-2017
03/03/2017 08:30,Dallas Mavericks,Memphis Grizzlies,104 - 100,,2016-2017
03/03/2017 09:00,Phoenix Suns,Oklahoma City Thunder,118 - 111,,2016-2017
03/03/2017 09:00,Utah Jazz,Brooklyn Nets,112 - 97,,2016-2017
03/03/2017 09:30,New Orleans Pelicans,San Antonio Spurs,98 - 101,OT,2016-2017
03/03/2017 10:30,Los Angeles Lakers,Boston Celtics,95 - 115,,2016-2017
04/03/2017 06:00,Philadelphia 76ers,Detroit Pistons,106 - 136,,2016-2017
04/03/2017 08:00,Miami Heat,Cleveland Cavaliers,120 - 92,,2016-2017
04/03/2017 08:00,Milwaukee Bucks,Toronto Raptors,101 - 94,,2016-2017
04/03/2017 08:30,Chicago Bulls,Los Angeles Clippers,91 - 101,,2016-2017
04/03/2017 09:00,Denver Nuggets,Charlotte Hornets,102 - 112,,2016-2017
04/03/2017 09:00,Houston Rockets,Memphis Grizzlies,123 - 108,,2016-2017
04/03/2017 09:00,San Antonio Spurs,Minnesota Timberwolves,97 - 90,OT,2016-2017
04/03/2017 10:00,Portland Trail Blazers,Brooklyn Nets,130 - 116,,2016-2017
05/03/2017 01:00,Atlanta Hawks,Indiana Pacers,96 - 97,,2016-2017
05/03/2017 03:30,New York Knicks,Golden State Warriors,105 - 112,,2016-2017
05/03/2017 05:00,Phoenix Suns,Boston Celtics,109 - 106,,2016-2017
05/03/2017 05:00,Washington Wizards,Orlando Magic,115 - 114,,2016-2017
05/03/2017 06:00,Sacramento Kings,Utah Jazz,109 - 110,OT,2016-2017
05/03/2017 08:30,Dallas Mavericks,Oklahoma City Thunder,104 - 89,,2016-2017
05/03/2017 09:30,Los Angeles Lakers,New Orleans Pelicans,97 - 105,,2016-2017
06/03/2017 07:00,Cleveland Cavaliers,Miami Heat,98 - 106,,2016-2017
06/03/2017 07:00,Orlando Magic,New York Knicks,105 - 113,,2016-2017
06/03/2017 07:00,Philadelphia 76ers,Milwaukee Bucks,98 - 112,,2016-2017
06/03/2017 07:30,Atlanta Hawks,Golden State Warriors,111 - 119,,2016-2017
06/03/2017 07:30,Detroit Pistons,Chicago Bulls,109 - 95,,2016-2017
06/03/2017 08:00,Charlotte Hornets,Indiana Pacers,100 - 88,,2016-2017
06/03/2017 08:00,Memphis Grizzlies,Brooklyn Nets,109 - 122,,2016-2017
06/03/2017 08:30,San Antonio Spurs,Houston Rockets,112 - 110,,2016-2017
06/03/2017 09:00,Denver Nuggets,Sacramento Kings,108 - 96,,2016-2017
06/03/2017 09:00,Utah Jazz,New Orleans Pelicans,88 - 83,,2016-2017
06/03/2017 10:30,Los Angeles Clippers,Boston Celtics,116 - 102,,2016-2017
07/03/2017 08:00,Oklahoma City Thunder,Portland Trail Blazers,121 - 126,,2016-2017
07/03/2017 08:30,Dallas Mavericks,Los Angeles Lakers,122 - 111,,2016-2017
07/03/2017 09:00,Phoenix Suns,Washington Wizards,127 - 131,,2016-2017
08/03/2017 07:00,Orlando Magic,Chicago Bulls,98 - 91,,2016-2017
08/03/2017 07:30,Atlanta Hawks,Brooklyn Nets,110 - 105,,2016-2017
08/03/2017 07:30,Miami Heat,Charlotte Hornets,108 - 101,,2016-2017
08/03/2017 08:00,Houston Rockets,Utah Jazz,108 - 115,,2016-2017
08/03/2017 08:00,Indiana Pacers,Detroit Pistons,115 - 98,,2016-2017
08/03/2017 08:00,Milwaukee Bucks,New York Knicks,104 - 93,,2016-2017
08/03/2017 08:00,Minnesota Timberwolves,Los Angeles Clippers,107 - 91,,2016-2017
08/03/2017 08:00,New Orleans Pelicans,Toronto Raptors,87 - 94,,2016-2017
08/03/2017 08:30,San Antonio Spurs,Sacramento Kings,114 - 104,,2016-2017
08/03/2017 09:00,Denver Nuggets,Washington Wizards,113 - 123,,2016-2017
08/03/2017 10:30,Golden State Warriors,Boston Celtics,86 - 99,,2016-2017
09/03/2017 07:30,Detroit Pistons,Cleveland Cavaliers,106 - 101,,2016-2017
09/03/2017 08:00,Memphis Grizzlies,Los Angeles Clippers,98 - 114,,2016-2017
09/03/2017 08:00,Oklahoma City Thunder,San Antonio Spurs,102 - 92,,2016-2017
09/03/2017 10:00,Portland Trail Blazers,Philadelphia 76ers,114 - 108,OT,2016-2017
09/03/2017 10:30,Phoenix Suns,Los Angeles Lakers,110 - 122,,2016-2017
10/03/2017 07:00,Charlotte Hornets,Orlando Magic,121 - 81,,2016-2017
10/03/2017 08:00,Atlanta Hawks,Toronto Raptors,105 - 99,,2016-2017
