Date,Home Team,Away Team,Result,Overtime,Season
26/01/2007 08:00,San Antonio Spurs,Memphis Grizzlies,112 - 96,,2006-2007
26/01/2007 08:30,Houston Rockets,Portland Trail Blazers,99 - 69,,2006-2007
26/01/2007 08:30,Milwaukee Bucks,Phoenix Suns,90 - 98,,2006-2007
26/01/2007 09:00,Utah Jazz,Denver Nuggets,116 - 111,,2006-2007
26/01/2007 10:30,Los Angeles Lakers,Charlotte Bobcats,97 - 106,OT,2006-2007
26/01/2007 10:30,Seattle SuperSonics,Minnesota Timberwolves,102 - 100,,2006-2007
27/01/2007 07:00,Atlanta Hawks,Philadelphia 76ers,89 - 104,,2006-2007
27/01/2007 07:00,Indiana Pacers,Toronto Raptors,102 - 84,,2006-2007
27/01/2007 08:00,Memphis Grizzlies,Portland Trail Blazers,132 - 135,2OT,2006-2007
27/01/2007 08:00,New Orleans/Oklahoma City Hornets,Utah Jazz,94 - 83,,2006-2007
27/01/2007 08:30,Chicago Bulls,Miami Heat,100 - 97,,2006-2007
27/01/2007 08:30,Dallas Mavericks,Sacramento Kings,106 - 104,,2006-2007
27/01/2007 09:00,Denver Nuggets,New Jersey Nets,102 - 112,,2006-2007
27/01/2007 10:30,Golden State Warriors,Charlotte Bobcats,131 - 105,,2006-2007
27/01/2007 10:30,Los Angeles Clippers,Minnesota Timberwolves,87 - 101,,2006-2007
28/01/2007 01:00,Cleveland Cavaliers,Phoenix Suns,100 - 115,,2006-2007
28/01/2007 03:30,Los Angeles Lakers,San Antonio Spurs,94 - 96,OT,2006-2007
28/01/2007 03:30,Milwaukee Bucks,New York Knicks,107 - 105,,2006-2007
28/01/2007 06:00,Boston Celtics,Washington Wizards,91 - 105,,2006-2007
28/01/2007 06:30,Detroit Pistons,Indiana Pacers,95 - 87,,2006-2007
28/01/2007 10:00,Seattle SuperSonics,Los Angeles Clippers,76 - 98,,2006-2007
29/01/2007 07:00,Atlanta Hawks,Orlando Magic,93 - 83,,2006-2007
29/01/2007 08:00,Memphis Grizzlies,Sacramento Kings,124 - 117,,2006-2007
29/01/2007 08:00,Minnesota Timberwolves,Phoenix Suns,121 - 112,,2006-2007
29/01/2007 08:00,New Orleans/Oklahoma City Hornets,Portland Trail Blazers,103 - 91,,2006-2007
29/01/2007 08:30,Houston Rockets,Philadelphia 76ers,105 - 84,,2006-2007
29/01/2007 09:00,Denver Nuggets,Charlotte Bobcats,101 - 105,,2006-2007
29/01/2007 09:00,Utah Jazz,New Jersey Nets,115 - 116,,2006-2007
30/01/2007 07:00,Cleveland Cavaliers,Golden State Warriors,124 - 97,,2006-2007
30/01/2007 07:00,Indiana Pacers,Boston Celtics,103 - 96,,2006-2007
30/01/2007 07:00,Washington Wizards,Detroit Pistons,104 - 99,,2006-2007
30/01/2007 07:30,Miami Heat,Milwaukee Bucks,110 - 80,,2006-2007
30/01/2007 07:30,New York Knicks,Los Angeles Lakers,99 - 94,,2006-2007
30/01/2007 08:30,Dallas Mavericks,Seattle SuperSonics,122 - 102,,2006-2007
31/01/2007 07:00,Atlanta Hawks,Golden State Warriors,115 - 94,,2006-2007
31/01/2007 07:00,Charlotte Bobcats,New York Knicks,104 - 87,,2006-2007
31/01/2007 07:00,Orlando Magic,Milwaukee Bucks,98 - 73,,2006-2007
31/01/2007 07:00,Toronto Raptors,Washington Wizards,119 - 109,,2006-2007
31/01/2007 07:30,Boston Celtics,Los Angeles Lakers,98 - 111,,2006-2007
31/01/2007 07:30,New Jersey Nets,Detroit Pistons,89 - 113,,2006-2007
31/01/2007 08:00,Memphis Grizzlies,Dallas Mavericks,94 - 95,,2006-2007
31/01/2007 08:00,Minnesota Timberwolves,Sacramento Kings,98 - 100,,2006-2007
31/01/2007 08:00,New Orleans/Oklahoma City Hornets,Philadelphia 76ers,78 - 89,,2006-2007
31/01/2007 08:30,Houston Rockets,Seattle SuperSonics,112 - 102,,2006-2007
31/01/2007 09:00,Utah Jazz,San Antonio Spurs,97 - 93,,2006-2007
31/01/2007 10:00,Portland Trail Blazers,Denver Nuggets,100 - 91,,2006-2007
31/01/2007 10:30,Los Angeles Clippers,Chicago Bulls,110 - 98,,2006-2007
01/02/2007 08:00,Miami Heat,Cleveland Cavaliers,92 - 89,,2006-2007
01/02/2007 10:30,Phoenix Suns,San Antonio Spurs,103 - 87,,2006-2007
02/02/2007 07:00,Indiana Pacers,Los Angeles Lakers,95 - 84,,2006-2007
02/02/2007 07:00,Philadelphia 76ers,Golden State Warriors,101 - 102,,2006-2007
02/02/2007 07:30,Atlanta Hawks,Toronto Raptors,91 - 103,,2006-2007
02/02/2007 07:30,Boston Celtics,Los Angeles Clippers,89 - 100,,2006-2007
02/02/2007 07:30,Cleveland Cavaliers,Charlotte Bobcats,101 - 81,,2006-2007
02/02/2007 08:00,Detroit Pistons,Milwaukee Bucks,96 - 86,,2006-2007
02/02/2007 08:00,New Orleans/Oklahoma City Hornets,Minnesota Timberwolves,90 - 83,,2006-2007
02/02/2007 08:00,Orlando Magic,New Jersey Nets,119 - 86,,2006-2007
02/02/2007 09:00,Denver Nuggets,Portland Trail Blazers,114 - 107,OT,2006-2007
02/02/2007 10:30,Seattle SuperSonics,Chicago Bulls,101 - 107,,2006-2007
03/02/2007 07:00,Charlotte Bobcats,Golden State Warriors,98 - 90,,2006-2007
03/02/2007 07:00,Orlando Magic,New York Knicks,86 - 94,,2006-2007
03/02/2007 07:00,Washington Wizards,Los Angeles Lakers,102 - 118,,2006-2007
03/02/2007 08:00,Memphis Grizzlies,Indiana Pacers,110 - 116,,2006-2007
03/02/2007 08:30,Dallas Mavericks,Minnesota Timberwolves,94 - 93,,2006-2007
03/02/2007 08:30,Houston Rockets,New Orleans/Oklahoma City Hornets,74 - 87,,2006-2007
03/02/2007 08:30,Milwaukee Bucks,Miami Heat,98 - 117,,2006-2007
03/02/2007 09:00,Phoenix Suns,Utah Jazz,105 - 108,,2006-2007
03/02/2007 10:00,Portland Trail Blazers,Chicago Bulls,86 - 88,,2006-2007
03/02/2007 10:00,Sacramento Kings,Denver Nuggets,94 - 87,,2006-2007
04/02/2007 12:00,New Jersey Nets,Atlanta Hawks,99 - 101,OT,2006-2007
04/02/2007 12:00,Toronto Raptors,Los Angeles Clippers,122 - 110,,2006-2007
04/02/2007 02:30,Cleveland Cavaliers,Detroit Pistons,78 - 90,,2006-2007
05/02/2007 07:00,Atlanta Hawks,Los Angeles Lakers,83 - 90,,2006-2007
05/02/2007 07:00,Indiana Pacers,Golden State Warriors,98 - 113,,2006-2007
05/02/2007 07:00,Philadelphia 76ers,New Jersey Nets,100 - 98,OT,2006-2007
05/02/2007 07:00,Washington Wizards,Seattle SuperSonics,118 - 108,,2006-2007
05/02/2007 07:30,Miami Heat,Charlotte Bobcats,113 - 93,,2006-2007
05/02/2007 08:30,Houston Rockets,Minnesota Timberwolves,105 - 77,,2006-2007
05/02/2007 09:00,Denver Nuggets,Phoenix Suns,108 - 113,,2006-2007
05/02/2007 09:00,Utah Jazz,Chicago Bulls,100 - 95,,2006-2007
05/02/2007 10:00,Sacramento Kings,New Orleans/Oklahoma City Hornets,105 - 99,,2006-2007
06/02/2007 07:30,Detroit Pistons,Boston Celtics,109 - 102,,2006-2007
06/02/2007 07:30,New York Knicks,Los Angeles Clippers,102 - 90,,2006-2007
06/02/2007 08:00,Memphis Grizzlies,Houston Rockets,90 - 98,,2006-2007
06/02/2007 08:00,Milwaukee Bucks,Orlando Magic,116 - 111,,2006-2007
06/02/2007 10:00,Portland Trail Blazers,Phoenix Suns,102 - 109,OT,2006-2007
07/02/2007 07:00,Atlanta Hawks,New Jersey Nets,85 - 87,,2006-2007
07/02/2007 07:00,Cleveland Cavaliers,Los Angeles Clippers,94 - 77,,2006-2007
07/02/2007 07:00,Indiana Pacers,Seattle SuperSonics,102 - 103,,2006-2007
07/02/2007 07:00,Philadelphia 76ers,Charlotte Bobcats,92 - 83,,2006-2007
07/02/2007 07:00,Toronto Raptors,Orlando Magic,113 - 103,,2006-2007
07/02/2007 07:00,Washington Wizards,San Antonio Spurs,83 - 110,,2006-2007
07/02/2007 07:30,Boston Celtics,Miami Heat,79 - 91,,2006-2007
07/02/2007 08:00,Minnesota Timberwolves,Golden State Warriors,121 - 93,,2006-2007
07/02/2007 08:30,Dallas Mavericks,Memphis Grizzlies,113 - 97,,2006-2007
07/02/2007 09:00,Denver Nuggets,New Orleans/Oklahoma City Hornets,112 - 114,OT,2006-2007
08/02/2007 08:00,Detroit Pistons,Los Angeles Lakers,93 - 78,,2006-2007
08/02/2007 08:00,New Orleans/Oklahoma City Hornets,Milwaukee Bucks,109 - 101,2OT,2006-2007
08/02/2007 10:30,Sacramento Kings,Chicago Bulls,86 - 77,,2006-2007
09/02/2007 07:00,Charlotte Bobcats,Portland Trail Blazers,100 - 108,OT,2006-2007
09/02/2007 07:00,Indiana Pacers,Denver Nuggets,95 - 102,,2006-2007
09/02/2007 07:00,Orlando Magic,San Antonio Spurs,106 - 104,,2006-2007
09/02/2007 07:00,Philadelphia 76ers,Los Angeles Clippers,89 - 90,,2006-2007
09/02/2007 07:00,Toronto Raptors,Los Angeles Lakers,96 - 92,,2006-2007
09/02/2007 07:30,Boston Celtics,New Jersey Nets,78 - 92,,2006-2007
09/02/2007 08:00,Cleveland Cavaliers,Miami Heat,103 - 79,,2006-2007
09/02/2007 08:00,Memphis Grizzlies,Minnesota Timberwolves,105 - 97,OT,2006-2007
09/02/2007 08:30,Dallas Mavericks,Houston Rockets,95 - 74,,2006-2007
09/02/2007 09:00,Phoenix Suns,Atlanta Hawks,111 - 120,,2006-2007
09/02/2007 10:30,Golden State Warriors,Chicago Bulls,123 - 121,OT,2006-2007
10/02/2007 07:30,Detroit Pistons,Toronto Raptors,98 - 92,,2006-2007
10/02/2007 07:30,New Jersey Nets,Orlando Magic,93 - 78,,2006-2007
10/02/2007 08:00,New Orleans/Oklahoma City Hornets,Memphis Grizzlies,114 - 99,,2006-2007
10/02/2007 08:30,Houston Rockets,Charlotte Bobcats,104 - 83,,2006-2007
10/02/2007 08:30,Milwaukee Bucks,Denver Nuggets,102 - 109,,2006-2007
10/02/2007 09:00,Utah Jazz,New York Knicks,104 - 102,OT,2006-2007
10/02/2007 10:00,Seattle SuperSonics,Sacramento Kings,93 - 114,,2006-2007
11/02/2007 01:00,Miami Heat,San Antonio Spurs,100 - 85,,2006-2007
11/02/2007 01:00,Washington Wizards,Portland Trail Blazers,73 - 94,,2006-2007
11/02/2007 02:30,Indiana Pacers,Los Angeles Clippers,94 - 80,,2006-2007
11/02/2007 03:30,Cleveland Cavaliers,Los Angeles Lakers,99 - 90,,2006-2007
11/02/2007 06:00,Minnesota Timberwolves,Boston Celtics,109 - 107,,2006-2007
11/02/2007 06:00,Philadelphia 76ers,Dallas Mavericks,89 - 106,,2006-2007
11/02/2007 08:00,Phoenix Suns,Chicago Bulls,103 - 116,,2006-2007
11/02/2007 09:00,Golden State Warriors,Atlanta Hawks,105 - 106,,2006-2007
11/02/2007 09:00,Sacramento Kings,Seattle SuperSonics,103 - 114,,2006-2007
12/02/2007 07:30,Detroit Pistons,Los Angeles Clippers,92 - 74,,2006-2007
12/02/2007 09:00,Denver Nuggets,Golden State Warriors,123 - 111,,2006-2007
12/02/2007 09:00,Utah Jazz,Atlanta Hawks,102 - 76,,2006-2007
13/02/2007 07:30,Miami Heat,Portland Trail Blazers,104 - 85,,2006-2007
13/02/2007 07:30,New Jersey Nets,San Antonio Spurs,82 - 107,,2006-2007
13/02/2007 08:00,Memphis Grizzlies,New Orleans/Oklahoma City Hornets,108 - 104,,2006-2007
13/02/2007 08:00,Milwaukee Bucks,Dallas Mavericks,93 - 99,,2006-2007
13/02/2007 08:30,Chicago Bulls,Toronto Raptors,111 - 112,,2006-2007
13/02/2007 08:30,Houston Rockets,Sacramento Kings,109 - 104,OT,2006-2007
13/02/2007 10:30,Los Angeles Lakers,New York Knicks,106 - 107,,2006-2007
14/02/2007 07:00,Charlotte Bobcats,Chicago Bulls,100 - 85,,2006-2007
14/02/2007 07:00,Indiana Pacers,Memphis Grizzlies,114 - 104,,2006-2007
14/02/2007 07:00,Orlando Magic,Portland Trail Blazers,103 - 91,,2006-2007
14/02/2007 07:00,Philadelphia 76ers,Washington Wizards,85 - 92,,2006-2007
14/02/2007 07:00,Toronto Raptors,New Jersey Nets,120 - 109,,2006-2007
14/02/2007 07:30,Boston Celtics,Milwaukee Bucks,117 - 97,,2006-2007
14/02/2007 07:30,Detroit Pistons,San Antonio Spurs,81 - 90,,2006-2007
14/02/2007 08:00,Minnesota Timberwolves,Denver Nuggets,99 - 94,,2006-2007
14/02/2007 08:00,New Orleans/Oklahoma City Hornets,Sacramento Kings,110 - 93,,2006-2007
14/02/2007 09:00,Utah Jazz,Cleveland Cavaliers,99 - 98,,2006-2007
14/02/2007 10:00,Seattle SuperSonics,Phoenix Suns,114 - 90,,2006-2007
14/02/2007 10:30,Golden State Warriors,New York Knicks,120 - 101,,2006-2007
14/02/2007 10:30,Los Angeles Clippers,Atlanta Hawks,93 - 96,,2006-2007
15/02/2007 08:00,Houston Rockets,Dallas Mavericks,77 - 80,,2006-2007
15/02/2007 10:30,Los Angeles Lakers,Cleveland Cavaliers,108 - 114,,2006-2007
20/02/2007 07:00,Charlotte Bobcats,New Orleans/Oklahoma City Hornets,104 - 100,,2006-2007
20/02/2007 07:00,Washington Wizards,Minnesota Timberwolves,112 - 100,,2006-2007
20/02/2007 07:30,New York Knicks,Orlando Magic,100 - 94,,2006-2007
20/02/2007 08:00,Milwaukee Bucks,Detroit Pistons,83 - 84,,2006-2007
20/02/2007 08:00,San Antonio Spurs,Denver Nuggets,95 - 80,,2006-2007
20/02/2007 08:30,Chicago Bulls,Atlanta Hawks,106 - 81,,2006-2007
20/02/2007 10:00,Portland Trail Blazers,Utah Jazz,103 - 100,,2006-2007
20/02/2007 10:00,Sacramento Kings,Boston Celtics,104 - 101,,2006-2007
20/02/2007 10:00,Seattle SuperSonics,Memphis Grizzlies,121 - 105,,2006-2007
20/02/2007 10:30,Los Angeles Clippers,Phoenix Suns,90 - 115,,2006-2007
21/02/2007 07:00,Atlanta Hawks,San Antonio Spurs,96 - 103,,2006-2007
21/02/2007 07:00,Indiana Pacers,Milwaukee Bucks,136 - 129,2OT,2006-2007
21/02/2007 07:00,Philadelphia 76ers,New York Knicks,104 - 84,,2006-2007
21/02/2007 07:00,Toronto Raptors,Cleveland Cavaliers,85 - 86,,2006-2007
21/02/2007 07:30,Detroit Pistons,Orlando Magic,110 - 88,,2006-2007
21/02/2007 07:30,New Jersey Nets,New Orleans/Oklahoma City Hornets,107 - 111,,2006-2007
21/02/2007 08:00,Minnesota Timberwolves,Charlotte Bobcats,95 - 100,,2006-2007
21/02/2007 09:00,Houston Rockets,Miami Heat,112 - 102,,2006-2007
21/02/2007 09:00,Phoenix Suns,Boston Celtics,118 - 108,,2006-2007
21/02/2007 10:30,Golden State Warriors,Memphis Grizzlies,118 - 115,OT,2006-2007
21/02/2007 10:30,Los Angeles Lakers,Portland Trail Blazers,108 - 112,,2006-2007
22/02/2007 07:00,Cleveland Cavaliers,Chicago Bulls,78 - 84,,2006-2007
22/02/2007 07:00,Washington Wizards,Sacramento Kings,109 - 106,,2006-2007
22/02/2007 09:30,Dallas Mavericks,Miami Heat,112 - 100,,2006-2007
23/02/2007 07:00,Charlotte Bobcats,Philadelphia 76ers,102 - 87,,2006-2007
23/02/2007 07:00,Orlando Magic,Detroit Pistons,89 - 94,,2006-2007
23/02/2007 07:00,Toronto Raptors,Indiana Pacers,110 - 88,,2006-2007
23/02/2007 07:30,Atlanta Hawks,Houston Rockets,105 - 99,,2006-2007
23/02/2007 07:30,New Jersey Nets,Sacramento Kings,109 - 96,,2006-2007
23/02/2007 07:30,New York Knicks,Milwaukee Bucks,95 - 93,,2006-2007
23/02/2007 08:00,Chicago Bulls,Washington Wizards,105 - 90,,2006-2007
23/02/2007 08:00,Minnesota Timberwolves,Phoenix Suns,104 - 116,,2006-2007
23/02/2007 08:00,New Orleans/Oklahoma City Hornets,Seattle SuperSonics,98 - 97,,2006-2007
23/02/2007 10:00,Portland Trail Blazers,Memphis Grizzlies,102 - 103,,2006-2007
23/02/2007 10:30,Denver Nuggets,Utah Jazz,104 - 114,,2006-2007
23/02/2007 10:30,Los Angeles Lakers,Boston Celtics,122 - 96,,2006-2007
24/02/2007 03:30,Los Angeles Clippers,Golden State Warriors,103 - 90,,2006-2007
24/02/2007 07:00,Charlotte Bobcats,Toronto Raptors,76 - 93,,2006-2007
24/02/2007 08:00,San Antonio Spurs,Seattle SuperSonics,102 - 71,,2006-2007
24/02/2007 08:30,Milwaukee Bucks,Philadelphia 76ers,109 - 90,,2006-2007
24/02/2007 09:00,Dallas Mavericks,Denver Nuggets,115 - 95,,2006-2007
24/02/2007 09:00,Utah Jazz,Boston Celtics,105 - 87,,2006-2007
25/02/2007 01:00,Detroit Pistons,Chicago Bulls,95 - 93,,2006-2007
25/02/2007 02:00,Orlando Magic,Houston Rockets,93 - 97,,2006-2007
25/02/2007 03:30,Miami Heat,Cleveland Cavaliers,86 - 81,,2006-2007
25/02/2007 03:30,Minnesota Timberwolves,Washington Wizards,98 - 94,,2006-2007
25/02/2007 06:00,Atlanta Hawks,Phoenix Suns,106 - 115,,2006-2007
25/02/2007 06:00,Golden State Warriors,Los Angeles Lakers,85 - 102,,2006-2007
25/02/2007 06:00,New Jersey Nets,New York Knicks,101 - 92,,2006-2007
25/02/2007 08:00,Indiana Pacers,Sacramento Kings,93 - 110,,2006-2007
26/02/2007 07:00,Philadelphia 76ers,Sacramento Kings,89 - 82,,2006-2007
26/02/2007 07:30,New York Knicks,Miami Heat,99 - 93,,2006-2007
26/02/2007 08:00,Memphis Grizzlies,Denver Nuggets,107 - 111,,2006-2007
26/02/2007 08:00,San Antonio Spurs,Toronto Raptors,107 - 91,,2006-2007
26/02/2007 08:30,Chicago Bulls,Orlando Magic,87 - 94,,2006-2007
26/02/2007 08:30,Dallas Mavericks,Atlanta Hawks,110 - 87,,2006-2007
26/02/2007 08:30,Houston Rockets,Boston Celtics,72 - 77,,2006-2007
26/02/2007 09:00,Utah Jazz,Los Angeles Lakers,94 - 102,,2006-2007
26/02/2007 10:00,Seattle SuperSonics,Portland Trail Blazers,97 - 73,,2006-2007
26/02/2007 10:30,Los Angeles Clippers,Charlotte Bobcats,100 - 93,,2006-2007
27/02/2007 07:00,Cleveland Cavaliers,New Orleans/Oklahoma City Hornets,97 - 89,,2006-2007
27/02/2007 07:00,Indiana Pacers,Phoenix Suns,92 - 103,,2006-2007
27/02/2007 07:30,New Jersey Nets,Washington Wizards,113 - 101,,2006-2007
27/02/2007 08:00,Milwaukee Bucks,Golden State Warriors,122 - 101,,2006-2007
27/02/2007 08:00,Minnesota Timberwolves,Dallas Mavericks,65 - 91,,2006-2007
28/02/2007 07:00,Philadelphia 76ers,Phoenix Suns,99 - 94,,2006-2007
28/02/2007 07:00,Washington Wizards,Miami Heat,83 - 92,,2006-2007
28/02/2007 07:30,Boston Celtics,New York Knicks,102 - 94,,2006-2007
28/02/2007 08:00,Memphis Grizzlies,Utah Jazz,88 - 104,,2006-2007
28/02/2007 08:00,New Orleans/Oklahoma City Hornets,Atlanta Hawks,107 - 100,,2006-2007
28/02/2007 08:30,Chicago Bulls,Golden State Warriors,113 - 83,,2006-2007
28/02/2007 08:30,Houston Rockets,Toronto Raptors,90 - 106,,2006-2007
28/02/2007 09:00,Denver Nuggets,Orlando Magic,111 - 101,,2006-2007
28/02/2007 10:00,Sacramento Kings,Charlotte Bobcats,135 - 120,,2006-2007
28/02/2007 10:30,Los Angeles Clippers,Seattle SuperSonics,96 - 91,,2006-2007
01/03/2007 08:00,Dallas Mavericks,Cleveland Cavaliers,95 - 92,,2006-2007
01/03/2007 10:00,Portland Trail Blazers,Charlotte Bobcats,127 - 90,,2006-2007
01/03/2007 10:30,Seattle SuperSonics,Los Angeles Clippers,77 - 75,,2006-2007
02/03/2007 07:00,Philadelphia 76ers,Memphis Grizzlies,117 - 112,OT,2006-2007
02/03/2007 07:00,Toronto Raptors,Milwaukee Bucks,81 - 94,,2006-2007
02/03/2007 07:00,Washington Wizards,Atlanta Hawks,93 - 92,,2006-2007
02/03/2007 07:30,New York Knicks,Golden State Warriors,106 - 97,,2006-2007
02/03/2007 08:00,Miami Heat,Detroit Pistons,85 - 82,,2006-2007
02/03/2007 08:00,Minnesota Timberwolves,Utah Jazz,83 - 109,,2006-2007
02/03/2007 08:00,San Antonio Spurs,Orlando Magic,98 - 74,,2006-2007
02/03/2007 08:30,Chicago Bulls,New Orleans/Oklahoma City Hornets,104 - 93,,2006-2007
02/03/2007 09:00,Phoenix Suns,Indiana Pacers,115 - 90,,2006-2007
02/03/2007 10:30,Denver Nuggets,Houston Rockets,97 - 108,,2006-2007
02/03/2007 10:30,Los Angeles Lakers,Sacramento Kings,108 - 116,,2006-2007
03/03/2007 01:00,New Jersey Nets,Boston Celtics,88 - 96,OT,2006-2007
03/03/2007 07:00,Atlanta Hawks,New York Knicks,100 - 104,OT,2006-2007
03/03/2007 07:30,Cleveland Cavaliers,Toronto Raptors,120 - 97,,2006-2007
03/03/2007 08:00,Memphis Grizzlies,Detroit Pistons,89 - 92,,2006-2007
03/03/2007 08:30,Houston Rockets,San Antonio Spurs,74 - 97,,2006-2007
03/03/2007 09:00,Dallas Mavericks,Orlando Magic,103 - 98,,2006-2007
03/03/2007 10:00,Portland Trail Blazers,Sacramento Kings,96 - 104,,2006-2007
03/03/2007 10:30,Los Angeles Clippers,Indiana Pacers,87 - 64,,2006-2007
04/03/2007 12:30,Boston Celtics,Minnesota Timberwolves,124 - 117,2OT,2006-2007
04/03/2007 01:00,Washington Wizards,Golden State Warriors,107 - 106,,2006-2007
04/03/2007 03:00,Milwaukee Bucks,Chicago Bulls,121 - 126,OT,2006-2007
04/03/2007 03:30,Phoenix Suns,Los Angeles Lakers,99 - 94,,2006-2007
04/03/2007 06:00,Philadelphia 76ers,New Jersey Nets,99 - 86,,2006-2007
04/03/2007 08:00,New Orleans/Oklahoma City Hornets,Utah Jazz,94 - 108,,2006-2007
04/03/2007 09:00,Seattle SuperSonics,Charlotte Bobcats,96 - 89,,2006-2007
05/03/2007 07:00,Cleveland Cavaliers,Houston Rockets,91 - 85,,2006-2007
05/03/2007 07:00,Orlando Magic,Milwaukee Bucks,99 - 81,,2006-2007
05/03/2007 07:30,Detroit Pistons,Golden State Warriors,93 - 111,,2006-2007
05/03/2007 07:30,Miami Heat,Atlanta Hawks,88 - 81,,2006-2007
05/03/2007 09:00,Utah Jazz,Charlotte Bobcats,120 - 95,,2006-2007
05/03/2007 10:30,Los Angeles Clippers,San Antonio Spurs,74 - 88,,2006-2007
06/03/2007 07:00,Washington Wizards,Toronto Raptors,129 - 109,,2006-2007
06/03/2007 07:30,New York Knicks,Seattle SuperSonics,99 - 100,,2006-2007
06/03/2007 08:00,Minnesota Timberwolves,Los Angeles Lakers,117 - 107,2OT,2006-2007
06/03/2007 08:30,Dallas Mavericks,New Jersey Nets,102 - 89,,2006-2007
06/03/2007 09:00,Denver Nuggets,New Orleans/Oklahoma City Hornets,106 - 91,,2006-2007
06/03/2007 10:00,Portland Trail Blazers,San Antonio Spurs,94 - 99,,2006-2007
06/03/2007 10:00,Sacramento Kings,Indiana Pacers,102 - 98,,2006-2007
07/03/2007 07:00,Atlanta Hawks,Washington Wizards,100 - 97,,2006-2007
07/03/2007 07:00,Philadelphia 76ers,Seattle SuperSonics,92 - 89,,2006-2007
07/03/2007 07:00,Toronto Raptors,Memphis Grizzlies,94 - 87,,2006-2007
07/03/2007 07:30,Boston Celtics,Houston Rockets,80 - 111,,2006-2007
07/03/2007 07:30,Detroit Pistons,Cleveland Cavaliers,97 - 101,OT,2006-2007
07/03/2007 07:30,Miami Heat,Chicago Bulls,103 - 70,,2006-2007
07/03/2007 08:00,Milwaukee Bucks,Los Angeles Lakers,110 - 90,,2006-2007
07/03/2007 09:00,Phoenix Suns,Charlotte Bobcats,115 - 106,OT,2006-2007
07/03/2007 09:00,Utah Jazz,Indiana Pacers,94 - 72,,2006-2007
07/03/2007 10:30,Golden State Warriors,Denver Nuggets,110 - 96,,2006-2007
08/03/2007 08:00,Orlando Magic,Chicago Bulls,76 - 100,,2006-2007
08/03/2007 10:30,Sacramento Kings,San Antonio Spurs,93 - 100,,2006-2007
09/03/2007 07:00,Philadelphia 76ers,Los Angeles Lakers,108 - 92,,2006-2007
09/03/2007 07:30,Atlanta Hawks,Memphis Grizzlies,106 - 105,,2006-2007
09/03/2007 07:30,Boston Celtics,Seattle SuperSonics,118 - 103,,2006-2007
09/03/2007 07:30,Miami Heat,Minnesota Timberwolves,105 - 91,,2006-2007
09/03/2007 08:30,Houston Rockets,New Jersey Nets,112 - 91,,2006-2007
09/03/2007 09:00,Denver Nuggets,Detroit Pistons,82 - 95,,2006-2007
09/03/2007 09:00,Phoenix Suns,New Orleans/Oklahoma City Hornets,104 - 103,,2006-2007
09/03/2007 10:30,Golden State Warriors,Los Angeles Clippers,99 - 89,,2006-2007
10/03/2007 07:00,Atlanta Hawks,Minnesota Timberwolves,99 - 93,,2006-2007
10/03/2007 07:00,Charlotte Bobcats,Memphis Grizzlies,107 - 115,,2006-2007
10/03/2007 07:00,Indiana Pacers,Philadelphia 76ers,96 - 100,,2006-2007
10/03/2007 07:00,Washington Wizards,New York Knicks,89 - 90,,2006-2007
10/03/2007 08:00,San Antonio Spurs,New Jersey Nets,93 - 77,,2006-2007
10/03/2007 08:30,Milwaukee Bucks,Cleveland Cavaliers,92 - 94,,2006-2007
10/03/2007 09:00,Utah Jazz,New Orleans/Oklahoma City Hornets,96 - 86,,2006-2007
11/03/2007 01:00,Toronto Raptors,Seattle SuperSonics,120 - 119,OT,2006-2007
11/03/2007 03:00,Los Angeles Clippers,Detroit Pistons,80 - 98,,2006-2007
11/03/2007 03:30,Sacramento Kings,Denver Nuggets,101 - 113,,2006-2007
11/03/2007 06:00,Boston Celtics,Chicago Bulls,78 - 94,,2006-2007
11/03/2007 06:00,Cleveland Cavaliers,Indiana Pacers,99 - 88,,2006-2007
11/03/2007 06:00,Miami Heat,Washington Wizards,106 - 104,,2006-2007
11/03/2007 06:30,Houston Rockets,Orlando Magic,103 - 92,,2006-2007
11/03/2007 09:00,Los Angeles Lakers,Dallas Mavericks,72 - 108,,2006-2007
11/03/2007 09:00,Portland Trail Blazers,Golden State Warriors,106 - 87,,2006-2007
12/03/2007 07:00,Charlotte Bobcats,Orlando Magic,119 - 108,,2006-2007
12/03/2007 08:00,Memphis Grizzlies,New Jersey Nets,102 - 113,,2006-2007
12/03/2007 08:00,Milwaukee Bucks,Toronto Raptors,93 - 108,,2006-2007
12/03/2007 10:00,Phoenix Suns,Houston Rockets,103 - 82,,2006-2007
12/03/2007 10:30,Golden State Warriors,Dallas Mavericks,117 - 100,,2006-2007
13/03/2007 07:00,Atlanta Hawks,Philadelphia 76ers,104 - 92,,2006-2007
13/03/2007 07:00,Cleveland Cavaliers,Sacramento Kings,124 - 100,,2006-2007
13/03/2007 07:30,Miami Heat,Utah Jazz,88 - 86,,2006-2007
13/03/2007 08:00,Minnesota Timberwolves,Indiana Pacers,86 - 81,,2006-2007
13/03/2007 08:00,New Orleans/Oklahoma City Hornets,New Jersey Nets,108 - 112,,2006-2007
13/03/2007 08:00,San Antonio Spurs,Los Angeles Clippers,93 - 84,,2006-2007
13/03/2007 08:30,Chicago Bulls,Boston Celtics,95 - 87,,2006-2007
13/03/2007 09:00,Denver Nuggets,Portland Trail Blazers,107 - 99,,2006-2007
13/03/2007 10:00,Seattle SuperSonics,Detroit Pistons,97 - 101,,2006-2007
