Date,Home Team,Away Team,Result,Overtime,Season
24/01/2014 09:00,Phoenix Suns,Washington Wizards,95 - 101,,2013-2014
24/01/2014 10:00,Sacramento Kings,Indiana Pacers,111 - 116,OT,2013-2014
24/01/2014 10:30,Golden State Warriors,Minnesota Timberwolves,120 - 121,,2013-2014
25/01/2014 07:00,Charlotte Bobcats,Chicago Bulls,87 - 89,,2013-2014
25/01/2014 07:00,Toronto Raptors,Los Angeles Clippers,118 - 126,,2013-2014
25/01/2014 07:30,Philadelphia 76ers,Oklahoma City Thunder,91 - 103,,2013-2014
25/01/2014 08:00,Memphis Grizzlies,Houston Rockets,99 - 81,,2013-2014
25/01/2014 08:30,Milwaukee Bucks,Atlanta Hawks,87 - 112,,2013-2014
25/01/2014 09:00,Denver Nuggets,Indiana Pacers,109 - 96,,2013-2014
25/01/2014 09:00,Utah Jazz,Washington Wizards,104 - 101,,2013-2014
25/01/2014 10:00,Portland Trail Blazers,Minnesota Timberwolves,115 - 104,,2013-2014
26/01/2014 01:00,Miami Heat,San Antonio Spurs,113 - 101,,2013-2014
26/01/2014 03:30,New York Knicks,Los Angeles Lakers,110 - 103,,2013-2014
26/01/2014 06:00,Cleveland Cavaliers,Phoenix Suns,90 - 99,,2013-2014
26/01/2014 06:00,New Orleans Pelicans,Orlando Magic,100 - 92,,2013-2014
26/01/2014 06:30,Boston Celtics,Brooklyn Nets,79 - 85,,2013-2014
26/01/2014 07:30,Dallas Mavericks,Detroit Pistons,116 - 106,,2013-2014
26/01/2014 09:00,Golden State Warriors,Portland Trail Blazers,103 - 88,,2013-2014
26/01/2014 09:00,Sacramento Kings,Denver Nuggets,117 - 125,,2013-2014
27/01/2014 07:00,Philadelphia 76ers,Phoenix Suns,113 - 124,,2013-2014
27/01/2014 07:30,Brooklyn Nets,Toronto Raptors,103 - 104,,2013-2014
27/01/2014 08:00,Chicago Bulls,Minnesota Timberwolves,86 - 95,,2013-2014
27/01/2014 08:00,Milwaukee Bucks,Los Angeles Clippers,86 - 114,,2013-2014
27/01/2014 08:00,Oklahoma City Thunder,Atlanta Hawks,111 - 109,,2013-2014
27/01/2014 09:00,Utah Jazz,Sacramento Kings,106 - 99,,2013-2014
28/01/2014 07:00,Cleveland Cavaliers,New Orleans Pelicans,89 - 100,,2013-2014
28/01/2014 07:30,Detroit Pistons,Orlando Magic,103 - 87,,2013-2014
28/01/2014 07:30,New York Knicks,Boston Celtics,114 - 88,,2013-2014
28/01/2014 08:00,Houston Rockets,San Antonio Spurs,97 - 90,,2013-2014
28/01/2014 10:00,Portland Trail Blazers,Memphis Grizzlies,81 - 98,,2013-2014
28/01/2014 10:30,Golden State Warriors,Washington Wizards,85 - 88,,2013-2014
28/01/2014 10:30,Los Angeles Lakers,Indiana Pacers,92 - 104,,2013-2014
29/01/2014 07:00,Miami Heat,Oklahoma City Thunder,95 - 112,,2013-2014
29/01/2014 07:00,Toronto Raptors,Orlando Magic,98 - 83,,2013-2014
29/01/2014 07:30,Boston Celtics,Philadelphia 76ers,94 - 95,,2013-2014
29/01/2014 08:00,Milwaukee Bucks,Phoenix Suns,117 - 126,,2013-2014
29/01/2014 08:00,Minnesota Timberwolves,New Orleans Pelicans,88 - 77,,2013-2014
29/01/2014 08:30,Dallas Mavericks,Houston Rockets,115 - 117,,2013-2014
29/01/2014 09:00,Denver Nuggets,Charlotte Bobcats,98 - 101,,2013-2014
29/01/2014 09:30,San Antonio Spurs,Chicago Bulls,86 - 96,,2013-2014
29/01/2014 10:00,Sacramento Kings,Memphis Grizzlies,89 - 99,,2013-2014
29/01/2014 10:30,Los Angeles Clippers,Washington Wizards,110 - 103,,2013-2014
30/01/2014 07:00,Indiana Pacers,Phoenix Suns,94 - 102,,2013-2014
30/01/2014 08:00,New York Knicks,Cleveland Cavaliers,117 - 86,,2013-2014
30/01/2014 10:30,Golden State Warriors,Los Angeles Clippers,111 - 92,,2013-2014
31/01/2014 07:00,Orlando Magic,Milwaukee Bucks,113 - 102,,2013-2014
31/01/2014 07:30,Philadelphia 76ers,Atlanta Hawks,99 - 125,,2013-2014
31/01/2014 08:00,Brooklyn Nets,Oklahoma City Thunder,95 - 120,,2013-2014
31/01/2014 08:00,Minnesota Timberwolves,Memphis Grizzlies,90 - 94,,2013-2014
31/01/2014 08:30,Dallas Mavericks,Sacramento Kings,107 - 103,,2013-2014
31/01/2014 09:00,Denver Nuggets,Toronto Raptors,90 - 100,,2013-2014
31/01/2014 10:30,Los Angeles Lakers,Charlotte Bobcats,100 - 110,,2013-2014
31/01/2014 10:30,Utah Jazz,Golden State Warriors,90 - 95,,2013-2014
01/02/2014 07:00,Indiana Pacers,Brooklyn Nets,97 - 96,,2013-2014
01/02/2014 07:00,Washington Wizards,Oklahoma City Thunder,96 - 81,,2013-2014
01/02/2014 07:30,Atlanta Hawks,Minnesota Timberwolves,120 - 113,,2013-2014
01/02/2014 07:30,Detroit Pistons,Philadelphia 76ers,113 - 96,,2013-2014
01/02/2014 08:00,Houston Rockets,Cleveland Cavaliers,106 - 92,,2013-2014
01/02/2014 08:00,Memphis Grizzlies,Milwaukee Bucks,99 - 90,,2013-2014
01/02/2014 08:00,New Orleans Pelicans,Chicago Bulls,88 - 79,,2013-2014
01/02/2014 08:30,New York Knicks,Miami Heat,91 - 106,,2013-2014
01/02/2014 08:30,San Antonio Spurs,Sacramento Kings,95 - 93,,2013-2014
01/02/2014 09:00,Phoenix Suns,Charlotte Bobcats,105 - 95,,2013-2014
01/02/2014 10:00,Portland Trail Blazers,Toronto Raptors,106 - 103,,2013-2014
01/02/2014 10:30,Los Angeles Clippers,Utah Jazz,102 - 87,,2013-2014
02/02/2014 01:00,Boston Celtics,Orlando Magic,96 - 89,,2013-2014
03/02/2014 07:00,Indiana Pacers,Orlando Magic,98 - 79,,2013-2014
03/02/2014 07:00,Washington Wizards,Portland Trail Blazers,100 - 90,,2013-2014
03/02/2014 07:30,Brooklyn Nets,Philadelphia 76ers,108 - 102,,2013-2014
03/02/2014 07:30,Miami Heat,Detroit Pistons,102 - 96,,2013-2014
03/02/2014 08:00,Milwaukee Bucks,New York Knicks,101 - 98,,2013-2014
03/02/2014 08:00,New Orleans Pelicans,San Antonio Spurs,95 - 102,,2013-2014
03/02/2014 08:00,Oklahoma City Thunder,Memphis Grizzlies,86 - 77,,2013-2014
03/02/2014 08:30,Dallas Mavericks,Cleveland Cavaliers,124 - 107,,2013-2014
03/02/2014 09:00,Denver Nuggets,Los Angeles Clippers,116 - 115,,2013-2014
03/02/2014 09:00,Utah Jazz,Toronto Raptors,79 - 94,,2013-2014
03/02/2014 10:00,Sacramento Kings,Chicago Bulls,99 - 70,,2013-2014
04/02/2014 07:30,Atlanta Hawks,Indiana Pacers,85 - 89,,2013-2014
04/02/2014 08:00,Minnesota Timberwolves,Los Angeles Lakers,109 - 99,,2013-2014
04/02/2014 09:00,Phoenix Suns,Chicago Bulls,92 - 101,,2013-2014
04/02/2014 10:30,Golden State Warriors,Charlotte Bobcats,75 - 91,,2013-2014
05/02/2014 07:00,Cleveland Cavaliers,Los Angeles Lakers,108 - 119,,2013-2014
05/02/2014 07:00,Orlando Magic,Detroit Pistons,112 - 98,,2013-2014
05/02/2014 07:00,Philadelphia 76ers,Boston Celtics,108 - 114,,2013-2014
05/02/2014 07:00,Washington Wizards,San Antonio Spurs,118 - 125,2OT,2013-2014
05/02/2014 08:00,Houston Rockets,Phoenix Suns,122 - 108,,2013-2014
05/02/2014 08:00,Memphis Grizzlies,Dallas Mavericks,96 - 110,,2013-2014
05/02/2014 08:00,New Orleans Pelicans,Atlanta Hawks,105 - 100,,2013-2014
05/02/2014 08:00,New York Knicks,Portland Trail Blazers,90 - 94,,2013-2014
05/02/2014 08:00,Oklahoma City Thunder,Minnesota Timberwolves,106 - 97,,2013-2014
05/02/2014 09:00,Denver Nuggets,Milwaukee Bucks,110 - 100,,2013-2014
05/02/2014 10:00,Sacramento Kings,Toronto Raptors,109 - 101,,2013-2014
05/02/2014 10:30,Los Angeles Clippers,Miami Heat,112 - 116,,2013-2014
06/02/2014 08:00,Brooklyn Nets,San Antonio Spurs,103 - 89,,2013-2014
06/02/2014 10:30,Golden State Warriors,Chicago Bulls,102 - 87,,2013-2014
07/02/2014 07:00,Indiana Pacers,Portland Trail Blazers,118 - 113,OT,2013-2014
07/02/2014 07:00,Orlando Magic,Oklahoma City Thunder,103 - 102,,2013-2014
07/02/2014 07:00,Philadelphia 76ers,Los Angeles Lakers,98 - 112,,2013-2014
07/02/2014 07:00,Washington Wizards,Cleveland Cavaliers,113 - 115,,2013-2014
07/02/2014 07:30,Boston Celtics,Sacramento Kings,99 - 89,,2013-2014
07/02/2014 07:30,Detroit Pistons,Brooklyn Nets,111 - 95,,2013-2014
07/02/2014 07:30,New York Knicks,Denver Nuggets,117 - 90,,2013-2014
07/02/2014 08:30,Dallas Mavericks,Utah Jazz,103 - 81,,2013-2014
07/02/2014 09:30,New Orleans Pelicans,Minnesota Timberwolves,98 - 91,,2013-2014
07/02/2014 10:30,Los Angeles Clippers,Toronto Raptors,118 - 105,,2013-2014
08/02/2014 07:00,Charlotte Bobcats,San Antonio Spurs,100 - 104,,2013-2014
08/02/2014 07:30,Atlanta Hawks,Memphis Grizzlies,76 - 79,,2013-2014
08/02/2014 07:30,Detroit Pistons,Denver Nuggets,126 - 109,,2013-2014
08/02/2014 08:00,Minnesota Timberwolves,Portland Trail Blazers,110 - 117,,2013-2014
08/02/2014 08:30,Milwaukee Bucks,Houston Rockets,95 - 101,,2013-2014
08/02/2014 09:00,Phoenix Suns,Golden State Warriors,122 - 109,,2013-2014
08/02/2014 09:00,Utah Jazz,Miami Heat,94 - 89,,2013-2014
09/02/2014 01:00,Oklahoma City Thunder,New York Knicks,112 - 100,,2013-2014
09/02/2014 03:30,Los Angeles Lakers,Chicago Bulls,86 - 92,,2013-2014
09/02/2014 06:00,Boston Celtics,Dallas Mavericks,91 - 102,,2013-2014
09/02/2014 06:00,Brooklyn Nets,New Orleans Pelicans,93 - 81,,2013-2014
09/02/2014 06:00,Cleveland Cavaliers,Memphis Grizzlies,91 - 83,OT,2013-2014
09/02/2014 06:00,Orlando Magic,Indiana Pacers,93 - 92,,2013-2014
09/02/2014 06:00,Washington Wizards,Sacramento Kings,93 - 84,,2013-2014
09/02/2014 09:30,Los Angeles Clippers,Philadelphia 76ers,123 - 78,,2013-2014
10/02/2014 07:00,Indiana Pacers,Denver Nuggets,119 - 80,,2013-2014
10/02/2014 07:00,Toronto Raptors,New Orleans Pelicans,108 - 101,,2013-2014
10/02/2014 07:30,Detroit Pistons,San Antonio Spurs,109 - 100,,2013-2014
10/02/2014 08:00,Milwaukee Bucks,Boston Celtics,86 - 102,,2013-2014
10/02/2014 08:00,Minnesota Timberwolves,Houston Rockets,89 - 107,,2013-2014
10/02/2014 10:30,Golden State Warriors,Philadelphia 76ers,123 - 80,,2013-2014
11/02/2014 07:00,Charlotte Bobcats,Dallas Mavericks,114 - 89,,2013-2014
11/02/2014 07:00,Cleveland Cavaliers,Sacramento Kings,109 - 99,,2013-2014
11/02/2014 08:00,Chicago Bulls,Atlanta Hawks,100 - 85,,2013-2014
11/02/2014 08:00,Memphis Grizzlies,Washington Wizards,92 - 89,,2013-2014
11/02/2014 09:00,Phoenix Suns,Miami Heat,97 - 103,,2013-2014
11/02/2014 10:00,Portland Trail Blazers,Oklahoma City Thunder,95 - 98,,2013-2014
11/02/2014 10:30,Los Angeles Lakers,Utah Jazz,79 - 96,,2013-2014
12/02/2014 07:00,Indiana Pacers,Dallas Mavericks,73 - 81,,2013-2014
12/02/2014 07:00,Orlando Magic,Memphis Grizzlies,81 - 86,,2013-2014
12/02/2014 07:00,Toronto Raptors,Atlanta Hawks,104 - 83,,2013-2014
12/02/2014 07:30,Boston Celtics,San Antonio Spurs,92 - 104,,2013-2014
12/02/2014 07:30,Brooklyn Nets,Charlotte Bobcats,105 - 89,,2013-2014
12/02/2014 07:30,Detroit Pistons,Cleveland Cavaliers,89 - 93,,2013-2014
12/02/2014 07:30,New York Knicks,Sacramento Kings,101 - 106,OT,2013-2014
12/02/2014 08:00,Houston Rockets,Washington Wizards,113 - 112,,2013-2014
12/02/2014 08:00,Milwaukee Bucks,New Orleans Pelicans,98 - 102,,2013-2014
12/02/2014 08:00,Minnesota Timberwolves,Denver Nuggets,117 - 90,,2013-2014
12/02/2014 09:00,Utah Jazz,Philadelphia 76ers,105 - 100,,2013-2014
12/02/2014 10:30,Golden State Warriors,Miami Heat,110 - 111,,2013-2014
12/02/2014 10:30,Los Angeles Clippers,Portland Trail Blazers,122 - 117,,2013-2014
13/02/2014 08:00,Chicago Bulls,Brooklyn Nets,92 - 76,,2013-2014
13/02/2014 10:30,Los Angeles Lakers,Oklahoma City Thunder,103 - 107,,2013-2014
18/02/2014 07:00,Indiana Pacers,Atlanta Hawks,108 - 98,,2013-2014
18/02/2014 07:00,Philadelphia 76ers,Cleveland Cavaliers,85 - 114,,2013-2014
18/02/2014 07:00,Washington Wizards,Toronto Raptors,93 - 103,,2013-2014
18/02/2014 07:30,Detroit Pistons,Charlotte Bobcats,96 - 108,,2013-2014
18/02/2014 08:00,Memphis Grizzlies,New York Knicks,98 - 93,,2013-2014
18/02/2014 08:00,Milwaukee Bucks,Orlando Magic,104 - 100,,2013-2014
18/02/2014 08:30,Dallas Mavericks,Miami Heat,106 - 117,,2013-2014
18/02/2014 09:00,Denver Nuggets,Phoenix Suns,107 - 112,OT,2013-2014
18/02/2014 10:30,Los Angeles Clippers,San Antonio Spurs,103 - 113,,2013-2014
19/02/2014 07:00,Charlotte Bobcats,Detroit Pistons,116 - 98,,2013-2014
19/02/2014 07:00,Cleveland Cavaliers,Orlando Magic,101 - 93,,2013-2014
19/02/2014 07:00,Toronto Raptors,Chicago Bulls,92 - 94,,2013-2014
19/02/2014 07:30,Atlanta Hawks,Washington Wizards,97 - 114,,2013-2014
19/02/2014 08:00,Minnesota Timberwolves,Indiana Pacers,104 - 91,,2013-2014
19/02/2014 08:00,New Orleans Pelicans,New York Knicks,91 - 98,,2013-2014
19/02/2014 09:00,Phoenix Suns,Boston Celtics,100 - 94,,2013-2014
19/02/2014 09:00,Utah Jazz,Brooklyn Nets,99 - 105,,2013-2014
19/02/2014 10:00,Portland Trail Blazers,San Antonio Spurs,109 - 111,,2013-2014
19/02/2014 10:00,Sacramento Kings,Golden State Warriors,92 - 101,,2013-2014
19/02/2014 10:30,Los Angeles Lakers,Houston Rockets,108 - 134,,2013-2014
20/02/2014 08:00,Milwaukee Bucks,Denver Nuggets,90 - 101,,2013-2014
20/02/2014 08:00,Oklahoma City Thunder,Miami Heat,81 - 103,,2013-2014
20/02/2014 10:30,Golden State Warriors,Houston Rockets,102 - 99,OT,2013-2014
21/02/2014 07:00,Charlotte Bobcats,New Orleans Pelicans,90 - 87,,2013-2014
21/02/2014 07:00,Orlando Magic,New York Knicks,129 - 121,2OT,2013-2014
21/02/2014 07:00,Philadelphia 76ers,Dallas Mavericks,112 - 124,,2013-2014
21/02/2014 07:00,Toronto Raptors,Cleveland Cavaliers,98 - 91,,2013-2014
21/02/2014 07:30,Detroit Pistons,Atlanta Hawks,115 - 107,,2013-2014
21/02/2014 08:00,Chicago Bulls,Denver Nuggets,117 - 89,,2013-2014
21/02/2014 08:00,Memphis Grizzlies,Los Angeles Clippers,102 - 96,,2013-2014
21/02/2014 09:00,Phoenix Suns,San Antonio Spurs,106 - 85,,2013-2014
21/02/2014 10:00,Portland Trail Blazers,Utah Jazz,102 - 94,,2013-2014
21/02/2014 10:30,Los Angeles Lakers,Boston Celtics,101 - 92,,2013-2014
22/02/2014 07:00,Charlotte Bobcats,Memphis Grizzlies,92 - 89,,2013-2014
22/02/2014 07:00,Washington Wizards,New Orleans Pelicans,94 - 93,,2013-2014
22/02/2014 07:30,Atlanta Hawks,New York Knicks,107 - 98,,2013-2014
22/02/2014 07:30,Detroit Pistons,Dallas Mavericks,102 - 113,,2013-2014
22/02/2014 08:30,Milwaukee Bucks,Indiana Pacers,100 - 110,,2013-2014
22/02/2014 09:00,Utah Jazz,Minnesota Timberwolves,104 - 121,,2013-2014
22/02/2014 10:00,Sacramento Kings,Boston Celtics,105 - 98,,2013-2014
22/02/2014 10:30,Golden State Warriors,Brooklyn Nets,93 - 86,,2013-2014
23/02/2014 01:00,Oklahoma City Thunder,Los Angeles Clippers,117 - 125,,2013-2014
23/02/2014 03:30,Miami Heat,Chicago Bulls,93 - 79,,2013-2014
23/02/2014 06:00,Cleveland Cavaliers,Washington Wizards,83 - 96,,2013-2014
23/02/2014 06:00,Toronto Raptors,Orlando Magic,105 - 90,,2013-2014
23/02/2014 08:00,Denver Nuggets,Sacramento Kings,95 - 109,,2013-2014
23/02/2014 09:00,Los Angeles Lakers,Brooklyn Nets,102 - 108,,2013-2014
23/02/2014 09:00,Phoenix Suns,Houston Rockets,112 - 115,,2013-2014
23/02/2014 09:00,Portland Trail Blazers,Minnesota Timberwolves,108 - 97,,2013-2014
24/02/2014 07:00,Philadelphia 76ers,Milwaukee Bucks,110 - 130,,2013-2014
24/02/2014 07:30,Detroit Pistons,Golden State Warriors,96 - 104,,2013-2014
24/02/2014 07:30,New York Knicks,Dallas Mavericks,108 - 110,,2013-2014
24/02/2014 08:00,New Orleans Pelicans,Los Angeles Clippers,110 - 123,,2013-2014
24/02/2014 09:00,Utah Jazz,Boston Celtics,110 - 98,,2013-2014
25/02/2014 07:00,Cleveland Cavaliers,Toronto Raptors,93 - 99,,2013-2014
25/02/2014 07:00,Indiana Pacers,Los Angeles Lakers,118 - 98,,2013-2014
25/02/2014 07:00,Washington Wizards,Orlando Magic,115 - 106,,2013-2014
25/02/2014 07:30,Atlanta Hawks,Chicago Bulls,103 - 107,,2013-2014
25/02/2014 09:00,Denver Nuggets,Portland Trail Blazers,95 - 100,,2013-2014
25/02/2014 09:00,Phoenix Suns,Minnesota Timberwolves,101 - 110,,2013-2014
25/02/2014 10:00,Sacramento Kings,Houston Rockets,103 - 129,,2013-2014
26/02/2014 07:00,Philadelphia 76ers,Orlando Magic,90 - 101,,2013-2014
26/02/2014 07:30,Boston Celtics,Atlanta Hawks,115 - 104,,2013-2014
26/02/2014 08:00,Chicago Bulls,Golden State Warriors,103 - 83,,2013-2014
26/02/2014 08:00,Dallas Mavericks,New Orleans Pelicans,108 - 89,,2013-2014
26/02/2014 08:00,Memphis Grizzlies,Los Angeles Lakers,108 - 103,,2013-2014
26/02/2014 08:00,Oklahoma City Thunder,Cleveland Cavaliers,104 - 114,,2013-2014
26/02/2014 08:30,San Antonio Spurs,Detroit Pistons,120 - 110,,2013-2014
26/02/2014 09:00,Utah Jazz,Phoenix Suns,109 - 86,,2013-2014
26/02/2014 10:00,Portland Trail Blazers,Brooklyn Nets,124 - 80,,2013-2014
26/02/2014 10:30,Los Angeles Clippers,Houston Rockets,101 - 93,,2013-2014
27/02/2014 07:00,Indiana Pacers,Milwaukee Bucks,101 - 96,,2013-2014
27/02/2014 07:00,Toronto Raptors,Washington Wizards,129 - 134,3OT,2013-2014
27/02/2014 08:00,Miami Heat,New York Knicks,108 - 82,,2013-2014
27/02/2014 10:30,Denver Nuggets,Brooklyn Nets,89 - 112,,2013-2014
28/02/2014 07:30,Cleveland Cavaliers,Utah Jazz,99 - 79,,2013-2014
28/02/2014 08:00,New York Knicks,Golden State Warriors,103 - 126,,2013-2014
28/02/2014 08:00,Oklahoma City Thunder,Memphis Grizzlies,113 - 107,,2013-2014
28/02/2014 08:30,Dallas Mavericks,Chicago Bulls,91 - 100,,2013-2014
28/02/2014 08:30,San Antonio Spurs,Charlotte Bobcats,92 - 82,,2013-2014
28/02/2014 10:30,Los Angeles Lakers,Sacramento Kings,126 - 122,,2013-2014
28/02/2014 10:30,Phoenix Suns,New Orleans Pelicans,116 - 104,,2013-2014
01/03/2014 07:30,Miami Heat,Orlando Magic,112 - 98,,2013-2014
01/03/2014 07:30,Philadelphia 76ers,Washington Wizards,103 - 122,,2013-2014
01/03/2014 08:00,Boston Celtics,Indiana Pacers,97 - 102,,2013-2014
01/03/2014 08:00,Houston Rockets,Detroit Pistons,118 - 110,,2013-2014
01/03/2014 08:30,Milwaukee Bucks,Brooklyn Nets,98 - 107,,2013-2014
01/03/2014 09:00,Memphis Grizzlies,Cleveland Cavaliers,110 - 96,,2013-2014
01/03/2014 10:00,Portland Trail Blazers,Denver Nuggets,102 - 96,,2013-2014
01/03/2014 10:00,Sacramento Kings,Minnesota Timberwolves,97 - 108,,2013-2014
01/03/2014 10:30,Los Angeles Clippers,New Orleans Pelicans,108 - 76,,2013-2014
02/03/2014 01:00,Chicago Bulls,New York Knicks,109 - 90,,2013-2014
02/03/2014 04:00,Toronto Raptors,Golden State Warriors,104 - 98,,2013-2014
02/03/2014 06:00,Indiana Pacers,Utah Jazz,94 - 91,,2013-2014
02/03/2014 06:00,Orlando Magic,Philadelphia 76ers,92 - 81,,2013-2014
02/03/2014 07:00,Oklahoma City Thunder,Charlotte Bobcats,116 - 99,,2013-2014
02/03/2014 07:00,San Antonio Spurs,Dallas Mavericks,112 - 106,,2013-2014
02/03/2014 08:00,Phoenix Suns,Atlanta Hawks,129 - 120,,2013-2014
03/03/2014 07:00,Washington Wizards,Memphis Grizzlies,104 - 110,,2013-2014
03/03/2014 07:30,Brooklyn Nets,Chicago Bulls,96 - 80,,2013-2014
03/03/2014 07:30,Detroit Pistons,New York Knicks,96 - 85,,2013-2014
03/03/2014 07:30,Miami Heat,Charlotte Bobcats,124 - 107,,2013-2014
03/03/2014 08:00,Milwaukee Bucks,Utah Jazz,114 - 88,,2013-2014
03/03/2014 09:00,Denver Nuggets,Minnesota Timberwolves,128 - 132,,2013-2014
03/03/2014 10:00,Portland Trail Blazers,Los Angeles Lakers,106 - 107,,2013-2014
03/03/2014 10:00,Sacramento Kings,New Orleans Pelicans,96 - 89,,2013-2014
04/03/2014 07:00,Cleveland Cavaliers,San Antonio Spurs,101 - 122,,2013-2014
04/03/2014 07:00,Indiana Pacers,Golden State Warriors,96 - 98,,2013-2014
04/03/2014 08:00,Houston Rockets,Miami Heat,106 - 103,,2013-2014
04/03/2014 08:00,Oklahoma City Thunder,Philadelphia 76ers,125 - 92,,2013-2014
04/03/2014 09:00,Phoenix Suns,Los Angeles Clippers,96 - 104,,2013-2014
04/03/2014 10:30,Los Angeles Lakers,New Orleans Pelicans,125 - 132,,2013-2014
05/03/2014 07:00,Charlotte Bobcats,Indiana Pacers,109 - 87,,2013-2014
05/03/2014 07:00,Orlando Magic,Houston Rockets,89 - 101,,2013-2014
05/03/2014 07:00,Washington Wizards,Utah Jazz,104 - 91,,2013-2014
05/03/2014 07:30,Boston Celtics,Golden State Warriors,88 - 108,,2013-2014
05/03/2014 07:30,Brooklyn Nets,Memphis Grizzlies,103 - 94,,2013-2014
05/03/2014 07:30,Detroit Pistons,Chicago Bulls,94 - 105,,2013-2014
05/03/2014 08:00,Denver Nuggets,Dallas Mavericks,115 - 110,,2013-2014
05/03/2014 08:00,Milwaukee Bucks,Sacramento Kings,102 - 116,,2013-2014
05/03/2014 08:00,Minnesota Timberwolves,New York Knicks,106 - 118,,2013-2014
05/03/2014 10:30,Portland Trail Blazers,Atlanta Hawks,102 - 78,,2013-2014
06/03/2014 08:00,San Antonio Spurs,Miami Heat,111 - 87,,2013-2014
06/03/2014 09:00,Phoenix Suns,Oklahoma City Thunder,128 - 122,,2013-2014
06/03/2014 10:30,Los Angeles Lakers,Los Angeles Clippers,94 - 142,,2013-2014
07/03/2014 07:00,Charlotte Bobcats,Cleveland Cavaliers,101 - 92,,2013-2014
07/03/2014 07:00,Chicago Bulls,Memphis Grizzlies,77 - 85,,2013-2014
07/03/2014 07:00,Toronto Raptors,Sacramento Kings,99 - 87,,2013-2014
07/03/2014 07:30,Boston Celtics,Brooklyn Nets,91 - 84,,2013-2014
07/03/2014 07:30,New York Knicks,Utah Jazz,108 - 81,,2013-2014
07/03/2014 08:00,Minnesota Timberwolves,Detroit Pistons,114 - 101,,2013-2014
07/03/2014 08:00,New Orleans Pelicans,Milwaukee Bucks,112 - 104,,2013-2014
07/03/2014 08:30,Dallas Mavericks,Portland Trail Blazers,103 - 98,,2013-2014
07/03/2014 09:00,Denver Nuggets,Los Angeles Lakers,134 - 126,,2013-2014
07/03/2014 09:30,Houston Rockets,Indiana Pacers,112 - 86,,2013-2014
07/03/2014 10:30,Golden State Warriors,Atlanta Hawks,111 - 97,,2013-2014
08/03/2014 07:30,Cleveland Cavaliers,New York Knicks,97 - 107,,2013-2014
08/03/2014 07:30,Philadelphia 76ers,Utah Jazz,92 - 104,,2013-2014
08/03/2014 08:00,Memphis Grizzlies,Charlotte Bobcats,111 - 89,,2013-2014
08/03/2014 08:30,San Antonio Spurs,Orlando Magic,121 - 112,,2013-2014
08/03/2014 09:00,Milwaukee Bucks,Washington Wizards,107 - 114,,2013-2014
08/03/2014 10:30,Los Angeles Clippers,Atlanta Hawks,109 - 108,,2013-2014
09/03/2014 01:00,Chicago Bulls,Miami Heat,95 - 88,OT,2013-2014
09/03/2014 03:30,Los Angeles Lakers,Oklahoma City Thunder,114 - 110,,2013-2014
09/03/2014 06:00,Boston Celtics,Detroit Pistons,118 - 111,,2013-2014
09/03/2014 06:00,Brooklyn Nets,Sacramento Kings,104 - 89,,2013-2014
09/03/2014 06:00,New Orleans Pelicans,Denver Nuggets,111 - 107,OT,2013-2014
09/03/2014 07:00,Houston Rockets,Portland Trail Blazers,118 - 113,OT,2013-2014
09/03/2014 07:00,Minnesota Timberwolves,Toronto Raptors,104 - 111,,2013-2014
09/03/2014 07:30,Dallas Mavericks,Indiana Pacers,105 - 94,,2013-2014
09/03/2014 09:00,Golden State Warriors,Phoenix Suns,113 - 107,,2013-2014
10/03/2014 07:00,Charlotte Bobcats,Denver Nuggets,105 - 98,,2013-2014
10/03/2014 07:30,Brooklyn Nets,Toronto Raptors,101 - 97,,2013-2014
10/03/2014 07:30,Miami Heat,Washington Wizards,99 - 90,,2013-2014
10/03/2014 07:30,New York Knicks,Philadelphia 76ers,123 - 110,,2013-2014
10/03/2014 08:00,Milwaukee Bucks,Orlando Magic,105 - 98,,2013-2014
10/03/2014 09:00,Utah Jazz,Atlanta Hawks,110 - 112,,2013-2014
10/03/2014 10:30,Los Angeles Clippers,Phoenix Suns,112 - 105,,2013-2014
11/03/2014 07:00,Indiana Pacers,Boston Celtics,94 - 83,,2013-2014
11/03/2014 07:30,Detroit Pistons,Sacramento Kings,99 - 89,,2013-2014
11/03/2014 08:00,Chicago Bulls,San Antonio Spurs,96 - 104,,2013-2014
11/03/2014 08:00,Memphis Grizzlies,Portland Trail Blazers,109 - 99,,2013-2014
11/03/2014 08:00,Minnesota Timberwolves,Milwaukee Bucks,112 - 101,,2013-2014
11/03/2014 08:00,Oklahoma City Thunder,Houston Rockets,106 - 98,,2013-2014
11/03/2014 10:30,Golden State Warriors,Dallas Mavericks,108 - 85,,2013-2014
12/03/2014 07:00,Miami Heat,Brooklyn Nets,95 - 96,,2013-2014
12/03/2014 07:00,Orlando Magic,Denver Nuggets,112 - 120,,2013-2014
12/03/2014 07:00,Philadelphia 76ers,Sacramento Kings,98 - 115,,2013-2014
12/03/2014 07:00,Toronto Raptors,Detroit Pistons,101 - 87,,2013-2014
12/03/2014 07:00,Washington Wizards,Charlotte Bobcats,85 - 98,,2013-2014
12/03/2014 07:30,Boston Celtics,New York Knicks,92 - 116,,2013-2014
12/03/2014 08:00,New Orleans Pelicans,Memphis Grizzlies,88 - 90,,2013-2014
12/03/2014 09:00,Utah Jazz,Dallas Mavericks,101 - 108,,2013-2014
12/03/2014 09:30,San Antonio Spurs,Portland Trail Blazers,103 - 90,,2013-2014
