Date,Home Team,Away Team,Result,Overtime,Season
01/02/2012 08:30,San Antonio Spurs,Houston Rockets,99 - 91,,2011-2012
01/02/2012 10:00,Portland Trail Blazers,Charlotte Bobcats,112 - 68,,2011-2012
01/02/2012 10:30,Utah Jazz,Los Angeles Clippers,105 - 107,,2011-2012
02/02/2012 07:30,Atlanta Hawks,Memphis Grizzlies,77 - 96,,2011-2012
02/02/2012 08:00,New York Knicks,Chicago Bulls,102 - 105,,2011-2012
02/02/2012 08:30,San Antonio Spurs,New Orleans Hornets,93 - 81,,2011-2012
02/02/2012 10:00,Sacramento Kings,Portland Trail Blazers,95 - 92,,2011-2012
02/02/2012 10:30,Golden State Warriors,Utah Jazz,119 - 101,,2011-2012
02/02/2012 10:30,Los Angeles Clippers,Denver Nuggets,91 - 112,,2011-2012
03/02/2012 07:00,Orlando Magic,Cleveland Cavaliers,102 - 94,,2011-2012
03/02/2012 07:00,Philadelphia 76ers,Miami Heat,79 - 99,,2011-2012
03/02/2012 07:00,Toronto Raptors,Washington Wizards,106 - 89,,2011-2012
03/02/2012 07:30,Detroit Pistons,Milwaukee Bucks,88 - 80,,2011-2012
03/02/2012 07:30,New Jersey Nets,Minnesota Timberwolves,105 - 108,,2011-2012
03/02/2012 08:00,Boston Celtics,New York Knicks,91 - 89,,2011-2012
03/02/2012 08:00,Houston Rockets,Phoenix Suns,99 - 81,,2011-2012
03/02/2012 08:00,Oklahoma City Thunder,Memphis Grizzlies,101 - 94,,2011-2012
03/02/2012 08:30,Dallas Mavericks,Indiana Pacers,87 - 98,,2011-2012
03/02/2012 10:30,Denver Nuggets,Los Angeles Lakers,89 - 93,,2011-2012
04/02/2012 07:00,Atlanta Hawks,Philadelphia 76ers,87 - 98,,2011-2012
04/02/2012 07:00,Indiana Pacers,Orlando Magic,81 - 85,,2011-2012
04/02/2012 07:00,Washington Wizards,Los Angeles Clippers,81 - 107,,2011-2012
04/02/2012 07:30,Cleveland Cavaliers,Dallas Mavericks,91 - 88,,2011-2012
04/02/2012 07:30,Detroit Pistons,New Orleans Hornets,89 - 87,,2011-2012
04/02/2012 07:30,New York Knicks,New Jersey Nets,99 - 92,,2011-2012
04/02/2012 08:00,Minnesota Timberwolves,Houston Rockets,100 - 91,,2011-2012
04/02/2012 08:30,Milwaukee Bucks,Chicago Bulls,90 - 113,,2011-2012
04/02/2012 08:30,San Antonio Spurs,Oklahoma City Thunder,107 - 96,,2011-2012
04/02/2012 09:00,Phoenix Suns,Charlotte Bobcats,95 - 89,,2011-2012
04/02/2012 09:00,Utah Jazz,Los Angeles Lakers,96 - 87,,2011-2012
04/02/2012 10:00,Portland Trail Blazers,Denver Nuggets,117 - 97,,2011-2012
04/02/2012 10:00,Sacramento Kings,Golden State Warriors,114 - 106,OT,2011-2012
05/02/2012 12:00,Boston Celtics,Memphis Grizzlies,98 - 80,,2011-2012
05/02/2012 01:00,Miami Heat,Toronto Raptors,95 - 89,,2011-2012
06/02/2012 07:00,Orlando Magic,Los Angeles Clippers,102 - 107,OT,2011-2012
06/02/2012 07:00,Philadelphia 76ers,Los Angeles Lakers,95 - 90,,2011-2012
06/02/2012 07:00,Washington Wizards,Toronto Raptors,111 - 108,OT,2011-2012
06/02/2012 07:30,Atlanta Hawks,Phoenix Suns,90 - 99,,2011-2012
06/02/2012 07:30,New Jersey Nets,Chicago Bulls,87 - 108,,2011-2012
06/02/2012 07:30,New York Knicks,Utah Jazz,99 - 88,,2011-2012
06/02/2012 08:00,Memphis Grizzlies,San Antonio Spurs,84 - 89,,2011-2012
06/02/2012 08:00,New Orleans Hornets,Sacramento Kings,92 - 100,,2011-2012
06/02/2012 09:00,Denver Nuggets,Houston Rockets,90 - 99,,2011-2012
06/02/2012 10:00,Portland Trail Blazers,Oklahoma City Thunder,107 - 111,OT,2011-2012
07/02/2012 07:00,Indiana Pacers,Utah Jazz,104 - 99,,2011-2012
07/02/2012 07:30,Boston Celtics,Charlotte Bobcats,94 - 84,,2011-2012
07/02/2012 07:30,Miami Heat,Cleveland Cavaliers,107 - 91,,2011-2012
07/02/2012 08:00,Milwaukee Bucks,Phoenix Suns,105 - 107,,2011-2012
07/02/2012 08:00,Minnesota Timberwolves,Sacramento Kings,86 - 84,,2011-2012
07/02/2012 10:30,Golden State Warriors,Oklahoma City Thunder,116 - 119,,2011-2012
08/02/2012 07:00,Cleveland Cavaliers,Los Angeles Clippers,99 - 92,,2011-2012
08/02/2012 07:00,Orlando Magic,Miami Heat,102 - 89,,2011-2012
08/02/2012 07:00,Philadelphia 76ers,San Antonio Spurs,90 - 100,,2011-2012
08/02/2012 07:00,Toronto Raptors,Milwaukee Bucks,99 - 105,,2011-2012
08/02/2012 07:00,Washington Wizards,New York Knicks,93 - 107,,2011-2012
08/02/2012 07:30,Atlanta Hawks,Indiana Pacers,97 - 87,,2011-2012
08/02/2012 07:30,New Jersey Nets,Detroit Pistons,92 - 99,,2011-2012
08/02/2012 08:00,Memphis Grizzlies,Minnesota Timberwolves,85 - 80,,2011-2012
08/02/2012 08:00,New Orleans Hornets,Chicago Bulls,67 - 90,,2011-2012
08/02/2012 09:00,Denver Nuggets,Dallas Mavericks,95 - 105,,2011-2012
08/02/2012 10:00,Portland Trail Blazers,Houston Rockets,96 - 103,,2011-2012
09/02/2012 08:00,Boston Celtics,Los Angeles Lakers,87 - 88,OT,2011-2012
09/02/2012 09:00,Denver Nuggets,Golden State Warriors,101 - 109,,2011-2012
09/02/2012 09:00,Phoenix Suns,Houston Rockets,89 - 96,,2011-2012
09/02/2012 10:30,Sacramento Kings,Oklahoma City Thunder,106 - 101,,2011-2012
10/02/2012 07:00,Charlotte Bobcats,Chicago Bulls,64 - 95,,2011-2012
10/02/2012 07:00,Orlando Magic,Atlanta Hawks,87 - 89,OT,2011-2012
10/02/2012 07:00,Philadelphia 76ers,Los Angeles Clippers,77 - 78,,2011-2012
10/02/2012 07:00,Toronto Raptors,Boston Celtics,86 - 74,,2011-2012
10/02/2012 07:00,Washington Wizards,Miami Heat,89 - 106,,2011-2012
10/02/2012 07:30,Cleveland Cavaliers,Milwaukee Bucks,112 - 113,OT,2011-2012
10/02/2012 07:30,Detroit Pistons,New Jersey Nets,109 - 92,,2011-2012
10/02/2012 08:00,Memphis Grizzlies,Indiana Pacers,98 - 92,,2011-2012
10/02/2012 08:00,Minnesota Timberwolves,Dallas Mavericks,97 - 104,,2011-2012
10/02/2012 08:00,New Orleans Hornets,Portland Trail Blazers,86 - 94,,2011-2012
10/02/2012 08:00,New York Knicks,Los Angeles Lakers,92 - 85,,2011-2012
10/02/2012 10:30,Utah Jazz,Oklahoma City Thunder,87 - 101,,2011-2012
11/02/2012 07:00,Charlotte Bobcats,Los Angeles Clippers,86 - 111,,2011-2012
11/02/2012 07:00,Indiana Pacers,Denver Nuggets,109 - 113,,2011-2012
11/02/2012 07:30,Cleveland Cavaliers,Philadelphia 76ers,84 - 99,,2011-2012
11/02/2012 08:00,Minnesota Timberwolves,New York Knicks,98 - 100,,2011-2012
11/02/2012 08:00,New Jersey Nets,San Antonio Spurs,89 - 103,,2011-2012
11/02/2012 08:30,Dallas Mavericks,Portland Trail Blazers,97 - 94,2OT,2011-2012
11/02/2012 09:00,Milwaukee Bucks,Orlando Magic,94 - 99,,2011-2012
11/02/2012 10:00,Sacramento Kings,Phoenix Suns,84 - 98,,2011-2012
12/02/2012 01:00,Toronto Raptors,Los Angeles Lakers,92 - 94,,2011-2012
12/02/2012 03:30,Boston Celtics,Chicago Bulls,95 - 91,,2011-2012
12/02/2012 06:00,Detroit Pistons,Washington Wizards,77 - 98,,2011-2012
12/02/2012 07:00,Atlanta Hawks,Miami Heat,87 - 107,,2011-2012
12/02/2012 09:00,Golden State Warriors,Houston Rockets,106 - 97,,2011-2012
12/02/2012 09:30,Memphis Grizzlies,Utah Jazz,88 - 98,,2011-2012
13/02/2012 07:00,Charlotte Bobcats,Philadelphia 76ers,89 - 98,,2011-2012
13/02/2012 07:00,Orlando Magic,Minnesota Timberwolves,102 - 89,,2011-2012
13/02/2012 08:00,Milwaukee Bucks,Miami Heat,96 - 114,,2011-2012
13/02/2012 08:00,New Orleans Hornets,Utah Jazz,86 - 80,,2011-2012
13/02/2012 08:30,Dallas Mavericks,Los Angeles Clippers,96 - 92,,2011-2012
13/02/2012 10:30,Golden State Warriors,Phoenix Suns,102 - 96,,2011-2012
14/02/2012 07:00,Indiana Pacers,Miami Heat,90 - 105,,2011-2012
14/02/2012 07:00,Toronto Raptors,New York Knicks,87 - 90,,2011-2012
14/02/2012 07:30,Detroit Pistons,San Antonio Spurs,95 - 99,,2011-2012
14/02/2012 08:00,Chicago Bulls,Sacramento Kings,121 - 115,,2011-2012
14/02/2012 08:00,Memphis Grizzlies,Houston Rockets,93 - 83,,2011-2012
14/02/2012 08:00,Oklahoma City Thunder,Utah Jazz,111 - 85,,2011-2012
14/02/2012 09:00,Denver Nuggets,Phoenix Suns,109 - 92,,2011-2012
14/02/2012 10:00,Portland Trail Blazers,Washington Wizards,109 - 124,,2011-2012
14/02/2012 10:30,Los Angeles Lakers,Atlanta Hawks,86 - 78,,2011-2012
15/02/2012 07:00,Orlando Magic,Philadelphia 76ers,103 - 87,,2011-2012
15/02/2012 07:00,Toronto Raptors,San Antonio Spurs,106 - 113,,2011-2012
15/02/2012 07:30,Boston Celtics,Detroit Pistons,88 - 98,,2011-2012
15/02/2012 07:30,Cleveland Cavaliers,Indiana Pacers,98 - 87,,2011-2012
15/02/2012 07:30,New Jersey Nets,Memphis Grizzlies,100 - 105,,2011-2012
15/02/2012 07:30,New York Knicks,Sacramento Kings,100 - 85,,2011-2012
15/02/2012 08:00,Houston Rockets,Oklahoma City Thunder,96 - 95,,2011-2012
15/02/2012 08:00,Milwaukee Bucks,New Orleans Hornets,89 - 92,,2011-2012
15/02/2012 08:00,Minnesota Timberwolves,Charlotte Bobcats,102 - 90,,2011-2012
15/02/2012 08:30,Dallas Mavericks,Denver Nuggets,102 - 84,,2011-2012
15/02/2012 09:00,Phoenix Suns,Atlanta Hawks,99 - 101,,2011-2012
15/02/2012 10:00,Golden State Warriors,Portland Trail Blazers,91 - 93,,2011-2012
15/02/2012 10:30,Los Angeles Clippers,Washington Wizards,102 - 84,,2011-2012
16/02/2012 07:00,Indiana Pacers,New Jersey Nets,93 - 88,,2011-2012
16/02/2012 08:00,Chicago Bulls,Boston Celtics,89 - 80,,2011-2012
16/02/2012 10:30,Portland Trail Blazers,Los Angeles Clippers,71 - 74,,2011-2012
17/02/2012 07:00,Orlando Magic,Milwaukee Bucks,94 - 85,,2011-2012
17/02/2012 07:00,Toronto Raptors,Charlotte Bobcats,91 - 98,,2011-2012
17/02/2012 07:30,Cleveland Cavaliers,Miami Heat,87 - 111,,2011-2012
17/02/2012 07:30,Detroit Pistons,Sacramento Kings,114 - 108,,2011-2012
17/02/2012 08:00,Houston Rockets,Minnesota Timberwolves,98 - 111,,2011-2012
17/02/2012 08:00,Memphis Grizzlies,Denver Nuggets,103 - 102,,2011-2012
17/02/2012 08:00,New York Knicks,New Orleans Hornets,85 - 89,,2011-2012
17/02/2012 08:00,Oklahoma City Thunder,Golden State Warriors,110 - 87,,2011-2012
17/02/2012 08:00,Philadelphia 76ers,Dallas Mavericks,75 - 82,,2011-2012
17/02/2012 09:00,Utah Jazz,Washington Wizards,114 - 100,,2011-2012
17/02/2012 10:30,Los Angeles Lakers,Phoenix Suns,111 - 99,,2011-2012
18/02/2012 03:30,Los Angeles Clippers,San Antonio Spurs,100 - 103,OT,2011-2012
18/02/2012 04:00,Chicago Bulls,New Jersey Nets,85 - 97,,2011-2012
18/02/2012 08:00,Memphis Grizzlies,Golden State Warriors,104 - 103,,2011-2012
18/02/2012 10:00,Portland Trail Blazers,Atlanta Hawks,97 - 77,,2011-2012
19/02/2012 01:00,New York Knicks,Dallas Mavericks,104 - 97,,2011-2012
19/02/2012 03:30,Miami Heat,Orlando Magic,90 - 78,,2011-2012
19/02/2012 06:00,Cleveland Cavaliers,Sacramento Kings,93 - 92,,2011-2012
19/02/2012 06:00,Detroit Pistons,Boston Celtics,96 - 81,,2011-2012
19/02/2012 06:00,Indiana Pacers,Charlotte Bobcats,108 - 73,,2011-2012
19/02/2012 07:00,Houston Rockets,Utah Jazz,101 - 85,,2011-2012
19/02/2012 07:00,Minnesota Timberwolves,Philadelphia 76ers,92 - 91,,2011-2012
19/02/2012 07:00,New Jersey Nets,Milwaukee Bucks,85 - 92,,2011-2012
19/02/2012 08:00,Oklahoma City Thunder,Denver Nuggets,124 - 118,OT,2011-2012
19/02/2012 08:00,Phoenix Suns,Los Angeles Lakers,102 - 90,,2011-2012
20/02/2012 04:00,Chicago Bulls,Atlanta Hawks,90 - 79,,2011-2012
20/02/2012 07:30,New York Knicks,New Jersey Nets,92 - 100,,2011-2012
20/02/2012 08:00,Dallas Mavericks,Boston Celtics,89 - 73,,2011-2012
20/02/2012 08:00,Houston Rockets,Memphis Grizzlies,97 - 93,,2011-2012
20/02/2012 08:00,Milwaukee Bucks,Orlando Magic,90 - 93,,2011-2012
20/02/2012 08:00,Oklahoma City Thunder,New Orleans Hornets,101 - 93,,2011-2012
20/02/2012 09:00,Denver Nuggets,Minnesota Timberwolves,103 - 101,OT,2011-2012
20/02/2012 09:00,Phoenix Suns,Washington Wizards,104 - 88,,2011-2012
20/02/2012 09:00,Utah Jazz,San Antonio Spurs,102 - 106,,2011-2012
20/02/2012 10:30,Golden State Warriors,Los Angeles Clippers,104 - 97,,2011-2012
20/02/2012 10:30,Los Angeles Lakers,Portland Trail Blazers,103 - 92,,2011-2012
21/02/2012 07:00,Cleveland Cavaliers,Detroit Pistons,101 - 100,,2011-2012
21/02/2012 07:00,Indiana Pacers,New Orleans Hornets,117 - 108,OT,2011-2012
21/02/2012 07:30,Miami Heat,Sacramento Kings,120 - 108,,2011-2012
21/02/2012 08:00,Memphis Grizzlies,Philadelphia 76ers,89 - 76,,2011-2012
21/02/2012 10:00,Portland Trail Blazers,San Antonio Spurs,137 - 97,,2011-2012
22/02/2012 07:00,Charlotte Bobcats,Indiana Pacers,88 - 102,,2011-2012
22/02/2012 07:00,Cleveland Cavaliers,New Orleans Hornets,84 - 89,,2011-2012
22/02/2012 07:00,Oklahoma City Thunder,Boston Celtics,119 - 104,,2011-2012
22/02/2012 07:00,Toronto Raptors,Detroit Pistons,103 - 93,,2011-2012
22/02/2012 07:00,Washington Wizards,Sacramento Kings,107 - 115,,2011-2012
22/02/2012 07:30,New Jersey Nets,Orlando Magic,91 - 108,,2011-2012
22/02/2012 07:30,New York Knicks,Atlanta Hawks,99 - 82,,2011-2012
22/02/2012 08:00,Chicago Bulls,Milwaukee Bucks,110 - 91,,2011-2012
22/02/2012 08:00,Houston Rockets,Philadelphia 76ers,93 - 87,,2011-2012
22/02/2012 08:00,Minnesota Timberwolves,Utah Jazz,100 - 98,,2011-2012
22/02/2012 09:00,Phoenix Suns,Golden State Warriors,104 - 106,,2011-2012
22/02/2012 09:30,Dallas Mavericks,Los Angeles Lakers,91 - 96,,2011-2012
22/02/2012 10:30,Los Angeles Clippers,Denver Nuggets,103 - 95,,2011-2012
23/02/2012 07:00,Miami Heat,New York Knicks,102 - 88,,2011-2012
23/02/2012 07:30,Atlanta Hawks,Orlando Magic,83 - 78,,2011-2012
23/02/2012 09:00,Denver Nuggets,San Antonio Spurs,99 - 114,,2011-2012
23/02/2012 09:30,Oklahoma City Thunder,Los Angeles Lakers,100 - 85,,2011-2012
28/02/2012 07:00,Cleveland Cavaliers,Boston Celtics,83 - 86,,2011-2012
28/02/2012 07:00,Indiana Pacers,Golden State Warriors,102 - 78,,2011-2012
28/02/2012 07:30,Detroit Pistons,Philadelphia 76ers,68 - 97,,2011-2012
28/02/2012 08:00,Chicago Bulls,New Orleans Hornets,99 - 95,,2011-2012
28/02/2012 08:00,Houston Rockets,Toronto Raptors,88 - 85,,2011-2012
28/02/2012 08:00,Milwaukee Bucks,Washington Wizards,119 - 118,,2011-2012
28/02/2012 08:30,Dallas Mavericks,New Jersey Nets,92 - 93,,2011-2012
28/02/2012 10:00,Sacramento Kings,Utah Jazz,103 - 96,,2011-2012
28/02/2012 10:30,Los Angeles Clippers,Minnesota Timberwolves,97 - 109,,2011-2012
29/02/2012 07:00,Philadelphia 76ers,Oklahoma City Thunder,88 - 92,,2011-2012
29/02/2012 07:00,Washington Wizards,Orlando Magic,95 - 102,,2011-2012
29/02/2012 07:30,Atlanta Hawks,Golden State Warriors,82 - 85,,2011-2012
29/02/2012 07:30,Boston Celtics,Milwaukee Bucks,102 - 96,,2011-2012
29/02/2012 07:30,Detroit Pistons,Charlotte Bobcats,109 - 94,,2011-2012
29/02/2012 07:30,New York Knicks,Cleveland Cavaliers,120 - 103,,2011-2012
29/02/2012 08:00,Memphis Grizzlies,Dallas Mavericks,96 - 85,,2011-2012
29/02/2012 08:00,New Orleans Hornets,Toronto Raptors,84 - 95,,2011-2012
29/02/2012 09:00,Denver Nuggets,Portland Trail Blazers,104 - 95,,2011-2012
29/02/2012 09:00,San Antonio Spurs,Chicago Bulls,89 - 96,,2011-2012
29/02/2012 09:00,Utah Jazz,Houston Rockets,104 - 83,,2011-2012
29/02/2012 10:30,Los Angeles Lakers,Minnesota Timberwolves,104 - 85,,2011-2012
01/03/2012 08:00,Orlando Magic,Oklahoma City Thunder,102 - 105,,2011-2012
01/03/2012 09:00,Phoenix Suns,Minnesota Timberwolves,104 - 95,,2011-2012
01/03/2012 10:00,Sacramento Kings,Los Angeles Clippers,100 - 108,,2011-2012
01/03/2012 10:30,Portland Trail Blazers,Miami Heat,93 - 107,,2011-2012
02/03/2012 07:00,Toronto Raptors,Memphis Grizzlies,99 - 102,,2011-2012
02/03/2012 07:30,Atlanta Hawks,Milwaukee Bucks,99 - 94,,2011-2012
02/03/2012 07:30,Boston Celtics,New Jersey Nets,107 - 94,,2011-2012
02/03/2012 07:30,Cleveland Cavaliers,Chicago Bulls,91 - 112,,2011-2012
02/03/2012 08:00,Houston Rockets,Denver Nuggets,105 - 117,,2011-2012
02/03/2012 08:00,New Orleans Hornets,Dallas Mavericks,97 - 92,,2011-2012
02/03/2012 08:00,Philadelphia 76ers,Golden State Warriors,105 - 83,,2011-2012
02/03/2012 08:30,San Antonio Spurs,Charlotte Bobcats,102 - 72,,2011-2012
02/03/2012 09:00,Utah Jazz,Miami Heat,99 - 98,,2011-2012
02/03/2012 10:30,Los Angeles Lakers,Sacramento Kings,115 - 107,,2011-2012
02/03/2012 10:30,Phoenix Suns,Los Angeles Clippers,81 - 78,,2011-2012
03/03/2012 07:00,Atlanta Hawks,Oklahoma City Thunder,97 - 90,,2011-2012
03/03/2012 07:00,Orlando Magic,Milwaukee Bucks,114 - 98,,2011-2012
03/03/2012 07:00,Washington Wizards,Cleveland Cavaliers,101 - 98,,2011-2012
03/03/2012 08:00,Memphis Grizzlies,Detroit Pistons,100 - 83,,2011-2012
03/03/2012 08:00,New Orleans Hornets,Indiana Pacers,84 - 102,,2011-2012
03/03/2012 08:30,Dallas Mavericks,Utah Jazz,102 - 96,,2011-2012
03/03/2012 10:00,Portland Trail Blazers,Minnesota Timberwolves,110 - 122,,2011-2012
04/03/2012 01:00,Boston Celtics,New York Knicks,115 - 111,OT,2011-2012
04/03/2012 03:30,Los Angeles Lakers,Miami Heat,93 - 83,,2011-2012
04/03/2012 06:00,Charlotte Bobcats,New Jersey Nets,101 - 104,,2011-2012
04/03/2012 06:00,Toronto Raptors,Golden State Warriors,83 - 75,,2011-2012
04/03/2012 07:00,Houston Rockets,Los Angeles Clippers,103 - 105,OT,2011-2012
04/03/2012 07:00,Philadelphia 76ers,Chicago Bulls,91 - 96,,2011-2012
04/03/2012 08:00,Phoenix Suns,Sacramento Kings,96 - 88,,2011-2012
04/03/2012 09:30,San Antonio Spurs,Denver Nuggets,94 - 99,,2011-2012
05/03/2012 07:00,Cleveland Cavaliers,Utah Jazz,100 - 109,,2011-2012
05/03/2012 07:00,Toronto Raptors,Orlando Magic,88 - 92,,2011-2012
05/03/2012 07:00,Washington Wizards,Golden State Warriors,100 - 120,,2011-2012
05/03/2012 08:00,Chicago Bulls,Indiana Pacers,92 - 72,,2011-2012
05/03/2012 08:00,Milwaukee Bucks,Philadelphia 76ers,97 - 93,,2011-2012
05/03/2012 08:00,Minnesota Timberwolves,Los Angeles Clippers,95 - 94,,2011-2012
05/03/2012 08:00,Oklahoma City Thunder,Dallas Mavericks,95 - 91,,2011-2012
05/03/2012 09:00,Denver Nuggets,Sacramento Kings,119 - 116,OT,2011-2012
05/03/2012 10:00,Portland Trail Blazers,New Orleans Hornets,86 - 74,,2011-2012
06/03/2012 07:00,Charlotte Bobcats,Orlando Magic,100 - 84,,2011-2012
06/03/2012 07:00,Indiana Pacers,Atlanta Hawks,96 - 101,,2011-2012
06/03/2012 07:30,Boston Celtics,Houston Rockets,97 - 92,OT,2011-2012
06/03/2012 07:30,Detroit Pistons,Los Angeles Lakers,88 - 85,OT,2011-2012
06/03/2012 07:30,Miami Heat,New Jersey Nets,108 - 78,,2011-2012
06/03/2012 08:30,Dallas Mavericks,New York Knicks,95 - 85,,2011-2012
07/03/2012 07:00,Charlotte Bobcats,Utah Jazz,93 - 99,,2011-2012
07/03/2012 07:00,Philadelphia 76ers,Boston Celtics,103 - 71,,2011-2012
07/03/2012 07:00,Toronto Raptors,Houston Rockets,116 - 98,,2011-2012
07/03/2012 07:00,Washington Wizards,Los Angeles Lakers,106 - 101,,2011-2012
07/03/2012 07:30,Miami Heat,Atlanta Hawks,89 - 86,,2011-2012
07/03/2012 08:00,Milwaukee Bucks,Chicago Bulls,104 - 106,,2011-2012
07/03/2012 08:00,Minnesota Timberwolves,Portland Trail Blazers,106 - 94,,2011-2012
07/03/2012 08:00,New Jersey Nets,Los Angeles Clippers,101 - 100,,2011-2012
07/03/2012 08:00,Oklahoma City Thunder,Phoenix Suns,115 - 104,,2011-2012
07/03/2012 08:30,San Antonio Spurs,New York Knicks,118 - 105,,2011-2012
07/03/2012 09:00,Denver Nuggets,Cleveland Cavaliers,99 - 100,,2011-2012
07/03/2012 10:00,Sacramento Kings,New Orleans Hornets,99 - 98,,2011-2012
07/03/2012 10:30,Golden State Warriors,Memphis Grizzlies,92 - 110,,2011-2012
08/03/2012 08:00,Chicago Bulls,Orlando Magic,94 - 99,,2011-2012
08/03/2012 10:30,Phoenix Suns,Dallas Mavericks,96 - 94,,2011-2012
09/03/2012 07:00,Charlotte Bobcats,New Jersey Nets,74 - 83,,2011-2012
09/03/2012 07:00,Philadelphia 76ers,Utah Jazz,104 - 91,,2011-2012
09/03/2012 07:30,Boston Celtics,Portland Trail Blazers,104 - 86,,2011-2012
09/03/2012 07:30,Detroit Pistons,Atlanta Hawks,86 - 85,,2011-2012
09/03/2012 08:00,Minnesota Timberwolves,Los Angeles Lakers,102 - 105,,2011-2012
09/03/2012 08:00,Oklahoma City Thunder,Cleveland Cavaliers,90 - 96,,2011-2012
09/03/2012 08:30,Milwaukee Bucks,New York Knicks,119 - 114,,2011-2012
09/03/2012 08:30,San Antonio Spurs,Los Angeles Clippers,108 - 120,,2011-2012
09/03/2012 09:00,Denver Nuggets,New Orleans Hornets,110 - 97,,2011-2012
09/03/2012 10:00,Sacramento Kings,Dallas Mavericks,110 - 97,,2011-2012
10/03/2012 07:00,Washington Wizards,Portland Trail Blazers,99 - 110,,2011-2012
10/03/2012 07:30,Detroit Pistons,Toronto Raptors,105 - 86,,2011-2012
10/03/2012 07:30,Miami Heat,Indiana Pacers,93 - 91,OT,2011-2012
10/03/2012 08:00,Chicago Bulls,Utah Jazz,111 - 97,,2011-2012
10/03/2012 08:00,Minnesota Timberwolves,New Orleans Hornets,89 - 95,,2011-2012
10/03/2012 08:00,New Jersey Nets,Houston Rockets,106 - 112,,2011-2012
10/03/2012 08:00,Oklahoma City Thunder,Charlotte Bobcats,122 - 95,,2011-2012
10/03/2012 09:00,Phoenix Suns,Memphis Grizzlies,98 - 91,,2011-2012
10/03/2012 10:30,Golden State Warriors,Dallas Mavericks,111 - 87,,2011-2012
11/03/2012 12:00,New York Knicks,Philadelphia 76ers,94 - 106,,2011-2012
11/03/2012 03:30,Los Angeles Lakers,Boston Celtics,97 - 94,,2011-2012
11/03/2012 06:00,Cleveland Cavaliers,Houston Rockets,118 - 107,,2011-2012
11/03/2012 06:00,Orlando Magic,Indiana Pacers,107 - 94,,2011-2012
11/03/2012 06:00,Toronto Raptors,Milwaukee Bucks,99 - 105,,2011-2012
11/03/2012 08:00,Denver Nuggets,Memphis Grizzlies,91 - 94,,2011-2012
11/03/2012 09:00,Sacramento Kings,Atlanta Hawks,99 - 106,,2011-2012
11/03/2012 09:30,Los Angeles Clippers,Golden State Warriors,93 - 97,,2011-2012
12/03/2012 07:30,New Jersey Nets,Milwaukee Bucks,99 - 105,,2011-2012
12/03/2012 08:00,Chicago Bulls,New York Knicks,104 - 99,,2011-2012
12/03/2012 08:00,New Orleans Hornets,Charlotte Bobcats,71 - 73,,2011-2012
12/03/2012 08:30,San Antonio Spurs,Washington Wizards,112 - 97,,2011-2012
12/03/2012 09:00,Utah Jazz,Detroit Pistons,105 - 90,,2011-2012
12/03/2012 10:00,Phoenix Suns,Minnesota Timberwolves,124 - 127,,2011-2012
12/03/2012 10:30,Los Angeles Clippers,Boston Celtics,85 - 94,,2011-2012
13/03/2012 07:00,Cleveland Cavaliers,Toronto Raptors,88 - 96,,2011-2012
13/03/2012 07:00,Indiana Pacers,Portland Trail Blazers,92 - 75,,2011-2012
13/03/2012 07:00,Orlando Magic,Miami Heat,104 - 98,OT,2011-2012
13/03/2012 08:00,Memphis Grizzlies,Los Angeles Lakers,111 - 116,2OT,2011-2012
13/03/2012 08:00,Oklahoma City Thunder,Houston Rockets,103 - 104,,2011-2012
13/03/2012 08:30,Dallas Mavericks,Washington Wizards,107 - 98,,2011-2012
13/03/2012 09:00,Denver Nuggets,Atlanta Hawks,118 - 117,OT,2011-2012
13/03/2012 10:00,Sacramento Kings,Golden State Warriors,89 - 115,,2011-2012
14/03/2012 07:00,Indiana Pacers,Philadelphia 76ers,111 - 94,,2011-2012
14/03/2012 07:30,New Jersey Nets,Toronto Raptors,98 - 84,,2011-2012
14/03/2012 07:30,New York Knicks,Portland Trail Blazers,121 - 79,,2011-2012
14/03/2012 08:00,Houston Rockets,Charlotte Bobcats,107 - 87,,2011-2012
14/03/2012 08:00,Milwaukee Bucks,Cleveland Cavaliers,115 - 105,,2011-2012
14/03/2012 08:00,New Orleans Hornets,Los Angeles Lakers,101 - 107,OT,2011-2012
14/03/2012 08:30,San Antonio Spurs,Orlando Magic,122 - 111,,2011-2012
14/03/2012 09:30,Chicago Bulls,Miami Heat,106 - 102,,2011-2012
14/03/2012 10:00,Sacramento Kings,Detroit Pistons,112 - 124,,2011-2012
14/03/2012 10:30,Golden State Warriors,Boston Celtics,103 - 105,,2011-2012
14/03/2012 10:30,Los Angeles Clippers,Atlanta Hawks,96 - 82,,2011-2012
14/03/2012 10:30,Phoenix Suns,Utah Jazz,120 - 111,,2011-2012
15/03/2012 08:00,New Orleans Hornets,Washington Wizards,89 - 99,,2011-2012
15/03/2012 08:30,Dallas Mavericks,Charlotte Bobcats,101 - 96,,2011-2012
15/03/2012 09:00,Denver Nuggets,Oklahoma City Thunder,90 - 103,,2011-2012
15/03/2012 09:00,Utah Jazz,Minnesota Timberwolves,111 - 105,OT,2011-2012
15/03/2012 10:30,Los Angeles Clippers,Phoenix Suns,87 - 91,,2011-2012
16/03/2012 07:00,Orlando Magic,New Jersey Nets,86 - 70,,2011-2012
16/03/2012 07:00,Philadelphia 76ers,Miami Heat,78 - 84,,2011-2012
