Date,Home Team,Away Team,Result,Overtime,Season
28/01/2006 08:00,Memphis Grizzlies,New Orleans/Oklahoma City Hornets,86 - 95,,2005-2006
28/01/2006 08:00,Philadelphia 76ers,New York Knicks,91 - 76,,2005-2006
28/01/2006 08:30,Chicago Bulls,Atlanta Hawks,111 - 99,,2005-2006
28/01/2006 08:30,San Antonio Spurs,Minnesota Timberwolves,102 - 88,,2005-2006
28/01/2006 09:00,Dallas Mavericks,Utah Jazz,103 - 89,,2005-2006
28/01/2006 10:00,Seattle SuperSonics,New Jersey Nets,113 - 104,,2005-2006
28/01/2006 10:30,Golden State Warriors,Portland Trail Blazers,98 - 83,,2005-2006
28/01/2006 10:30,Los Angeles Clippers,Denver Nuggets,112 - 79,,2005-2006
29/01/2006 01:00,Cleveland Cavaliers,Phoenix Suns,113 - 106,,2005-2006
29/01/2006 03:30,Houston Rockets,Miami Heat,95 - 101,,2005-2006
29/01/2006 03:30,Milwaukee Bucks,Boston Celtics,83 - 79,,2005-2006
29/01/2006 06:00,Orlando Magic,Philadelphia 76ers,81 - 89,,2005-2006
29/01/2006 06:30,Detroit Pistons,Los Angeles Lakers,102 - 93,,2005-2006
29/01/2006 07:00,Toronto Raptors,Sacramento Kings,124 - 123,OT,2005-2006
30/01/2006 07:00,Atlanta Hawks,New York Knicks,120 - 101,,2005-2006
30/01/2006 07:30,Charlotte Bobcats,Cleveland Cavaliers,91 - 103,,2005-2006
30/01/2006 07:30,Miami Heat,Los Angeles Clippers,118 - 114,,2005-2006
30/01/2006 08:00,Memphis Grizzlies,Houston Rockets,86 - 77,,2005-2006
30/01/2006 08:00,Minnesota Timberwolves,Boston Celtics,110 - 85,,2005-2006
30/01/2006 08:00,New Orleans/Oklahoma City Hornets,Milwaukee Bucks,94 - 93,,2005-2006
30/01/2006 09:00,Utah Jazz,San Antonio Spurs,70 - 79,,2005-2006
30/01/2006 10:00,Seattle SuperSonics,Portland Trail Blazers,111 - 116,,2005-2006
31/01/2006 07:00,Philadelphia 76ers,Phoenix Suns,99 - 123,,2005-2006
31/01/2006 07:00,Washington Wizards,Indiana Pacers,84 - 79,,2005-2006
31/01/2006 07:30,New Jersey Nets,Detroit Pistons,91 - 84,,2005-2006
31/01/2006 07:30,New York Knicks,Los Angeles Lakers,97 - 130,,2005-2006
31/01/2006 08:30,Dallas Mavericks,Chicago Bulls,98 - 94,,2005-2006
31/01/2006 10:00,Sacramento Kings,Denver Nuggets,98 - 91,,2005-2006
01/02/2006 07:00,Cleveland Cavaliers,New Jersey Nets,91 - 85,,2005-2006
01/02/2006 07:00,Indiana Pacers,Los Angeles Lakers,105 - 79,,2005-2006
01/02/2006 07:00,Orlando Magic,Los Angeles Clippers,94 - 106,,2005-2006
01/02/2006 07:00,Toronto Raptors,Washington Wizards,117 - 112,,2005-2006
01/02/2006 07:30,Boston Celtics,Phoenix Suns,94 - 102,,2005-2006
01/02/2006 07:30,Charlotte Bobcats,Atlanta Hawks,92 - 102,,2005-2006
01/02/2006 07:30,Detroit Pistons,Minnesota Timberwolves,90 - 74,,2005-2006
01/02/2006 08:00,Memphis Grizzlies,Dallas Mavericks,80 - 81,,2005-2006
01/02/2006 08:00,New Orleans/Oklahoma City Hornets,Chicago Bulls,100 - 95,,2005-2006
01/02/2006 08:30,Houston Rockets,Milwaukee Bucks,86 - 84,,2005-2006
01/02/2006 09:00,Utah Jazz,Denver Nuggets,103 - 90,,2005-2006
01/02/2006 10:00,Portland Trail Blazers,San Antonio Spurs,82 - 86,,2005-2006
01/02/2006 10:00,Seattle SuperSonics,Golden State Warriors,111 - 107,,2005-2006
02/02/2006 08:00,Miami Heat,Cleveland Cavaliers,101 - 73,,2005-2006
02/02/2006 10:30,Golden State Warriors,San Antonio Spurs,86 - 89,,2005-2006
03/02/2006 07:00,Atlanta Hawks,Orlando Magic,96 - 94,,2005-2006
03/02/2006 07:00,Toronto Raptors,New York Knicks,104 - 90,,2005-2006
03/02/2006 07:30,Boston Celtics,Los Angeles Clippers,81 - 98,,2005-2006
03/02/2006 07:30,Charlotte Bobcats,Los Angeles Lakers,112 - 102,,2005-2006
03/02/2006 08:00,Philadelphia 76ers,Detroit Pistons,80 - 87,,2005-2006
03/02/2006 08:30,Houston Rockets,Seattle SuperSonics,100 - 77,,2005-2006
03/02/2006 09:00,Utah Jazz,Sacramento Kings,89 - 79,,2005-2006
03/02/2006 10:30,Portland Trail Blazers,Minnesota Timberwolves,89 - 85,,2005-2006
04/02/2006 01:00,New Jersey Nets,Miami Heat,105 - 92,,2005-2006
04/02/2006 07:00,Orlando Magic,Boston Celtics,100 - 91,,2005-2006
04/02/2006 07:00,Washington Wizards,Atlanta Hawks,98 - 85,,2005-2006
04/02/2006 07:30,Cleveland Cavaliers,Philadelphia 76ers,95 - 100,,2005-2006
04/02/2006 08:00,Indiana Pacers,Detroit Pistons,93 - 85,,2005-2006
04/02/2006 08:00,New Orleans/Oklahoma City Hornets,Los Angeles Lakers,106 - 90,,2005-2006
04/02/2006 08:30,Dallas Mavericks,Seattle SuperSonics,110 - 91,,2005-2006
04/02/2006 08:30,Milwaukee Bucks,Memphis Grizzlies,88 - 78,,2005-2006
04/02/2006 09:00,Denver Nuggets,Portland Trail Blazers,105 - 104,,2005-2006
04/02/2006 09:00,Phoenix Suns,Chicago Bulls,118 - 101,,2005-2006
04/02/2006 10:30,Golden State Warriors,Minnesota Timberwolves,109 - 77,,2005-2006
05/02/2006 12:00,New York Knicks,Houston Rockets,89 - 93,,2005-2006
05/02/2006 01:00,Toronto Raptors,Los Angeles Clippers,113 - 115,OT,2005-2006
05/02/2006 03:30,Sacramento Kings,Utah Jazz,96 - 78,,2005-2006
06/02/2006 07:00,Cleveland Cavaliers,Milwaukee Bucks,89 - 86,,2005-2006
06/02/2006 07:00,Philadelphia 76ers,Houston Rockets,81 - 87,,2005-2006
06/02/2006 07:00,Washington Wizards,Orlando Magic,94 - 82,,2005-2006
06/02/2006 07:30,Charlotte Bobcats,Seattle SuperSonics,119 - 106,,2005-2006
06/02/2006 07:30,Miami Heat,Boston Celtics,114 - 98,,2005-2006
06/02/2006 07:30,New Jersey Nets,New Orleans/Oklahoma City Hornets,99 - 91,,2005-2006
06/02/2006 09:00,Phoenix Suns,Minnesota Timberwolves,101 - 103,,2005-2006
06/02/2006 09:00,Utah Jazz,Chicago Bulls,109 - 107,OT,2005-2006
06/02/2006 10:30,Golden State Warriors,Denver Nuggets,122 - 114,,2005-2006
07/02/2006 07:00,Atlanta Hawks,Detroit Pistons,99 - 98,,2005-2006
07/02/2006 07:30,New York Knicks,Los Angeles Clippers,82 - 85,,2005-2006
07/02/2006 08:30,Dallas Mavericks,Los Angeles Lakers,102 - 87,,2005-2006
07/02/2006 10:00,Sacramento Kings,Memphis Grizzlies,104 - 96,,2005-2006
08/02/2006 07:00,Indiana Pacers,Portland Trail Blazers,101 - 69,,2005-2006
08/02/2006 07:00,Toronto Raptors,San Antonio Spurs,118 - 125,OT,2005-2006
08/02/2006 07:00,Washington Wizards,Golden State Warriors,129 - 124,,2005-2006
08/02/2006 07:30,Charlotte Bobcats,Philadelphia 76ers,100 - 92,,2005-2006
08/02/2006 07:30,Detroit Pistons,Los Angeles Clippers,97 - 87,,2005-2006
08/02/2006 07:30,New Jersey Nets,New York Knicks,96 - 83,,2005-2006
08/02/2006 08:00,Milwaukee Bucks,Orlando Magic,94 - 89,2OT,2005-2006
08/02/2006 08:00,Minnesota Timberwolves,Cleveland Cavaliers,91 - 97,,2005-2006
08/02/2006 08:00,New Orleans/Oklahoma City Hornets,Seattle SuperSonics,109 - 102,,2005-2006
08/02/2006 08:30,Houston Rockets,Los Angeles Lakers,78 - 89,,2005-2006
08/02/2006 09:00,Phoenix Suns,Memphis Grizzlies,108 - 102,,2005-2006
08/02/2006 09:30,Denver Nuggets,Chicago Bulls,107 - 110,,2005-2006
09/02/2006 08:00,Dallas Mavericks,Miami Heat,112 - 76,,2005-2006
09/02/2006 10:30,Sacramento Kings,Chicago Bulls,98 - 80,,2005-2006
10/02/2006 07:00,Orlando Magic,Detroit Pistons,73 - 84,,2005-2006
10/02/2006 07:00,Washington Wizards,Cleveland Cavaliers,101 - 89,,2005-2006
10/02/2006 07:30,Boston Celtics,Portland Trail Blazers,115 - 83,,2005-2006
10/02/2006 07:30,Charlotte Bobcats,Toronto Raptors,73 - 88,,2005-2006
10/02/2006 08:00,Indiana Pacers,Golden State Warriors,107 - 95,,2005-2006
10/02/2006 08:00,Minnesota Timberwolves,Utah Jazz,80 - 94,,2005-2006
10/02/2006 08:00,New Jersey Nets,San Antonio Spurs,73 - 83,,2005-2006
10/02/2006 08:00,New Orleans/Oklahoma City Hornets,New York Knicks,111 - 100,,2005-2006
10/02/2006 09:00,Phoenix Suns,Sacramento Kings,112 - 104,,2005-2006
10/02/2006 10:30,Denver Nuggets,Dallas Mavericks,113 - 104,,2005-2006
10/02/2006 10:30,Los Angeles Clippers,Memphis Grizzlies,91 - 87,,2005-2006
10/02/2006 10:30,Seattle SuperSonics,Atlanta Hawks,99 - 91,,2005-2006
11/02/2006 07:30,Cleveland Cavaliers,Golden State Warriors,91 - 99,,2005-2006
11/02/2006 08:00,Minnesota Timberwolves,New Orleans/Oklahoma City Hornets,94 - 100,,2005-2006
11/02/2006 08:30,Houston Rockets,Utah Jazz,102 - 88,,2005-2006
11/02/2006 08:30,Milwaukee Bucks,Charlotte Bobcats,99 - 93,,2005-2006
11/02/2006 10:30,Los Angeles Lakers,Memphis Grizzlies,99 - 100,,2005-2006
12/02/2006 01:00,Indiana Pacers,San Antonio Spurs,88 - 92,,2005-2006
12/02/2006 01:00,Washington Wizards,Philadelphia 76ers,107 - 97,,2005-2006
12/02/2006 03:30,Miami Heat,Detroit Pistons,100 - 98,,2005-2006
12/02/2006 06:00,Boston Celtics,Orlando Magic,102 - 94,,2005-2006
12/02/2006 06:00,New Jersey Nets,Milwaukee Bucks,94 - 79,,2005-2006
12/02/2006 06:00,Toronto Raptors,Portland Trail Blazers,114 - 81,,2005-2006
12/02/2006 08:30,Houston Rockets,New York Knicks,90 - 83,,2005-2006
12/02/2006 09:00,Sacramento Kings,Atlanta Hawks,109 - 84,,2005-2006
12/02/2006 09:00,Seattle SuperSonics,Denver Nuggets,112 - 120,OT,2005-2006
12/02/2006 10:30,Los Angeles Clippers,Chicago Bulls,91 - 97,,2005-2006
13/02/2006 07:00,Cleveland Cavaliers,San Antonio Spurs,101 - 87,,2005-2006
13/02/2006 07:30,Charlotte Bobcats,Portland Trail Blazers,83 - 91,,2005-2006
13/02/2006 08:00,Minnesota Timberwolves,Toronto Raptors,94 - 98,,2005-2006
13/02/2006 08:00,New Orleans/Oklahoma City Hornets,Washington Wizards,97 - 96,,2005-2006
13/02/2006 08:30,Dallas Mavericks,New York Knicks,100 - 72,,2005-2006
13/02/2006 10:30,Golden State Warriors,Memphis Grizzlies,79 - 81,,2005-2006
13/02/2006 10:30,Los Angeles Lakers,Utah Jazz,94 - 88,,2005-2006
14/02/2006 07:30,Detroit Pistons,New Jersey Nets,85 - 71,,2005-2006
14/02/2006 07:30,Miami Heat,Orlando Magic,107 - 93,,2005-2006
14/02/2006 08:00,Milwaukee Bucks,Seattle SuperSonics,106 - 91,,2005-2006
14/02/2006 08:30,Chicago Bulls,Sacramento Kings,101 - 105,OT,2005-2006
14/02/2006 10:30,Los Angeles Clippers,Houston Rockets,97 - 128,,2005-2006
15/02/2006 07:00,Indiana Pacers,Milwaukee Bucks,88 - 77,,2005-2006
15/02/2006 07:00,Orlando Magic,Miami Heat,100 - 110,,2005-2006
15/02/2006 07:00,Philadelphia 76ers,San Antonio Spurs,103 - 100,OT,2005-2006
15/02/2006 07:30,Boston Celtics,Cleveland Cavaliers,109 - 113,2OT,2005-2006
15/02/2006 07:30,Charlotte Bobcats,New Jersey Nets,94 - 95,,2005-2006
15/02/2006 07:30,New York Knicks,Toronto Raptors,98 - 96,,2005-2006
15/02/2006 08:00,Memphis Grizzlies,Sacramento Kings,84 - 78,,2005-2006
15/02/2006 08:00,Minnesota Timberwolves,Seattle SuperSonics,102 - 92,,2005-2006
15/02/2006 08:00,New Orleans/Oklahoma City Hornets,Portland Trail Blazers,102 - 86,,2005-2006
15/02/2006 09:00,Dallas Mavericks,Washington Wizards,103 - 97,,2005-2006
15/02/2006 09:00,Denver Nuggets,Phoenix Suns,101 - 116,,2005-2006
15/02/2006 10:30,Golden State Warriors,Los Angeles Clippers,88 - 81,,2005-2006
15/02/2006 10:30,Los Angeles Lakers,Atlanta Hawks,110 - 114,,2005-2006
16/02/2006 07:30,Chicago Bulls,Philadelphia 76ers,117 - 84,,2005-2006
16/02/2006 10:00,Phoenix Suns,Houston Rockets,109 - 75,,2005-2006
21/02/2006 07:00,Cleveland Cavaliers,Orlando Magic,105 - 92,,2005-2006
21/02/2006 07:00,Indiana Pacers,New Orleans/Oklahoma City Hornets,97 - 75,,2005-2006
21/02/2006 07:00,Washington Wizards,Minnesota Timberwolves,90 - 78,,2005-2006
21/02/2006 07:30,Detroit Pistons,Atlanta Hawks,97 - 87,,2005-2006
21/02/2006 08:00,Memphis Grizzlies,Toronto Raptors,94 - 88,,2005-2006
21/02/2006 08:00,Milwaukee Bucks,New Jersey Nets,85 - 89,,2005-2006
21/02/2006 08:30,Dallas Mavericks,Los Angeles Clippers,93 - 91,,2005-2006
21/02/2006 08:30,San Antonio Spurs,Seattle SuperSonics,103 - 78,,2005-2006
21/02/2006 09:00,Denver Nuggets,Charlotte Bobcats,100 - 84,,2005-2006
21/02/2006 09:00,Utah Jazz,Boston Celtics,83 - 103,,2005-2006
21/02/2006 10:00,Sacramento Kings,Golden State Warriors,102 - 77,,2005-2006
21/02/2006 10:30,Los Angeles Lakers,Portland Trail Blazers,99 - 82,,2005-2006
22/02/2006 07:00,Atlanta Hawks,Seattle SuperSonics,109 - 114,,2005-2006
22/02/2006 07:00,Philadelphia 76ers,Cleveland Cavaliers,116 - 107,,2005-2006
22/02/2006 07:30,New Jersey Nets,Orlando Magic,96 - 93,,2005-2006
22/02/2006 07:30,New York Knicks,Miami Heat,83 - 103,,2005-2006
22/02/2006 08:00,New Orleans/Oklahoma City Hornets,Utah Jazz,76 - 82,,2005-2006
22/02/2006 08:30,Chicago Bulls,Milwaukee Bucks,97 - 91,,2005-2006
22/02/2006 08:30,Houston Rockets,Los Angeles Clippers,106 - 102,,2005-2006
22/02/2006 09:00,Phoenix Suns,Boston Celtics,103 - 94,,2005-2006
22/02/2006 10:00,Portland Trail Blazers,Charlotte Bobcats,106 - 110,,2005-2006
23/02/2006 08:00,Detroit Pistons,Indiana Pacers,88 - 83,,2005-2006
23/02/2006 08:30,Dallas Mavericks,Memphis Grizzlies,97 - 87,,2005-2006
23/02/2006 10:30,Los Angeles Lakers,Sacramento Kings,106 - 85,,2005-2006
24/02/2006 07:00,Indiana Pacers,Atlanta Hawks,112 - 117,OT,2005-2006
24/02/2006 07:00,Orlando Magic,Seattle SuperSonics,102 - 89,,2005-2006
24/02/2006 07:30,Cleveland Cavaliers,Washington Wizards,94 - 102,,2005-2006
24/02/2006 08:00,Memphis Grizzlies,San Antonio Spurs,80 - 83,,2005-2006
24/02/2006 08:00,Minnesota Timberwolves,Denver Nuggets,101 - 102,OT,2005-2006
24/02/2006 08:00,New York Knicks,New Jersey Nets,90 - 94,,2005-2006
24/02/2006 08:30,Chicago Bulls,Detroit Pistons,87 - 95,,2005-2006
24/02/2006 08:30,Houston Rockets,Golden State Warriors,91 - 88,,2005-2006
24/02/2006 08:30,Milwaukee Bucks,Philadelphia 76ers,111 - 116,,2005-2006
24/02/2006 10:00,Portland Trail Blazers,Boston Celtics,96 - 102,,2005-2006
24/02/2006 10:30,Los Angeles Clippers,Los Angeles Lakers,102 - 83,,2005-2006
25/02/2006 01:00,Dallas Mavericks,Toronto Raptors,115 - 113,OT,2005-2006
25/02/2006 07:00,Atlanta Hawks,Milwaukee Bucks,89 - 99,,2005-2006
25/02/2006 07:00,Washington Wizards,New York Knicks,110 - 89,,2005-2006
25/02/2006 07:30,Miami Heat,Seattle SuperSonics,115 - 106,,2005-2006
25/02/2006 07:30,Philadelphia 76ers,Chicago Bulls,108 - 102,,2005-2006
25/02/2006 08:30,San Antonio Spurs,Golden State Warriors,92 - 75,,2005-2006
25/02/2006 09:00,Phoenix Suns,Charlotte Bobcats,136 - 121,,2005-2006
25/02/2006 09:00,Utah Jazz,New Orleans/Oklahoma City Hornets,95 - 100,,2005-2006
26/02/2006 12:00,Detroit Pistons,Cleveland Cavaliers,90 - 78,,2005-2006
26/02/2006 03:30,Minnesota Timberwolves,Memphis Grizzlies,105 - 99,,2005-2006
26/02/2006 03:30,Orlando Magic,Houston Rockets,84 - 89,,2005-2006
26/02/2006 06:00,New Jersey Nets,Indiana Pacers,91 - 101,,2005-2006
26/02/2006 07:30,Los Angeles Lakers,Boston Celtics,111 - 112,,2005-2006
26/02/2006 09:00,Portland Trail Blazers,New Orleans/Oklahoma City Hornets,75 - 88,,2005-2006
27/02/2006 07:00,Atlanta Hawks,New Jersey Nets,104 - 102,OT,2005-2006
27/02/2006 07:00,Cleveland Cavaliers,Detroit Pistons,72 - 84,,2005-2006
27/02/2006 07:30,Miami Heat,Toronto Raptors,101 - 94,,2005-2006
27/02/2006 08:00,Memphis Grizzlies,Washington Wizards,108 - 98,,2005-2006
27/02/2006 08:30,Dallas Mavericks,Philadelphia 76ers,104 - 92,,2005-2006
27/02/2006 08:30,Houston Rockets,Phoenix Suns,94 - 111,,2005-2006
27/02/2006 08:30,San Antonio Spurs,New York Knicks,121 - 93,,2005-2006
27/02/2006 09:00,Denver Nuggets,Milwaukee Bucks,89 - 110,,2005-2006
27/02/2006 10:00,Sacramento Kings,Portland Trail Blazers,115 - 91,,2005-2006
27/02/2006 10:30,Golden State Warriors,Utah Jazz,108 - 117,OT,2005-2006
27/02/2006 10:30,Los Angeles Clippers,Charlotte Bobcats,95 - 87,,2005-2006
28/02/2006 08:30,Chicago Bulls,Minnesota Timberwolves,111 - 100,,2005-2006
28/02/2006 10:00,Seattle SuperSonics,New Orleans/Oklahoma City Hornets,114 - 104,,2005-2006
28/02/2006 10:30,Los Angeles Lakers,Orlando Magic,102 - 87,,2005-2006
01/03/2006 07:00,Cleveland Cavaliers,Sacramento Kings,90 - 97,,2005-2006
01/03/2006 07:00,Toronto Raptors,Atlanta Hawks,111 - 113,OT,2005-2006
01/03/2006 07:00,Washington Wizards,Indiana Pacers,93 - 99,,2005-2006
01/03/2006 07:30,Boston Celtics,Miami Heat,96 - 103,,2005-2006
01/03/2006 08:00,Memphis Grizzlies,New York Knicks,101 - 99,,2005-2006
01/03/2006 08:00,Minnesota Timberwolves,New Jersey Nets,100 - 90,,2005-2006
01/03/2006 09:00,Denver Nuggets,Detroit Pistons,98 - 87,,2005-2006
01/03/2006 09:00,Houston Rockets,Philadelphia 76ers,101 - 106,,2005-2006
01/03/2006 09:00,Phoenix Suns,Milwaukee Bucks,123 - 110,,2005-2006
01/03/2006 09:00,Utah Jazz,Charlotte Bobcats,89 - 104,,2005-2006
01/03/2006 10:00,Portland Trail Blazers,Los Angeles Lakers,99 - 93,,2005-2006
01/03/2006 10:30,Golden State Warriors,Orlando Magic,98 - 94,,2005-2006
01/03/2006 10:30,Los Angeles Clippers,New Orleans/Oklahoma City Hornets,89 - 67,,2005-2006
02/03/2006 07:00,Chicago Bulls,Cleveland Cavaliers,91 - 92,,2005-2006
02/03/2006 09:30,San Antonio Spurs,Dallas Mavericks,98 - 89,,2005-2006
03/03/2006 07:00,Atlanta Hawks,Sacramento Kings,93 - 102,,2005-2006
03/03/2006 07:30,Boston Celtics,Indiana Pacers,99 - 98,,2005-2006
03/03/2006 07:30,New York Knicks,Chicago Bulls,101 - 108,,2005-2006
03/03/2006 07:30,Philadelphia 76ers,Washington Wizards,119 - 113,,2005-2006
03/03/2006 08:30,Dallas Mavericks,Charlotte Bobcats,90 - 76,,2005-2006
03/03/2006 08:30,Houston Rockets,Denver Nuggets,89 - 78,,2005-2006
03/03/2006 09:00,Phoenix Suns,Orlando Magic,123 - 118,,2005-2006
03/03/2006 10:00,Utah Jazz,Los Angeles Clippers,105 - 103,,2005-2006
03/03/2006 10:30,Golden State Warriors,Los Angeles Lakers,94 - 106,,2005-2006
03/03/2006 10:30,Seattle SuperSonics,Detroit Pistons,96 - 98,,2005-2006
04/03/2006 01:00,New Jersey Nets,Toronto Raptors,105 - 100,OT,2005-2006
04/03/2006 07:30,Miami Heat,Atlanta Hawks,95 - 93,,2005-2006
04/03/2006 08:30,Milwaukee Bucks,New York Knicks,98 - 103,,2005-2006
04/03/2006 08:30,San Antonio Spurs,Portland Trail Blazers,101 - 81,,2005-2006
04/03/2006 09:00,Denver Nuggets,Orlando Magic,110 - 94,,2005-2006
04/03/2006 10:30,Los Angeles Lakers,Detroit Pistons,105 - 94,,2005-2006
05/03/2006 01:00,Philadelphia 76ers,Indiana Pacers,93 - 94,,2005-2006
05/03/2006 01:00,Washington Wizards,Sacramento Kings,117 - 107,,2005-2006
05/03/2006 03:30,Dallas Mavericks,Phoenix Suns,107 - 115,,2005-2006
05/03/2006 03:30,Minnesota Timberwolves,Golden State Warriors,103 - 90,,2005-2006
05/03/2006 06:00,Toronto Raptors,Boston Celtics,111 - 105,,2005-2006
05/03/2006 07:30,Cleveland Cavaliers,Chicago Bulls,91 - 72,,2005-2006
05/03/2006 08:30,Houston Rockets,Portland Trail Blazers,102 - 84,,2005-2006
05/03/2006 09:00,Los Angeles Clippers,Memphis Grizzlies,86 - 102,,2005-2006
05/03/2006 09:00,Seattle SuperSonics,Utah Jazz,113 - 81,,2005-2006
06/03/2006 07:30,Charlotte Bobcats,Miami Heat,105 - 106,OT,2005-2006
06/03/2006 07:30,New Jersey Nets,Sacramento Kings,84 - 109,,2005-2006
06/03/2006 08:00,New Orleans/Oklahoma City Hornets,Phoenix Suns,88 - 101,,2005-2006
06/03/2006 09:00,Denver Nuggets,Memphis Grizzlies,115 - 101,,2005-2006
06/03/2006 09:00,Utah Jazz,Orlando Magic,90 - 85,,2005-2006
06/03/2006 10:30,Los Angeles Lakers,San Antonio Spurs,96 - 103,,2005-2006
07/03/2006 07:00,Atlanta Hawks,Golden State Warriors,113 - 106,,2005-2006
07/03/2006 07:00,Cleveland Cavaliers,Toronto Raptors,106 - 99,,2005-2006
07/03/2006 07:00,Indiana Pacers,New York Knicks,92 - 107,,2005-2006
07/03/2006 07:00,Washington Wizards,Boston Celtics,115 - 116,OT,2005-2006
07/03/2006 08:00,Minnesota Timberwolves,Houston Rockets,87 - 93,,2005-2006
07/03/2006 08:30,Chicago Bulls,New Jersey Nets,95 - 87,,2005-2006
07/03/2006 08:30,Dallas Mavericks,Portland Trail Blazers,93 - 87,,2005-2006
07/03/2006 10:30,Los Angeles Clippers,San Antonio Spurs,98 - 85,,2005-2006
08/03/2006 07:00,Toronto Raptors,Cleveland Cavaliers,97 - 98,,2005-2006
08/03/2006 07:30,Boston Celtics,Philadelphia 76ers,104 - 101,,2005-2006
08/03/2006 07:30,Charlotte Bobcats,Golden State Warriors,104 - 101,,2005-2006
08/03/2006 07:30,Detroit Pistons,Chicago Bulls,106 - 101,,2005-2006
08/03/2006 07:30,Miami Heat,Washington Wizards,118 - 112,,2005-2006
08/03/2006 08:00,Milwaukee Bucks,Sacramento Kings,116 - 123,,2005-2006
08/03/2006 08:00,New Orleans/Oklahoma City Hornets,Los Angeles Lakers,107 - 113,,2005-2006
08/03/2006 08:30,Houston Rockets,Indiana Pacers,103 - 99,,2005-2006
08/03/2006 09:00,Utah Jazz,Minnesota Timberwolves,96 - 93,,2005-2006
08/03/2006 10:00,Seattle SuperSonics,Memphis Grizzlies,74 - 99,,2005-2006
09/03/2006 08:00,Philadelphia 76ers,Denver Nuggets,93 - 97,,2005-2006
09/03/2006 10:00,Portland Trail Blazers,Dallas Mavericks,92 - 109,,2005-2006
09/03/2006 10:30,Phoenix Suns,San Antonio Spurs,93 - 117,,2005-2006
10/03/2006 07:00,Orlando Magic,Cleveland Cavaliers,102 - 73,,2005-2006
10/03/2006 07:00,Toronto Raptors,Denver Nuggets,97 - 108,,2005-2006
10/03/2006 07:30,Boston Celtics,Milwaukee Bucks,86 - 92,,2005-2006
10/03/2006 07:30,Miami Heat,Golden State Warriors,106 - 111,,2005-2006
10/03/2006 08:00,New Orleans/Oklahoma City Hornets,Indiana Pacers,90 - 92,,2005-2006
10/03/2006 08:30,Chicago Bulls,Los Angeles Clippers,96 - 107,,2005-2006
10/03/2006 08:30,San Antonio Spurs,Los Angeles Lakers,92 - 100,,2005-2006
10/03/2006 10:00,Sacramento Kings,Memphis Grizzlies,105 - 93,,2005-2006
10/03/2006 10:30,Seattle SuperSonics,Minnesota Timberwolves,107 - 96,,2005-2006
11/03/2006 07:00,Atlanta Hawks,Chicago Bulls,90 - 95,,2005-2006
11/03/2006 07:00,Orlando Magic,Golden State Warriors,103 - 92,,2005-2006
11/03/2006 07:00,Washington Wizards,Detroit Pistons,110 - 92,,2005-2006
11/03/2006 07:30,Charlotte Bobcats,New York Knicks,116 - 109,,2005-2006
11/03/2006 08:30,Milwaukee Bucks,Los Angeles Clippers,98 - 106,,2005-2006
11/03/2006 09:00,Phoenix Suns,Minnesota Timberwolves,110 - 102,,2005-2006
11/03/2006 09:00,Utah Jazz,Dallas Mavericks,87 - 90,,2005-2006
12/03/2006 01:00,Miami Heat,Cleveland Cavaliers,98 - 92,,2005-2006
12/03/2006 03:30,Los Angeles Lakers,Seattle SuperSonics,113 - 120,,2005-2006
12/03/2006 03:30,San Antonio Spurs,Houston Rockets,88 - 81,,2005-2006
12/03/2006 04:00,Memphis Grizzlies,Philadelphia 76ers,91 - 94,,2005-2006
12/03/2006 06:00,Boston Celtics,Denver Nuggets,106 - 101,,2005-2006
12/03/2006 06:00,Detroit Pistons,Charlotte Bobcats,94 - 78,,2005-2006
12/03/2006 06:00,Toronto Raptors,Indiana Pacers,93 - 89,,2005-2006
12/03/2006 07:00,New Orleans/Oklahoma City Hornets,New Jersey Nets,84 - 95,,2005-2006
12/03/2006 09:00,Portland Trail Blazers,Phoenix Suns,111 - 101,,2005-2006
12/03/2006 09:00,Sacramento Kings,Dallas Mavericks,85 - 80,,2005-2006
13/03/2006 07:00,Indiana Pacers,Orlando Magic,97 - 83,,2005-2006
13/03/2006 07:30,New York Knicks,Denver Nuggets,96 - 108,,2005-2006
13/03/2006 08:00,Milwaukee Bucks,Atlanta Hawks,88 - 87,,2005-2006
13/03/2006 08:30,Houston Rockets,New Jersey Nets,77 - 90,,2005-2006
13/03/2006 10:30,Los Angeles Clippers,Minnesota Timberwolves,95 - 87,,2005-2006
14/03/2006 07:00,Philadelphia 76ers,Toronto Raptors,97 - 111,,2005-2006
14/03/2006 07:30,Charlotte Bobcats,Washington Wizards,114 - 119,,2005-2006
14/03/2006 07:30,Miami Heat,Utah Jazz,121 - 83,,2005-2006
14/03/2006 08:00,Memphis Grizzlies,Boston Celtics,93 - 76,,2005-2006
14/03/2006 08:30,Chicago Bulls,Portland Trail Blazers,95 - 66,,2005-2006
14/03/2006 08:30,Dallas Mavericks,Cleveland Cavaliers,91 - 87,,2005-2006
14/03/2006 08:30,San Antonio Spurs,New Orleans/Oklahoma City Hornets,96 - 81,,2005-2006
14/03/2006 10:00,Sacramento Kings,Los Angeles Lakers,114 - 98,,2005-2006
14/03/2006 10:00,Seattle SuperSonics,Phoenix Suns,120 - 129,,2005-2006
15/03/2006 07:00,Indiana Pacers,Denver Nuggets,99 - 101,,2005-2006
15/03/2006 07:00,Orlando Magic,Utah Jazz,114 - 108,OT,2005-2006
