Date,Home Team,Away Team,Result,Overtime,Season
13/01/2019 08:00,Denver Nuggets,Portland Trail Blazers,116 - 113,,2018-2019
13/01/2019 09:30,Los Angeles Lakers,Cleveland Cavaliers,95 - 101,,2018-2019
14/01/2019 07:30,Brooklyn Nets,Boston Celtics,109 - 102,,2018-2019
14/01/2019 08:00,Houston Rockets,Memphis Grizzlies,112 - 94,,2018-2019
14/01/2019 08:30,San Antonio Spurs,Charlotte Hornets,93 - 108,,2018-2019
14/01/2019 09:00,Utah Jazz,Detroit Pistons,100 - 94,,2018-2019
14/01/2019 10:00,Sacramento Kings,Portland Trail Blazers,115 - 107,,2018-2019
14/01/2019 10:30,Los Angeles Clippers,New Orleans Pelicans,117 - 121,,2018-2019
15/01/2019 07:00,Indiana Pacers,Phoenix Suns,131 - 97,,2018-2019
15/01/2019 07:00,Philadelphia 76ers,Minnesota Timberwolves,149 - 107,,2018-2019
15/01/2019 07:30,Atlanta Hawks,Oklahoma City Thunder,142 - 126,,2018-2019
15/01/2019 08:00,Milwaukee Bucks,Miami Heat,124 - 86,,2018-2019
15/01/2019 09:00,Denver Nuggets,Golden State Warriors,111 - 142,,2018-2019
15/01/2019 10:30,Los Angeles Lakers,Chicago Bulls,107 - 100,,2018-2019
16/01/2019 07:00,Detroit Pistons,Orlando Magic,120 - 115,OT,2018-2019
16/01/2019 08:00,Boston Celtics,Toronto Raptors,117 - 108,,2018-2019
16/01/2019 08:00,Houston Rockets,Brooklyn Nets,142 - 145,OT,2018-2019
16/01/2019 08:00,Memphis Grizzlies,Milwaukee Bucks,101 - 111,,2018-2019
16/01/2019 08:30,Dallas Mavericks,San Antonio Spurs,101 - 105,,2018-2019
16/01/2019 10:00,Portland Trail Blazers,Cleveland Cavaliers,129 - 112,,2018-2019
16/01/2019 10:30,Golden State Warriors,New Orleans Pelicans,147 - 140,,2018-2019
16/01/2019 10:30,Los Angeles Clippers,Utah Jazz,109 - 129,,2018-2019
17/01/2019 03:00,Washington Wizards,New York Knicks,101 - 100,,2018-2019
17/01/2019 07:00,Charlotte Hornets,Sacramento Kings,114 - 95,,2018-2019
17/01/2019 07:00,Indiana Pacers,Philadelphia 76ers,96 - 120,,2018-2019
17/01/2019 07:30,Toronto Raptors,Phoenix Suns,111 - 109,,2018-2019
17/01/2019 09:00,Denver Nuggets,Chicago Bulls,135 - 105,,2018-2019
17/01/2019 09:30,Oklahoma City Thunder,Los Angeles Lakers,128 - 138,OT,2018-2019
18/01/2019 07:00,Boston Celtics,Memphis Grizzlies,122 - 116,,2018-2019
18/01/2019 07:00,Detroit Pistons,Miami Heat,98 - 93,,2018-2019
18/01/2019 07:00,Orlando Magic,Brooklyn Nets,115 - 117,,2018-2019
18/01/2019 08:00,Minnesota Timberwolves,San Antonio Spurs,113 - 116,,2018-2019
18/01/2019 09:00,Utah Jazz,Cleveland Cavaliers,115 - 99,,2018-2019
18/01/2019 10:30,Los Angeles Clippers,Golden State Warriors,94 - 112,,2018-2019
18/01/2019 10:30,Portland Trail Blazers,New Orleans Pelicans,128 - 112,,2018-2019
19/01/2019 03:30,Philadelphia 76ers,Oklahoma City Thunder,115 - 117,,2018-2019
19/01/2019 05:00,Charlotte Hornets,Phoenix Suns,135 - 115,,2018-2019
19/01/2019 07:00,Detroit Pistons,Sacramento Kings,101 - 103,,2018-2019
19/01/2019 07:00,Indiana Pacers,Dallas Mavericks,111 - 99,,2018-2019
19/01/2019 07:00,Orlando Magic,Milwaukee Bucks,108 - 118,,2018-2019
19/01/2019 07:30,Atlanta Hawks,Boston Celtics,105 - 113,,2018-2019
19/01/2019 07:30,Toronto Raptors,Memphis Grizzlies,119 - 90,,2018-2019
19/01/2019 08:00,Chicago Bulls,Miami Heat,103 - 117,,2018-2019
19/01/2019 08:30,Houston Rockets,Los Angeles Lakers,138 - 134,OT,2018-2019
19/01/2019 10:00,Denver Nuggets,Cleveland Cavaliers,124 - 102,,2018-2019
20/01/2019 06:00,Indiana Pacers,Charlotte Hornets,120 - 95,,2018-2019
20/01/2019 07:00,Minnesota Timberwolves,Phoenix Suns,116 - 114,,2018-2019
20/01/2019 07:00,San Antonio Spurs,Los Angeles Clippers,95 - 103,,2018-2019
21/01/2019 12:30,New York Knicks,Oklahoma City Thunder,109 - 127,,2018-2019
21/01/2019 01:00,Cleveland Cavaliers,Chicago Bulls,88 - 104,,2018-2019
21/01/2019 02:00,Milwaukee Bucks,Dallas Mavericks,116 - 106,,2018-2019
21/01/2019 02:00,Washington Wizards,Detroit Pistons,101 - 87,,2018-2019
21/01/2019 03:00,Atlanta Hawks,Orlando Magic,103 - 122,,2018-2019
21/01/2019 03:30,Brooklyn Nets,Sacramento Kings,123 - 94,,2018-2019
21/01/2019 05:30,Memphis Grizzlies,New Orleans Pelicans,85 - 105,,2018-2019
21/01/2019 06:00,Boston Celtics,Miami Heat,107 - 99,,2018-2019
21/01/2019 08:00,Philadelphia 76ers,Houston Rockets,121 - 93,,2018-2019
21/01/2019 09:00,Utah Jazz,Portland Trail Blazers,104 - 109,,2018-2019
21/01/2019 10:30,Los Angeles Lakers,Golden State Warriors,111 - 130,,2018-2019
22/01/2019 07:00,Toronto Raptors,Sacramento Kings,120 - 105,,2018-2019
22/01/2019 08:00,Oklahoma City Thunder,Portland Trail Blazers,123 - 114,,2018-2019
22/01/2019 08:30,Dallas Mavericks,Los Angeles Clippers,106 - 98,,2018-2019
22/01/2019 09:00,Phoenix Suns,Minnesota Timberwolves,91 - 118,,2018-2019
23/01/2019 07:00,Indiana Pacers,Toronto Raptors,110 - 106,,2018-2019
23/01/2019 07:30,Boston Celtics,Cleveland Cavaliers,123 - 103,,2018-2019
23/01/2019 07:30,Brooklyn Nets,Orlando Magic,114 - 110,,2018-2019
23/01/2019 07:30,Miami Heat,Los Angeles Clippers,99 - 111,,2018-2019
23/01/2019 07:30,New York Knicks,Houston Rockets,110 - 114,,2018-2019
23/01/2019 08:00,Chicago Bulls,Atlanta Hawks,101 - 121,,2018-2019
23/01/2019 08:00,Memphis Grizzlies,Charlotte Hornets,107 - 118,,2018-2019
23/01/2019 08:00,New Orleans Pelicans,Detroit Pistons,94 - 98,,2018-2019
23/01/2019 08:00,Philadelphia 76ers,San Antonio Spurs,122 - 120,,2018-2019
23/01/2019 10:30,Utah Jazz,Denver Nuggets,114 - 108,,2018-2019
24/01/2019 08:00,Oklahoma City Thunder,New Orleans Pelicans,122 - 116,,2018-2019
24/01/2019 08:00,Washington Wizards,Golden State Warriors,118 - 126,,2018-2019
24/01/2019 09:00,Phoenix Suns,Portland Trail Blazers,106 - 120,,2018-2019
24/01/2019 10:30,Los Angeles Lakers,Minnesota Timberwolves,105 - 120,,2018-2019
25/01/2019 07:00,Orlando Magic,Washington Wizards,91 - 95,,2018-2019
25/01/2019 07:30,Brooklyn Nets,New York Knicks,109 - 99,,2018-2019
25/01/2019 07:30,Cleveland Cavaliers,Miami Heat,94 - 100,,2018-2019
25/01/2019 08:00,Chicago Bulls,Los Angeles Clippers,101 - 106,,2018-2019
25/01/2019 08:00,Houston Rockets,Toronto Raptors,121 - 119,,2018-2019
25/01/2019 08:00,Memphis Grizzlies,Sacramento Kings,96 - 99,,2018-2019
25/01/2019 08:30,Dallas Mavericks,Detroit Pistons,106 - 101,,2018-2019
25/01/2019 08:30,Milwaukee Bucks,Charlotte Hornets,108 - 99,,2018-2019
25/01/2019 09:00,Denver Nuggets,Phoenix Suns,132 - 95,,2018-2019
25/01/2019 09:00,Utah Jazz,Minnesota Timberwolves,106 - 102,,2018-2019
26/01/2019 06:00,New Orleans Pelicans,San Antonio Spurs,114 - 126,,2018-2019
26/01/2019 08:00,Memphis Grizzlies,Indiana Pacers,106 - 103,,2018-2019
26/01/2019 08:30,Boston Celtics,Golden State Warriors,111 - 115,,2018-2019
26/01/2019 09:00,Denver Nuggets,Philadelphia 76ers,126 - 110,,2018-2019
26/01/2019 10:00,Portland Trail Blazers,Atlanta Hawks,120 - 111,,2018-2019
27/01/2019 03:30,Chicago Bulls,Cleveland Cavaliers,101 - 104,,2018-2019
27/01/2019 03:30,Los Angeles Clippers,Sacramento Kings,122 - 108,,2018-2019
27/01/2019 06:00,Oklahoma City Thunder,Milwaukee Bucks,118 - 112,,2018-2019
27/01/2019 07:00,Dallas Mavericks,Toronto Raptors,120 - 123,,2018-2019
27/01/2019 07:00,Houston Rockets,Orlando Magic,103 - 98,,2018-2019
27/01/2019 07:00,Minnesota Timberwolves,Utah Jazz,111 - 125,,2018-2019
27/01/2019 07:00,San Antonio Spurs,Washington Wizards,132 - 119,,2018-2019
27/01/2019 07:30,New York Knicks,Miami Heat,97 - 106,,2018-2019
27/01/2019 09:30,Los Angeles Lakers,Phoenix Suns,116 - 102,,2018-2019
28/01/2019 07:00,Charlotte Hornets,New York Knicks,101 - 92,,2018-2019
28/01/2019 07:00,Indiana Pacers,Golden State Warriors,100 - 132,,2018-2019
28/01/2019 07:30,Boston Celtics,Brooklyn Nets,112 - 104,,2018-2019
28/01/2019 08:00,Memphis Grizzlies,Denver Nuggets,92 - 95,,2018-2019
28/01/2019 10:30,Los Angeles Clippers,Atlanta Hawks,118 - 123,,2018-2019
29/01/2019 07:00,Cleveland Cavaliers,Washington Wizards,116 - 113,,2018-2019
29/01/2019 07:00,Detroit Pistons,Milwaukee Bucks,105 - 115,,2018-2019
29/01/2019 07:00,Orlando Magic,Oklahoma City Thunder,117 - 126,,2018-2019
29/01/2019 07:30,Brooklyn Nets,Chicago Bulls,122 - 117,,2018-2019
29/01/2019 08:00,Houston Rockets,New Orleans Pelicans,116 - 121,,2018-2019
29/01/2019 08:30,San Antonio Spurs,Phoenix Suns,126 - 124,,2018-2019
29/01/2019 10:30,Los Angeles Lakers,Philadelphia 76ers,105 - 121,,2018-2019
30/01/2019 07:30,Boston Celtics,Charlotte Hornets,126 - 94,,2018-2019
30/01/2019 07:30,Miami Heat,Chicago Bulls,89 - 105,,2018-2019
30/01/2019 07:30,New York Knicks,Dallas Mavericks,90 - 114,,2018-2019
30/01/2019 08:00,Minnesota Timberwolves,Memphis Grizzlies,99 - 97,OT,2018-2019
30/01/2019 08:00,New Orleans Pelicans,Denver Nuggets,99 - 105,,2018-2019
30/01/2019 08:00,Washington Wizards,Indiana Pacers,107 - 89,,2018-2019
30/01/2019 10:00,Sacramento Kings,Atlanta Hawks,135 - 113,,2018-2019
30/01/2019 10:30,Portland Trail Blazers,Utah Jazz,132 - 105,,2018-2019
31/01/2019 07:00,Detroit Pistons,Dallas Mavericks,93 - 89,,2018-2019
31/01/2019 07:00,Orlando Magic,Indiana Pacers,107 - 100,,2018-2019
31/01/2019 08:00,Toronto Raptors,Milwaukee Bucks,92 - 105,,2018-2019
31/01/2019 08:30,San Antonio Spurs,Brooklyn Nets,117 - 114,,2018-2019
31/01/2019 10:30,Golden State Warriors,Philadelphia 76ers,104 - 113,,2018-2019
31/01/2019 10:30,Los Angeles Clippers,Los Angeles Lakers,120 - 123,OT,2018-2019
01/02/2019 07:00,Charlotte Hornets,Memphis Grizzlies,100 - 92,,2018-2019
01/02/2019 07:30,New York Knicks,Boston Celtics,99 - 113,,2018-2019
01/02/2019 08:00,Miami Heat,Oklahoma City Thunder,102 - 118,,2018-2019
01/02/2019 09:00,Utah Jazz,Atlanta Hawks,128 - 112,,2018-2019
01/02/2019 10:00,Denver Nuggets,Houston Rockets,136 - 122,,2018-2019
02/02/2019 05:00,Detroit Pistons,Los Angeles Clippers,101 - 111,,2018-2019
02/02/2019 07:00,Charlotte Hornets,Chicago Bulls,125 - 118,,2018-2019
02/02/2019 07:00,Orlando Magic,Brooklyn Nets,102 - 89,,2018-2019
02/02/2019 07:00,Washington Wizards,Milwaukee Bucks,115 - 131,,2018-2019
02/02/2019 07:30,Cleveland Cavaliers,Dallas Mavericks,98 - 111,,2018-2019
02/02/2019 07:30,Miami Heat,Indiana Pacers,88 - 95,,2018-2019
02/02/2019 08:30,Golden State Warriors,Los Angeles Lakers,115 - 101,,2018-2019
02/02/2019 08:30,San Antonio Spurs,New Orleans Pelicans,113 - 108,,2018-2019
02/02/2019 09:00,Minnesota Timberwolves,Denver Nuggets,106 - 107,,2018-2019
02/02/2019 09:00,Phoenix Suns,Atlanta Hawks,112 - 118,,2018-2019
02/02/2019 09:00,Utah Jazz,Houston Rockets,98 - 125,,2018-2019
02/02/2019 10:00,Sacramento Kings,Philadelphia 76ers,115 - 108,,2018-2019
03/02/2019 01:00,New York Knicks,Memphis Grizzlies,84 - 96,,2018-2019
03/02/2019 02:00,Boston Celtics,Oklahoma City Thunder,134 - 129,,2018-2019
03/02/2019 03:00,Toronto Raptors,Los Angeles Clippers,121 - 103,,2018-2019
04/02/2019 07:00,Detroit Pistons,Denver Nuggets,129 - 103,,2018-2019
04/02/2019 07:00,Washington Wizards,Atlanta Hawks,129 - 137,,2018-2019
04/02/2019 07:30,Brooklyn Nets,Milwaukee Bucks,94 - 113,,2018-2019
04/02/2019 08:00,New Orleans Pelicans,Indiana Pacers,107 - 109,,2018-2019
04/02/2019 09:00,Phoenix Suns,Houston Rockets,110 - 118,,2018-2019
04/02/2019 10:00,Sacramento Kings,San Antonio Spurs,127 - 112,,2018-2019
05/02/2019 07:00,Charlotte Hornets,Los Angeles Clippers,115 - 117,,2018-2019
05/02/2019 07:00,Cleveland Cavaliers,Boston Celtics,96 - 103,,2018-2019
05/02/2019 07:00,Indiana Pacers,Los Angeles Lakers,136 - 94,,2018-2019
05/02/2019 07:30,New York Knicks,Detroit Pistons,92 - 105,,2018-2019
05/02/2019 08:00,Memphis Grizzlies,Minnesota Timberwolves,108 - 106,,2018-2019
05/02/2019 08:00,Oklahoma City Thunder,Orlando Magic,132 - 122,,2018-2019
05/02/2019 08:00,Philadelphia 76ers,Toronto Raptors,107 - 119,,2018-2019
05/02/2019 10:30,Portland Trail Blazers,Miami Heat,108 - 118,,2018-2019
06/02/2019 07:30,Brooklyn Nets,Denver Nuggets,135 - 130,,2018-2019
06/02/2019 08:00,Chicago Bulls,New Orleans Pelicans,120 - 125,,2018-2019
06/02/2019 08:00,Milwaukee Bucks,Washington Wizards,148 - 129,,2018-2019
06/02/2019 08:30,Dallas Mavericks,Charlotte Hornets,99 - 93,,2018-2019
06/02/2019 09:00,Utah Jazz,Phoenix Suns,116 - 88,,2018-2019
06/02/2019 10:00,Sacramento Kings,Houston Rockets,101 - 127,,2018-2019
06/02/2019 10:30,Golden State Warriors,San Antonio Spurs,141 - 102,,2018-2019
07/02/2019 07:00,Indiana Pacers,Los Angeles Clippers,116 - 92,,2018-2019
07/02/2019 07:00,Orlando Magic,Minnesota Timberwolves,122 - 112,,2018-2019
07/02/2019 07:30,Atlanta Hawks,Toronto Raptors,101 - 119,,2018-2019
07/02/2019 08:00,Boston Celtics,Los Angeles Lakers,128 - 129,,2018-2019
07/02/2019 08:00,Oklahoma City Thunder,Memphis Grizzlies,117 - 95,,2018-2019
07/02/2019 10:30,Portland Trail Blazers,San Antonio Spurs,127 - 118,,2018-2019
08/02/2019 07:00,Detroit Pistons,New York Knicks,120 - 103,,2018-2019
08/02/2019 07:00,Philadelphia 76ers,Denver Nuggets,117 - 110,,2018-2019
08/02/2019 07:00,Washington Wizards,Cleveland Cavaliers,119 - 106,,2018-2019
08/02/2019 07:30,Brooklyn Nets,Chicago Bulls,106 - 125,,2018-2019
08/02/2019 08:30,Dallas Mavericks,Milwaukee Bucks,107 - 122,,2018-2019
08/02/2019 09:00,Phoenix Suns,Golden State Warriors,107 - 117,,2018-2019
08/02/2019 09:30,New Orleans Pelicans,Minnesota Timberwolves,122 - 117,,2018-2019
08/02/2019 10:00,Sacramento Kings,Miami Heat,102 - 96,,2018-2019
09/02/2019 05:00,Utah Jazz,San Antonio Spurs,125 - 105,,2018-2019
09/02/2019 07:00,Indiana Pacers,Cleveland Cavaliers,105 - 90,,2018-2019
09/02/2019 07:30,Atlanta Hawks,Charlotte Hornets,120 - 129,,2018-2019
09/02/2019 07:30,New York Knicks,Toronto Raptors,99 - 104,,2018-2019
09/02/2019 08:00,Boston Celtics,Los Angeles Clippers,112 - 123,,2018-2019
09/02/2019 08:00,Chicago Bulls,Washington Wizards,125 - 134,,2018-2019
09/02/2019 08:00,Memphis Grizzlies,New Orleans Pelicans,99 - 90,,2018-2019
09/02/2019 08:30,Houston Rockets,Oklahoma City Thunder,112 - 117,,2018-2019
09/02/2019 09:00,Milwaukee Bucks,Orlando Magic,83 - 103,,2018-2019
10/02/2019 03:00,Dallas Mavericks,Portland Trail Blazers,102 - 101,,2018-2019
10/02/2019 03:30,Philadelphia 76ers,Los Angeles Lakers,143 - 120,,2018-2019
10/02/2019 06:00,Sacramento Kings,Phoenix Suns,117 - 104,,2018-2019
10/02/2019 07:30,Atlanta Hawks,Orlando Magic,108 - 124,,2018-2019
10/02/2019 08:30,Golden State Warriors,Miami Heat,120 - 118,,2018-2019
11/02/2019 07:00,Cleveland Cavaliers,New York Knicks,107 - 104,,2018-2019
11/02/2019 07:00,Detroit Pistons,Washington Wizards,121 - 112,,2018-2019
11/02/2019 07:00,Indiana Pacers,Charlotte Hornets,99 - 90,,2018-2019
11/02/2019 07:30,Toronto Raptors,Brooklyn Nets,127 - 125,,2018-2019
11/02/2019 08:00,Chicago Bulls,Milwaukee Bucks,99 - 112,,2018-2019
11/02/2019 08:00,Houston Rockets,Dallas Mavericks,120 - 104,,2018-2019
11/02/2019 08:00,Minnesota Timberwolves,Los Angeles Clippers,130 - 120,,2018-2019
11/02/2019 08:00,Oklahoma City Thunder,Portland Trail Blazers,120 - 111,,2018-2019
11/02/2019 09:00,Denver Nuggets,Miami Heat,103 - 87,,2018-2019
12/02/2019 07:30,Atlanta Hawks,Los Angeles Lakers,117 - 113,,2018-2019
12/02/2019 08:00,Memphis Grizzlies,San Antonio Spurs,107 - 108,,2018-2019
12/02/2019 08:00,New Orleans Pelicans,Orlando Magic,88 - 118,,2018-2019
12/02/2019 08:00,Philadelphia 76ers,Boston Celtics,109 - 112,,2018-2019
12/02/2019 10:30,Golden State Warriors,Utah Jazz,115 - 108,,2018-2019
13/02/2019 07:00,Cleveland Cavaliers,Brooklyn Nets,139 - 148,3OT,2018-2019
13/02/2019 07:00,Indiana Pacers,Milwaukee Bucks,97 - 106,,2018-2019
13/02/2019 07:30,Boston Celtics,Detroit Pistons,118 - 110,,2018-2019
13/02/2019 07:30,New York Knicks,Philadelphia 76ers,111 - 126,,2018-2019
13/02/2019 07:30,Toronto Raptors,Washington Wizards,129 - 120,,2018-2019
13/02/2019 08:00,Chicago Bulls,Memphis Grizzlies,122 - 110,,2018-2019
13/02/2019 08:00,Minnesota Timberwolves,Houston Rockets,121 - 111,,2018-2019
13/02/2019 08:30,Dallas Mavericks,Miami Heat,101 - 112,,2018-2019
13/02/2019 09:00,Denver Nuggets,Sacramento Kings,120 - 118,,2018-2019
13/02/2019 10:30,Los Angeles Clippers,Phoenix Suns,134 - 107,,2018-2019
13/02/2019 10:30,Portland Trail Blazers,Golden State Warriors,129 - 107,,2018-2019
14/02/2019 07:00,Orlando Magic,Charlotte Hornets,127 - 89,,2018-2019
14/02/2019 07:30,Atlanta Hawks,New York Knicks,91 - 106,,2018-2019
14/02/2019 08:00,New Orleans Pelicans,Oklahoma City Thunder,131 - 122,,2018-2019
21/02/2019 07:00,Cleveland Cavaliers,Phoenix Suns,111 - 98,,2018-2019
21/02/2019 07:00,Philadelphia 76ers,Miami Heat,106 - 102,,2018-2019
21/02/2019 07:30,Brooklyn Nets,Portland Trail Blazers,99 - 113,,2018-2019
21/02/2019 08:00,Milwaukee Bucks,Boston Celtics,98 - 97,,2018-2019
21/02/2019 10:30,Golden State Warriors,Sacramento Kings,125 - 123,,2018-2019
21/02/2019 10:30,Los Angeles Lakers,Houston Rockets,111 - 106,,2018-2019
22/02/2019 07:00,Charlotte Hornets,Washington Wizards,123 - 110,,2018-2019
22/02/2019 07:00,Indiana Pacers,New Orleans Pelicans,126 - 111,,2018-2019
22/02/2019 07:00,Orlando Magic,Chicago Bulls,109 - 110,,2018-2019
22/02/2019 07:00,Toronto Raptors,San Antonio Spurs,120 - 117,,2018-2019
22/02/2019 07:30,Atlanta Hawks,Detroit Pistons,122 - 125,,2018-2019
22/02/2019 07:30,New York Knicks,Minnesota Timberwolves,104 - 115,,2018-2019
22/02/2019 08:00,Memphis Grizzlies,Los Angeles Clippers,106 - 112,,2018-2019
22/02/2019 08:30,Dallas Mavericks,Denver Nuggets,104 - 114,,2018-2019
22/02/2019 09:30,Oklahoma City Thunder,Utah Jazz,148 - 147,2OT,2018-2019
23/02/2019 01:00,Philadelphia 76ers,Portland Trail Blazers,115 - 130,,2018-2019
23/02/2019 07:00,Atlanta Hawks,Phoenix Suns,120 - 112,,2018-2019
23/02/2019 07:00,Charlotte Hornets,Brooklyn Nets,115 - 117,,2018-2019
23/02/2019 07:00,Cleveland Cavaliers,Memphis Grizzlies,112 - 107,,2018-2019
23/02/2019 07:00,New Orleans Pelicans,Los Angeles Lakers,128 - 115,,2018-2019
23/02/2019 07:00,Washington Wizards,Indiana Pacers,112 - 119,,2018-2019
23/02/2019 07:30,Miami Heat,Detroit Pistons,96 - 119,,2018-2019
23/02/2019 08:00,Chicago Bulls,Boston Celtics,126 - 116,,2018-2019
23/02/2019 08:00,Oklahoma City Thunder,Sacramento Kings,116 - 119,,2018-2019
23/02/2019 08:30,Golden State Warriors,Houston Rockets,112 - 118,,2018-2019
23/02/2019 08:30,Milwaukee Bucks,Minnesota Timberwolves,140 - 128,,2018-2019
23/02/2019 10:00,Utah Jazz,Dallas Mavericks,125 - 109,,2018-2019
24/02/2019 03:30,Toronto Raptors,Orlando Magic,98 - 113,,2018-2019
24/02/2019 05:00,Denver Nuggets,Los Angeles Clippers,123 - 96,,2018-2019
24/02/2019 07:30,New York Knicks,San Antonio Spurs,130 - 118,,2018-2019
25/02/2019 07:00,Charlotte Hornets,Golden State Warriors,110 - 121,,2018-2019
25/02/2019 07:00,Cleveland Cavaliers,Portland Trail Blazers,110 - 123,,2018-2019
25/02/2019 07:00,Detroit Pistons,Indiana Pacers,113 - 109,,2018-2019
25/02/2019 07:30,Brooklyn Nets,San Antonio Spurs,101 - 85,,2018-2019
25/02/2019 07:30,Miami Heat,Phoenix Suns,121 - 124,,2018-2019
25/02/2019 08:00,Chicago Bulls,Milwaukee Bucks,106 - 117,,2018-2019
25/02/2019 08:00,Houston Rockets,Atlanta Hawks,119 - 111,,2018-2019
25/02/2019 08:00,Memphis Grizzlies,Los Angeles Lakers,110 - 105,,2018-2019
25/02/2019 08:00,Minnesota Timberwolves,Sacramento Kings,112 - 105,,2018-2019
25/02/2019 08:00,New Orleans Pelicans,Philadelphia 76ers,110 - 111,,2018-2019
25/02/2019 10:30,Los Angeles Clippers,Dallas Mavericks,121 - 112,,2018-2019
26/02/2019 07:30,New York Knicks,Orlando Magic,108 - 103,,2018-2019
26/02/2019 08:00,Toronto Raptors,Boston Celtics,118 - 95,,2018-2019
26/02/2019 10:30,Denver Nuggets,Oklahoma City Thunder,121 - 112,,2018-2019
27/02/2019 07:00,Charlotte Hornets,Houston Rockets,113 - 118,,2018-2019
27/02/2019 07:30,Atlanta Hawks,Minnesota Timberwolves,131 - 123,OT,2018-2019
27/02/2019 07:30,Brooklyn Nets,Washington Wizards,116 - 125,,2018-2019
27/02/2019 07:30,Miami Heat,Golden State Warriors,126 - 125,,2018-2019
27/02/2019 08:00,Boston Celtics,Portland Trail Blazers,92 - 97,,2018-2019
27/02/2019 08:00,Memphis Grizzlies,Chicago Bulls,107 - 109,,2018-2019
27/02/2019 08:30,Dallas Mavericks,Indiana Pacers,110 - 101,,2018-2019
27/02/2019 08:30,San Antonio Spurs,Detroit Pistons,105 - 93,,2018-2019
27/02/2019 09:00,Utah Jazz,Los Angeles Clippers,111 - 105,,2018-2019
27/02/2019 10:00,Sacramento Kings,Milwaukee Bucks,140 - 141,OT,2018-2019
27/02/2019 10:30,Los Angeles Lakers,New Orleans Pelicans,125 - 119,,2018-2019
28/02/2019 07:00,Indiana Pacers,Minnesota Timberwolves,122 - 115,,2018-2019
28/02/2019 07:00,Orlando Magic,Golden State Warriors,103 - 96,,2018-2019
28/02/2019 07:30,New York Knicks,Cleveland Cavaliers,118 - 125,,2018-2019
28/02/2019 08:00,Houston Rockets,Miami Heat,121 - 118,,2018-2019
28/02/2019 08:00,Oklahoma City Thunder,Philadelphia 76ers,104 - 108,,2018-2019
28/02/2019 10:30,Denver Nuggets,Utah Jazz,104 - 111,,2018-2019
01/03/2019 07:30,Atlanta Hawks,Chicago Bulls,161 - 168,4OT,2018-2019
01/03/2019 07:30,Brooklyn Nets,Charlotte Hornets,112 - 123,,2018-2019
01/03/2019 08:00,Boston Celtics,Washington Wizards,107 - 96,,2018-2019
01/03/2019 08:00,Toronto Raptors,Portland Trail Blazers,119 - 117,,2018-2019
01/03/2019 09:00,Phoenix Suns,New Orleans Pelicans,116 - 130,,2018-2019
01/03/2019 10:00,Sacramento Kings,Los Angeles Clippers,109 - 116,,2018-2019
01/03/2019 10:30,Los Angeles Lakers,Milwaukee Bucks,120 - 131,,2018-2019
02/03/2019 05:00,Cleveland Cavaliers,Detroit Pistons,93 - 129,,2018-2019
02/03/2019 07:00,Indiana Pacers,Orlando Magic,112 - 117,,2018-2019
02/03/2019 07:30,Miami Heat,Brooklyn Nets,117 - 88,,2018-2019
02/03/2019 08:30,Dallas Mavericks,Memphis Grizzlies,81 - 111,,2018-2019
02/03/2019 08:30,Philadelphia 76ers,Golden State Warriors,117 - 120,,2018-2019
02/03/2019 08:30,San Antonio Spurs,Oklahoma City Thunder,116 - 102,,2018-2019
02/03/2019 09:00,Denver Nuggets,New Orleans Pelicans,112 - 120,,2018-2019
02/03/2019 09:00,Phoenix Suns,Los Angeles Lakers,118 - 109,,2018-2019
02/03/2019 09:00,Utah Jazz,Milwaukee Bucks,115 - 111,,2018-2019
03/03/2019 01:00,Charlotte Hornets,Portland Trail Blazers,108 - 118,,2018-2019
03/03/2019 03:30,Boston Celtics,Houston Rockets,104 - 115,,2018-2019
03/03/2019 03:30,Chicago Bulls,Atlanta Hawks,118 - 123,,2018-2019
03/03/2019 03:30,Los Angeles Clippers,New York Knicks,128 - 107,,2018-2019
03/03/2019 06:00,Cleveland Cavaliers,Orlando Magic,107 - 93,,2018-2019
03/03/2019 06:00,Detroit Pistons,Toronto Raptors,112 - 107,OT,2018-2019
03/03/2019 06:00,Washington Wizards,Minnesota Timberwolves,135 - 121,,2018-2019
03/03/2019 07:00,Oklahoma City Thunder,Memphis Grizzlies,99 - 95,,2018-2019
04/03/2019 07:30,Brooklyn Nets,Dallas Mavericks,127 - 88,,2018-2019
04/03/2019 07:30,Miami Heat,Atlanta Hawks,114 - 113,,2018-2019
04/03/2019 08:30,San Antonio Spurs,Denver Nuggets,104 - 103,,2018-2019
04/03/2019 09:00,Phoenix Suns,Milwaukee Bucks,114 - 105,,2018-2019
04/03/2019 09:00,Utah Jazz,New Orleans Pelicans,112 - 115,,2018-2019
04/03/2019 10:00,Sacramento Kings,New York Knicks,115 - 108,,2018-2019
04/03/2019 10:30,Los Angeles Lakers,Los Angeles Clippers,105 - 113,,2018-2019
05/03/2019 07:00,Indiana Pacers,Chicago Bulls,105 - 96,,2018-2019
05/03/2019 07:00,Philadelphia 76ers,Orlando Magic,114 - 106,,2018-2019
05/03/2019 08:00,Memphis Grizzlies,Portland Trail Blazers,120 - 111,,2018-2019
05/03/2019 08:00,Minnesota Timberwolves,Oklahoma City Thunder,131 - 120,,2018-2019
05/03/2019 08:00,Toronto Raptors,Houston Rockets,95 - 107,,2018-2019
05/03/2019 10:30,Golden State Warriors,Boston Celtics,95 - 128,,2018-2019
