Date,Home Team,Away Team,Result,Overtime,Season
29/01/2005 09:00,Utah Jazz,New Jersey Nets,82 - 99,,2004-2005
29/01/2005 10:30,Los Angeles Clippers,Golden State Warriors,96 - 85,,2004-2005
30/01/2005 01:00,Miami Heat,Houston Rockets,104 - 95,,2004-2005
30/01/2005 03:30,Minnesota Timberwolves,Sacramento Kings,84 - 94,,2004-2005
30/01/2005 04:30,Toronto Raptors,Phoenix Suns,105 - 123,,2004-2005
30/01/2005 06:30,Cleveland Cavaliers,Milwaukee Bucks,104 - 87,,2004-2005
30/01/2005 09:30,Los Angeles Lakers,Charlotte Bobcats,101 - 90,,2004-2005
31/01/2005 07:00,Boston Celtics,Houston Rockets,94 - 97,,2004-2005
31/01/2005 07:00,Philadelphia 76ers,Indiana Pacers,89 - 88,,2004-2005
31/01/2005 07:30,Atlanta Hawks,Orlando Magic,80 - 79,,2004-2005
31/01/2005 08:00,New Orleans Hornets,Memphis Grizzlies,91 - 98,,2004-2005
31/01/2005 10:00,Seattle SuperSonics,San Antonio Spurs,84 - 103,,2004-2005
31/01/2005 10:30,Los Angeles Clippers,New York Knicks,96 - 89,,2004-2005
01/02/2005 07:00,Orlando Magic,Cleveland Cavaliers,105 - 102,,2004-2005
01/02/2005 07:00,Washington Wizards,Detroit Pistons,96 - 105,,2004-2005
01/02/2005 07:30,New Jersey Nets,Chicago Bulls,107 - 97,,2004-2005
01/02/2005 08:00,Memphis Grizzlies,Phoenix Suns,108 - 97,,2004-2005
01/02/2005 08:00,Milwaukee Bucks,Minnesota Timberwolves,91 - 86,,2004-2005
01/02/2005 08:30,Dallas Mavericks,Miami Heat,109 - 104,,2004-2005
01/02/2005 09:00,Denver Nuggets,New York Knicks,96 - 76,,2004-2005
01/02/2005 09:00,Utah Jazz,Charlotte Bobcats,105 - 109,,2004-2005
01/02/2005 10:00,Sacramento Kings,Seattle SuperSonics,101 - 106,,2004-2005
01/02/2005 10:30,Los Angeles Lakers,Portland Trail Blazers,92 - 79,,2004-2005
02/02/2005 07:00,Boston Celtics,New Jersey Nets,110 - 89,,2004-2005
02/02/2005 07:00,Indiana Pacers,Toronto Raptors,97 - 98,,2004-2005
02/02/2005 07:00,Philadelphia 76ers,Houston Rockets,95 - 118,,2004-2005
02/02/2005 07:30,Detroit Pistons,Atlanta Hawks,99 - 84,,2004-2005
02/02/2005 08:00,Minnesota Timberwolves,Phoenix Suns,79 - 108,,2004-2005
02/02/2005 08:00,New Orleans Hornets,Dallas Mavericks,82 - 90,,2004-2005
02/02/2005 10:00,Portland Trail Blazers,Denver Nuggets,97 - 94,,2004-2005
02/02/2005 10:30,Golden State Warriors,Sacramento Kings,107 - 111,OT,2004-2005
03/02/2005 08:00,Memphis Grizzlies,Los Angeles Clippers,103 - 106,,2004-2005
03/02/2005 08:00,Miami Heat,Cleveland Cavaliers,100 - 88,,2004-2005
03/02/2005 10:30,Los Angeles Lakers,San Antonio Spurs,91 - 103,,2004-2005
04/02/2005 07:00,Indiana Pacers,Dallas Mavericks,95 - 94,,2004-2005
04/02/2005 07:00,Philadelphia 76ers,Atlanta Hawks,103 - 85,,2004-2005
04/02/2005 07:00,Toronto Raptors,Washington Wizards,103 - 100,,2004-2005
04/02/2005 07:30,Boston Celtics,Orlando Magic,112 - 100,,2004-2005
04/02/2005 08:30,Milwaukee Bucks,Los Angeles Clippers,92 - 90,,2004-2005
04/02/2005 09:30,Minnesota Timberwolves,Houston Rockets,113 - 119,OT,2004-2005
04/02/2005 10:00,Portland Trail Blazers,Charlotte Bobcats,101 - 89,,2004-2005
04/02/2005 10:00,Sacramento Kings,New York Knicks,116 - 115,,2004-2005
04/02/2005 10:30,Golden State Warriors,New Orleans Hornets,90 - 82,,2004-2005
05/02/2005 01:00,New Jersey Nets,Detroit Pistons,107 - 85,,2004-2005
05/02/2005 07:00,Atlanta Hawks,Indiana Pacers,79 - 84,,2004-2005
05/02/2005 07:00,Washington Wizards,Milwaukee Bucks,112 - 94,,2004-2005
05/02/2005 07:30,Cleveland Cavaliers,Orlando Magic,101 - 92,,2004-2005
05/02/2005 07:30,Miami Heat,Chicago Bulls,108 - 97,,2004-2005
05/02/2005 09:00,Denver Nuggets,Golden State Warriors,107 - 91,,2004-2005
05/02/2005 09:00,Phoenix Suns,New York Knicks,114 - 106,,2004-2005
05/02/2005 09:00,Utah Jazz,New Orleans Hornets,108 - 92,,2004-2005
05/02/2005 10:00,Portland Trail Blazers,Sacramento Kings,114 - 108,,2004-2005
05/02/2005 10:00,Seattle SuperSonics,Charlotte Bobcats,113 - 99,,2004-2005
06/02/2005 01:00,Minnesota Timberwolves,Boston Celtics,100 - 103,,2004-2005
06/02/2005 01:00,Philadelphia 76ers,Los Angeles Clippers,106 - 104,,2004-2005
06/02/2005 01:00,Toronto Raptors,Dallas Mavericks,113 - 122,,2004-2005
06/02/2005 03:30,Houston Rockets,Los Angeles Lakers,103 - 102,,2004-2005
07/02/2005 07:00,Washington Wizards,Indiana Pacers,108 - 104,,2004-2005
07/02/2005 07:30,Atlanta Hawks,Los Angeles Lakers,114 - 108,,2004-2005
07/02/2005 07:30,Miami Heat,Golden State Warriors,105 - 96,,2004-2005
07/02/2005 07:30,New Jersey Nets,Philadelphia 76ers,107 - 97,OT,2004-2005
07/02/2005 09:00,Utah Jazz,New York Knicks,99 - 102,OT,2004-2005
08/02/2005 07:00,Charlotte Bobcats,San Antonio Spurs,85 - 104,,2004-2005
08/02/2005 07:00,Cleveland Cavaliers,Toronto Raptors,104 - 91,,2004-2005
08/02/2005 07:00,Orlando Magic,Golden State Warriors,109 - 113,,2004-2005
08/02/2005 08:00,Memphis Grizzlies,Minnesota Timberwolves,108 - 96,,2004-2005
08/02/2005 08:00,Milwaukee Bucks,Boston Celtics,121 - 97,,2004-2005
08/02/2005 08:30,Dallas Mavericks,Chicago Bulls,100 - 107,,2004-2005
08/02/2005 09:00,Denver Nuggets,Utah Jazz,97 - 87,,2004-2005
08/02/2005 10:00,Sacramento Kings,Phoenix Suns,123 - 125,,2004-2005
08/02/2005 10:00,Seattle SuperSonics,New Orleans Hornets,108 - 91,,2004-2005
09/02/2005 07:00,Boston Celtics,Los Angeles Clippers,94 - 89,,2004-2005
09/02/2005 07:00,Indiana Pacers,Charlotte Bobcats,94 - 87,,2004-2005
09/02/2005 07:00,Philadelphia 76ers,Memphis Grizzlies,95 - 98,,2004-2005
09/02/2005 07:00,Toronto Raptors,Milwaukee Bucks,107 - 110,,2004-2005
09/02/2005 07:00,Washington Wizards,San Antonio Spurs,95 - 87,,2004-2005
09/02/2005 07:30,New Jersey Nets,Los Angeles Lakers,103 - 104,OT,2004-2005
09/02/2005 07:30,New York Knicks,Miami Heat,110 - 116,OT,2004-2005
09/02/2005 08:00,Minnesota Timberwolves,Denver Nuggets,98 - 92,,2004-2005
09/02/2005 08:30,Houston Rockets,Chicago Bulls,105 - 92,,2004-2005
09/02/2005 10:00,Portland Trail Blazers,New Orleans Hornets,80 - 91,,2004-2005
10/02/2005 07:00,Orlando Magic,Atlanta Hawks,101 - 96,,2004-2005
10/02/2005 08:00,Detroit Pistons,Los Angeles Lakers,103 - 81,,2004-2005
10/02/2005 10:30,Seattle SuperSonics,Sacramento Kings,115 - 107,,2004-2005
11/02/2005 07:00,Charlotte Bobcats,Miami Heat,87 - 97,,2004-2005
11/02/2005 07:00,Indiana Pacers,Houston Rockets,83 - 91,,2004-2005
11/02/2005 07:00,Toronto Raptors,Philadelphia 76ers,91 - 106,,2004-2005
11/02/2005 07:00,Washington Wizards,Los Angeles Clippers,94 - 91,,2004-2005
11/02/2005 07:30,Boston Celtics,New York Knicks,111 - 94,,2004-2005
11/02/2005 07:30,New Jersey Nets,San Antonio Spurs,91 - 101,,2004-2005
11/02/2005 08:00,Cleveland Cavaliers,Denver Nuggets,101 - 106,,2004-2005
11/02/2005 08:00,Memphis Grizzlies,Portland Trail Blazers,88 - 82,,2004-2005
11/02/2005 08:00,New Orleans Hornets,Golden State Warriors,111 - 108,,2004-2005
11/02/2005 09:00,Phoenix Suns,Seattle SuperSonics,105 - 113,,2004-2005
11/02/2005 09:00,Utah Jazz,Minnesota Timberwolves,100 - 82,,2004-2005
11/02/2005 10:30,Sacramento Kings,Dallas Mavericks,113 - 115,,2004-2005
12/02/2005 07:00,Philadelphia 76ers,Orlando Magic,112 - 99,,2004-2005
12/02/2005 07:30,Detroit Pistons,Washington Wizards,107 - 86,,2004-2005
12/02/2005 08:30,Milwaukee Bucks,Atlanta Hawks,113 - 83,,2004-2005
13/02/2005 01:00,Miami Heat,San Antonio Spurs,96 - 92,,2004-2005
13/02/2005 03:30,Cleveland Cavaliers,Los Angeles Lakers,103 - 89,,2004-2005
13/02/2005 03:30,Minnesota Timberwolves,Chicago Bulls,83 - 87,,2004-2005
13/02/2005 06:00,Boston Celtics,Sacramento Kings,100 - 104,,2004-2005
13/02/2005 06:00,Indiana Pacers,Memphis Grizzlies,76 - 73,,2004-2005
13/02/2005 06:00,New Jersey Nets,Denver Nuggets,94 - 79,,2004-2005
13/02/2005 06:00,New York Knicks,Charlotte Bobcats,102 - 99,,2004-2005
13/02/2005 06:00,Orlando Magic,New Orleans Hornets,97 - 94,,2004-2005
13/02/2005 06:00,Toronto Raptors,Los Angeles Clippers,109 - 106,,2004-2005
13/02/2005 08:00,Seattle SuperSonics,Dallas Mavericks,92 - 95,,2004-2005
13/02/2005 08:30,Houston Rockets,Portland Trail Blazers,81 - 80,,2004-2005
13/02/2005 09:00,Golden State Warriors,Phoenix Suns,102 - 106,OT,2004-2005
14/02/2005 07:00,Charlotte Bobcats,Portland Trail Blazers,77 - 80,,2004-2005
14/02/2005 07:00,Philadelphia 76ers,New York Knicks,106 - 105,,2004-2005
14/02/2005 07:30,Detroit Pistons,Milwaukee Bucks,107 - 83,,2004-2005
14/02/2005 08:00,New Orleans Hornets,Washington Wizards,98 - 96,,2004-2005
14/02/2005 09:00,Phoenix Suns,Utah Jazz,136 - 128,,2004-2005
15/02/2005 07:00,Orlando Magic,Los Angeles Clippers,99 - 94,,2004-2005
15/02/2005 07:30,Atlanta Hawks,Denver Nuggets,96 - 100,,2004-2005
15/02/2005 08:00,Minnesota Timberwolves,New Jersey Nets,82 - 71,,2004-2005
15/02/2005 08:30,Chicago Bulls,Sacramento Kings,107 - 102,,2004-2005
15/02/2005 08:30,Houston Rockets,Washington Wizards,123 - 93,,2004-2005
15/02/2005 10:30,Golden State Warriors,Dallas Mavericks,107 - 114,,2004-2005
15/02/2005 10:30,Los Angeles Lakers,Utah Jazz,102 - 95,,2004-2005
16/02/2005 07:00,Boston Celtics,Memphis Grizzlies,90 - 88,,2004-2005
16/02/2005 07:00,Charlotte Bobcats,Denver Nuggets,94 - 88,,2004-2005
16/02/2005 07:00,Cleveland Cavaliers,Atlanta Hawks,111 - 89,,2004-2005
16/02/2005 07:00,Indiana Pacers,Portland Trail Blazers,95 - 87,,2004-2005
16/02/2005 07:00,Philadelphia 76ers,Detroit Pistons,75 - 93,,2004-2005
16/02/2005 07:00,Toronto Raptors,Chicago Bulls,115 - 121,,2004-2005
16/02/2005 07:30,Miami Heat,Los Angeles Clippers,113 - 95,,2004-2005
16/02/2005 07:30,New Jersey Nets,Sacramento Kings,96 - 85,,2004-2005
16/02/2005 07:30,New York Knicks,Milwaukee Bucks,108 - 90,,2004-2005
16/02/2005 09:00,New Orleans Hornets,San Antonio Spurs,78 - 101,,2004-2005
16/02/2005 09:00,Seattle SuperSonics,Golden State Warriors,110 - 117,,2004-2005
17/02/2005 08:00,Minnesota Timberwolves,Cleveland Cavaliers,94 - 88,,2004-2005
17/02/2005 10:30,Phoenix Suns,Dallas Mavericks,113 - 119,,2004-2005
22/02/2005 07:00,Charlotte Bobcats,Milwaukee Bucks,102 - 112,,2004-2005
22/02/2005 07:00,Orlando Magic,Indiana Pacers,84 - 108,,2004-2005
22/02/2005 07:30,Detroit Pistons,New York Knicks,97 - 88,,2004-2005
22/02/2005 07:30,New Jersey Nets,Toronto Raptors,82 - 100,,2004-2005
22/02/2005 08:30,Chicago Bulls,Miami Heat,105 - 101,OT,2004-2005
22/02/2005 08:30,Houston Rockets,Seattle SuperSonics,85 - 87,,2004-2005
22/02/2005 10:00,Sacramento Kings,Atlanta Hawks,114 - 104,,2004-2005
22/02/2005 10:30,Los Angeles Lakers,Boston Celtics,104 - 95,,2004-2005
23/02/2005 07:00,Cleveland Cavaliers,Chicago Bulls,100 - 91,,2004-2005
23/02/2005 07:00,Indiana Pacers,Miami Heat,93 - 91,OT,2004-2005
23/02/2005 07:00,Washington Wizards,Memphis Grizzlies,93 - 83,,2004-2005
23/02/2005 08:00,Milwaukee Bucks,New Jersey Nets,100 - 81,,2004-2005
23/02/2005 08:00,New Orleans Hornets,Seattle SuperSonics,85 - 103,,2004-2005
23/02/2005 09:00,Denver Nuggets,Boston Celtics,107 - 86,,2004-2005
23/02/2005 09:00,Phoenix Suns,Los Angeles Clippers,118 - 101,,2004-2005
23/02/2005 09:00,San Antonio Spurs,Houston Rockets,99 - 81,,2004-2005
23/02/2005 09:00,Utah Jazz,Dallas Mavericks,83 - 101,,2004-2005
23/02/2005 10:00,Portland Trail Blazers,Los Angeles Lakers,83 - 86,,2004-2005
23/02/2005 10:30,Golden State Warriors,Atlanta Hawks,101 - 96,,2004-2005
24/02/2005 07:00,New York Knicks,Philadelphia 76ers,113 - 101,,2004-2005
24/02/2005 09:30,Dallas Mavericks,Sacramento Kings,122 - 113,,2004-2005
24/02/2005 10:30,Los Angeles Clippers,Minnesota Timberwolves,92 - 86,,2004-2005
25/02/2005 07:30,New Jersey Nets,Charlotte Bobcats,93 - 86,,2004-2005
25/02/2005 08:00,Indiana Pacers,Cleveland Cavaliers,106 - 82,,2004-2005
25/02/2005 08:00,Memphis Grizzlies,Denver Nuggets,94 - 97,OT,2004-2005
25/02/2005 08:30,Chicago Bulls,Washington Wizards,97 - 90,,2004-2005
25/02/2005 08:30,Milwaukee Bucks,Toronto Raptors,102 - 106,,2004-2005
25/02/2005 09:00,Utah Jazz,Boston Celtics,102 - 109,,2004-2005
25/02/2005 10:00,Portland Trail Blazers,Atlanta Hawks,102 - 101,,2004-2005
25/02/2005 10:30,Los Angeles Lakers,Detroit Pistons,90 - 111,,2004-2005
25/02/2005 10:30,Seattle SuperSonics,Minnesota Timberwolves,98 - 88,,2004-2005
26/02/2005 01:00,Miami Heat,Orlando Magic,101 - 98,,2004-2005
26/02/2005 07:00,Charlotte Bobcats,Chicago Bulls,90 - 94,,2004-2005
26/02/2005 07:30,New York Knicks,Indiana Pacers,90 - 79,,2004-2005
26/02/2005 07:30,Philadelphia 76ers,Sacramento Kings,99 - 101,,2004-2005
26/02/2005 08:30,Dallas Mavericks,Phoenix Suns,123 - 124,,2004-2005
26/02/2005 08:30,San Antonio Spurs,Memphis Grizzlies,82 - 84,,2004-2005
27/02/2005 01:00,New Jersey Nets,Cleveland Cavaliers,104 - 98,,2004-2005
27/02/2005 01:00,Toronto Raptors,Los Angeles Lakers,108 - 102,,2004-2005
27/02/2005 03:00,Milwaukee Bucks,Seattle SuperSonics,99 - 73,,2004-2005
27/02/2005 04:00,Houston Rockets,Utah Jazz,92 - 99,,2004-2005
27/02/2005 06:00,Washington Wizards,Sacramento Kings,108 - 110,,2004-2005
27/02/2005 07:00,New Orleans Hornets,Denver Nuggets,93 - 94,,2004-2005
27/02/2005 07:30,Orlando Magic,Miami Heat,103 - 112,,2004-2005
27/02/2005 08:00,Phoenix Suns,Boston Celtics,113 - 120,OT,2004-2005
27/02/2005 08:00,Portland Trail Blazers,Minnesota Timberwolves,83 - 91,,2004-2005
27/02/2005 09:00,Golden State Warriors,Detroit Pistons,88 - 94,,2004-2005
27/02/2005 09:30,Los Angeles Clippers,Atlanta Hawks,111 - 104,,2004-2005
28/02/2005 07:00,Cleveland Cavaliers,San Antonio Spurs,92 - 94,,2004-2005
28/02/2005 07:30,New York Knicks,Los Angeles Lakers,117 - 115,OT,2004-2005
28/02/2005 08:30,Dallas Mavericks,New Orleans Hornets,90 - 86,,2004-2005
28/02/2005 09:00,Utah Jazz,Los Angeles Clippers,87 - 86,,2004-2005
01/03/2005 02:00,Memphis Grizzlies,Golden State Warriors,99 - 97,,2004-2005
01/03/2005 07:00,Charlotte Bobcats,Sacramento Kings,94 - 87,,2004-2005
01/03/2005 07:00,Indiana Pacers,Seattle SuperSonics,93 - 101,,2004-2005
01/03/2005 08:00,Milwaukee Bucks,Philadelphia 76ers,111 - 118,,2004-2005
01/03/2005 08:30,Chicago Bulls,Houston Rockets,89 - 119,,2004-2005
01/03/2005 09:00,Denver Nuggets,Atlanta Hawks,97 - 74,,2004-2005
01/03/2005 10:00,Portland Trail Blazers,Detroit Pistons,93 - 103,,2004-2005
02/03/2005 07:00,Cleveland Cavaliers,Seattle SuperSonics,86 - 103,,2004-2005
02/03/2005 07:00,Orlando Magic,Sacramento Kings,114 - 111,,2004-2005
02/03/2005 07:00,Philadelphia 76ers,New Jersey Nets,93 - 99,,2004-2005
02/03/2005 07:00,Washington Wizards,Houston Rockets,101 - 98,,2004-2005
02/03/2005 07:30,Boston Celtics,Los Angeles Lakers,104 - 101,,2004-2005
02/03/2005 08:00,Minnesota Timberwolves,Golden State Warriors,93 - 99,,2004-2005
02/03/2005 08:30,San Antonio Spurs,Toronto Raptors,92 - 86,,2004-2005
02/03/2005 09:00,New Orleans Hornets,Charlotte Bobcats,94 - 85,,2004-2005
02/03/2005 09:00,Utah Jazz,Atlanta Hawks,96 - 74,,2004-2005
02/03/2005 10:30,Los Angeles Clippers,Dallas Mavericks,101 - 92,,2004-2005
03/03/2005 07:30,New Jersey Nets,Miami Heat,90 - 106,,2004-2005
03/03/2005 08:00,Denver Nuggets,Indiana Pacers,96 - 87,,2004-2005
03/03/2005 10:30,Phoenix Suns,Detroit Pistons,100 - 97,,2004-2005
04/03/2005 07:00,Orlando Magic,New York Knicks,111 - 89,,2004-2005
04/03/2005 07:00,Philadelphia 76ers,Cleveland Cavaliers,98 - 89,,2004-2005
04/03/2005 07:00,Washington Wizards,Golden State Warriors,90 - 103,,2004-2005
04/03/2005 07:30,Boston Celtics,Charlotte Bobcats,104 - 84,,2004-2005
04/03/2005 08:00,Memphis Grizzlies,Toronto Raptors,86 - 75,,2004-2005
04/03/2005 08:00,Miami Heat,Sacramento Kings,104 - 83,,2004-2005
04/03/2005 08:00,Minnesota Timberwolves,Milwaukee Bucks,103 - 97,,2004-2005
04/03/2005 08:00,New Orleans Hornets,Utah Jazz,92 - 85,,2004-2005
04/03/2005 08:30,San Antonio Spurs,Chicago Bulls,102 - 99,,2004-2005
04/03/2005 10:00,Portland Trail Blazers,Indiana Pacers,97 - 106,,2004-2005
04/03/2005 10:30,Los Angeles Lakers,Dallas Mavericks,108 - 103,,2004-2005
04/03/2005 10:30,Seattle SuperSonics,Detroit Pistons,95 - 87,,2004-2005
05/03/2005 07:00,Atlanta Hawks,Philadelphia 76ers,97 - 98,,2004-2005
05/03/2005 07:00,Charlotte Bobcats,Washington Wizards,84 - 86,,2004-2005
05/03/2005 07:30,New Jersey Nets,Orlando Magic,81 - 105,,2004-2005
05/03/2005 08:30,Milwaukee Bucks,Chicago Bulls,95 - 87,,2004-2005
05/03/2005 09:00,Phoenix Suns,Portland Trail Blazers,129 - 116,,2004-2005
05/03/2005 10:30,Los Angeles Clippers,Denver Nuggets,89 - 105,,2004-2005
06/03/2005 01:00,Houston Rockets,Dallas Mavericks,90 - 69,,2004-2005
06/03/2005 03:30,Sacramento Kings,Detroit Pistons,100 - 85,,2004-2005
06/03/2005 06:00,Boston Celtics,Minnesota Timberwolves,97 - 99,,2004-2005
06/03/2005 07:00,New Orleans Hornets,Toronto Raptors,84 - 95,,2004-2005
06/03/2005 07:00,San Antonio Spurs,Utah Jazz,101 - 94,,2004-2005
06/03/2005 07:30,Cleveland Cavaliers,Miami Heat,82 - 102,,2004-2005
06/03/2005 07:30,New York Knicks,Golden State Warriors,115 - 99,,2004-2005
06/03/2005 09:00,Seattle SuperSonics,Phoenix Suns,99 - 110,,2004-2005
06/03/2005 09:30,Los Angeles Lakers,Indiana Pacers,103 - 94,,2004-2005
07/03/2005 07:30,Miami Heat,Philadelphia 76ers,108 - 100,,2004-2005
07/03/2005 08:30,Chicago Bulls,Milwaukee Bucks,90 - 85,,2004-2005
07/03/2005 08:30,Dallas Mavericks,Toronto Raptors,113 - 105,,2004-2005
07/03/2005 09:00,Denver Nuggets,Portland Trail Blazers,111 - 98,,2004-2005
07/03/2005 10:30,Los Angeles Clippers,Memphis Grizzlies,102 - 105,,2004-2005
08/03/2005 07:00,Cleveland Cavaliers,Orlando Magic,111 - 92,,2004-2005
08/03/2005 07:00,Philadelphia 76ers,Golden State Warriors,85 - 104,,2004-2005
08/03/2005 07:30,New York Knicks,Washington Wizards,93 - 83,,2004-2005
08/03/2005 08:00,Milwaukee Bucks,Atlanta Hawks,105 - 101,,2004-2005
08/03/2005 08:00,Minnesota Timberwolves,Charlotte Bobcats,102 - 97,,2004-2005
08/03/2005 08:30,San Antonio Spurs,New Jersey Nets,90 - 74,,2004-2005
08/03/2005 09:00,Utah Jazz,Indiana Pacers,83 - 89,,2004-2005
08/03/2005 10:00,Sacramento Kings,Memphis Grizzlies,85 - 82,,2004-2005
08/03/2005 10:00,Seattle SuperSonics,Houston Rockets,95 - 97,,2004-2005
08/03/2005 10:30,Los Angeles Lakers,Los Angeles Clippers,101 - 110,,2004-2005
09/03/2005 07:00,Boston Celtics,Atlanta Hawks,95 - 91,,2004-2005
09/03/2005 07:00,Toronto Raptors,Orlando Magic,106 - 96,,2004-2005
09/03/2005 07:30,Detroit Pistons,Golden State Warriors,92 - 88,,2004-2005
09/03/2005 08:00,New Orleans Hornets,New Jersey Nets,85 - 86,OT,2004-2005
09/03/2005 09:00,Phoenix Suns,San Antonio Spurs,107 - 101,,2004-2005
09/03/2005 10:00,Portland Trail Blazers,Chicago Bulls,84 - 97,,2004-2005
10/03/2005 07:00,Miami Heat,Minnesota Timberwolves,107 - 90,,2004-2005
10/03/2005 09:30,Dallas Mavericks,Los Angeles Lakers,95 - 100,,2004-2005
11/03/2005 07:00,Indiana Pacers,Golden State Warriors,101 - 83,,2004-2005
11/03/2005 07:00,Orlando Magic,Minnesota Timberwolves,96 - 101,,2004-2005
11/03/2005 07:00,Philadelphia 76ers,Charlotte Bobcats,112 - 80,,2004-2005
11/03/2005 07:00,Toronto Raptors,Atlanta Hawks,112 - 116,OT,2004-2005
11/03/2005 07:30,Boston Celtics,Detroit Pistons,115 - 113,2OT,2004-2005
11/03/2005 08:30,Milwaukee Bucks,Dallas Mavericks,110 - 112,,2004-2005
11/03/2005 09:00,Phoenix Suns,Houston Rockets,107 - 127,,2004-2005
11/03/2005 09:00,Utah Jazz,Memphis Grizzlies,82 - 94,,2004-2005
11/03/2005 10:00,Sacramento Kings,Los Angeles Clippers,113 - 112,,2004-2005
11/03/2005 10:30,Seattle SuperSonics,Chicago Bulls,97 - 100,,2004-2005
12/03/2005 01:00,Miami Heat,New Jersey Nets,90 - 65,,2004-2005
12/03/2005 07:00,Atlanta Hawks,Golden State Warriors,92 - 105,,2004-2005
12/03/2005 07:00,Charlotte Bobcats,Los Angeles Lakers,116 - 117,,2004-2005
12/03/2005 08:00,New Orleans Hornets,Milwaukee Bucks,111 - 107,,2004-2005
12/03/2005 08:30,San Antonio Spurs,Denver Nuggets,87 - 90,,2004-2005
12/03/2005 10:00,Portland Trail Blazers,Memphis Grizzlies,80 - 66,,2004-2005
13/03/2005 01:00,Minnesota Timberwolves,Dallas Mavericks,93 - 102,,2004-2005
13/03/2005 03:30,Los Angeles Clippers,Chicago Bulls,83 - 78,,2004-2005
13/03/2005 03:30,Sacramento Kings,Houston Rockets,96 - 111,,2004-2005
13/03/2005 06:00,Boston Celtics,Washington Wizards,105 - 101,,2004-2005
13/03/2005 06:00,Detroit Pistons,Utah Jazz,64 - 62,,2004-2005
13/03/2005 06:00,New York Knicks,Seattle SuperSonics,80 - 90,,2004-2005
13/03/2005 06:00,Orlando Magic,New Jersey Nets,82 - 98,,2004-2005
13/03/2005 06:00,Toronto Raptors,Philadelphia 76ers,128 - 110,,2004-2005
13/03/2005 07:00,Cleveland Cavaliers,Indiana Pacers,98 - 86,,2004-2005
13/03/2005 09:00,Denver Nuggets,Phoenix Suns,101 - 106,,2004-2005
14/03/2005 07:00,Charlotte Bobcats,Boston Celtics,110 - 119,,2004-2005
14/03/2005 07:00,Washington Wizards,Los Angeles Lakers,95 - 81,,2004-2005
14/03/2005 07:30,Atlanta Hawks,Detroit Pistons,108 - 114,OT,2004-2005
14/03/2005 07:30,Miami Heat,Milwaukee Bucks,110 - 71,,2004-2005
14/03/2005 08:00,Memphis Grizzlies,Portland Trail Blazers,104 - 83,,2004-2005
14/03/2005 08:30,San Antonio Spurs,New Orleans Hornets,112 - 89,,2004-2005
14/03/2005 10:30,Golden State Warriors,Houston Rockets,94 - 97,,2004-2005
15/03/2005 07:00,Cleveland Cavaliers,Utah Jazz,92 - 73,,2004-2005
15/03/2005 07:00,Philadelphia 76ers,Los Angeles Lakers,108 - 91,,2004-2005
15/03/2005 07:30,New York Knicks,Miami Heat,96 - 98,,2004-2005
15/03/2005 08:30,Chicago Bulls,Seattle SuperSonics,93 - 99,,2004-2005
15/03/2005 08:30,Dallas Mavericks,Minnesota Timberwolves,91 - 100,,2004-2005
15/03/2005 10:00,Sacramento Kings,Orlando Magic,105 - 94,,2004-2005
16/03/2005 07:00,Boston Celtics,Toronto Raptors,110 - 109,,2004-2005
16/03/2005 07:00,Indiana Pacers,Utah Jazz,103 - 84,,2004-2005
16/03/2005 07:30,Atlanta Hawks,Washington Wizards,93 - 122,,2004-2005
16/03/2005 07:30,Detroit Pistons,Seattle SuperSonics,102 - 95,,2004-2005
16/03/2005 07:30,New Jersey Nets,Chicago Bulls,100 - 84,,2004-2005
16/03/2005 08:00,Milwaukee Bucks,Cleveland Cavaliers,96 - 88,,2004-2005
16/03/2005 08:00,New Orleans Hornets,Memphis Grizzlies,82 - 88,,2004-2005
16/03/2005 08:30,Houston Rockets,Portland Trail Blazers,108 - 77,,2004-2005
16/03/2005 09:00,Denver Nuggets,Charlotte Bobcats,120 - 101,,2004-2005
16/03/2005 09:00,San Antonio Spurs,Minnesota Timberwolves,89 - 73,,2004-2005
16/03/2005 10:30,Los Angeles Clippers,Orlando Magic,110 - 102,,2004-2005
17/03/2005 08:00,Miami Heat,Los Angeles Lakers,102 - 89,,2004-2005
17/03/2005 08:30,Dallas Mavericks,Portland Trail Blazers,98 - 94,,2004-2005
17/03/2005 10:30,Golden State Warriors,Sacramento Kings,100 - 97,,2004-2005
18/03/2005 07:30,Atlanta Hawks,New York Knicks,92 - 106,,2004-2005
18/03/2005 07:30,Cleveland Cavaliers,Philadelphia 76ers,81 - 93,,2004-2005
18/03/2005 07:30,Indiana Pacers,Los Angeles Lakers,103 - 97,,2004-2005
18/03/2005 07:30,New Jersey Nets,Utah Jazz,94 - 80,,2004-2005
18/03/2005 08:00,Detroit Pistons,Toronto Raptors,103 - 92,,2004-2005
18/03/2005 08:00,Memphis Grizzlies,Minnesota Timberwolves,88 - 83,,2004-2005
18/03/2005 08:30,Chicago Bulls,New Orleans Hornets,90 - 94,,2004-2005
18/03/2005 08:30,Houston Rockets,Boston Celtics,92 - 103,,2004-2005
18/03/2005 08:30,Milwaukee Bucks,Washington Wizards,99 - 90,,2004-2005
18/03/2005 08:30,San Antonio Spurs,Charlotte Bobcats,93 - 76,,2004-2005
18/03/2005 09:00,Denver Nuggets,Los Angeles Clippers,115 - 96,,2004-2005
